"Geregistreerde misdrijven; soort misdrijf, wijk, buurt, jaarcijfers"
"Soort misdrijf: 1.3.1 Ongevallen (weg)"
"Onderwerp: |Geregistreerde misdrijven"
"";"Perioden"
"";"2012";"2013";"2014";"2015";"2016";"2017";"2018";"2019";"2020";"2021";"2022";"2023"
"Nieuw-Sloten-Zuidwest";"2";"7";"4";"2";"3";"8";"5";"4";"5";"4";"5";"3"
"Belgiëplein e.o.";"12";"9";"15";"9";"16";"7";"8";"18";"17";"8";"20";"21"
"Nieuw-Sloten-Zuidoost";"9";"2";"7";"5";"9";"9";"6";"15";"4";"11";"14";"9"
"Sloterweg e.o.";"5";"7";"2";"3";"4";"2";"10";"5";"3";"8";"8";"7"
"Park Haagseweg";"0";"2";"1";"1";"0";"3";"1";"1";"1";"0";"0";"1"
"Riekerpolder";"4";"9";"2";"6";"7";"7";"7";"11";"6";"5";"5";"2"
"Nieuwe Meer";"20";"10";"22";"14";"10";"16";"13";"9";"9";"8";"13";"12"
"Hoofddorppleinbuurt";"49";"54";"57";"60";"70";"63";"53";"72";"66";"63";"52";"58"
"Westlandgrachtbuurt";"12";"14";"13";"12";"17";"19";"9";"9";"13";"16";"8";"13"
"Surinamepleinbuurt";"4";"3";"1";"9";"4";"6";"5";"14";"6";"3";"7";"6"
"Legmeerpleinbuurt";"4";"6";"6";"7";"8";"11";"10";"13";"7";"15";"11";"9"
"Aalsmeerwegbuurt-West";"11";"10";"11";"6";"8";"7";"6";"13";"18";"10";"7";"12"
"Aalsmeerwegbuurt-Oost";"8";"8";"16";"17";"15";"10";"16";"11";"9";"9";"9";"11"
"Bedrijventerrein Schinkel";"10";"13";"10";"9";"18";"10";"7";"12";"13";"10";"10";"7"
"Schinkelbuurt";"25";"35";"32";"27";"26";"26";"34";"24";"18";"18";"26";"13"
"Schinkelbuurt-Noord";"17";"18";"18";"15";"15";"17";"18";"15";"15";"7";"15";"7"
"Schinkelbuurt-Zuid";"8";"17";"14";"12";"11";"9";"16";"9";"3";"11";"11";"6"
"Willemspark";"32";"25";"44";"35";"32";"35";"30";"26";"31";"24";"37";"39"
"Vondelpark-West";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Willemsparkbuurt-Noord";"10";"11";"9";"15";"12";"16";"9";"11";"13";"8";"16";"14"
"Valeriusbuurt-West";"11";"9";"19";"10";"16";"13";"13";"9";"10";"12";"9";"13"
"Valeriusbuurt-Oost";"11";"5";"16";"10";"4";"6";"8";"6";"8";"4";"12";"12"
"Museumkwartier";"106";"121";"98";"122";"96";"108";"110";"106";"97";"85";"93";"82"
"Vondelpark-Oost";"5";"5";"7";"4";"2";"1";"1";"1";"2";"3";"4";"3"
"Cornelis Schuytbuurt";"17";"16";"12";"15";"9";"11";"17";"19";"15";"21";"9";"8"
"Concertgebouwbuurt";"11";"19";"13";"21";"18";"19";"18";"16";"15";"10";"10";"9"
"P.C. Hooftbuurt";"15";"21";"13";"20";"24";"25";"22";"25";"14";"8";"11";"16"
"Museumplein";"3";"13";"6";"8";"4";"5";"7";"6";"5";"4";"6";"9"
"Banpleinbuurt";"9";"4";"1";"2";"5";"5";"5";"5";"6";"3";"7";"5"
"Hondecoeterbuurt";"11";"9";"9";"15";"8";"8";"10";"9";"7";"6";"11";"5"
"Johannes Vermeerbuurt";"17";"12";"20";"16";"13";"16";"15";"14";"18";"10";"20";"11"
"Duivelseiland";"13";"13";"11";"11";"6";"7";"10";"8";"10";"14";"12";"11"
"Harmoniehofbuurt";"5";"9";"6";"10";"7";"11";"5";"3";"5";"6";"3";"5"
"Oude Pijp";"91";"136";"95";"76";"92";"122";"105";"103";"86";"93";"125";"110"
"Frans Halsbuurt";"21";"36";"24";"15";"20";"32";"25";"16";"14";"6";"23";"19"
"Gerard Doubuurt";"13";"18";"15";"14";"18";"34";"22";"30";"19";"19";"20";"30"
"Hercules Seghersbuurt";"17";"27";"20";"20";"13";"19";"16";"13";"11";"13";"23";"16"
"Sarphatiparkbuurt";"29";"36";"24";"17";"25";"19";"16";"26";"29";"37";"35";"25"
"Hemonybuurt";"11";"19";"12";"10";"16";"18";"26";"18";"13";"18";"24";"20"
"Nieuwe Pijp";"68";"58";"55";"61";"54";"47";"53";"40";"47";"55";"62";"44"
"Cornelis Troostbuurt";"24";"16";"17";"17";"10";"12";"14";"17";"17";"17";"13";"15"
"Lizzy Ansinghbuurt";"12";"8";"8";"9";"11";"8";"9";"8";"9";"12";"19";"4"
"Van der Helstpleinbuurt";"19";"17";"16";"18";"16";"15";"15";"9";"12";"19";"16";"18"
"Willibrordusbuurt";"13";"17";"14";"17";"17";"12";"15";"6";"9";"7";"14";"7"
"Zuid Pijp";"19";"28";"26";"28";"33";"27";"34";"22";"31";"36";"32";"26"
"BurgemeesterTellegenbuurt-West";"5";"7";"4";"8";"8";"5";"7";"6";"7";"5";"9";"3"
"Burgemeester Tellegenbuurt-Oost";"6";"6";"9";"9";"11";"7";"13";"10";"8";"16";"7";"11"
"Diamantbuurt";"8";"15";"13";"11";"14";"15";"14";"6";"16";"15";"16";"12"
"Stadionbuurt";"47";"40";"45";"53";"50";"55";"76";"63";"64";"64";"66";"48"
"Bertelmanpleinbuurt";"7";"3";"3";"4";"4";"5";"2";"2";"2";"3";"5";"3"
"Olympisch Stadion e.o.";"11";"11";"11";"15";"13";"9";"13";"14";"15";"15";"14";"10"
"Marathonbuurt-West";"8";"5";"5";"7";"6";"4";"15";"9";"10";"9";"14";"13"
"Marathonbuurt-Oost";"5";"6";"9";"6";"5";"7";"5";"5";"5";"8";"5";"2"
"Van Tuyllbuurt";"12";"12";"14";"13";"17";"24";"26";"25";"25";"22";"23";"12"
"IJsbaanpad e.o.";"4";"3";"3";"8";"5";"6";"15";"8";"7";"7";"5";"8"
"Apollobuurt";"31";"50";"39";"39";"37";"38";"49";"39";"23";"36";"46";"38"
"Hiltonbuurt";"1";"3";"1";"3";"1";"5";"6";"4";"2";"2";"2";"2"
"Minervabuurt-Noord";"4";"5";"6";"3";"9";"3";"12";"5";"5";"3";"10";"8"
"Minervabuurt-Midden";"6";"12";"9";"8";"5";"3";"6";"8";"5";"13";"8";"9"
"Minervabuurt-Zuid";"11";"14";"10";"14";"10";"6";"7";"7";"7";"5";"15";"8"
"Beethovenbuurt";"3";"12";"9";"8";"6";"12";"11";"7";"2";"9";"4";"5"
"Diepenbrockbuurt";"6";"4";"4";"3";"6";"9";"7";"8";"2";"4";"7";"6"
"Scheldebuurt";"55";"48";"75";"59";"64";"63";"74";"74";"61";"74";"85";"82"
"Wielingenbuurt";"3";"7";"11";"8";"6";"6";"11";"8";"4";"11";"9";"16"
"Scheldebuurt-West";"21";"10";"25";"22";"23";"23";"23";"23";"13";"25";"22";"21"
"Scheldebuurt-Midden";"7";"9";"11";"8";"12";"14";"10";"10";"15";"15";"25";"15"
"Scheldebuurt-Oost";"16";"11";"13";"10";"6";"8";"11";"15";"12";"12";"12";"14"
"Veluwebuurt";"2";"4";"8";"4";"9";"5";"9";"10";"8";"5";"8";"12"
"Kop Zuidas";"6";"7";"7";"7";"8";"7";"10";"8";"9";"6";"9";"4"
"IJselbuurt";"16";"27";"19";"25";"19";"25";"31";"28";"31";"26";"32";"25"
"IJselbuurt-West";"10";"14";"7";"13";"7";"12";"12";"17";"14";"12";"8";"13"
"IJselbuurt-Oost";"6";"13";"12";"12";"12";"13";"19";"11";"17";"14";"24";"12"
"Rijnbuurt";"26";"33";"32";"46";"41";"49";"34";"52";"37";"46";"58";"47"
"Kromme Mijdrechtbuurt";"11";"12";"12";"16";"15";"23";"10";"15";"13";"14";"14";"20"
"Rijnbuurt-West";"1";"1";"3";"5";"5";"1";"2";"8";"3";"4";"3";"2"
"Rijnbuurt-Midden";"5";"11";"10";"10";"10";"10";"10";"9";"7";"12";"23";"14"
"Rijnbuurt-Oost";"8";"7";"6";"15";"10";"13";"12";"20";"12";"15";"17";"8"
"Zorgvlied";"1";"2";"1";"0";"1";"2";"0";"0";"2";"1";"1";"3"
"Prinses Irenebuurt e.o.";"11";"7";"8";"11";"12";"15";"11";"5";"9";"9";"7";"10"
"Prinses Irenebuurt";"10";"7";"8";"11";"12";"14";"10";"5";"9";"9";"7";"10"
"Beatrixpark";"1";"0";"0";"0";"0";"1";"1";"0";"0";"0";"0";"0"
"Zuidas";"61";"69";"76";"66";"69";"80";"86";"92";"43";"64";"84";"91"
"Zuidas-Noord";"23";"19";"25";"18";"20";"26";"22";"24";"8";"23";"37";"25"
"RAI";"11";"11";"16";"18";"16";"14";"19";"24";"14";"20";"18";"31"
"VU-kwartier";"20";"27";"18";"7";"16";"22";"24";"20";"13";"9";"15";"21"
"Zuidas-Zuid";"3";"7";"11";"16";"13";"12";"13";"15";"3";"8";"10";"11"
"Vivaldi";"4";"5";"6";"7";"4";"6";"8";"9";"5";"4";"4";"3"
"Buitenveldert-West";"74";"72";"75";"75";"94";"91";"82";"100";"73";"78";"82";"105"
"Amsterdamse Bos";"7";"4";"3";"3";"5";"7";"6";"2";"0";"3";"4";"4"
"Zuiderhof";"2";"3";"0";"2";"2";"1";"7";"4";"2";"7";"6";"9"
"Buitenveldert-West-Midden";"9";"6";"3";"6";"7";"6";"4";"4";"2";"3";"8";"4"
"Gelderlandpleinbuurt";"31";"30";"29";"35";"45";"34";"24";"45";"30";"24";"36";"45"
"Buitenveldert-Zuidwest";"17";"19";"33";"24";"23";"27";"27";"30";"20";"24";"20";"20"
"Buitenveldert-Zuid-Midden";"8";"10";"7";"5";"12";"16";"14";"15";"19";"17";"8";"23"
"Buitenveldert-Oost";"36";"27";"41";"29";"40";"38";"37";"38";"30";"47";"33";"36"
"De Klenckebuurt";"7";"7";"8";"7";"7";"7";"5";"5";"2";"3";"1";"4"
"Buitenveldert-Oost-Midden";"5";"5";"10";"10";"8";"11";"17";"8";"5";"12";"7";"11"
"Buitenveldert-Zuidoost";"18";"11";"11";"9";"15";"19";"10";"23";"17";"21";"17";"16"
"Amstelpark";"6";"4";"12";"3";"10";"1";"5";"2";"6";"11";"8";"5"
"Oostelijk Havengebied";"42";"40";"47";"56";"47";"40";"55";"54";"54";"31";"44";"51"
"Java-eiland";"3";"4";"3";"1";"1";"0";"8";"6";"2";"5";"4";"7"
"KNSM-eiland";"6";"0";"2";"7";"6";"3";"3";"2";"2";"2";"5";"2"
"Oostelijke Handelskade";"8";"10";"5";"10";"7";"6";"6";"11";"6";"6";"9";"12"
"Rietlanden";"9";"8";"14";"9";"10";"15";"13";"11";"12";"6";"4";"13"
"Sporenburg";"4";"1";"4";"6";"4";"0";"5";"4";"7";"0";"2";"3"
"Borneo";"1";"3";"6";"8";"3";"4";"6";"0";"3";"1";"0";"0"
"Entrepot-Noordwest";"8";"6";"5";"6";"9";"6";"6";"5";"3";"3";"5";"7"
"Bedrijvengebied Veelaan";"0";"3";"1";"0";"1";"0";"2";"0";"3";"2";"0";"1"
"Architectenbuurt";"1";"3";"4";"5";"4";"3";"0";"6";"5";"4";"7";"3"
"Cruquiusbuurt";"2";"0";"1";"3";"2";"0";"3";"6";"8";"2";"4";"2"
"Bedrijvengebied Zeeburgerkade";"0";"2";"2";"1";"0";"3";"3";"3";"3";"0";"4";"1"
"Weesperzijde";"39";"39";"32";"39";"43";"36";"34";"41";"42";"21";"26";"22"
"Weesperzijde-Noord";"18";"17";"14";"18";"24";"11";"19";"13";"16";"7";"9";"8"
"Weesperzijde-Midden/Zuid";"8";"14";"13";"14";"17";"18";"10";"18";"16";"12";"12";"9"
"Parooldriehoek";"13";"8";"5";"7";"2";"7";"5";"10";"10";"2";"5";"5"
"Oosterparkbuurt";"48";"48";"50";"61";"71";"69";"60";"53";"50";"56";"68";"39"
"Oosterparkbuurt-Noordwest";"15";"30";"17";"16";"27";"34";"18";"20";"23";"21";"24";"16"
"Oosterpark";"3";"1";"5";"6";"7";"4";"3";"11";"7";"6";"8";"6"
"Oosterparkbuurt-Zuidwest";"8";"7";"11";"13";"19";"14";"17";"10";"9";"11";"15";"5"
"Oosterparkbuurt-Zuidoost";"22";"10";"17";"26";"18";"17";"22";"12";"11";"18";"21";"12"
"Transvaalbuurt";"20";"27";"26";"24";"33";"32";"22";"31";"31";"37";"35";"30"
"Transvaalbuurt-West";"5";"14";"11";"8";"18";"11";"11";"9";"11";"22";"15";"8"
"Transvaalbuurt-Oost";"15";"13";"15";"16";"15";"21";"11";"22";"20";"15";"20";"22"
"Dapperbuurt";"45";"68";"56";"52";"67";"49";"57";"41";"37";"34";"55";"63"
"Dapperbuurt-Noord";"23";"35";"26";"22";"32";"23";"23";"19";"18";"18";"19";"22"
"Dapperbuurt-Zuid";"17";"23";"23";"26";"27";"19";"24";"12";"14";"13";"25";"23"
"Oostpoort";"5";"10";"7";"4";"8";"7";"10";"10";"5";"3";"11";"18"
"Indische Buurt-West";"52";"54";"40";"42";"48";"62";"58";"56";"61";"40";"66";"33"
"Timorpleinbuurt-Noord";"19";"20";"14";"16";"14";"31";"17";"18";"20";"21";"22";"20"
"Timorpleinbuurt-Zuid";"14";"22";"15";"17";"24";"15";"23";"20";"25";"9";"18";"9"
"Ambonpleinbuurt";"19";"12";"11";"9";"10";"16";"18";"18";"16";"10";"26";"4"
"Indische Buurt-Oost";"44";"35";"40";"37";"52";"50";"56";"45";"39";"44";"40";"66"
"Makassarpleinbuurt";"33";"24";"24";"15";"28";"33";"37";"18";"21";"27";"28";"40"
"Zeeburgerdijk-Oost";"2";"2";"2";"3";"3";"0";"2";"2";"3";"3";"2";"0"
"Sumatraplantsoenbuurt";"9";"8";"10";"19";"19";"15";"16";"16";"14";"14";"10";"24"
"Flevopark";"0";"1";"4";"0";"2";"2";"1";"9";"1";"0";"0";"2"
"Zeeburgereiland/Bovendiep";"17";"13";"10";"11";"25";"28";"36";"27";"18";"36";"21";"34"
"Sluisbuurt";"6";"4";"3";"1";"4";"3";"2";"3";"4";"7";"5";"9"
"Sportheldenbuurt";"0";"0";"0";"0";"2";"7";"8";"7";"5";"10";"6";"6"
"Oostpunt Zeeburgereiland";"4";"3";"0";"1";"1";"4";"4";"3";"2";"6";"3";"13"
"Baaibuurt-West";"2";"2";"1";"2";"8";"7";"8";"8";"1";"2";"1";"0"
"Baaibuurt-Oost";"3";"3";"2";"6";"5";"3";"9";"4";"5";"8";"3";"4"
"Bovendiep/Diemerpark";"2";"1";"4";"1";"5";"4";"5";"2";"1";"3";"3";"2"
"IJburg-West";"21";"34";"22";"36";"32";"46";"35";"30";"40";"43";"35";"42"
"Steigereiland-Zuid";"6";"9";"4";"11";"9";"13";"10";"7";"13";"7";"15";"15"
"Steigereiland-Noord";"2";"3";"3";"2";"5";"7";"0";"3";"1";"3";"2";"3"
"Rieteilanden-West";"1";"4";"2";"0";"8";"10";"7";"8";"5";"8";"4";"5"
"Joris Ivenspleinbuurt";"5";"5";"8";"14";"6";"9";"6";"6";"13";"6";"5";"11"
"Ed Pelsterparkbuurt";"7";"13";"5";"9";"4";"7";"12";"6";"8";"19";"9";"8"
"IJburg-Oost";"1";"1";"1";"0";"0";"1";"2";"0";"1";"1";"3";"1"
"Buiteneiland";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Pampusbuurt-West";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Pampusbuurt-Oost";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Centrumeiland";"1";"1";"1";"0";"0";"1";"2";"0";"1";"1";"3";"1"
"Muidenbuurt-West";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"IJburg-Zuid";"10";"13";"11";"11";"15";"18";"17";"18";"12";"19";"14";"13"
"Havenkwartier IJburg";"8";"8";"2";"7";"7";"6";"9";"5";"7";"7";"3";"4"
"Theo van Goghparkbuurt";"2";"5";"9";"4";"8";"5";"8";"13";"5";"12";"10";"9"
"Rieteiland-Oost";"0";"0";"0";"0";"0";"7";"0";"0";"0";"0";"1";"0"
"Frankendael";"40";"51";"39";"52";"52";"66";"76";"55";"55";"63";"57";"53"
"Van der Kunbuurt";"3";"5";"3";"3";"3";"4";"7";"5";"5";"6";"3";"4"
"De Eenhoorn";"5";"9";"11";"12";"13";"15";"12";"10";"10";"13";"13";"14"
"Don Bosco";"7";"10";"3";"10";"9";"12";"15";"10";"11";"11";"7";"5"
"Julianapark";"12";"5";"12";"12";"7";"12";"12";"14";"6";"11";"13";"5"
"Frankendael";"2";"1";"0";"1";"2";"4";"2";"0";"6";"1";"5";"2"
"Tuindorp Amstelstation";"0";"1";"1";"1";"3";"3";"3";"2";"2";"1";"4";"3"
"De Wetbuurt";"2";"6";"4";"4";"10";"5";"9";"2";"2";"3";"1";"10"
"Tuindorp Frankendael";"9";"14";"5";"9";"5";"11";"16";"12";"13";"17";"11";"10"
"Middenmeer";"55";"53";"69";"47";"68";"70";"67";"75";"78";"70";"77";"65"
"Linnaeusparkbuurt";"10";"12";"16";"16";"21";"17";"19";"12";"15";"10";"11";"9"
"Middenmeer-Noord";"8";"6";"6";"4";"6";"8";"6";"12";"14";"7";"11";"9"
"Middenmeer-Zuid";"12";"13";"20";"9";"15";"17";"19";"21";"24";"17";"19";"13"
"Science Park-Noord";"3";"5";"5";"3";"4";"1";"9";"8";"11";"10";"4";"6"
"Science Park-Zuid";"4";"3";"1";"4";"1";"6";"5";"5";"5";"3";"11";"8"
"Sportpark Middenmeer-Zuid";"13";"9";"15";"7";"13";"10";"6";"10";"6";"13";"17";"11"
"Sportpark Middenmeer-Noord";"0";"0";"0";"0";"2";"2";"0";"2";"0";"0";"1";"2"
"Park de Meer";"4";"1";"1";"2";"3";"6";"2";"4";"2";"5";"2";"6"
"Sportpark Voorland";"1";"4";"5";"2";"3";"3";"1";"1";"1";"5";"1";"1"
"Betondorp";"11";"13";"16";"12";"23";"18";"15";"27";"21";"25";"19";"13"
"Drieburg";"2";"3";"3";"2";"8";"8";"6";"4";"2";"1";"0";"2"
"Nieuwe Oosterbegraafplaats";"1";"0";"2";"2";"0";"1";"1";"2";"2";"1";"1";"0"
"Betondorp";"8";"10";"11";"8";"15";"9";"8";"21";"17";"23";"18";"11"
"Omval/Overamstel";"35";"47";"40";"29";"37";"53";"37";"38";"44";"34";"29";"37"
"De Omval";"4";"7";"7";"6";"5";"10";"5";"1";"6";"3";"1";"6"
"Overamstel";"3";"5";"3";"3";"4";"3";"3";"3";"6";"5";"3";"4"
"Amstelglorie";"0";"3";"2";"1";"0";"6";"0";"1";"3";"2";"5";"5"
"Amstelkwartier-West";"8";"9";"3";"4";"7";"12";"9";"10";"10";"6";"1";"5"
"Amstelkwartier-Noord";"2";"3";"5";"2";"5";"5";"4";"8";"5";"4";"7";"1"
"Amstelkwartier-Zuid";"12";"12";"9";"4";"6";"9";"6";"7";"9";"7";"6";"9"
"Weespertrekvaart";"6";"8";"11";"9";"10";"8";"10";"8";"5";"7";"6";"7"
"Oostzanerwerf";"29";"33";"41";"35";"56";"46";"62";"50";"48";"39";"35";"43"
"Noorder IJplas";"2";"2";"4";"1";"2";"2";"1";"4";"3";"3";"1";"6"
"Melkweg/Oostzanerwerf";"5";"7";"6";"5";"15";"7";"14";"10";"10";"6";"8";"4"
"Walvisbuurt";"5";"1";"7";"3";"5";"7";"9";"7";"3";"4";"4";"9"
"Twiske-West";"2";"8";"10";"8";"3";"6";"9";"10";"10";"6";"6";"5"
"Oostzanerdijk";"0";"0";"1";"1";"6";"1";"1";"2";"0";"1";"2";"0"
"Circus/Kermisbuurt";"6";"8";"2";"4";"8";"4";"6";"6";"8";"4";"2";"4"
"Molenwijk";"9";"7";"11";"13";"17";"19";"22";"11";"14";"15";"12";"15"
"Noordelijke IJ-oevers-West";"41";"39";"39";"45";"51";"51";"53";"66";"44";"46";"62";"57"
"Cornelis Douwesterrein-West";"2";"1";"3";"2";"1";"3";"6";"12";"3";"11";"8";"6"
"Cornelis Douwesterrein-Oost";"7";"7";"3";"3";"12";"8";"9";"9";"7";"5";"8";"7"
"NDSM terrein";"13";"10";"9";"10";"11";"12";"12";"13";"8";"16";"18";"13"
"Buiksloterham-Zuid";"6";"7";"8";"10";"9";"9";"8";"8";"9";"4";"9";"7"
"Buiksloterham-Noord";"6";"5";"6";"11";"7";"13";"6";"8";"8";"5";"4";"8"
"Klaprozenbuurt";"7";"4";"8";"7";"6";"3";"6";"10";"7";"5";"9";"6"
"Overhoeks";"0";"5";"2";"2";"5";"3";"6";"6";"2";"0";"6";"10"
"Tuindorp Oostzaan";"23";"32";"26";"22";"31";"48";"42";"41";"28";"37";"42";"45"
"Tuindorp Oostzaan-West";"2";"1";"1";"3";"3";"4";"2";"3";"4";"4";"6";"2"
"Tuindorp Oostzaan-Oost";"13";"13";"16";"6";"15";"23";"17";"15";"3";"9";"16";"16"
"Terrasdorp";"6";"16";"9";"10";"10";"16";"17";"17";"14";"19";"18";"20"
"De Bongerd";"2";"2";"0";"3";"3";"5";"6";"6";"7";"5";"2";"7"
"Kadoelen";"13";"15";"11";"16";"17";"20";"17";"17";"19";"17";"19";"16"
"Twiske-Oost";"1";"1";"3";"6";"4";"5";"4";"1";"4";"5";"5";"5"
"Kadoelen";"12";"14";"8";"10";"13";"15";"13";"16";"15";"12";"14";"11"
"Banne Buiksloot";"38";"51";"44";"44";"53";"65";"66";"57";"70";"52";"64";"57"
"Banne-Noordwest";"9";"10";"8";"10";"6";"10";"12";"8";"14";"5";"8";"7"
"Banne-Noordoost";"13";"11";"6";"7";"13";"13";"19";"13";"14";"9";"10";"10"
"Banne-Zuidwest";"7";"13";"9";"11";"8";"15";"11";"16";"12";"17";"23";"14"
"Banne-Zuidoost";"9";"15";"21";"14";"25";"23";"23";"19";"29";"18";"19";"24"
"Buiksloterbreek";"0";"1";"0";"0";"1";"1";"0";"0";"0";"1";"1";"2"
"Marjoleinterrein";"0";"1";"0";"2";"0";"3";"1";"1";"1";"2";"3";"0"
"Nieuwendammerdijk/Buiksloterdijk";"8";"3";"6";"3";"8";"8";"7";"6";"5";"4";"8";"5"
"Buiksloterdijk-West";"0";"0";"0";"0";"2";"0";"0";"0";"2";"0";"0";"0"
"Buiksloterdijk-Oost";"0";"0";"0";"1";"1";"0";"0";"0";"2";"0";"0";"1"
"Nieuwendammerdijk-West";"4";"2";"3";"0";"3";"6";"6";"6";"1";"4";"5";"4"
"Nieuwendammerdijk-Oost";"2";"1";"1";"2";"0";"1";"0";"0";"0";"0";"2";"0"
"Nieuwendammerdijk-Zuid";"2";"0";"2";"0";"2";"1";"1";"0";"0";"0";"1";"0"
"Elzenhagen";"3";"2";"3";"7";"9";"7";"9";"7";"13";"12";"14";"16"
"Elzenhagen-Noord";"2";"2";"3";"3";"6";"4";"5";"4";"9";"7";"9";"12"
"Elzenhagen-Zuid";"0";"0";"0";"2";"2";"1";"2";"0";"2";"5";"5";"4"
"Nintemanterrein";"1";"0";"0";"2";"1";"2";"2";"3";"2";"0";"0";"0"
"Buikslotermeer";"59";"74";"66";"65";"56";"83";"64";"58";"60";"79";"95";"75"
"Buikslotermeer-Noord";"15";"15";"15";"13";"4";"16";"11";"9";"10";"13";"24";"19"
"De Kleine Wereld";"6";"7";"6";"5";"5";"6";"4";"6";"7";"9";"7";"6"
"Loenermark";"7";"11";"5";"13";"11";"13";"13";"8";"12";"11";"11";"10"
"Buikslotermeerplein";"26";"30";"26";"27";"27";"33";"25";"22";"24";"30";"38";"33"
"Plan van Gool";"3";"8";"8";"5";"5";"6";"9";"9";"4";"9";"12";"5"
"Rode Kruisbuurt";"2";"3";"6";"2";"4";"9";"2";"4";"3";"7";"3";"2"
"Waterlandpleinbuurt";"33";"34";"24";"34";"56";"53";"37";"44";"58";"65";"57";"66"
"Markengouw-Noord";"2";"3";"1";"0";"1";"2";"3";"1";"0";"0";"2";"4"
"Markengouw-Midden";"9";"7";"10";"8";"13";"12";"8";"8";"8";"11";"13";"16"
"Markengouw-Zuid";"2";"3";"0";"5";"6";"4";"3";"3";"8";"6";"9";"7"
"Werengouw-Noord";"0";"4";"1";"1";"2";"0";"1";"3";"2";"4";"1";"2"
"Werengouw-Midden";"19";"16";"11";"15";"28";"30";"17";"25";"33";"39";"27";"34"
"Werengouw-Zuid";"1";"1";"1";"5";"6";"5";"5";"4";"7";"5";"5";"3"
"Volewijck";"41";"50";"57";"39";"61";"81";"61";"53";"42";"49";"67";"54"
"Bloemenbuurt-Noord";"12";"8";"12";"6";"6";"16";"12";"9";"7";"10";"12";"10"
"Bloemenbuurt-Zuid";"9";"17";"15";"6";"15";"20";"14";"8";"12";"14";"9";"15"
"Van der Pekbuurt";"20";"25";"30";"27";"40";"45";"35";"36";"23";"25";"46";"29"
"IJplein/Vogelbuurt";"32";"30";"27";"34";"50";"58";"43";"43";"40";"31";"43";"32"
"Vogelbuurt-Noord";"0";"3";"7";"4";"7";"17";"7";"9";"10";"6";"1";"5"
"Vliegenbos";"0";"0";"0";"3";"1";"4";"0";"3";"1";"0";"1";"0"
"Vogelbuurt-Zuid";"25";"15";"10";"15";"27";"22";"20";"16";"19";"15";"23";"14"
"IJplein e.o.";"7";"12";"10";"12";"15";"15";"16";"15";"10";"10";"18";"13"
"Tuindorp Buiksloot";"4";"4";"4";"4";"5";"5";"5";"9";"8";"6";"6";"2"
"Blauwe Zand";"4";"4";"4";"4";"5";"5";"5";"9";"8";"6";"6";"2"
"Tuindorp Nieuwendam";"12";"6";"10";"15";"11";"14";"19";"16";"13";"4";"14";"5"
"Tuindorp Nieuwendam-West";"2";"2";"7";"7";"3";"5";"4";"3";"4";"1";"2";"2"
"Tuindorp Nieuwendam-Oost";"10";"4";"3";"8";"8";"9";"15";"13";"9";"3";"12";"3"
"Noordelijke IJ-oevers-Oost";"5";"5";"16";"21";"14";"18";"12";"5";"16";"7";"13";"12"
"Hamerstraatkwartier-West";"5";"3";"8";"18";"9";"11";"10";"5";"13";"3";"11";"6"
"Hamerstraatkwartier-Oost";"0";"1";"6";"3";"3";"3";"1";"0";"2";"4";"0";"1"
"Bedrijventerrein Nieuwendammerdijk";"0";"1";"2";"0";"2";"4";"1";"0";"1";"0";"2";"5"
"Waterland";"25";"22";"18";"14";"24";"23";"34";"14";"19";"26";"25";"16"
"Noorderstrook-West";"2";"3";"4";"1";"2";"3";"5";"1";"1";"6";"6";"3"
"Noorderstrook-Oost";"3";"1";"0";"1";"1";"1";"2";"0";"3";"1";"1";"2"
"Zunderdorp";"7";"7";"3";"2";"7";"5";"11";"2";"4";"4";"4";"3"
"Schellingwoude-West";"1";"1";"1";"2";"0";"0";"1";"0";"4";"3";"0";"2"
"Schellingwoude-Oost";"3";"1";"3";"0";"4";"3";"8";"3";"2";"3";"3";"2"
"Schellingwoude-Noord";"1";"1";"1";"0";"0";"0";"0";"1";"1";"2";"2";"0"
"Zwarte Gouw";"1";"0";"0";"1";"1";"2";"0";"0";"1";"0";"2";"0"
"Holysloot";"0";"1";"0";"1";"1";"2";"2";"0";"0";"1";"1";"2"
"Ransdorp";"4";"2";"2";"3";"1";"6";"4";"4";"1";"4";"4";"0"
"Durgerdam";"3";"5";"4";"3";"7";"1";"1";"3";"2";"2";"2";"2"
"Driemond";"2";"3";"6";"4";"6";"6";"4";"7";"3";"4";"7";"10"
"Landelijk gebied Driemond";"1";"1";"1";"2";"1";"0";"1";"1";"0";"2";"2";"2"
"Dorp Driemond";"1";"2";"5";"2";"5";"6";"3";"6";"3";"2";"5";"8"
"Bloemendalerpolder";"1";"8";"6";"10";"8";"4";"2";"4";"11";"9";"10";"8"
"Weespersluis-Noord";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Waterrijk";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"2"
