"Geregistreerde misdrijven; soort misdrijf, wijk, buurt, jaarcijfers"
"Soort misdrijf: 1.4.1 Zedenmisdrijf"
"Onderwerp: |Geregistreerde misdrijven"
"";"Perioden"
"";"2012";"2013";"2014";"2015";"2016";"2017";"2018";"2019";"2020";"2021";"2022";"2023"
"VU-kwartier";".";".";".";".";".";".";".";".";".";".";".";"."
"Zuidas-Zuid";".";".";".";".";".";".";".";".";".";".";".";"."
"Vivaldi";".";".";".";".";".";".";".";".";".";".";".";"."
"Buitenveldert-West";".";".";".";".";".";".";".";".";".";".";".";"."
"Amsterdamse Bos";".";".";".";".";".";".";".";".";".";".";".";"."
"Zuiderhof";".";".";".";".";".";".";".";".";".";".";".";"."
"Buitenveldert-West-Midden";".";".";".";".";".";".";".";".";".";".";".";"."
"Gelderlandpleinbuurt";".";".";".";".";".";".";".";".";".";".";".";"."
"Buitenveldert-Zuidwest";".";".";".";".";".";".";".";".";".";".";".";"."
"Buitenveldert-Zuid-Midden";".";".";".";".";".";".";".";".";".";".";".";"."
"Buitenveldert-Oost";".";".";".";".";".";".";".";".";".";".";".";"."
"De Klenckebuurt";".";".";".";".";".";".";".";".";".";".";".";"."
"Buitenveldert-Oost-Midden";".";".";".";".";".";".";".";".";".";".";".";"."
"Buitenveldert-Zuidoost";".";".";".";".";".";".";".";".";".";".";".";"."
"Amstelpark";".";".";".";".";".";".";".";".";".";".";".";"."
"Oostelijk Havengebied";".";".";".";".";".";".";".";".";".";".";".";"."
"Java-eiland";".";".";".";".";".";".";".";".";".";".";".";"."
"KNSM-eiland";".";".";".";".";".";".";".";".";".";".";".";"."
"Oostelijke Handelskade";".";".";".";".";".";".";".";".";".";".";".";"."
"Rietlanden";".";".";".";".";".";".";".";".";".";".";".";"."
"Sporenburg";".";".";".";".";".";".";".";".";".";".";".";"."
"Borneo";".";".";".";".";".";".";".";".";".";".";".";"."
"Entrepot-Noordwest";".";".";".";".";".";".";".";".";".";".";".";"."
"Bedrijvengebied Veelaan";".";".";".";".";".";".";".";".";".";".";".";"."
"Architectenbuurt";".";".";".";".";".";".";".";".";".";".";".";"."
"Cruquiusbuurt";".";".";".";".";".";".";".";".";".";".";".";"."
"Bedrijvengebied Zeeburgerkade";".";".";".";".";".";".";".";".";".";".";".";"."
"Weesperzijde";".";".";".";".";".";".";".";".";".";".";".";"."
"Weesperzijde-Noord";".";".";".";".";".";".";".";".";".";".";".";"."
"Weesperzijde-Midden/Zuid";".";".";".";".";".";".";".";".";".";".";".";"."
"Parooldriehoek";".";".";".";".";".";".";".";".";".";".";".";"."
"Oosterparkbuurt";".";".";".";".";".";".";".";".";".";".";".";"."
"Oosterparkbuurt-Noordwest";".";".";".";".";".";".";".";".";".";".";".";"."
"Oosterpark";".";".";".";".";".";".";".";".";".";".";".";"."
"Oosterparkbuurt-Zuidwest";".";".";".";".";".";".";".";".";".";".";".";"."
"Oosterparkbuurt-Zuidoost";".";".";".";".";".";".";".";".";".";".";".";"."
"Transvaalbuurt";".";".";".";".";".";".";".";".";".";".";".";"."
"Transvaalbuurt-West";".";".";".";".";".";".";".";".";".";".";".";"."
"Transvaalbuurt-Oost";".";".";".";".";".";".";".";".";".";".";".";"."
"Dapperbuurt";".";".";".";".";".";".";".";".";".";".";".";"."
"Dapperbuurt-Noord";".";".";".";".";".";".";".";".";".";".";".";"."
"Dapperbuurt-Zuid";".";".";".";".";".";".";".";".";".";".";".";"."
"Oostpoort";".";".";".";".";".";".";".";".";".";".";".";"."
"Indische Buurt-West";".";".";".";".";".";".";".";".";".";".";".";"."
"Timorpleinbuurt-Noord";".";".";".";".";".";".";".";".";".";".";".";"."
"Timorpleinbuurt-Zuid";".";".";".";".";".";".";".";".";".";".";".";"."
"Ambonpleinbuurt";".";".";".";".";".";".";".";".";".";".";".";"."
"Indische Buurt-Oost";".";".";".";".";".";".";".";".";".";".";".";"."
"Makassarpleinbuurt";".";".";".";".";".";".";".";".";".";".";".";"."
"Zeeburgerdijk-Oost";".";".";".";".";".";".";".";".";".";".";".";"."
"Sumatraplantsoenbuurt";".";".";".";".";".";".";".";".";".";".";".";"."
"Flevopark";".";".";".";".";".";".";".";".";".";".";".";"."
"Zeeburgereiland/Bovendiep";".";".";".";".";".";".";".";".";".";".";".";"."
"Sluisbuurt";".";".";".";".";".";".";".";".";".";".";".";"."
"Sportheldenbuurt";".";".";".";".";".";".";".";".";".";".";".";"."
"Oostpunt Zeeburgereiland";".";".";".";".";".";".";".";".";".";".";".";"."
"Baaibuurt-West";".";".";".";".";".";".";".";".";".";".";".";"."
"Baaibuurt-Oost";".";".";".";".";".";".";".";".";".";".";".";"."
"Bovendiep/Diemerpark";".";".";".";".";".";".";".";".";".";".";".";"."
"IJburg-West";".";".";".";".";".";".";".";".";".";".";".";"."
"Steigereiland-Zuid";".";".";".";".";".";".";".";".";".";".";".";"."
"Steigereiland-Noord";".";".";".";".";".";".";".";".";".";".";".";"."
"Rieteilanden-West";".";".";".";".";".";".";".";".";".";".";".";"."
"Joris Ivenspleinbuurt";".";".";".";".";".";".";".";".";".";".";".";"."
"Ed Pelsterparkbuurt";".";".";".";".";".";".";".";".";".";".";".";"."
"IJburg-Oost";".";".";".";".";".";".";".";".";".";".";".";"."
"Buiteneiland";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Pampusbuurt-West";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Pampusbuurt-Oost";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Centrumeiland";".";".";".";".";".";".";".";".";".";".";".";"."
"Muidenbuurt-West";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"IJburg-Zuid";".";".";".";".";".";".";".";".";".";".";".";"."
"Havenkwartier IJburg";".";".";".";".";".";".";".";".";".";".";".";"."
"Theo van Goghparkbuurt";".";".";".";".";".";".";".";".";".";".";".";"."
"Rieteiland-Oost";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Frankendael";".";".";".";".";".";".";".";".";".";".";".";"."
"Van der Kunbuurt";".";".";".";".";".";".";".";".";".";".";".";"."
"De Eenhoorn";".";".";".";".";".";".";".";".";".";".";".";"."
"Don Bosco";".";".";".";".";".";".";".";".";".";".";".";"."
"Julianapark";".";".";".";".";".";".";".";".";".";".";".";"."
"Frankendael";".";".";".";".";".";".";".";".";".";".";".";"."
"Tuindorp Amstelstation";".";".";".";".";".";".";".";".";".";".";".";"."
"De Wetbuurt";".";".";".";".";".";".";".";".";".";".";".";"."
"Tuindorp Frankendael";".";".";".";".";".";".";".";".";".";".";".";"."
"Middenmeer";".";".";".";".";".";".";".";".";".";".";".";"."
"Linnaeusparkbuurt";".";".";".";".";".";".";".";".";".";".";".";"."
"Middenmeer-Noord";".";".";".";".";".";".";".";".";".";".";".";"."
"Middenmeer-Zuid";".";".";".";".";".";".";".";".";".";".";".";"."
"Science Park-Noord";".";".";".";".";".";".";".";".";".";".";".";"."
"Science Park-Zuid";".";".";".";".";".";".";".";".";".";".";".";"."
"Sportpark Middenmeer-Zuid";".";".";".";".";".";".";".";".";".";".";".";"."
"Sportpark Middenmeer-Noord";".";".";".";".";".";".";".";".";".";".";".";"."
"Park de Meer";".";".";".";".";".";".";".";".";".";".";".";"."
"Sportpark Voorland";".";".";".";".";".";".";".";".";".";".";".";"."
"Betondorp";".";".";".";".";".";".";".";".";".";".";".";"."
"Drieburg";".";".";".";".";".";".";".";".";".";".";".";"."
"Nieuwe Oosterbegraafplaats";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Betondorp";".";".";".";".";".";".";".";".";".";".";".";"."
"Omval/Overamstel";".";".";".";".";".";".";".";".";".";".";".";"."
"De Omval";".";".";".";".";".";".";".";".";".";".";".";"."
"Overamstel";".";".";".";".";".";".";".";".";".";".";".";"."
"Amstelglorie";".";".";".";".";".";".";".";".";".";".";".";"."
"Amstelkwartier-West";".";".";".";".";".";".";".";".";".";".";".";"."
"Amstelkwartier-Noord";".";".";".";".";".";".";".";".";".";".";".";"."
"Amstelkwartier-Zuid";".";".";".";".";".";".";".";".";".";".";".";"."
"Weespertrekvaart";".";".";".";".";".";".";".";".";".";".";".";"."
"Oostzanerwerf";".";".";".";".";".";".";".";".";".";".";".";"."
"Noorder IJplas";".";".";".";".";".";".";".";".";".";".";".";"."
"Melkweg/Oostzanerwerf";".";".";".";".";".";".";".";".";".";".";".";"."
"Walvisbuurt";".";".";".";".";".";".";".";".";".";".";".";"."
"Twiske-West";".";".";".";".";".";".";".";".";".";".";".";"."
"Oostzanerdijk";".";".";".";".";".";".";".";".";".";".";".";"."
"Circus/Kermisbuurt";".";".";".";".";".";".";".";".";".";".";".";"."
"Molenwijk";".";".";".";".";".";".";".";".";".";".";".";"."
"Noordelijke IJ-oevers-West";".";".";".";".";".";".";".";".";".";".";".";"."
"Cornelis Douwesterrein-West";".";".";".";".";".";".";".";".";".";".";".";"."
"Cornelis Douwesterrein-Oost";".";".";".";".";".";".";".";".";".";".";".";"."
"NDSM terrein";".";".";".";".";".";".";".";".";".";".";".";"."
"Buiksloterham-Zuid";".";".";".";".";".";".";".";".";".";".";".";"."
"Buiksloterham-Noord";".";".";".";".";".";".";".";".";".";".";".";"."
"Klaprozenbuurt";".";".";".";".";".";".";".";".";".";".";".";"."
"Overhoeks";".";".";".";".";".";".";".";".";".";".";".";"."
"Tuindorp Oostzaan";".";".";".";".";".";".";".";".";".";".";".";"."
"Tuindorp Oostzaan-West";".";".";".";".";".";".";".";".";".";".";".";"."
"Tuindorp Oostzaan-Oost";".";".";".";".";".";".";".";".";".";".";".";"."
"Terrasdorp";".";".";".";".";".";".";".";".";".";".";".";"."
"De Bongerd";".";".";".";".";".";".";".";".";".";".";".";"."
"Kadoelen";".";".";".";".";".";".";".";".";".";".";".";"."
"Twiske-Oost";".";".";".";".";".";".";".";".";".";".";".";"."
"Kadoelen";".";".";".";".";".";".";".";".";".";".";".";"."
"Banne Buiksloot";".";".";".";".";".";".";".";".";".";".";".";"."
"Banne-Noordwest";".";".";".";".";".";".";".";".";".";".";".";"."
"Banne-Noordoost";".";".";".";".";".";".";".";".";".";".";".";"."
"Banne-Zuidwest";".";".";".";".";".";".";".";".";".";".";".";"."
"Banne-Zuidoost";".";".";".";".";".";".";".";".";".";".";".";"."
"Buiksloterbreek";".";".";".";".";".";".";".";".";".";".";".";"."
"Marjoleinterrein";".";".";".";".";".";".";".";".";".";".";".";"."
"Nieuwendammerdijk/Buiksloterdijk";".";".";".";".";".";".";".";".";".";".";".";"."
"Buiksloterdijk-West";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Buiksloterdijk-Oost";".";".";".";".";".";".";".";".";".";".";".";"."
"Nieuwendammerdijk-West";".";".";".";".";".";".";".";".";".";".";".";"."
"Nieuwendammerdijk-Oost";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Nieuwendammerdijk-Zuid";".";".";".";".";".";".";".";".";".";".";".";"."
"Elzenhagen";".";".";".";".";".";".";".";".";".";".";".";"."
"Elzenhagen-Noord";".";".";".";".";".";".";".";".";".";".";".";"."
"Elzenhagen-Zuid";".";".";".";".";".";".";".";".";".";".";".";"."
"Nintemanterrein";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Buikslotermeer";".";".";".";".";".";".";".";".";".";".";".";"."
"Buikslotermeer-Noord";".";".";".";".";".";".";".";".";".";".";".";"."
"De Kleine Wereld";".";".";".";".";".";".";".";".";".";".";".";"."
"Loenermark";".";".";".";".";".";".";".";".";".";".";".";"."
"Buikslotermeerplein";".";".";".";".";".";".";".";".";".";".";".";"."
"Plan van Gool";".";".";".";".";".";".";".";".";".";".";".";"."
"Rode Kruisbuurt";".";".";".";".";".";".";".";".";".";".";".";"."
"Waterlandpleinbuurt";".";".";".";".";".";".";".";".";".";".";".";"."
"Markengouw-Noord";".";".";".";".";".";".";".";".";".";".";".";"."
"Markengouw-Midden";".";".";".";".";".";".";".";".";".";".";".";"."
"Markengouw-Zuid";".";".";".";".";".";".";".";".";".";".";".";"."
"Werengouw-Noord";".";".";".";".";".";".";".";".";".";".";".";"."
"Werengouw-Midden";".";".";".";".";".";".";".";".";".";".";".";"."
"Werengouw-Zuid";".";".";".";".";".";".";".";".";".";".";".";"."
"Volewijck";".";".";".";".";".";".";".";".";".";".";".";"."
"Bloemenbuurt-Noord";".";".";".";".";".";".";".";".";".";".";".";"."
"Bloemenbuurt-Zuid";".";".";".";".";".";".";".";".";".";".";".";"."
"Van der Pekbuurt";".";".";".";".";".";".";".";".";".";".";".";"."
"IJplein/Vogelbuurt";".";".";".";".";".";".";".";".";".";".";".";"."
"Vogelbuurt-Noord";".";".";".";".";".";".";".";".";".";".";".";"."
"Vliegenbos";".";".";".";".";".";".";".";".";".";".";".";"."
"Vogelbuurt-Zuid";".";".";".";".";".";".";".";".";".";".";".";"."
"IJplein e.o.";".";".";".";".";".";".";".";".";".";".";".";"."
"Tuindorp Buiksloot";".";".";".";".";".";".";".";".";".";".";".";"."
"Blauwe Zand";".";".";".";".";".";".";".";".";".";".";".";"."
"Tuindorp Nieuwendam";".";".";".";".";".";".";".";".";".";".";".";"."
"Tuindorp Nieuwendam-West";".";".";".";".";".";".";".";".";".";".";".";"."
"Tuindorp Nieuwendam-Oost";".";".";".";".";".";".";".";".";".";".";".";"."
"Noordelijke IJ-oevers-Oost";".";".";".";".";".";".";".";".";".";".";".";"."
"Hamerstraatkwartier-West";".";".";".";".";".";".";".";".";".";".";".";"."
"Hamerstraatkwartier-Oost";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Bedrijventerrein Nieuwendammerdijk";".";".";".";".";".";".";".";".";".";".";".";"."
"Waterland";".";".";".";".";".";".";".";".";".";".";".";"."
"Noorderstrook-West";".";".";".";".";".";".";".";".";".";".";".";"."
"Noorderstrook-Oost";".";".";".";".";".";".";".";".";".";".";".";"."
"Zunderdorp";".";".";".";".";".";".";".";".";".";".";".";"."
"Schellingwoude-West";".";".";".";".";".";".";".";".";".";".";".";"."
"Schellingwoude-Oost";".";".";".";".";".";".";".";".";".";".";".";"."
"Schellingwoude-Noord";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Zwarte Gouw";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Holysloot";".";".";".";".";".";".";".";".";".";".";".";"."
"Ransdorp";".";".";".";".";".";".";".";".";".";".";".";"."
"Durgerdam";".";".";".";".";".";".";".";".";".";".";".";"."
"Driemond";".";".";".";".";".";".";".";".";".";".";".";"."
"Landelijk gebied Driemond";".";".";".";".";".";".";".";".";".";".";".";"."
"Dorp Driemond";".";".";".";".";".";".";".";".";".";".";".";"."
"Bloemendalerpolder";".";".";".";".";".";".";".";".";".";".";".";"."
"Weespersluis-Noord";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Waterrijk";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Lanenrijk";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Vechtrijk";".";".";".";".";".";".";".";".";".";".";".";"."
"Leeuwenveld";".";".";".";".";".";".";".";".";".";".";".";"."
"Bedrijventerrein Nijverheidslaan";".";".";".";".";".";".";".";".";".";".";".";"."
"Weesp-Noordwest";".";".";".";".";".";".";".";".";".";".";".";"."
"Bedrijventerrein-Noord Weesp";".";".";".";".";".";".";".";".";".";".";".";"."
"Hogewey-Noord";".";".";".";".";".";".";".";".";".";".";".";"."
"Hogewey-Midden";".";".";".";".";".";".";".";".";".";".";".";"."
"Hogewey-Zuid";".";".";".";".";".";".";".";".";".";".";".";"."
"Weesp Dichtersbuurt";".";".";".";".";".";".";".";".";".";".";".";"."
"Weesp Schildersbuurt";".";".";".";".";".";".";".";".";".";".";".";"."
"Weesp Binnenstad/Zuid";".";".";".";".";".";".";".";".";".";".";".";"."
"Herensingelkwartier";".";".";".";".";".";".";".";".";".";".";".";"."
"Bedrijventerrein Van Houten";".";".";".";".";".";".";".";".";".";".";".";"."
"Weesp Centrum";".";".";".";".";".";".";".";".";".";".";".";"."
"Weesp-Zuid I";".";".";".";".";".";".";".";".";".";".";".";"."
"Weesp-Zuid II";".";".";".";".";".";".";".";".";".";".";".";"."
"De Klomp";".";".";".";".";".";".";".";".";".";".";".";"."
"Aetsveld/Oostelijke Vechtoever";".";".";".";".";".";".";".";".";".";".";".";"."
"Aetsveldsepolder";".";".";".";".";".";".";".";".";".";".";".";"."
"Aetsveld-Zuid";".";".";".";".";".";".";".";".";".";".";".";"."
"Aetsveld-Noord";".";".";".";".";".";".";".";".";".";".";".";"."
"Oostelijke Vechtoever";".";".";".";".";".";".";".";".";".";".";".";"."
"Amstel III/Bullewijk";".";".";".";".";".";".";".";".";".";".";".";"."
"Hoofdcentrum-Zuidoost";".";".";".";".";".";".";".";".";".";".";".";"."
"Amstel III deel C/D-Noord";".";".";".";".";".";".";".";".";".";".";".";"."
"Amstel III deel A/B-Noord";".";".";".";".";".";".";".";".";".";".";".";"."
"Amstel III deel C/D-Zuid";".";".";".";".";".";".";".";".";".";".";".";"."
"Amstel III deel A/B-Zuid";".";".";".";".";".";".";".";".";".";".";".";"."
"AMC";".";".";".";".";".";".";".";".";".";".";".";"."
"Hoge Dijk";".";".";".";".";".";".";".";".";".";".";".";"."
"Venserpolder";".";".";".";".";".";".";".";".";".";".";".";"."
"Venserpolder-West";".";".";".";".";".";".";".";".";".";".";".";"."
"Venserpolder-Oost";".";".";".";".";".";".";".";".";".";".";".";"."
"Amsterdamse Poort e.o.";".";".";".";".";".";".";".";".";".";".";".";"."
"D-buurt";".";".";".";".";".";".";".";".";".";".";".";"."
"F-buurt";".";".";".";".";".";".";".";".";".";".";".";"."
"Amsterdamse Poort";".";".";".";".";".";".";".";".";".";".";".";"."
"Vogeltjeswei";".";".";".";".";".";".";".";".";".";".";".";"."
"Nelson Mandelapark";".";".";".";".";".";".";".";".";".";".";".";"."
"H-buurt";".";".";".";".";".";".";".";".";".";".";".";"."
"Hoptille";".";".";".";".";".";".";".";".";".";".";".";"."
"Rechte H-buurt";".";".";".";".";".";".";".";".";".";".";".";"."
"Hakfort/Huigenbos";".";".";".";".";".";".";".";".";".";".";".";"."
"Huntum";".";".";".";".";".";".";".";".";".";".";".";"."
"Ganzenhoef e.o.";".";".";".";".";".";".";".";".";".";".";".";"."
"E-buurt";".";".";".";".";".";".";".";".";".";".";".";"."
"G-buurt-West";".";".";".";".";".";".";".";".";".";".";".";"."
"G-buurt-Noord";".";".";".";".";".";".";".";".";".";".";".";"."
"Geerdinkhof/Kantershof";".";".";".";".";".";".";".";".";".";".";".";"."
"G-buurt-Oost";".";".";".";".";".";".";".";".";".";".";".";"."
"Grunder/Koningshoef";".";".";".";".";".";".";".";".";".";".";".";"."
"Kantershof";".";".";".";".";".";".";".";".";".";".";".";"."
"Bijlmermuseum";".";".";".";".";".";".";".";".";".";".";".";"."
"Bijlmermuseum-Noord";".";".";".";".";".";".";".";".";".";".";".";"."
"Bijlmermuseum-Zuid";".";".";".";".";".";".";".";".";".";".";".";"."
"De Kameleon e.o.";".";".";".";".";".";".";".";".";".";".";".";"."
"K-buurt";".";".";".";".";".";".";".";".";".";".";".";"."
"Gooise Kant";".";".";".";".";".";".";".";".";".";".";".";"."
"Kortvoort";".";".";".";".";".";".";".";".";".";".";".";"."
"Kelbergen";".";".";".";".";".";".";".";".";".";".";".";"."
"K-buurt-Zuidwest";".";".";".";".";".";".";".";".";".";".";".";"."
"K-buurt-Zuidoost";".";".";".";".";".";".";".";".";".";".";".";"."
"Holendrecht";".";".";".";".";".";".";".";".";".";".";".";"."
"Holendrecht-West";".";".";".";".";".";".";".";".";".";".";".";"."
"Holendrecht-Oost";".";".";".";".";".";".";".";".";".";".";".";"."
"Holendrecht-Zuid";".";".";".";".";".";".";".";".";".";".";".";"."
"Nellestein";".";".";".";".";".";".";".";".";".";".";".";"."
"L-buurt";".";".";".";".";".";".";".";".";".";".";".";"."
"Gaasperpark";".";".";".";".";".";".";".";".";".";".";".";"."
"Gaasperplas";".";".";".";".";".";".";".";".";".";".";".";"."
"Reigersbos";".";".";".";".";".";".";".";".";".";".";".";"."
"Reigersbos 1";".";".";".";".";".";".";".";".";".";".";".";"."
"Reigersbos 2";".";".";".";".";".";".";".";".";".";".";".";"."
"Reigersbos 3";".";".";".";".";".";".";".";".";".";".";".";"."
"Reigersbos 4";".";".";".";".";".";".";".";".";".";".";".";"."
"Gein";".";".";".";".";".";".";".";".";".";".";".";"."
"Gein 1";".";".";".";".";".";".";".";".";".";".";".";"."
"Gein 2";".";".";".";".";".";".";".";".";".";".";".";"."
"Gein 3";".";".";".";".";".";".";".";".";".";".";".";"."
"Gein 4";".";".";".";".";".";".";".";".";".";".";".";"."
"Bron: Politie"
