"Geregistreerde misdrijven; soort misdrijf, wijk, buurt, jaarcijfers"
"Soort misdrijf: 1.4.5 Mishandeling"
"Onderwerp: |Geregistreerde misdrijven"
"";"Perioden"
"";"2012";"2013";"2014";"2015";"2016";"2017";"2018";"2019";"2020";"2021";"2022";"2023"
"Nieuw-Sloten-Zuidwest";"0";"1";"8";"1";"0";"3";"3";"4";"3";"0";"0";"0"
"Belgiëplein e.o.";"3";"3";"4";"3";"0";"5";"4";"3";"2";"1";"3";"3"
"Nieuw-Sloten-Zuidoost";"3";"4";"4";"4";"4";"2";"7";"1";"4";"1";"4";"4"
"Sloterweg e.o.";"6";"4";"3";"4";"3";"0";"2";"1";"3";"3";"2";"1"
"Park Haagseweg";"0";"0";"1";"1";"1";"0";"0";"1";"0";"0";"0";"0"
"Riekerpolder";"1";"1";"0";"0";"1";"0";"1";"1";"0";"1";"0";"4"
"Nieuwe Meer";"1";"2";"3";"5";"7";"4";"5";"3";"3";"4";"6";"9"
"Hoofddorppleinbuurt";"21";"25";"17";"29";"31";"26";"21";"24";"21";"17";"20";"30"
"Westlandgrachtbuurt";"5";"6";"5";"8";"8";"6";"7";"3";"5";"5";"1";"10"
"Surinamepleinbuurt";"2";"1";"1";"4";"4";"1";"1";"4";"2";"1";"0";"0"
"Legmeerpleinbuurt";"1";"4";"3";"6";"5";"3";"6";"5";"5";"1";"1";"3"
"Aalsmeerwegbuurt-West";"6";"4";"3";"3";"4";"4";"2";"6";"6";"5";"7";"6"
"Aalsmeerwegbuurt-Oost";"5";"8";"3";"6";"8";"8";"3";"4";"1";"3";"6";"7"
"Bedrijventerrein Schinkel";"2";"2";"2";"2";"2";"4";"2";"2";"2";"2";"5";"4"
"Schinkelbuurt";"10";"16";"13";"17";"16";"12";"15";"8";"16";"10";"8";"6"
"Schinkelbuurt-Noord";"3";"5";"6";"5";"7";"6";"4";"3";"9";"4";"2";"5"
"Schinkelbuurt-Zuid";"7";"11";"7";"12";"9";"6";"11";"5";"7";"6";"6";"1"
"Willemspark";"18";"13";"13";"13";"7";"8";"5";"7";"8";"4";"11";"6"
"Vondelpark-West";"1";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0"
"Willemsparkbuurt-Noord";"3";"6";"1";"1";"3";"4";"0";"2";"3";"1";"5";"0"
"Valeriusbuurt-West";"5";"2";"7";"6";"2";"3";"3";"1";"2";"3";"5";"5"
"Valeriusbuurt-Oost";"9";"5";"5";"5";"2";"1";"2";"4";"3";"0";"1";"1"
"Museumkwartier";"53";"55";"43";"57";"52";"65";"56";"57";"45";"84";"68";"47"
"Vondelpark-Oost";"15";"15";"12";"11";"13";"11";"7";"9";"10";"16";"9";"7"
"Cornelis Schuytbuurt";"3";"7";"5";"8";"7";"4";"7";"2";"3";"2";"5";"7"
"Concertgebouwbuurt";"8";"5";"5";"7";"6";"7";"1";"6";"5";"14";"9";"5"
"P.C. Hooftbuurt";"4";"6";"5";"9";"1";"8";"7";"7";"6";"12";"7";"8"
"Museumplein";"4";"2";"5";"3";"8";"11";"9";"3";"4";"3";"12";"4"
"Banpleinbuurt";"2";"4";"0";"4";"3";"3";"2";"1";"0";"1";"2";"2"
"Hondecoeterbuurt";"2";"1";"3";"2";"2";"6";"7";"13";"4";"6";"6";"4"
"Johannes Vermeerbuurt";"10";"7";"4";"6";"8";"8";"10";"9";"10";"25";"14";"4"
"Duivelseiland";"4";"8";"2";"3";"4";"5";"5";"5";"3";"2";"3";"4"
"Harmoniehofbuurt";"1";"0";"2";"4";"0";"2";"1";"2";"0";"3";"1";"2"
"Oude Pijp";"69";"68";"47";"61";"78";"83";"75";"77";"78";"60";"59";"67"
"Frans Halsbuurt";"11";"13";"6";"5";"16";"12";"14";"15";"11";"4";"8";"16"
"Gerard Doubuurt";"13";"8";"12";"12";"15";"13";"12";"10";"13";"9";"8";"8"
"Hercules Seghersbuurt";"13";"17";"8";"18";"20";"19";"12";"18";"12";"10";"9";"11"
"Sarphatiparkbuurt";"23";"22";"13";"17";"19";"28";"33";"21";"23";"31";"21";"23"
"Hemonybuurt";"9";"8";"8";"9";"8";"11";"4";"13";"19";"6";"13";"9"
"Nieuwe Pijp";"48";"39";"40";"38";"48";"35";"56";"29";"37";"30";"39";"42"
"Cornelis Troostbuurt";"13";"6";"13";"4";"18";"6";"22";"8";"12";"7";"13";"10"
"Lizzy Ansinghbuurt";"15";"10";"13";"7";"7";"10";"8";"6";"8";"7";"7";"7"
"Van der Helstpleinbuurt";"11";"14";"6";"13";"11";"11";"8";"8";"9";"7";"14";"15"
"Willibrordusbuurt";"9";"9";"8";"14";"12";"8";"18";"7";"8";"9";"5";"10"
"Zuid Pijp";"35";"29";"33";"25";"34";"24";"30";"33";"22";"24";"33";"18"
"BurgemeesterTellegenbuurt-West";"9";"10";"9";"11";"8";"4";"12";"6";"7";"9";"17";"10"
"Burgemeester Tellegenbuurt-Oost";"9";"9";"11";"4";"10";"10";"8";"9";"11";"8";"5";"4"
"Diamantbuurt";"17";"10";"13";"10";"16";"10";"10";"18";"4";"7";"11";"4"
"Stadionbuurt";"36";"32";"37";"35";"37";"48";"38";"51";"41";"38";"39";"39"
"Bertelmanpleinbuurt";"2";"2";"3";"3";"2";"6";"3";"4";"6";"5";"3";"1"
"Olympisch Stadion e.o.";"3";"9";"5";"6";"8";"7";"7";"10";"3";"6";"8";"9"
"Marathonbuurt-West";"10";"9";"12";"17";"8";"14";"11";"15";"10";"10";"4";"13"
"Marathonbuurt-Oost";"7";"5";"6";"3";"6";"3";"4";"6";"9";"7";"8";"3"
"Van Tuyllbuurt";"10";"4";"8";"3";"11";"15";"9";"11";"6";"4";"14";"5"
"IJsbaanpad e.o.";"4";"3";"3";"3";"2";"3";"4";"5";"7";"6";"2";"8"
"Apollobuurt";"14";"15";"11";"13";"6";"19";"12";"15";"8";"11";"19";"23"
"Hiltonbuurt";"2";"0";"1";"0";"0";"1";"0";"1";"0";"0";"1";"0"
"Minervabuurt-Noord";"2";"2";"0";"2";"1";"4";"0";"2";"0";"4";"3";"5"
"Minervabuurt-Midden";"3";"4";"1";"1";"1";"3";"2";"5";"0";"2";"2";"4"
"Minervabuurt-Zuid";"1";"2";"6";"2";"2";"6";"4";"4";"2";"2";"3";"5"
"Beethovenbuurt";"4";"4";"2";"6";"2";"4";"3";"0";"4";"0";"8";"6"
"Diepenbrockbuurt";"2";"3";"1";"2";"0";"1";"3";"3";"2";"3";"2";"3"
"Scheldebuurt";"29";"45";"32";"32";"38";"35";"36";"34";"31";"25";"29";"37"
"Wielingenbuurt";"4";"4";"2";"2";"2";"2";"2";"1";"3";"2";"2";"7"
"Scheldebuurt-West";"11";"17";"6";"10";"15";"10";"7";"11";"10";"8";"10";"10"
"Scheldebuurt-Midden";"0";"3";"4";"3";"3";"4";"5";"4";"6";"8";"2";"3"
"Scheldebuurt-Oost";"4";"4";"7";"2";"5";"4";"9";"5";"4";"2";"6";"6"
"Veluwebuurt";"4";"6";"3";"3";"4";"3";"5";"5";"4";"0";"4";"4"
"Kop Zuidas";"6";"11";"10";"12";"9";"12";"8";"8";"4";"5";"5";"7"
"IJselbuurt";"25";"21";"12";"11";"22";"7";"12";"11";"19";"18";"9";"11"
"IJselbuurt-West";"10";"7";"6";"7";"10";"2";"5";"2";"4";"8";"5";"4"
"IJselbuurt-Oost";"15";"14";"6";"4";"12";"5";"7";"9";"15";"10";"4";"7"
"Rijnbuurt";"25";"40";"33";"22";"20";"24";"22";"34";"21";"16";"20";"21"
"Kromme Mijdrechtbuurt";"11";"18";"12";"6";"9";"11";"11";"14";"8";"6";"5";"6"
"Rijnbuurt-West";"6";"7";"9";"5";"3";"2";"4";"6";"3";"3";"4";"3"
"Rijnbuurt-Midden";"6";"8";"6";"5";"6";"3";"5";"7";"6";"4";"6";"8"
"Rijnbuurt-Oost";"2";"5";"6";"6";"2";"6";"2";"7";"4";"3";"5";"3"
"Zorgvlied";"0";"2";"0";"0";"0";"2";"0";"0";"0";"0";"0";"1"
"Prinses Irenebuurt e.o.";"2";"1";"3";"3";"5";"5";"3";"2";"3";"4";"3";"3"
"Prinses Irenebuurt";"2";"1";"3";"2";"3";"1";"2";"2";"2";"2";"2";"2"
"Beatrixpark";"0";"0";"0";"1";"2";"4";"1";"0";"1";"2";"1";"1"
"Zuidas";"19";"31";"29";"42";"27";"34";"33";"52";"40";"55";"43";"54"
"Zuidas-Noord";"6";"13";"14";"20";"10";"8";"11";"14";"16";"20";"23";"15"
"RAI";"8";"9";"2";"11";"8";"6";"5";"5";"8";"6";"5";"12"
"VU-kwartier";"4";"7";"10";"9";"6";"9";"9";"27";"11";"17";"5";"12"
"Zuidas-Zuid";"1";"0";"1";"0";"2";"8";"6";"5";"4";"9";"6";"4"
"Vivaldi";"0";"2";"2";"2";"1";"3";"2";"1";"1";"3";"4";"11"
"Buitenveldert-West";"40";"31";"30";"33";"32";"22";"23";"33";"42";"28";"38";"32"
"Amsterdamse Bos";"2";"0";"1";"0";"2";"0";"0";"0";"1";"2";"2";"0"
"Zuiderhof";"1";"0";"0";"3";"0";"1";"0";"0";"3";"3";"1";"3"
"Buitenveldert-West-Midden";"1";"1";"0";"1";"0";"0";"0";"1";"7";"0";"0";"2"
"Gelderlandpleinbuurt";"11";"12";"3";"9";"10";"10";"13";"11";"18";"9";"11";"2"
"Buitenveldert-Zuidwest";"15";"8";"13";"14";"12";"7";"8";"13";"11";"13";"17";"12"
"Buitenveldert-Zuid-Midden";"10";"10";"13";"6";"8";"4";"2";"8";"2";"1";"7";"13"
"Buitenveldert-Oost";"14";"15";"12";"20";"21";"13";"22";"24";"24";"13";"22";"29"
"De Klenckebuurt";"0";"0";"2";"2";"3";"2";"1";"2";"2";"0";"2";"1"
"Buitenveldert-Oost-Midden";"7";"11";"5";"7";"10";"5";"7";"9";"11";"8";"10";"13"
"Buitenveldert-Zuidoost";"5";"1";"4";"9";"5";"4";"12";"11";"7";"4";"8";"5"
"Amstelpark";"2";"3";"1";"2";"3";"2";"2";"2";"4";"1";"2";"10"
"Oostelijk Havengebied";"67";"48";"33";"55";"43";"37";"35";"37";"37";"28";"37";"37"
"Java-eiland";"8";"4";"3";"5";"3";"4";"3";"5";"8";"4";"5";"7"
"KNSM-eiland";"6";"3";"2";"6";"4";"3";"3";"2";"3";"4";"0";"3"
"Oostelijke Handelskade";"5";"10";"6";"11";"5";"1";"4";"5";"7";"5";"2";"6"
"Rietlanden";"24";"10";"3";"15";"9";"8";"8";"6";"2";"6";"8";"5"
"Sporenburg";"4";"3";"5";"9";"3";"4";"2";"5";"5";"3";"3";"0"
"Borneo";"9";"5";"4";"5";"6";"4";"2";"6";"4";"1";"1";"3"
"Entrepot-Noordwest";"5";"6";"1";"3";"4";"3";"7";"4";"4";"3";"9";"3"
"Bedrijvengebied Veelaan";"0";"0";"1";"0";"0";"3";"0";"0";"0";"0";"0";"3"
"Architectenbuurt";"3";"3";"5";"0";"6";"5";"1";"3";"0";"1";"1";"4"
"Cruquiusbuurt";"1";"3";"1";"0";"2";"0";"3";"0";"2";"1";"5";"3"
"Bedrijvengebied Zeeburgerkade";"2";"1";"2";"1";"1";"2";"2";"1";"2";"0";"3";"0"
"Weesperzijde";"18";"21";"18";"16";"24";"23";"20";"21";"15";"25";"28";"24"
"Weesperzijde-Noord";"0";"10";"6";"7";"5";"5";"6";"9";"4";"4";"9";"4"
"Weesperzijde-Midden/Zuid";"14";"4";"8";"6";"14";"13";"11";"10";"9";"10";"9";"16"
"Parooldriehoek";"4";"7";"4";"3";"5";"5";"3";"2";"2";"11";"10";"4"
"Oosterparkbuurt";"84";"77";"65";"55";"66";"64";"56";"58";"49";"53";"50";"64"
"Oosterparkbuurt-Noordwest";"18";"22";"18";"21";"15";"18";"20";"18";"17";"13";"15";"9"
"Oosterpark";"8";"5";"4";"6";"4";"3";"8";"4";"4";"10";"5";"8"
"Oosterparkbuurt-Zuidwest";"19";"16";"17";"6";"11";"14";"14";"11";"14";"15";"14";"20"
"Oosterparkbuurt-Zuidoost";"39";"34";"26";"22";"36";"29";"14";"25";"14";"15";"16";"27"
"Transvaalbuurt";"39";"34";"28";"39";"37";"33";"42";"31";"24";"22";"20";"17"
"Transvaalbuurt-West";"18";"21";"15";"17";"15";"15";"24";"15";"9";"10";"11";"9"
"Transvaalbuurt-Oost";"21";"13";"13";"22";"22";"18";"18";"16";"15";"12";"9";"8"
"Dapperbuurt";"49";"67";"55";"64";"70";"60";"53";"41";"56";"41";"33";"63"
"Dapperbuurt-Noord";"15";"30";"22";"26";"28";"13";"16";"14";"17";"15";"11";"22"
"Dapperbuurt-Zuid";"18";"27";"17";"19";"20";"16";"15";"13";"30";"9";"10";"17"
"Oostpoort";"16";"10";"16";"19";"22";"31";"22";"14";"9";"17";"12";"24"
"Indische Buurt-West";"56";"48";"62";"55";"46";"35";"24";"46";"45";"30";"31";"34"
"Timorpleinbuurt-Noord";"15";"13";"18";"18";"18";"16";"8";"14";"13";"9";"13";"12"
"Timorpleinbuurt-Zuid";"25";"24";"16";"13";"18";"12";"7";"14";"17";"15";"6";"8"
"Ambonpleinbuurt";"16";"11";"28";"24";"10";"7";"9";"18";"15";"6";"12";"14"
"Indische Buurt-Oost";"55";"50";"50";"45";"57";"34";"33";"37";"44";"40";"46";"33"
"Makassarpleinbuurt";"38";"32";"33";"27";"39";"17";"26";"17";"33";"23";"22";"23"
"Zeeburgerdijk-Oost";"1";"1";"1";"0";"0";"1";"0";"0";"0";"0";"4";"0"
"Sumatraplantsoenbuurt";"12";"17";"14";"14";"16";"14";"7";"17";"10";"16";"17";"7"
"Flevopark";"4";"0";"2";"4";"2";"2";"0";"3";"1";"1";"3";"3"
"Zeeburgereiland/Bovendiep";"4";"9";"8";"10";"6";"13";"11";"14";"16";"17";"16";"19"
"Sluisbuurt";"2";"1";"2";"0";"1";"1";"3";"2";"1";"2";"2";"3"
"Sportheldenbuurt";"0";"0";"2";"2";"0";"6";"3";"7";"10";"9";"9";"13"
"Oostpunt Zeeburgereiland";"1";"2";"1";"1";"1";"2";"1";"2";"0";"1";"0";"1"
"Baaibuurt-West";"0";"2";"0";"0";"2";"0";"2";"1";"0";"0";"1";"0"
"Baaibuurt-Oost";"0";"2";"2";"1";"2";"0";"1";"1";"3";"2";"4";"1"
"Bovendiep/Diemerpark";"1";"2";"1";"6";"0";"4";"1";"1";"2";"3";"0";"1"
"IJburg-West";"40";"34";"43";"45";"49";"44";"36";"39";"42";"39";"24";"39"
"Steigereiland-Zuid";"10";"7";"9";"8";"9";"14";"7";"7";"6";"8";"3";"12"
"Steigereiland-Noord";"2";"3";"5";"1";"7";"4";"2";"8";"3";"5";"4";"9"
"Rieteilanden-West";"6";"3";"7";"5";"1";"3";"4";"3";"6";"3";"2";"1"
"Joris Ivenspleinbuurt";"8";"7";"9";"10";"11";"9";"9";"8";"10";"9";"7";"7"
"Ed Pelsterparkbuurt";"14";"14";"13";"21";"21";"14";"14";"13";"17";"14";"8";"10"
"IJburg-Oost";"0";"2";"0";"0";"0";"0";"2";"0";"2";"1";"2";"2"
"Buiteneiland";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Pampusbuurt-West";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Pampusbuurt-Oost";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Centrumeiland";"0";"2";"0";"0";"0";"0";"2";"0";"2";"1";"2";"2"
"Muidenbuurt-West";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"IJburg-Zuid";"19";"22";"15";"15";"19";"17";"31";"15";"21";"18";"22";"20"
"Havenkwartier IJburg";"8";"9";"6";"8";"8";"5";"14";"7";"12";"10";"12";"12"
"Theo van Goghparkbuurt";"11";"13";"9";"7";"11";"11";"17";"8";"9";"8";"9";"8"
"Rieteiland-Oost";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"1";"0"
"Frankendael";"49";"56";"47";"44";"50";"42";"37";"45";"42";"36";"43";"37"
"Van der Kunbuurt";"5";"7";"5";"5";"7";"5";"3";"1";"0";"2";"3";"1"
"De Eenhoorn";"9";"8";"6";"3";"11";"7";"11";"10";"10";"6";"10";"5"
"Don Bosco";"6";"2";"0";"4";"2";"3";"5";"1";"2";"2";"0";"4"
"Julianapark";"9";"13";"24";"11";"12";"12";"5";"15";"13";"11";"15";"17"
"Frankendael";"0";"1";"0";"1";"0";"0";"1";"1";"2";"3";"1";"0"
"Tuindorp Amstelstation";"3";"6";"2";"3";"5";"3";"2";"3";"4";"6";"4";"1"
"De Wetbuurt";"3";"7";"2";"4";"2";"4";"2";"6";"3";"2";"3";"0"
"Tuindorp Frankendael";"14";"12";"8";"13";"11";"8";"8";"8";"8";"4";"7";"9"
"Middenmeer";"39";"20";"37";"36";"31";"29";"22";"36";"34";"30";"21";"42"
"Linnaeusparkbuurt";"7";"3";"4";"6";"3";"4";"6";"5";"8";"2";"0";"5"
"Middenmeer-Noord";"4";"7";"0";"3";"5";"3";"2";"6";"3";"3";"1";"3"
"Middenmeer-Zuid";"12";"6";"12";"8";"9";"9";"5";"9";"6";"5";"4";"7"
"Science Park-Noord";"3";"2";"5";"4";"4";"7";"1";"3";"7";"5";"2";"1"
"Science Park-Zuid";"1";"0";"1";"2";"1";"0";"1";"5";"2";"2";"2";"6"
"Sportpark Middenmeer-Zuid";"8";"1";"9";"6";"4";"3";"1";"1";"3";"3";"4";"10"
"Sportpark Middenmeer-Noord";"3";"0";"2";"5";"1";"1";"4";"4";"4";"8";"3";"8"
"Park de Meer";"1";"1";"4";"2";"4";"2";"1";"1";"0";"1";"2";"1"
"Sportpark Voorland";"0";"0";"0";"0";"0";"0";"1";"2";"1";"1";"3";"1"
"Betondorp";"16";"10";"7";"11";"13";"11";"15";"11";"18";"8";"13";"7"
"Drieburg";"1";"0";"1";"0";"1";"0";"0";"1";"2";"1";"0";"2"
"Nieuwe Oosterbegraafplaats";"1";"0";"0";"1";"1";"2";"0";"1";"4";"0";"0";"0"
"Betondorp";"14";"10";"6";"10";"11";"9";"15";"9";"12";"7";"13";"5"
"Omval/Overamstel";"43";"31";"56";"30";"37";"33";"45";"31";"31";"22";"23";"32"
"De Omval";"2";"3";"8";"1";"3";"3";"2";"2";"0";"2";"1";"1"
"Overamstel";"0";"0";"0";"1";"2";"0";"0";"2";"0";"0";"1";"0"
"Amstelglorie";"0";"0";"0";"0";"0";"0";"1";"1";"1";"1";"0";"0"
"Amstelkwartier-West";"2";"2";"4";"2";"1";"1";"1";"1";"2";"1";"1";"1"
"Amstelkwartier-Noord";"3";"0";"0";"1";"3";"0";"2";"4";"2";"3";"2";"5"
"Amstelkwartier-Zuid";"5";"3";"3";"3";"4";"0";"3";"3";"5";"5";"5";"6"
"Weespertrekvaart";"31";"23";"41";"22";"24";"29";"36";"18";"21";"10";"13";"19"
"Oostzanerwerf";"39";"40";"28";"25";"21";"34";"29";"20";"37";"24";"21";"27"
"Noorder IJplas";"0";"2";"2";"0";"0";"2";"0";"0";"1";"0";"0";"1"
"Melkweg/Oostzanerwerf";"3";"3";"3";"3";"1";"1";"4";"1";"2";"0";"0";"6"
"Walvisbuurt";"8";"8";"4";"3";"2";"2";"3";"2";"1";"3";"1";"0"
"Twiske-West";"3";"2";"7";"1";"3";"5";"3";"1";"4";"5";"3";"3"
"Oostzanerdijk";"0";"1";"2";"1";"0";"1";"0";"0";"1";"0";"1";"2"
"Circus/Kermisbuurt";"7";"5";"2";"4";"2";"5";"1";"0";"7";"2";"4";"3"
"Molenwijk";"18";"19";"8";"13";"13";"18";"18";"16";"21";"14";"12";"12"
"Noordelijke IJ-oevers-West";"17";"16";"16";"16";"30";"24";"19";"22";"28";"16";"37";"32"
"Cornelis Douwesterrein-West";"0";"0";"0";"2";"2";"1";"0";"1";"1";"0";"1";"1"
"Cornelis Douwesterrein-Oost";"2";"0";"0";"2";"2";"1";"1";"0";"1";"1";"3";"3"
"NDSM terrein";"4";"8";"4";"8";"15";"11";"10";"10";"15";"7";"14";"9"
"Buiksloterham-Zuid";"4";"1";"2";"2";"1";"1";"1";"4";"5";"2";"6";"3"
"Buiksloterham-Noord";"3";"3";"2";"2";"7";"4";"5";"3";"0";"2";"3";"2"
"Klaprozenbuurt";"2";"4";"4";"0";"1";"1";"2";"2";"2";"1";"3";"2"
"Overhoeks";"2";"0";"4";"0";"2";"5";"0";"2";"4";"3";"7";"12"
"Tuindorp Oostzaan";"40";"41";"41";"27";"33";"24";"31";"31";"28";"26";"23";"30"
"Tuindorp Oostzaan-West";"3";"3";"2";"2";"4";"0";"0";"3";"2";"0";"0";"1"
"Tuindorp Oostzaan-Oost";"14";"17";"14";"7";"9";"4";"10";"8";"8";"8";"10";"9"
"Terrasdorp";"20";"20";"13";"11";"17";"15";"18";"17";"12";"14";"6";"16"
"De Bongerd";"3";"1";"12";"7";"3";"5";"3";"3";"6";"4";"7";"4"
"Kadoelen";"11";"7";"8";"5";"8";"12";"12";"7";"8";"7";"5";"8"
"Twiske-Oost";"3";"5";"3";"1";"3";"1";"3";"0";"2";"4";"1";"1"
"Kadoelen";"8";"2";"5";"4";"5";"11";"9";"7";"6";"3";"4";"7"
"Banne Buiksloot";"60";"68";"63";"69";"52";"43";"46";"43";"42";"53";"30";"41"
"Banne-Noordwest";"15";"13";"18";"28";"17";"11";"9";"12";"6";"7";"5";"7"
"Banne-Noordoost";"18";"17";"9";"6";"9";"7";"10";"7";"8";"8";"6";"5"
"Banne-Zuidwest";"14";"16";"12";"10";"7";"8";"6";"6";"13";"15";"7";"7"
"Banne-Zuidoost";"11";"21";"24";"23";"16";"12";"21";"18";"14";"21";"11";"22"
"Buiksloterbreek";"0";"0";"0";"1";"3";"2";"0";"0";"1";"0";"0";"0"
"Marjoleinterrein";"2";"1";"0";"1";"0";"3";"0";"0";"0";"2";"1";"0"
"Nieuwendammerdijk/Buiksloterdijk";"1";"2";"4";"3";"4";"1";"1";"4";"1";"1";"3";"1"
"Buiksloterdijk-West";"0";"0";"1";"0";"1";"1";"0";"0";"1";"0";"0";"0"
"Buiksloterdijk-Oost";"0";"1";"0";"1";"1";"0";"0";"0";"0";"1";"0";"1"
"Nieuwendammerdijk-West";"0";"1";"2";"2";"1";"0";"1";"2";"0";"0";"2";"0"
"Nieuwendammerdijk-Oost";"1";"0";"1";"0";"0";"0";"0";"2";"0";"0";"1";"0"
"Nieuwendammerdijk-Zuid";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0"
"Elzenhagen";"4";"6";"6";"5";"10";"9";"11";"11";"11";"15";"14";"15"
"Elzenhagen-Noord";"1";"3";"4";"3";"7";"1";"3";"4";"3";"5";"3";"1"
"Elzenhagen-Zuid";"2";"3";"2";"2";"3";"8";"8";"7";"8";"9";"11";"14"
"Nintemanterrein";"1";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0"
"Buikslotermeer";"82";"65";"68";"72";"58";"54";"49";"63";"40";"53";"53";"45"
"Buikslotermeer-Noord";"11";"9";"6";"12";"10";"4";"0";"13";"7";"11";"4";"5"
"De Kleine Wereld";"20";"10";"16";"17";"5";"14";"15";"11";"9";"5";"12";"9"
"Loenermark";"4";"2";"5";"6";"11";"4";"2";"10";"7";"7";"7";"5"
"Buikslotermeerplein";"16";"18";"14";"16";"17";"14";"18";"16";"7";"16";"17";"13"
"Plan van Gool";"14";"16";"13";"11";"10";"14";"8";"10";"6";"9";"6";"4"
"Rode Kruisbuurt";"17";"10";"14";"10";"5";"4";"6";"3";"4";"5";"7";"9"
"Waterlandpleinbuurt";"53";"54";"76";"41";"57";"45";"42";"25";"49";"38";"28";"41"
"Markengouw-Noord";"1";"2";"2";"1";"0";"1";"0";"1";"0";"1";"0";"1"
"Markengouw-Midden";"22";"20";"19";"12";"20";"12";"10";"5";"13";"7";"8";"14"
"Markengouw-Zuid";"6";"10";"9";"8";"8";"6";"7";"4";"8";"8";"4";"5"
"Werengouw-Noord";"0";"0";"1";"0";"1";"1";"0";"0";"0";"2";"0";"0"
"Werengouw-Midden";"23";"17";"38";"18";"22";"17";"22";"14";"24";"17";"14";"19"
"Werengouw-Zuid";"1";"5";"7";"2";"6";"8";"3";"1";"4";"3";"2";"2"
"Volewijck";"86";"68";"77";"67";"66";"56";"64";"53";"49";"50";"49";"47"
"Bloemenbuurt-Noord";"10";"17";"17";"10";"20";"11";"11";"10";"9";"13";"13";"12"
"Bloemenbuurt-Zuid";"21";"20";"17";"12";"12";"8";"12";"12";"12";"14";"8";"9"
"Van der Pekbuurt";"55";"31";"43";"45";"34";"37";"41";"31";"28";"23";"28";"26"
"IJplein/Vogelbuurt";"57";"48";"53";"61";"53";"60";"30";"39";"39";"26";"41";"35"
"Vogelbuurt-Noord";"5";"6";"9";"9";"7";"7";"6";"10";"9";"3";"5";"4"
"Vliegenbos";"2";"4";"2";"1";"4";"3";"2";"3";"1";"1";"3";"4"
"Vogelbuurt-Zuid";"34";"28";"30";"29";"26";"36";"12";"17";"23";"18";"24";"20"
"IJplein e.o.";"16";"10";"12";"22";"16";"14";"10";"9";"6";"4";"9";"7"
"Tuindorp Buiksloot";"13";"9";"12";"6";"8";"4";"11";"7";"2";"6";"4";"8"
"Blauwe Zand";"13";"9";"12";"6";"8";"4";"11";"7";"2";"6";"4";"8"
"Tuindorp Nieuwendam";"11";"12";"14";"15";"7";"10";"8";"10";"4";"6";"2";"8"
"Tuindorp Nieuwendam-West";"2";"3";"8";"4";"3";"2";"3";"4";"0";"0";"0";"4"
"Tuindorp Nieuwendam-Oost";"9";"9";"6";"11";"4";"8";"5";"6";"4";"6";"2";"4"
"Noordelijke IJ-oevers-Oost";"4";"7";"4";"4";"7";"5";"8";"6";"5";"1";"14";"6"
"Hamerstraatkwartier-West";"2";"5";"4";"4";"7";"5";"3";"5";"4";"0";"9";"5"
"Hamerstraatkwartier-Oost";"1";"1";"0";"0";"0";"0";"2";"1";"1";"1";"4";"0"
"Bedrijventerrein Nieuwendammerdijk";"1";"1";"0";"0";"0";"0";"3";"0";"0";"0";"1";"1"
"Waterland";"12";"3";"4";"2";"4";"11";"5";"6";"7";"8";"6";"7"
"Noorderstrook-West";"0";"0";"0";"1";"0";"1";"1";"0";"0";"0";"1";"0"
"Noorderstrook-Oost";"3";"1";"0";"0";"1";"3";"0";"0";"0";"0";"1";"0"
"Zunderdorp";"4";"1";"2";"0";"0";"0";"1";"1";"0";"4";"1";"1"
"Schellingwoude-West";"1";"0";"0";"1";"1";"3";"0";"0";"2";"1";"1";"2"
"Schellingwoude-Oost";"1";"1";"0";"0";"0";"1";"2";"0";"0";"1";"1";"2"
"Schellingwoude-Noord";"0";"0";"1";"0";"1";"1";"0";"1";"0";"0";"0";"0"
"Zwarte Gouw";"1";"0";"0";"0";"0";"0";"0";"1";"1";"0";"0";"0"
"Holysloot";"1";"0";"0";"0";"1";"0";"0";"0";"0";"1";"0";"0"
"Ransdorp";"1";"0";"0";"0";"0";"0";"0";"1";"2";"1";"1";"0"
"Durgerdam";"0";"0";"1";"0";"0";"2";"1";"2";"2";"0";"0";"2"
"Driemond";"2";"3";"3";"0";"4";"2";"4";"4";"4";"2";"2";"3"
"Landelijk gebied Driemond";"0";"1";"0";"0";"2";"2";"0";"0";"0";"0";"2";"1"
"Dorp Driemond";"2";"2";"3";"0";"2";"0";"4";"4";"4";"2";"0";"2"
"Bloemendalerpolder";"1";"0";"1";"0";"0";"1";"0";"0";"1";"0";"2";"3"
"Weespersluis-Noord";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Waterrijk";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"1"
