"Geregistreerde misdrijven; soort misdrijf, wijk, buurt, jaarcijfers"
"Soort misdrijf: 1.2.5 Diefstal af/uit/van ov. voertuigen"
"Onderwerp: |Geregistreerde misdrijven"
"";"Perioden"
"";"2012";"2013";"2014";"2015";"2016";"2017";"2018";"2019";"2020";"2021";"2022";"2023"
"Wijken en buurten";"aantal";"aantal";"aantal";"aantal";"aantal";"aantal";"aantal";"aantal";"aantal";"aantal";"aantal";"aantal"
"Kolenkitbuurt-Noord";"7";"5";"3";"8";"4";"5";"4";"4";"6";"3";"6";"16"
"Kolenkitbuurt-Zuid";"5";"6";"1";"6";"3";"4";"2";"4";"1";"3";"8";"4"
"Laan van Spartaan";"5";"4";"3";"1";"6";"2";"0";"3";"5";"8";"9";"12"
"Robert Scottbuurt-West";"3";"3";"6";"3";"4";"5";"3";"4";"4";"2";"8";"11"
"Landlust";"35";"29";"36";"35";"33";"27";"27";"29";"42";"37";"48";"74"
"Bosleeuw";"13";"15";"12";"14";"9";"11";"11";"8";"15";"7";"24";"25"
"Gibraltarbuurt";"7";"3";"6";"6";"4";"3";"4";"5";"8";"10";"7";"17"
"Bedrijventerrein Landlust";"0";"3";"3";"1";"2";"4";"3";"2";"0";"1";"4";"5"
"Landlust-Noord";"5";"4";"4";"6";"5";"1";"3";"4";"3";"5";"7";"4"
"Erasmusparkbuurt-Oost";"4";"3";"2";"0";"3";"2";"1";"2";"1";"2";"1";"5"
"Landlust-Zuid";"6";"1";"9";"8";"10";"6";"5";"8";"15";"12";"5";"18"
"Erasmuspark";"6";"18";"20";"15";"11";"14";"7";"10";"11";"13";"16";"20"
"Robert Scottbuurt-Oost";"2";"5";"2";"5";"4";"3";"2";"2";"3";"1";"3";"5"
"Erasmusparkbuurt-West";"4";"13";"18";"10";"7";"11";"5";"8";"8";"12";"13";"15"
"Centrale Markt";"8";"4";"2";"13";"9";"13";"8";"6";"14";"9";"17";"12"
"Bedrijvencentrum Westerkwartier";"4";"2";"0";"2";"2";"7";"2";"1";"2";"2";"2";"2"
"GWL-terrein";"3";"1";"0";"5";"2";"3";"3";"4";"8";"4";"2";"5"
"Markthallen";"1";"0";"2";"2";"1";"1";"0";"1";"2";"1";"7";"2"
"Marcanti";"0";"1";"0";"4";"4";"2";"3";"0";"2";"2";"6";"3"
"Staatsliedenbuurt";"15";"17";"23";"22";"23";"29";"31";"30";"27";"38";"26";"25"
"Westerstaatsman";"6";"4";"5";"3";"3";"6";"7";"7";"9";"10";"7";"2"
"Fannius Scholtenbuurt";"2";"7";"3";"7";"1";"10";"5";"4";"6";"9";"7";"6"
"Staatsliedenbuurt-Noordoost";"0";"2";"3";"4";"2";"3";"4";"3";"4";"9";"2";"6"
"De Wittenbuurt-Noord";"1";"0";"4";"3";"3";"6";"0";"5";"3";"5";"3";"3"
"De Wittenbuurt-Zuid";"0";"0";"1";"0";"2";"0";"4";"0";"1";"1";"5";"3"
"Buyskade e.o.";"6";"4";"7";"5";"12";"4";"11";"11";"4";"4";"2";"5"
"Frederik Hendrikbuurt";"17";"25";"18";"18";"14";"14";"21";"14";"26";"17";"28";"27"
"Frederik Hendrikbuurt-Noord";"6";"10";"9";"6";"7";"5";"7";"7";"14";"7";"14";"11"
"Frederik Hendrikbuurt-Zuidwest";"3";"1";"0";"3";"0";"2";"2";"2";"3";"2";"2";"2"
"Frederik Hendrikbuurt-Zuidoost";"8";"14";"9";"9";"7";"7";"12";"5";"9";"8";"12";"14"
"Van Galenbuurt";"14";"10";"9";"8";"12";"9";"9";"7";"11";"4";"16";"12"
"Mercatorpark";"1";"0";"0";"1";"0";"2";"3";"4";"0";"0";"3";"5"
"Orteliusbuurt-Noord";"3";"4";"1";"1";"3";"1";"2";"0";"3";"1";"5";"2"
"Jan Maijenbuurt";"3";"0";"2";"1";"4";"3";"1";"2";"4";"2";"4";"3"
"John Franklinbuurt";"7";"6";"6";"5";"5";"3";"3";"1";"4";"1";"4";"2"
"Geuzenbuurt";"8";"11";"20";"15";"14";"5";"11";"8";"16";"14";"25";"20"
"Pieter van der Doesbuurt";"2";"2";"6";"3";"4";"0";"5";"2";"5";"5";"10";"2"
"Trompbuurt";"3";"6";"7";"6";"9";"4";"4";"4";"8";"3";"13";"13"
"Geuzenhofbuurt";"3";"3";"7";"6";"1";"1";"2";"2";"3";"6";"2";"5"
"Hoofdweg e.o.";"18";"16";"19";"36";"17";"21";"7";"33";"26";"24";"29";"35"
"Orteliusbuurt-Midden";"4";"5";"6";"9";"3";"3";"3";"9";"7";"4";"6";"6"
"Balboaplein e.o.";"5";"4";"6";"9";"7";"8";"2";"10";"9";"7";"10";"11"
"Orteliusbuurt-Zuid";"8";"2";"5";"8";"3";"4";"2";"5";"2";"6";"6";"8"
"Columbusplein e.o.";"1";"5";"2";"10";"4";"6";"0";"9";"8";"7";"7";"10"
"Chassébuurt";"11";"10";"16";"9";"16";"9";"10";"14";"6";"14";"28";"12"
"Filips van Almondekwartier";"3";"1";"1";"2";"2";"1";"3";"2";"0";"2";"4";"5"
"Kortenaerkwartier";"4";"2";"7";"3";"6";"0";"2";"2";"0";"7";"10";"2"
"Van Brakelkwartier";"2";"4";"6";"1";"6";"3";"1";"4";"2";"2";"7";"2"
"De Wester Quartier";"2";"3";"2";"3";"2";"5";"4";"6";"4";"3";"7";"3"
"Bellamybuurt";"11";"19";"16";"12";"8";"11";"10";"12";"29";"23";"38";"33"
"Bellamybuurt-Noord";"2";"5";"5";"3";"6";"3";"5";"2";"13";"10";"9";"7"
"Bellamybuurt-Zuid";"9";"14";"11";"9";"2";"8";"5";"10";"16";"13";"29";"26"
"Da Costabuurt";"8";"15";"12";"20";"14";"12";"8";"18";"23";"17";"27";"18"
"Da Costabuurt-Noord";"8";"15";"12";"20";"14";"12";"8";"18";"23";"17";"27";"18"
"Westindische Buurt";"11";"12";"19";"10";"8";"8";"6";"11";"25";"16";"37";"20"
"Postjeskade e.o.";"6";"2";"2";"3";"5";"2";"3";"2";"4";"6";"13";"13"
"Paramariboplein e.o.";"5";"10";"17";"7";"3";"6";"3";"9";"21";"10";"24";"7"
"Van Lennepbuurt";"14";"17";"23";"15";"16";"14";"17";"12";"26";"18";"32";"24"
"Lootsbuurt";"3";"3";"4";"4";"5";"4";"4";"1";"9";"7";"8";"3"
"Borgerbuurt";"6";"5";"10";"6";"5";"9";"8";"5";"8";"8";"11";"15"
"Da Costabuurt-Zuid";"5";"9";"9";"5";"6";"1";"5";"6";"9";"3";"13";"6"
"Overtoomse Sluis";"10";"14";"20";"16";"14";"8";"20";"20";"21";"17";"55";"36"
"Cremerbuurt-West";"6";"11";"14";"13";"12";"6";"16";"15";"12";"8";"33";"26"
"Vondelparkbuurt-West";"4";"3";"6";"3";"2";"2";"4";"5";"9";"9";"22";"10"
"Helmersbuurt";"12";"11";"25";"14";"17";"17";"21";"27";"28";"29";"60";"35"
"Cremerbuurt-Oost";"4";"3";"7";"2";"6";"3";"6";"5";"8";"9";"12";"9"
