"Geregistreerde misdrijven; soort misdrijf, wijk, buurt, jaarcijfers"
"Soort misdrijf: 1.4.4 Bedreiging"
"Onderwerp: |Geregistreerde misdrijven"
"";"Perioden"
"";"2012";"2013";"2014";"2015";"2016";"2017";"2018";"2019";"2020";"2021";"2022";"2023"
"Wijken en buurten";"aantal";"aantal";"aantal";"aantal";"aantal";"aantal";"aantal";"aantal";"aantal";"aantal";"aantal";"aantal"
"Fannius Scholtenbuurt";"10";"7";"10";"10";"12";"6";"5";"10";"10";"3";"7";"10"
"Staatsliedenbuurt-Noordoost";"5";"1";"7";"6";"4";"5";"3";"4";"6";"0";"2";"3"
"De Wittenbuurt-Noord";"1";"4";"1";"3";"6";"0";"6";"4";"5";"3";"3";"4"
"De Wittenbuurt-Zuid";"5";"4";"8";"4";"5";"7";"1";"2";"3";"2";"7";"1"
"Buyskade e.o.";"5";"3";"1";"2";"2";"1";"5";"6";"2";"4";"2";"1"
"Frederik Hendrikbuurt";"21";"18";"17";"16";"10";"15";"16";"17";"18";"23";"16";"25"
"Frederik Hendrikbuurt-Noord";"6";"6";"9";"9";"2";"7";"4";"11";"3";"6";"7";"8"
"Frederik Hendrikbuurt-Zuidwest";"1";"1";"1";"2";"1";"2";"2";"2";"6";"4";"2";"1"
"Frederik Hendrikbuurt-Zuidoost";"14";"11";"7";"5";"7";"6";"10";"4";"9";"13";"7";"16"
"Van Galenbuurt";"23";"31";"25";"25";"6";"14";"21";"22";"15";"19";"20";"19"
"Mercatorpark";"3";"12";"9";"6";"0";"2";"6";"6";"3";"4";"3";"5"
"Orteliusbuurt-Noord";"6";"5";"1";"4";"0";"2";"1";"6";"3";"2";"2";"1"
"Jan Maijenbuurt";"8";"9";"5";"9";"3";"6";"6";"8";"7";"7";"4";"10"
"John Franklinbuurt";"6";"5";"10";"6";"3";"4";"8";"2";"2";"6";"11";"3"
"Geuzenbuurt";"19";"22";"19";"9";"10";"14";"21";"19";"20";"16";"7";"12"
"Pieter van der Doesbuurt";"6";"3";"8";"5";"5";"6";"12";"10";"11";"9";"5";"5"
"Trompbuurt";"12";"15";"7";"2";"3";"7";"3";"5";"7";"6";"1";"5"
"Geuzenhofbuurt";"1";"4";"4";"2";"2";"1";"6";"4";"2";"1";"1";"2"
