"Geregistreerde misdrijven; soort misdrijf, wijk, buurt, jaarcijfers"
"Soort misdrijf: 1.2.4 Zakkenrollerij"
"Onderwerp: |Geregistreerde misdrijven"
"";"Perioden"
"";"2012";"2013";"2014";"2015";"2016";"2017";"2018";"2019";"2020";"2021";"2022";"2023"
"Nieuw-Sloten-Zuidwest";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"1";"0"
"Belgiëplein e.o.";"3";"11";"6";"5";"2";"6";"4";"7";"5";"2";"4";"3"
"Nieuw-Sloten-Zuidoost";"0";"0";"2";"2";"0";"0";"0";"1";"0";"0";"0";"0"
"Sloterweg e.o.";"1";"1";"0";"1";"3";"0";"1";"3";"0";"1";"1";"0"
"Park Haagseweg";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Riekerpolder";"1";"3";"1";"5";"1";"0";"4";"1";"1";"2";"0";"2"
"Nieuwe Meer";"1";"2";"0";"4";"2";"4";"0";"2";"2";"3";"4";"0"
"Hoofddorppleinbuurt";"14";"18";"22";"10";"12";"9";"11";"10";"9";"3";"7";"6"
"Westlandgrachtbuurt";"1";"2";"2";"3";"0";"2";"1";"1";"1";"0";"0";"0"
"Surinamepleinbuurt";"0";"1";"4";"0";"1";"1";"3";"2";"0";"0";"2";"1"
"Legmeerpleinbuurt";"4";"5";"4";"1";"4";"1";"4";"2";"4";"2";"2";"2"
"Aalsmeerwegbuurt-West";"4";"4";"6";"0";"3";"1";"1";"1";"1";"0";"0";"0"
"Aalsmeerwegbuurt-Oost";"3";"5";"4";"4";"2";"1";"1";"1";"2";"0";"0";"0"
"Bedrijventerrein Schinkel";"2";"1";"2";"2";"2";"3";"1";"3";"1";"1";"3";"3"
"Schinkelbuurt";"4";"9";"11";"5";"3";"1";"6";"4";"5";"3";"2";"1"
"Schinkelbuurt-Noord";"2";"4";"3";"3";"1";"0";"5";"2";"4";"2";"1";"0"
"Schinkelbuurt-Zuid";"2";"5";"8";"2";"2";"1";"1";"2";"1";"1";"1";"1"
"Willemspark";"5";"7";"4";"7";"8";"2";"4";"6";"0";"1";"1";"6"
"Vondelpark-West";"0";"2";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Willemsparkbuurt-Noord";"0";"1";"0";"0";"2";"1";"1";"3";"0";"0";"1";"2"
"Valeriusbuurt-West";"5";"2";"1";"5";"4";"1";"1";"0";"0";"1";"0";"2"
"Valeriusbuurt-Oost";"0";"2";"3";"2";"2";"0";"2";"3";"0";"0";"0";"2"
"Museumkwartier";"245";"233";"276";"322";"233";"218";"196";"126";"64";"35";"58";"84"
"Vondelpark-Oost";"22";"16";"26";"16";"22";"18";"18";"11";"9";"17";"8";"8"
"Cornelis Schuytbuurt";"7";"6";"6";"3";"4";"3";"3";"5";"3";"0";"1";"2"
"Concertgebouwbuurt";"20";"21";"27";"17";"17";"12";"14";"7";"7";"0";"6";"5"
"P.C. Hooftbuurt";"55";"33";"37";"36";"30";"26";"30";"20";"8";"2";"7";"2"
"Museumplein";"79";"90";"107";"152";"84";"73";"75";"52";"20";"9";"17";"31"
"Banpleinbuurt";"2";"0";"1";"1";"2";"0";"0";"1";"0";"0";"2";"0"
"Hondecoeterbuurt";"1";"8";"1";"5";"6";"1";"0";"2";"2";"1";"0";"0"
"Johannes Vermeerbuurt";"53";"49";"63";"81";"57";"73";"53";"24";"10";"4";"15";"33"
"Duivelseiland";"5";"8";"7";"10";"9";"10";"3";"2";"1";"2";"2";"3"
"Harmoniehofbuurt";"1";"2";"1";"1";"2";"2";"0";"2";"4";"0";"0";"0"
"Oude Pijp";"216";"260";"250";"223";"184";"134";"108";"78";"57";"36";"97";"71"
"Frans Halsbuurt";"20";"44";"44";"37";"19";"19";"11";"7";"9";"1";"12";"10"
"Gerard Doubuurt";"40";"34";"44";"36";"32";"31";"38";"29";"10";"7";"14";"9"
"Hercules Seghersbuurt";"25";"48";"23";"34";"39";"21";"12";"18";"14";"9";"18";"11"
"Sarphatiparkbuurt";"124";"123";"132";"113";"88";"57";"43";"24";"20";"18";"51";"39"
"Hemonybuurt";"7";"11";"7";"3";"6";"6";"4";"0";"4";"1";"2";"2"
"Nieuwe Pijp";"25";"39";"23";"31";"23";"18";"15";"10";"5";"7";"18";"24"
"Cornelis Troostbuurt";"8";"10";"3";"9";"7";"5";"1";"2";"2";"2";"5";"6"
"Lizzy Ansinghbuurt";"10";"9";"7";"9";"8";"5";"6";"4";"0";"3";"2";"3"
"Van der Helstpleinbuurt";"3";"10";"3";"7";"3";"4";"5";"3";"1";"1";"10";"14"
"Willibrordusbuurt";"4";"10";"10";"6";"5";"4";"3";"1";"2";"1";"1";"1"
"Zuid Pijp";"3";"7";"9";"3";"2";"3";"1";"2";"1";"1";"3";"2"
"BurgemeesterTellegenbuurt-West";"2";"0";"1";"1";"0";"1";"0";"0";"1";"0";"1";"0"
"Burgemeester Tellegenbuurt-Oost";"1";"3";"4";"1";"0";"1";"1";"2";"0";"0";"2";"1"
"Diamantbuurt";"0";"4";"4";"1";"2";"1";"0";"0";"0";"1";"0";"1"
"Stadionbuurt";"19";"119";"29";"54";"13";"11";"7";"10";"11";"9";"12";"23"
"Bertelmanpleinbuurt";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Olympisch Stadion e.o.";"8";"102";"10";"37";"7";"5";"3";"4";"6";"3";"7";"16"
"Marathonbuurt-West";"3";"0";"2";"3";"3";"0";"0";"1";"1";"0";"2";"2"
"Marathonbuurt-Oost";"2";"5";"4";"3";"0";"2";"1";"2";"0";"2";"0";"2"
"Van Tuyllbuurt";"3";"9";"7";"6";"2";"1";"3";"1";"4";"1";"2";"1"
"IJsbaanpad e.o.";"3";"3";"6";"5";"1";"3";"0";"2";"0";"3";"1";"2"
"Apollobuurt";"35";"16";"16";"19";"17";"16";"19";"16";"5";"5";"3";"5"
"Hiltonbuurt";"1";"3";"2";"3";"1";"0";"0";"1";"0";"0";"1";"0"
"Minervabuurt-Noord";"7";"2";"4";"5";"4";"4";"4";"4";"0";"0";"1";"1"
"Minervabuurt-Midden";"5";"1";"1";"3";"5";"5";"1";"0";"1";"0";"0";"0"
"Minervabuurt-Zuid";"6";"2";"6";"1";"1";"2";"0";"3";"3";"1";"0";"1"
"Beethovenbuurt";"13";"7";"3";"5";"6";"4";"9";"8";"0";"2";"0";"3"
"Diepenbrockbuurt";"3";"1";"0";"2";"0";"1";"5";"0";"1";"2";"1";"0"
"Scheldebuurt";"25";"33";"23";"32";"26";"19";"24";"15";"7";"6";"8";"5"
"Wielingenbuurt";"2";"2";"1";"1";"2";"2";"3";"4";"0";"1";"1";"0"
"Scheldebuurt-West";"10";"11";"1";"11";"7";"10";"5";"3";"1";"1";"3";"2"
"Scheldebuurt-Midden";"3";"5";"6";"4";"4";"0";"5";"1";"2";"2";"1";"0"
"Scheldebuurt-Oost";"3";"5";"4";"8";"5";"3";"4";"2";"2";"2";"0";"1"
"Veluwebuurt";"1";"0";"0";"1";"1";"0";"0";"0";"0";"0";"0";"0"
"Kop Zuidas";"6";"10";"11";"7";"7";"4";"7";"5";"2";"0";"3";"2"
"IJselbuurt";"14";"10";"7";"10";"5";"6";"6";"3";"0";"3";"2";"1"
"IJselbuurt-West";"7";"6";"5";"8";"1";"4";"3";"3";"0";"2";"1";"0"
"IJselbuurt-Oost";"7";"4";"2";"2";"4";"2";"3";"0";"0";"1";"1";"1"
"Rijnbuurt";"21";"22";"11";"10";"12";"4";"5";"3";"2";"1";"0";"4"
"Kromme Mijdrechtbuurt";"3";"5";"0";"6";"6";"1";"1";"0";"1";"0";"0";"2"
"Rijnbuurt-West";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0"
"Rijnbuurt-Midden";"16";"13";"10";"3";"5";"1";"2";"3";"1";"0";"0";"2"
"Rijnbuurt-Oost";"2";"4";"1";"1";"1";"2";"1";"0";"0";"0";"0";"0"
"Zorgvlied";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0"
"Prinses Irenebuurt e.o.";"19";"18";"4";"9";"8";"8";"7";"2";"2";"0";"4";"5"
"Prinses Irenebuurt";"19";"18";"4";"8";"8";"7";"6";"2";"2";"0";"4";"4"
"Beatrixpark";"0";"0";"0";"1";"0";"1";"1";"0";"0";"0";"0";"1"
"Zuidas";"150";"214";"193";"154";"105";"120";"98";"81";"78";"23";"75";"104"
"Zuidas-Noord";"64";"92";"93";"82";"44";"37";"35";"38";"26";"17";"25";"62"
"RAI";"65";"104";"91";"58";"47";"74";"50";"36";"47";"3";"40";"21"
"VU-kwartier";"12";"15";"4";"11";"7";"6";"9";"3";"1";"2";"1";"4"
"Zuidas-Zuid";"4";"1";"2";"3";"4";"3";"4";"4";"4";"1";"8";"17"
"Vivaldi";"5";"2";"3";"0";"3";"0";"0";"0";"0";"0";"1";"0"
"Buitenveldert-West";"40";"56";"42";"31";"21";"18";"20";"22";"12";"8";"7";"11"
"Amsterdamse Bos";"0";"3";"0";"0";"1";"0";"1";"0";"1";"1";"0";"0"
"Zuiderhof";"0";"2";"0";"1";"0";"1";"0";"0";"0";"0";"0";"2"
"Buitenveldert-West-Midden";"0";"1";"0";"1";"0";"2";"0";"1";"0";"0";"0";"0"
"Gelderlandpleinbuurt";"32";"37";"26";"21";"13";"9";"10";"16";"10";"3";"4";"8"
"Buitenveldert-Zuidwest";"6";"7";"10";"7";"5";"5";"4";"3";"1";"1";"0";"1"
"Buitenveldert-Zuid-Midden";"2";"6";"6";"1";"2";"1";"5";"2";"0";"3";"3";"0"
"Buitenveldert-Oost";"13";"20";"16";"6";"10";"13";"7";"2";"3";"6";"6";"3"
"De Klenckebuurt";"0";"0";"3";"1";"1";"3";"0";"1";"1";"0";"0";"0"
"Buitenveldert-Oost-Midden";"1";"2";"2";"1";"1";"1";"0";"0";"0";"1";"3";"1"
"Buitenveldert-Zuidoost";"3";"6";"0";"2";"2";"5";"4";"1";"2";"2";"0";"1"
"Amstelpark";"9";"12";"11";"2";"6";"4";"3";"0";"0";"3";"3";"1"
"Oostelijk Havengebied";"43";"90";"45";"51";"35";"15";"19";"14";"4";"2";"6";"12"
"Java-eiland";"11";"54";"14";"4";"0";"0";"1";"0";"0";"0";"0";"0"
"KNSM-eiland";"3";"2";"3";"3";"3";"1";"1";"0";"1";"0";"0";"0"
"Oostelijke Handelskade";"11";"10";"16";"21";"8";"4";"3";"4";"0";"1";"3";"4"
"Rietlanden";"14";"20";"9";"18";"17";"5";"10";"7";"3";"0";"2";"5"
"Sporenburg";"2";"0";"0";"1";"1";"2";"3";"0";"0";"0";"0";"0"
"Borneo";"1";"2";"0";"1";"0";"0";"0";"2";"0";"0";"0";"1"
"Entrepot-Noordwest";"1";"2";"1";"0";"2";"2";"1";"0";"0";"0";"0";"1"
"Bedrijvengebied Veelaan";"0";"0";"0";"0";"1";"0";"0";"1";"0";"0";"0";"0"
"Architectenbuurt";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"1"
"Cruquiusbuurt";"0";"0";"0";"3";"2";"1";"0";"0";"0";"1";"1";"0"
"Bedrijvengebied Zeeburgerkade";"0";"0";"1";"0";"1";"0";"0";"0";"0";"0";"0";"0"
"Weesperzijde";"39";"55";"44";"32";"26";"20";"17";"16";"7";"8";"12";"20"
"Weesperzijde-Noord";"10";"5";"3";"3";"3";"4";"6";"5";"2";"2";"2";"4"
"Weesperzijde-Midden/Zuid";"13";"18";"31";"18";"11";"9";"6";"8";"2";"2";"3";"8"
"Parooldriehoek";"16";"32";"10";"11";"12";"7";"5";"3";"3";"4";"7";"8"
"Oosterparkbuurt";"48";"63";"64";"27";"24";"15";"22";"15";"11";"10";"14";"11"
"Oosterparkbuurt-Noordwest";"10";"12";"12";"2";"6";"2";"10";"5";"0";"1";"1";"2"
"Oosterpark";"7";"4";"4";"3";"0";"1";"3";"0";"1";"1";"1";"1"
"Oosterparkbuurt-Zuidwest";"15";"22";"36";"6";"7";"0";"2";"2";"3";"3";"4";"2"
"Oosterparkbuurt-Zuidoost";"16";"25";"12";"16";"11";"12";"7";"8";"7";"5";"8";"6"
"Transvaalbuurt";"12";"5";"13";"8";"8";"9";"7";"3";"1";"4";"2";"1"
"Transvaalbuurt-West";"5";"1";"4";"1";"0";"2";"2";"0";"0";"1";"0";"0"
"Transvaalbuurt-Oost";"7";"4";"9";"7";"8";"7";"5";"3";"1";"3";"2";"1"
"Dapperbuurt";"153";"128";"153";"106";"125";"69";"47";"53";"33";"20";"18";"56"
"Dapperbuurt-Noord";"102";"80";"104";"70";"66";"44";"22";"24";"10";"8";"8";"18"
"Dapperbuurt-Zuid";"40";"37";"32";"21";"28";"17";"13";"15";"10";"3";"4";"16"
"Oostpoort";"11";"11";"17";"15";"31";"8";"12";"14";"13";"9";"6";"22"
"Indische Buurt-West";"23";"25";"21";"14";"25";"3";"12";"6";"7";"5";"3";"8"
"Timorpleinbuurt-Noord";"11";"15";"11";"7";"7";"1";"5";"2";"5";"2";"0";"3"
"Timorpleinbuurt-Zuid";"9";"5";"4";"5";"14";"2";"5";"2";"2";"2";"1";"2"
"Ambonpleinbuurt";"3";"5";"6";"2";"4";"0";"2";"2";"0";"1";"2";"3"
"Indische Buurt-Oost";"19";"11";"21";"29";"18";"13";"14";"7";"4";"5";"8";"10"
"Makassarpleinbuurt";"13";"9";"14";"18";"13";"10";"5";"4";"2";"1";"6";"6"
"Zeeburgerdijk-Oost";"0";"0";"0";"3";"0";"0";"1";"0";"0";"0";"0";"0"
"Sumatraplantsoenbuurt";"4";"2";"5";"5";"2";"0";"3";"1";"2";"4";"2";"3"
"Flevopark";"2";"0";"2";"3";"3";"3";"5";"2";"0";"0";"0";"1"
"Zeeburgereiland/Bovendiep";"2";"4";"8";"8";"3";"2";"3";"1";"3";"1";"3";"2"
"Sluisbuurt";"0";"2";"2";"2";"0";"0";"2";"0";"0";"1";"0";"0"
"Sportheldenbuurt";"0";"0";"0";"1";"0";"0";"0";"0";"2";"0";"1";"0"
"Oostpunt Zeeburgereiland";"1";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0"
"Baaibuurt-West";"0";"1";"3";"4";"0";"1";"0";"1";"1";"0";"0";"1"
"Baaibuurt-Oost";"0";"1";"1";"0";"1";"1";"0";"0";"0";"0";"1";"0"
"Bovendiep/Diemerpark";"1";"0";"2";"1";"1";"0";"1";"0";"0";"0";"1";"1"
"IJburg-West";"19";"25";"16";"9";"8";"10";"3";"6";"2";"2";"5";"9"
"Steigereiland-Zuid";"9";"11";"6";"2";"5";"4";"1";"1";"0";"0";"1";"4"
"Steigereiland-Noord";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Rieteilanden-West";"2";"2";"1";"0";"0";"2";"0";"0";"0";"2";"0";"0"
"Joris Ivenspleinbuurt";"6";"7";"4";"5";"3";"3";"1";"4";"2";"0";"3";"4"
"Ed Pelsterparkbuurt";"2";"5";"4";"2";"0";"1";"1";"1";"0";"0";"1";"1"
"IJburg-Oost";"4";"3";"2";"0";"2";"2";"1";"0";"0";"0";"0";"1"
"Buiteneiland";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Pampusbuurt-West";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Pampusbuurt-Oost";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Centrumeiland";"4";"3";"2";"0";"2";"2";"1";"0";"0";"0";"0";"1"
"Muidenbuurt-West";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"IJburg-Zuid";"3";"6";"5";"3";"3";"9";"7";"1";"3";"1";"2";"1"
"Havenkwartier IJburg";"3";"4";"2";"3";"2";"9";"4";"1";"3";"0";"2";"1"
"Theo van Goghparkbuurt";"0";"2";"3";"0";"1";"0";"3";"0";"0";"1";"0";"0"
"Rieteiland-Oost";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Frankendael";"69";"79";"71";"47";"41";"51";"33";"26";"14";"16";"22";"89"
"Van der Kunbuurt";"1";"5";"1";"0";"1";"2";"0";"0";"0";"1";"3";"4"
"De Eenhoorn";"8";"8";"1";"3";"7";"6";"6";"4";"0";"1";"1";"0"
"Don Bosco";"3";"3";"1";"1";"3";"4";"2";"1";"1";"2";"1";"0"
"Julianapark";"55";"61";"61";"40";"27";"39";"23";"20";"12";"11";"14";"81"
"Frankendael";"0";"1";"2";"1";"1";"0";"1";"0";"0";"1";"0";"1"
"Tuindorp Amstelstation";"0";"0";"1";"0";"0";"0";"1";"0";"0";"0";"0";"0"
"De Wetbuurt";"1";"1";"1";"0";"0";"0";"0";"0";"1";"0";"0";"1"
"Tuindorp Frankendael";"1";"0";"3";"2";"2";"0";"0";"1";"0";"0";"3";"2"
"Middenmeer";"15";"30";"24";"24";"19";"21";"14";"9";"10";"3";"8";"11"
"Linnaeusparkbuurt";"1";"3";"6";"8";"6";"1";"3";"1";"0";"1";"2";"1"
"Middenmeer-Noord";"0";"1";"1";"0";"1";"1";"0";"0";"1";"0";"1";"0"
"Middenmeer-Zuid";"6";"14";"6";"7";"5";"6";"7";"1";"3";"1";"3";"1"
"Science Park-Noord";"1";"0";"5";"2";"1";"0";"0";"0";"1";"1";"0";"1"
"Science Park-Zuid";"2";"4";"0";"1";"1";"0";"1";"3";"2";"0";"0";"0"
"Sportpark Middenmeer-Zuid";"5";"7";"5";"6";"4";"7";"3";"4";"1";"0";"1";"5"
"Sportpark Middenmeer-Noord";"0";"0";"0";"0";"0";"4";"0";"0";"0";"0";"1";"1"
"Park de Meer";"0";"1";"1";"0";"0";"1";"0";"0";"1";"0";"0";"1"
"Sportpark Voorland";"0";"0";"0";"0";"1";"1";"0";"0";"1";"0";"0";"1"
"Betondorp";"0";"3";"2";"2";"1";"1";"2";"1";"0";"2";"2";"2"
"Drieburg";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"1";"1"
"Nieuwe Oosterbegraafplaats";"0";"1";"0";"1";"0";"0";"0";"0";"0";"1";"1";"0"
"Betondorp";"0";"2";"2";"1";"1";"1";"1";"1";"0";"1";"0";"1"
"Omval/Overamstel";"15";"27";"24";"19";"12";"11";"6";"4";"4";"0";"3";"5"
"De Omval";"8";"7";"11";"9";"5";"3";"1";"1";"0";"0";"1";"1"
"Overamstel";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Amstelglorie";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"1";"0"
"Amstelkwartier-West";"0";"0";"1";"1";"0";"1";"1";"0";"0";"0";"0";"0"
"Amstelkwartier-Noord";"2";"3";"1";"1";"0";"0";"0";"1";"2";"0";"0";"0"
"Amstelkwartier-Zuid";"2";"10";"4";"2";"1";"3";"3";"1";"1";"0";"0";"3"
"Weespertrekvaart";"3";"7";"7";"6";"6";"4";"1";"0";"1";"0";"1";"1"
"Oostzanerwerf";"9";"14";"13";"6";"11";"11";"8";"4";"3";"3";"4";"1"
"Noorder IJplas";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Melkweg/Oostzanerwerf";"1";"2";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Walvisbuurt";"0";"1";"1";"0";"1";"1";"1";"0";"0";"1";"0";"0"
"Twiske-West";"0";"0";"2";"2";"0";"2";"0";"0";"0";"1";"1";"0"
"Oostzanerdijk";"0";"0";"0";"0";"2";"1";"1";"1";"0";"0";"1";"0"
"Circus/Kermisbuurt";"0";"1";"1";"0";"2";"0";"0";"0";"0";"0";"1";"0"
"Molenwijk";"8";"10";"9";"4";"6";"7";"6";"3";"3";"1";"1";"1"
"Noordelijke IJ-oevers-West";"15";"50";"62";"55";"39";"49";"86";"90";"11";"55";"34";"52"
"Cornelis Douwesterrein-West";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0"
"Cornelis Douwesterrein-Oost";"2";"1";"2";"1";"1";"0";"0";"0";"0";"1";"2";"1"
"NDSM terrein";"9";"40";"51";"48";"26";"35";"72";"74";"9";"51";"17";"37"
"Buiksloterham-Zuid";"0";"1";"0";"3";"3";"0";"0";"0";"0";"0";"1";"2"
"Buiksloterham-Noord";"1";"1";"5";"2";"1";"2";"3";"3";"1";"0";"2";"1"
"Klaprozenbuurt";"1";"2";"2";"1";"0";"0";"0";"0";"0";"0";"0";"0"
"Overhoeks";"2";"5";"2";"0";"7";"12";"11";"13";"1";"3";"12";"11"
"Tuindorp Oostzaan";"7";"6";"3";"1";"2";"3";"2";"3";"2";"0";"2";"1"
"Tuindorp Oostzaan-West";"2";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Tuindorp Oostzaan-Oost";"3";"2";"0";"0";"0";"0";"2";"0";"1";"0";"0";"0"
"Terrasdorp";"2";"4";"3";"1";"2";"2";"0";"1";"1";"0";"2";"0"
"De Bongerd";"0";"0";"0";"0";"0";"1";"0";"2";"0";"0";"0";"1"
"Kadoelen";"3";"2";"0";"2";"2";"0";"1";"2";"0";"2";"0";"0"
"Twiske-Oost";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Kadoelen";"3";"1";"0";"2";"2";"0";"1";"2";"0";"2";"0";"0"
"Banne Buiksloot";"13";"31";"12";"8";"5";"7";"7";"3";"2";"3";"3";"4"
"Banne-Noordwest";"1";"2";"1";"1";"2";"0";"0";"1";"0";"1";"0";"1"
"Banne-Noordoost";"1";"2";"1";"0";"0";"0";"0";"0";"0";"1";"1";"0"
"Banne-Zuidwest";"1";"5";"0";"3";"0";"0";"2";"0";"1";"0";"0";"0"
"Banne-Zuidoost";"10";"22";"9";"4";"2";"7";"5";"2";"1";"0";"2";"3"
"Buiksloterbreek";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Marjoleinterrein";"0";"0";"1";"0";"1";"0";"0";"0";"0";"1";"0";"0"
"Nieuwendammerdijk/Buiksloterdijk";"2";"0";"1";"1";"1";"0";"0";"0";"0";"0";"0";"1"
"Buiksloterdijk-West";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0"
"Buiksloterdijk-Oost";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Nieuwendammerdijk-West";"0";"0";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0"
"Nieuwendammerdijk-Oost";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Nieuwendammerdijk-Zuid";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1"
"Elzenhagen";"1";"1";"4";"3";"0";"0";"0";"3";"2";"4";"3";"1"
"Elzenhagen-Noord";"0";"0";"1";"1";"0";"0";"0";"1";"0";"0";"0";"0"
"Elzenhagen-Zuid";"1";"1";"3";"1";"0";"0";"0";"2";"2";"4";"3";"1"
"Nintemanterrein";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0"
"Buikslotermeer";"92";"85";"66";"67";"56";"35";"19";"12";"17";"24";"20";"19"
"Buikslotermeer-Noord";"5";"2";"2";"0";"2";"1";"1";"0";"0";"0";"0";"0"
"De Kleine Wereld";"2";"0";"1";"0";"1";"0";"1";"0";"0";"1";"1";"0"
"Loenermark";"1";"2";"2";"1";"0";"1";"0";"1";"0";"6";"2";"3"
"Buikslotermeerplein";"73";"72";"56";"60";"49";"32";"16";"11";"15";"14";"17";"16"
"Plan van Gool";"7";"2";"0";"3";"1";"1";"0";"0";"2";"2";"0";"0"
"Rode Kruisbuurt";"4";"7";"5";"3";"3";"0";"1";"0";"0";"1";"0";"0"
"Waterlandpleinbuurt";"21";"20";"20";"18";"11";"10";"8";"7";"0";"5";"3";"2"
"Markengouw-Noord";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Markengouw-Midden";"3";"2";"2";"4";"0";"2";"0";"1";"0";"0";"0";"0"
"Markengouw-Zuid";"1";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Werengouw-Noord";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1"
"Werengouw-Midden";"13";"16";"17";"13";"11";"8";"8";"6";"0";"5";"3";"1"
"Werengouw-Zuid";"3";"1";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0"
"Volewijck";"27";"50";"41";"38";"22";"37";"23";"15";"9";"15";"20";"14"
"Bloemenbuurt-Noord";"2";"2";"6";"3";"1";"6";"5";"1";"0";"0";"3";"0"
"Bloemenbuurt-Zuid";"4";"14";"6";"5";"0";"0";"1";"0";"0";"0";"1";"0"
"Van der Pekbuurt";"21";"34";"29";"30";"21";"31";"17";"14";"9";"15";"16";"14"
"IJplein/Vogelbuurt";"10";"13";"18";"14";"12";"9";"3";"6";"11";"9";"5";"9"
"Vogelbuurt-Noord";"1";"2";"1";"2";"1";"0";"0";"2";"4";"3";"2";"3"
"Vliegenbos";"2";"2";"0";"2";"1";"0";"0";"1";"0";"1";"0";"0"
"Vogelbuurt-Zuid";"2";"3";"6";"2";"4";"3";"2";"1";"4";"3";"2";"3"
"IJplein e.o.";"5";"6";"11";"8";"6";"6";"1";"2";"3";"2";"1";"3"
"Tuindorp Buiksloot";"1";"0";"0";"0";"1";"0";"0";"1";"2";"0";"0";"0"
"Blauwe Zand";"1";"0";"0";"0";"1";"0";"0";"1";"2";"0";"0";"0"
"Tuindorp Nieuwendam";"0";"1";"1";"4";"0";"0";"0";"1";"0";"1";"0";"0"
"Tuindorp Nieuwendam-West";"0";"0";"0";"2";"0";"0";"0";"0";"0";"0";"0";"0"
"Tuindorp Nieuwendam-Oost";"0";"1";"1";"2";"0";"0";"0";"1";"0";"1";"0";"0"
"Noordelijke IJ-oevers-Oost";"0";"7";"4";"6";"2";"16";"4";"33";"4";"51";"4";"4"
"Hamerstraatkwartier-West";"0";"7";"4";"6";"2";"14";"3";"32";"4";"51";"4";"4"
"Hamerstraatkwartier-Oost";"0";"0";"0";"0";"0";"2";"1";"1";"0";"0";"0";"0"
"Bedrijventerrein Nieuwendammerdijk";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Waterland";"4";"0";"1";"2";"2";"3";"0";"1";"0";"0";"1";"0"
"Noorderstrook-West";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Noorderstrook-Oost";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Zunderdorp";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0"
"Schellingwoude-West";"0";"0";"1";"0";"1";"0";"0";"1";"0";"0";"0";"0"
"Schellingwoude-Oost";"1";"0";"0";"2";"0";"1";"0";"0";"0";"0";"0";"0"
"Schellingwoude-Noord";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Zwarte Gouw";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Holysloot";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Ransdorp";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0"
"Durgerdam";"1";"0";"0";"0";"1";"1";"0";"0";"0";"0";"0";"0"
"Driemond";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"2"
"Landelijk gebied Driemond";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"2"
"Dorp Driemond";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Bloemendalerpolder";"0";"0";"1";"1";"0";"0";"0";"0";"0";"1";"1";"0"
"Weespersluis-Noord";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Waterrijk";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
