"Geregistreerde misdrijven; soort misdrijf, wijk, buurt, jaarcijfers"
"Soort misdrijf: 1.2.3 Diefstal van brom-, snor-, fietsen"
"Onderwerp: |Geregistreerde misdrijven"
"";"Perioden"
"";"2012";"2013";"2014";"2015";"2016";"2017";"2018";"2019";"2020";"2021";"2022";"2023"
"Nieuw-Sloten-Noordoost";"10";"13";"8";"15";"15";"7";"5";"14";"10";"2";"5";"10"
"Nieuw-Sloten-Zuidwest";"12";"4";"7";"11";"3";"4";"2";"3";"6";"1";"2";"6"
"Belgiëplein e.o.";"9";"4";"6";"11";"5";"10";"10";"7";"8";"5";"6";"4"
"Nieuw-Sloten-Zuidoost";"7";"4";"6";"7";"6";"7";"5";"12";"3";"0";"7";"7"
"Sloterweg e.o.";"2";"0";"2";"1";"4";"4";"5";"0";"1";"1";"1";"2"
"Park Haagseweg";"1";"0";"3";"2";"0";"0";"1";"2";"0";"2";"1";"1"
"Riekerpolder";"2";"1";"3";"4";"12";"4";"19";"17";"10";"1";"14";"3"
"Nieuwe Meer";"2";"6";"4";"4";"10";"5";"4";"1";"3";"3";"5";"6"
"Hoofddorppleinbuurt";"187";"178";"214";"207";"122";"134";"146";"162";"210";"128";"222";"216"
"Westlandgrachtbuurt";"47";"54";"66";"64";"31";"49";"46";"49";"60";"39";"58";"68"
"Surinamepleinbuurt";"31";"25";"21";"29";"14";"16";"25";"20";"20";"15";"28";"25"
"Legmeerpleinbuurt";"36";"27";"41";"47";"20";"26";"20";"23";"25";"20";"41";"19"
"Aalsmeerwegbuurt-West";"35";"39";"31";"30";"26";"16";"32";"33";"32";"27";"39";"40"
"Aalsmeerwegbuurt-Oost";"27";"28";"38";"27";"20";"25";"16";"24";"48";"16";"32";"39"
"Bedrijventerrein Schinkel";"11";"5";"17";"10";"11";"2";"7";"13";"25";"11";"24";"25"
"Schinkelbuurt";"53";"55";"75";"61";"58";"50";"49";"40";"51";"42";"52";"56"
"Schinkelbuurt-Noord";"31";"39";"50";"44";"32";"28";"35";"29";"33";"27";"31";"29"
"Schinkelbuurt-Zuid";"22";"16";"25";"17";"26";"22";"14";"11";"18";"15";"21";"27"
"Willemspark";"122";"110";"108";"139";"116";"85";"117";"99";"130";"79";"138";"133"
"Vondelpark-West";"0";"0";"2";"3";"1";"2";"1";"1";"1";"0";"1";"3"
"Willemsparkbuurt-Noord";"31";"24";"34";"27";"26";"12";"31";"35";"32";"25";"32";"30"
"Valeriusbuurt-West";"57";"54";"49";"65";"54";"48";"52";"34";"62";"33";"60";"61"
"Valeriusbuurt-Oost";"34";"32";"23";"44";"35";"23";"33";"29";"35";"21";"45";"39"
"Museumkwartier";"304";"325";"414";"321";"259";"236";"302";"291";"291";"227";"256";"325"
"Vondelpark-Oost";"6";"11";"21";"15";"15";"15";"11";"8";"3";"6";"13";"15"
"Cornelis Schuytbuurt";"51";"63";"73";"67";"53";"49";"64";"56";"70";"48";"67";"84"
"Concertgebouwbuurt";"36";"39";"52";"43";"28";"40";"50";"36";"34";"40";"32";"53"
"P.C. Hooftbuurt";"29";"31";"44";"33";"25";"19";"35";"38";"26";"18";"23";"27"
"Museumplein";"8";"20";"32";"22";"22";"14";"13";"23";"12";"11";"9";"5"
"Banpleinbuurt";"22";"15";"25";"13";"14";"12";"16";"15";"20";"12";"10";"18"
"Hondecoeterbuurt";"54";"44";"50";"44";"20";"30";"32";"33";"45";"34";"27";"37"
"Johannes Vermeerbuurt";"47";"49";"55";"45";"43";"28";"41";"44";"41";"29";"32";"47"
"Duivelseiland";"38";"37";"40";"28";"31";"21";"24";"24";"30";"20";"25";"25"
"Harmoniehofbuurt";"13";"16";"22";"11";"8";"8";"16";"14";"10";"9";"18";"14"
"Oude Pijp";"348";"370";"343";"398";"427";"325";"389";"345";"328";"289";"277";"403"
"Frans Halsbuurt";"64";"57";"56";"72";"59";"54";"70";"49";"57";"48";"48";"60"
"Gerard Doubuurt";"62";"56";"54";"51";"58";"58";"68";"68";"52";"31";"53";"66"
"Hercules Seghersbuurt";"43";"67";"54";"65";"63";"47";"62";"65";"66";"56";"42";"66"
"Sarphatiparkbuurt";"114";"127";"115";"133";"179";"103";"156";"111";"104";"96";"84";"146"
"Hemonybuurt";"65";"63";"64";"77";"68";"63";"33";"52";"49";"58";"50";"65"
"Nieuwe Pijp";"245";"210";"224";"226";"273";"280";"229";"227";"245";"177";"215";"253"
"Cornelis Troostbuurt";"60";"64";"44";"52";"50";"61";"65";"65";"74";"44";"59";"51"
"Lizzy Ansinghbuurt";"52";"41";"49";"42";"46";"63";"55";"46";"39";"23";"33";"54"
"Van der Helstpleinbuurt";"88";"69";"88";"73";"129";"106";"63";"78";"83";"65";"62";"106"
"Willibrordusbuurt";"45";"36";"43";"59";"48";"50";"46";"38";"49";"45";"61";"42"
"Zuid Pijp";"75";"82";"101";"69";"89";"94";"69";"92";"84";"88";"89";"79"
"BurgemeesterTellegenbuurt-West";"24";"24";"27";"24";"16";"33";"18";"22";"23";"23";"23";"19"
"Burgemeester Tellegenbuurt-Oost";"24";"30";"36";"21";"36";"35";"31";"37";"36";"31";"34";"39"
"Diamantbuurt";"27";"28";"38";"24";"37";"26";"20";"33";"25";"34";"32";"21"
"Stadionbuurt";"141";"113";"197";"201";"141";"102";"140";"152";"172";"137";"140";"181"
"Bertelmanpleinbuurt";"9";"6";"13";"17";"7";"15";"7";"14";"7";"5";"9";"12"
"Olympisch Stadion e.o.";"20";"14";"38";"56";"31";"16";"25";"27";"36";"31";"28";"64"
"Marathonbuurt-West";"23";"26";"37";"16";"16";"18";"17";"14";"19";"21";"12";"21"
"Marathonbuurt-Oost";"19";"19";"18";"17";"18";"9";"25";"24";"29";"17";"20";"23"
"Van Tuyllbuurt";"65";"44";"86";"91";"62";"41";"57";"64";"64";"58";"59";"49"
"IJsbaanpad e.o.";"5";"4";"5";"4";"7";"3";"9";"9";"17";"5";"12";"12"
"Apollobuurt";"144";"169";"147";"173";"126";"114";"159";"178";"212";"165";"168";"185"
"Hiltonbuurt";"5";"4";"6";"3";"2";"5";"3";"6";"3";"10";"4";"7"
"Minervabuurt-Noord";"25";"22";"20";"32";"17";"20";"21";"28";"39";"21";"40";"37"
"Minervabuurt-Midden";"39";"44";"34";"47";"41";"20";"31";"42";"49";"30";"44";"51"
"Minervabuurt-Zuid";"35";"43";"36";"51";"32";"26";"36";"57";"59";"42";"35";"38"
"Beethovenbuurt";"33";"42";"33";"24";"26";"25";"42";"25";"39";"39";"32";"37"
"Diepenbrockbuurt";"7";"14";"18";"16";"8";"18";"26";"20";"23";"23";"13";"15"
"Scheldebuurt";"179";"263";"237";"338";"212";"247";"252";"253";"183";"216";"187";"209"
"Wielingenbuurt";"41";"47";"58";"65";"44";"35";"58";"59";"31";"35";"34";"36"
"Scheldebuurt-West";"64";"89";"65";"108";"81";"78";"75";"73";"39";"68";"53";"77"
"Scheldebuurt-Midden";"28";"56";"53";"91";"35";"74";"55";"45";"41";"53";"44";"36"
"Scheldebuurt-Oost";"33";"47";"38";"58";"32";"33";"36";"45";"41";"31";"39";"29"
"Veluwebuurt";"8";"18";"13";"12";"16";"8";"12";"8";"12";"9";"3";"2"
"Kop Zuidas";"5";"6";"10";"4";"4";"19";"16";"23";"19";"20";"14";"29"
"IJselbuurt";"59";"90";"97";"92";"92";"90";"74";"88";"85";"51";"103";"96"
"IJselbuurt-West";"37";"41";"49";"47";"51";"49";"37";"42";"41";"26";"46";"29"
"IJselbuurt-Oost";"22";"49";"48";"45";"41";"41";"37";"46";"44";"25";"57";"67"
"Rijnbuurt";"103";"146";"104";"130";"119";"118";"101";"97";"96";"73";"83";"86"
"Kromme Mijdrechtbuurt";"30";"35";"34";"34";"49";"38";"39";"32";"32";"34";"28";"31"
"Rijnbuurt-West";"18";"14";"10";"24";"10";"5";"6";"13";"11";"11";"11";"10"
"Rijnbuurt-Midden";"33";"47";"18";"44";"38";"23";"20";"28";"22";"13";"23";"25"
"Rijnbuurt-Oost";"22";"50";"42";"27";"22";"51";"33";"24";"28";"12";"20";"19"
"Zorgvlied";"0";"0";"0";"1";"0";"1";"3";"0";"3";"3";"1";"1"
"Prinses Irenebuurt e.o.";"13";"15";"12";"24";"21";"18";"23";"19";"22";"16";"13";"21"
"Prinses Irenebuurt";"13";"15";"12";"24";"19";"17";"23";"18";"22";"16";"13";"18"
"Beatrixpark";"0";"0";"0";"0";"2";"1";"0";"1";"0";"0";"0";"3"
"Zuidas";"122";"208";"196";"245";"241";"262";"256";"354";"181";"139";"212";"321"
"Zuidas-Noord";"74";"128";"134";"153";"161";"136";"129";"153";"85";"64";"105";"132"
"RAI";"12";"30";"20";"25";"26";"42";"46";"46";"12";"12";"17";"29"
"VU-kwartier";"8";"16";"18";"21";"23";"27";"18";"60";"21";"32";"31";"53"
"Zuidas-Zuid";"26";"30";"22";"40";"27";"49";"51";"67";"38";"25";"44";"81"
"Vivaldi";"2";"4";"2";"6";"4";"8";"12";"28";"25";"6";"15";"26"
"Buitenveldert-West";"70";"65";"70";"71";"92";"84";"77";"172";"114";"58";"76";"74"
"Amsterdamse Bos";"1";"1";"4";"0";"1";"2";"2";"2";"3";"0";"2";"3"
"Zuiderhof";"1";"1";"0";"4";"0";"3";"4";"3";"2";"2";"5";"4"
"Buitenveldert-West-Midden";"4";"1";"8";"5";"6";"9";"3";"17";"6";"5";"4";"7"
"Gelderlandpleinbuurt";"19";"22";"23";"22";"37";"25";"41";"62";"40";"24";"27";"22"
"Buitenveldert-Zuidwest";"28";"22";"20";"24";"34";"36";"15";"58";"44";"17";"31";"25"
"Buitenveldert-Zuid-Midden";"17";"18";"15";"16";"14";"9";"12";"30";"19";"10";"7";"13"
"Buitenveldert-Oost";"25";"43";"31";"44";"52";"39";"51";"52";"48";"29";"43";"60"
"De Klenckebuurt";"4";"7";"1";"4";"2";"5";"8";"6";"5";"4";"3";"3"
"Buitenveldert-Oost-Midden";"12";"20";"13";"14";"16";"13";"21";"20";"21";"14";"17";"19"
"Buitenveldert-Zuidoost";"6";"10";"12";"19";"27";"16";"16";"21";"18";"10";"16";"29"
"Amstelpark";"3";"6";"5";"7";"7";"5";"6";"5";"4";"1";"7";"9"
"Oostelijk Havengebied";"156";"194";"196";"227";"171";"182";"127";"111";"154";"100";"144";"171"
"Java-eiland";"21";"32";"31";"36";"21";"28";"16";"18";"16";"4";"16";"24"
"KNSM-eiland";"8";"11";"16";"17";"16";"13";"6";"11";"6";"6";"11";"17"
"Oostelijke Handelskade";"29";"50";"34";"50";"21";"28";"27";"19";"24";"20";"18";"31"
"Rietlanden";"28";"29";"32";"39";"43";"43";"26";"18";"39";"25";"33";"36"
"Sporenburg";"15";"13";"27";"21";"13";"19";"15";"13";"13";"7";"7";"10"
"Borneo";"14";"22";"27";"23";"20";"16";"10";"19";"24";"10";"8";"13"
"Entrepot-Noordwest";"23";"18";"15";"21";"18";"16";"11";"6";"18";"8";"10";"7"
"Bedrijvengebied Veelaan";"2";"1";"1";"2";"0";"1";"2";"2";"1";"1";"0";"0"
"Architectenbuurt";"12";"12";"5";"12";"11";"7";"7";"3";"11";"7";"8";"6"
"Cruquiusbuurt";"0";"1";"1";"2";"1";"3";"2";"0";"1";"11";"26";"26"
"Bedrijvengebied Zeeburgerkade";"4";"5";"7";"4";"7";"8";"5";"2";"1";"1";"7";"1"
"Weesperzijde";"115";"125";"186";"141";"169";"227";"160";"192";"153";"150";"145";"148"
"Weesperzijde-Noord";"36";"26";"73";"58";"63";"73";"62";"80";"63";"56";"43";"45"
"Weesperzijde-Midden/Zuid";"55";"51";"84";"61";"72";"104";"79";"89";"72";"77";"72";"79"
"Parooldriehoek";"24";"48";"29";"22";"34";"50";"19";"23";"18";"17";"30";"24"
"Oosterparkbuurt";"137";"154";"238";"217";"261";"270";"218";"227";"199";"248";"244";"255"
"Oosterparkbuurt-Noordwest";"45";"56";"78";"66";"114";"89";"91";"82";"85";"103";"93";"118"
"Oosterpark";"10";"7";"11";"13";"18";"20";"19";"33";"12";"23";"36";"27"
"Oosterparkbuurt-Zuidwest";"30";"29";"53";"43";"52";"47";"42";"43";"44";"41";"41";"34"
"Oosterparkbuurt-Zuidoost";"52";"62";"96";"95";"77";"114";"66";"69";"58";"81";"74";"76"
"Transvaalbuurt";"69";"121";"136";"119";"118";"120";"76";"77";"105";"81";"106";"73"
"Transvaalbuurt-West";"31";"42";"49";"43";"51";"53";"34";"31";"46";"31";"52";"32"
"Transvaalbuurt-Oost";"38";"79";"87";"76";"67";"67";"42";"46";"59";"50";"54";"41"
"Dapperbuurt";"135";"149";"171";"179";"204";"226";"175";"175";"172";"136";"215";"256"
"Dapperbuurt-Noord";"49";"53";"67";"56";"64";"64";"46";"32";"42";"43";"51";"74"
"Dapperbuurt-Zuid";"47";"47";"47";"47";"63";"79";"64";"63";"51";"27";"68";"88"
"Oostpoort";"39";"49";"57";"76";"77";"83";"65";"80";"79";"66";"96";"94"
"Indische Buurt-West";"212";"206";"167";"205";"205";"196";"142";"119";"91";"69";"112";"114"
"Timorpleinbuurt-Noord";"107";"120";"79";"84";"70";"58";"46";"43";"34";"30";"57";"49"
"Timorpleinbuurt-Zuid";"58";"50";"64";"74";"95";"98";"68";"52";"30";"19";"32";"42"
"Ambonpleinbuurt";"47";"36";"24";"47";"40";"40";"28";"24";"27";"20";"23";"23"
"Indische Buurt-Oost";"101";"84";"78";"88";"118";"103";"61";"94";"84";"41";"66";"89"
"Makassarpleinbuurt";"63";"54";"48";"52";"71";"55";"32";"62";"45";"27";"35";"41"
"Zeeburgerdijk-Oost";"3";"2";"1";"3";"2";"3";"4";"4";"4";"1";"2";"3"
"Sumatraplantsoenbuurt";"29";"26";"26";"29";"37";"37";"20";"25";"27";"11";"26";"40"
"Flevopark";"6";"2";"3";"4";"8";"8";"5";"3";"8";"2";"3";"5"
"Zeeburgereiland/Bovendiep";"4";"15";"6";"17";"8";"15";"29";"47";"52";"31";"59";"45"
"Sluisbuurt";"3";"4";"1";"3";"2";"0";"2";"5";"8";"4";"8";"1"
"Sportheldenbuurt";"0";"0";"0";"4";"2";"8";"22";"19";"22";"17";"38";"30"
"Oostpunt Zeeburgereiland";"0";"0";"0";"0";"0";"0";"0";"3";"3";"1";"3";"2"
"Baaibuurt-West";"1";"3";"2";"5";"2";"0";"1";"10";"9";"3";"1";"4"
"Baaibuurt-Oost";"0";"4";"0";"2";"0";"4";"1";"7";"7";"1";"5";"4"
"Bovendiep/Diemerpark";"0";"4";"3";"3";"2";"3";"3";"3";"3";"5";"4";"4"
"IJburg-West";"71";"91";"88";"96";"109";"90";"46";"41";"72";"70";"57";"52"
"Steigereiland-Zuid";"14";"8";"13";"17";"24";"21";"9";"8";"15";"14";"11";"9"
"Steigereiland-Noord";"7";"6";"2";"4";"5";"7";"4";"3";"8";"3";"2";"7"
"Rieteilanden-West";"14";"22";"22";"13";"17";"26";"10";"8";"20";"6";"8";"5"
"Joris Ivenspleinbuurt";"15";"20";"19";"19";"32";"18";"5";"12";"9";"20";"17";"10"
"Ed Pelsterparkbuurt";"21";"35";"32";"43";"31";"18";"18";"10";"20";"27";"19";"21"
"IJburg-Oost";"1";"4";"1";"2";"0";"1";"0";"1";"0";"3";"3";"5"
"Buiteneiland";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Pampusbuurt-West";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Pampusbuurt-Oost";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Centrumeiland";"1";"4";"1";"2";"0";"1";"0";"1";"0";"3";"3";"5"
"Muidenbuurt-West";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"IJburg-Zuid";"33";"51";"43";"51";"47";"55";"31";"31";"42";"42";"31";"32"
"Havenkwartier IJburg";"4";"12";"19";"14";"15";"10";"11";"11";"14";"8";"14";"11"
"Theo van Goghparkbuurt";"29";"39";"24";"37";"32";"44";"20";"17";"26";"34";"16";"21"
"Rieteiland-Oost";"0";"0";"0";"0";"0";"1";"0";"3";"2";"0";"1";"0"
"Frankendael";"254";"340";"336";"305";"282";"386";"460";"374";"254";"241";"265";"286"
"Van der Kunbuurt";"16";"21";"29";"25";"23";"43";"63";"67";"26";"25";"50";"48"
"De Eenhoorn";"27";"35";"40";"30";"34";"48";"62";"33";"42";"51";"58";"58"
"Don Bosco";"20";"21";"17";"28";"13";"31";"45";"23";"30";"36";"27";"25"
"Julianapark";"169";"236";"200";"178";"185";"212";"234";"210";"91";"72";"105";"116"
"Frankendael";"3";"1";"0";"3";"2";"1";"3";"3";"5";"2";"2";"4"
"Tuindorp Amstelstation";"2";"2";"6";"7";"2";"3";"0";"8";"12";"4";"5";"2"
"De Wetbuurt";"5";"9";"15";"17";"9";"15";"10";"8";"14";"17";"4";"10"
"Tuindorp Frankendael";"12";"15";"29";"17";"14";"33";"43";"22";"34";"34";"14";"23"
"Middenmeer";"214";"173";"212";"229";"164";"198";"228";"181";"199";"128";"163";"215"
"Linnaeusparkbuurt";"31";"36";"46";"47";"34";"25";"57";"47";"38";"25";"38";"50"
"Middenmeer-Noord";"52";"34";"50";"48";"30";"26";"23";"31";"30";"26";"29";"45"
"Middenmeer-Zuid";"76";"72";"68";"80";"46";"64";"81";"61";"71";"34";"51";"63"
"Science Park-Noord";"19";"8";"16";"22";"22";"38";"35";"19";"23";"21";"27";"30"
"Science Park-Zuid";"4";"3";"6";"10";"11";"23";"15";"11";"16";"6";"8";"10"
"Sportpark Middenmeer-Zuid";"11";"7";"14";"14";"7";"12";"11";"4";"10";"8";"6";"6"
"Sportpark Middenmeer-Noord";"3";"1";"2";"0";"4";"3";"3";"3";"6";"2";"2";"6"
"Park de Meer";"14";"8";"4";"5";"8";"1";"2";"3";"4";"5";"2";"4"
"Sportpark Voorland";"4";"4";"6";"3";"2";"6";"1";"2";"1";"1";"0";"1"
"Betondorp";"9";"12";"10";"9";"15";"14";"11";"9";"23";"7";"10";"14"
"Drieburg";"1";"5";"2";"1";"2";"2";"1";"1";"2";"0";"2";"2"
"Nieuwe Oosterbegraafplaats";"0";"0";"0";"1";"1";"0";"1";"1";"0";"0";"2";"1"
"Betondorp";"8";"7";"8";"7";"12";"12";"9";"7";"21";"7";"6";"11"
"Omval/Overamstel";"51";"55";"63";"58";"57";"72";"106";"70";"100";"75";"73";"112"
"De Omval";"30";"34";"32";"24";"22";"33";"56";"34";"21";"28";"21";"30"
"Overamstel";"1";"0";"0";"1";"0";"0";"0";"0";"1";"0";"1";"0"
"Amstelglorie";"1";"3";"1";"0";"5";"0";"1";"1";"2";"0";"2";"6"
"Amstelkwartier-West";"5";"1";"3";"3";"4";"9";"11";"5";"12";"9";"6";"1"
"Amstelkwartier-Noord";"0";"7";"4";"13";"17";"21";"23";"17";"50";"25";"26";"51"
"Amstelkwartier-Zuid";"5";"4";"9";"6";"2";"1";"7";"4";"6";"2";"5";"4"
"Weespertrekvaart";"9";"6";"14";"11";"7";"8";"8";"9";"8";"11";"12";"20"
"Oostzanerwerf";"29";"45";"35";"38";"39";"27";"27";"18";"38";"21";"24";"72"
"Noorder IJplas";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0"
"Melkweg/Oostzanerwerf";"0";"1";"2";"1";"0";"0";"1";"1";"1";"0";"0";"3"
"Walvisbuurt";"2";"4";"3";"6";"6";"1";"5";"0";"4";"3";"2";"3"
"Twiske-West";"8";"8";"8";"13";"9";"8";"5";"8";"6";"7";"4";"7"
"Oostzanerdijk";"2";"2";"4";"1";"3";"2";"4";"1";"1";"0";"1";"1"
"Circus/Kermisbuurt";"5";"4";"0";"4";"2";"5";"1";"2";"2";"5";"4";"4"
"Molenwijk";"12";"26";"18";"13";"19";"10";"11";"6";"24";"6";"13";"54"
"Noordelijke IJ-oevers-West";"48";"71";"46";"60";"67";"66";"91";"103";"102";"83";"121";"225"
"Cornelis Douwesterrein-West";"1";"2";"0";"1";"0";"0";"1";"0";"2";"0";"0";"0"
"Cornelis Douwesterrein-Oost";"3";"0";"3";"1";"3";"2";"5";"4";"2";"0";"2";"9"
"NDSM terrein";"15";"35";"21";"27";"36";"27";"40";"40";"27";"37";"46";"89"
"Buiksloterham-Zuid";"8";"5";"2";"8";"2";"5";"5";"13";"6";"10";"9";"18"
"Buiksloterham-Noord";"4";"1";"6";"6";"8";"12";"14";"13";"21";"19";"20";"40"
"Klaprozenbuurt";"4";"1";"1";"0";"1";"2";"2";"3";"3";"3";"3";"6"
"Overhoeks";"13";"27";"13";"17";"17";"18";"24";"30";"41";"14";"41";"63"
"Tuindorp Oostzaan";"25";"31";"27";"44";"22";"35";"46";"32";"45";"31";"37";"56"
"Tuindorp Oostzaan-West";"1";"3";"2";"2";"2";"1";"1";"2";"2";"1";"2";"2"
"Tuindorp Oostzaan-Oost";"8";"5";"6";"18";"9";"18";"19";"9";"14";"5";"9";"14"
"Terrasdorp";"13";"17";"18";"15";"8";"14";"16";"12";"15";"18";"16";"20"
"De Bongerd";"3";"6";"1";"9";"3";"2";"10";"9";"14";"7";"10";"20"
"Kadoelen";"18";"21";"16";"19";"15";"21";"12";"14";"12";"9";"10";"41"
"Twiske-Oost";"4";"10";"3";"4";"2";"5";"1";"2";"1";"0";"0";"6"
"Kadoelen";"14";"11";"13";"15";"13";"16";"11";"12";"11";"9";"10";"35"
"Banne Buiksloot";"83";"59";"36";"76";"59";"52";"48";"54";"59";"56";"62";"96"
"Banne-Noordwest";"11";"10";"8";"7";"11";"9";"10";"12";"12";"6";"6";"15"
"Banne-Noordoost";"17";"9";"5";"14";"13";"15";"14";"6";"15";"10";"13";"11"
"Banne-Zuidwest";"21";"13";"5";"12";"12";"12";"5";"12";"5";"8";"9";"14"
"Banne-Zuidoost";"29";"26";"15";"39";"18";"14";"14";"22";"22";"32";"25";"52"
"Buiksloterbreek";"0";"0";"0";"0";"1";"0";"0";"0";"3";"0";"1";"2"
"Marjoleinterrein";"5";"1";"3";"4";"4";"2";"5";"2";"2";"0";"8";"2"
"Nieuwendammerdijk/Buiksloterdijk";"19";"26";"21";"13";"24";"10";"14";"17";"21";"4";"14";"9"
"Buiksloterdijk-West";"2";"2";"5";"1";"5";"0";"2";"0";"0";"1";"2";"1"
"Buiksloterdijk-Oost";"1";"0";"1";"1";"1";"0";"3";"0";"0";"0";"1";"0"
"Nieuwendammerdijk-West";"11";"20";"11";"7";"16";"6";"7";"14";"12";"1";"7";"7"
"Nieuwendammerdijk-Oost";"3";"2";"3";"4";"2";"4";"1";"3";"9";"2";"3";"1"
"Nieuwendammerdijk-Zuid";"2";"2";"1";"0";"0";"0";"1";"0";"0";"0";"1";"0"
"Elzenhagen";"7";"8";"19";"11";"3";"13";"24";"31";"34";"20";"37";"49"
"Elzenhagen-Noord";"5";"6";"13";"7";"2";"8";"3";"5";"8";"4";"9";"15"
"Elzenhagen-Zuid";"2";"1";"6";"3";"1";"5";"20";"26";"25";"16";"27";"34"
"Nintemanterrein";"0";"1";"0";"1";"0";"0";"1";"0";"1";"0";"1";"0"
"Buikslotermeer";"88";"114";"77";"92";"71";"64";"74";"72";"68";"68";"70";"126"
"Buikslotermeer-Noord";"13";"28";"19";"14";"10";"13";"10";"9";"6";"12";"11";"15"
"De Kleine Wereld";"6";"19";"5";"16";"8";"9";"8";"7";"8";"11";"6";"9"
"Loenermark";"8";"11";"7";"6";"9";"7";"18";"22";"20";"25";"13";"30"
"Buikslotermeerplein";"42";"41";"29";"36";"15";"19";"22";"20";"20";"12";"29";"51"
"Plan van Gool";"12";"6";"10";"11";"19";"12";"14";"12";"12";"7";"11";"14"
"Rode Kruisbuurt";"7";"9";"7";"9";"10";"4";"2";"2";"2";"1";"0";"7"
"Waterlandpleinbuurt";"34";"69";"45";"38";"46";"46";"38";"30";"53";"42";"42";"60"
"Markengouw-Noord";"1";"6";"2";"2";"4";"4";"6";"3";"7";"4";"2";"5"
"Markengouw-Midden";"6";"15";"7";"4";"7";"9";"7";"4";"7";"12";"9";"11"
"Markengouw-Zuid";"2";"12";"7";"4";"6";"9";"4";"3";"5";"6";"7";"18"
"Werengouw-Noord";"2";"3";"2";"1";"4";"2";"2";"1";"7";"2";"1";"3"
"Werengouw-Midden";"18";"28";"20";"23";"23";"19";"15";"12";"18";"17";"18";"17"
"Werengouw-Zuid";"5";"5";"7";"4";"2";"3";"4";"7";"9";"1";"5";"6"
"Volewijck";"88";"105";"97";"82";"87";"99";"94";"97";"82";"53";"83";"159"
"Bloemenbuurt-Noord";"17";"12";"11";"11";"15";"8";"12";"13";"9";"6";"9";"27"
"Bloemenbuurt-Zuid";"9";"15";"12";"7";"19";"18";"11";"12";"16";"13";"14";"30"
"Van der Pekbuurt";"62";"78";"74";"64";"53";"73";"71";"72";"57";"34";"60";"102"
"IJplein/Vogelbuurt";"70";"91";"77";"63";"66";"56";"86";"118";"110";"78";"61";"122"
"Vogelbuurt-Noord";"13";"20";"16";"15";"12";"9";"8";"16";"22";"14";"7";"23"
"Vliegenbos";"3";"4";"1";"2";"3";"1";"1";"4";"2";"3";"3";"4"
"Vogelbuurt-Zuid";"39";"33";"36";"25";"33";"27";"39";"81";"63";"55";"39";"76"
"IJplein e.o.";"15";"34";"24";"21";"18";"19";"38";"17";"23";"6";"12";"19"
"Tuindorp Buiksloot";"6";"2";"8";"11";"8";"5";"6";"5";"4";"2";"10";"3"
"Blauwe Zand";"6";"2";"8";"11";"8";"5";"6";"5";"4";"2";"10";"3"
"Tuindorp Nieuwendam";"13";"10";"11";"7";"7";"16";"9";"12";"11";"6";"10";"5"
"Tuindorp Nieuwendam-West";"2";"2";"2";"2";"1";"5";"3";"5";"3";"1";"2";"2"
"Tuindorp Nieuwendam-Oost";"11";"8";"9";"5";"6";"11";"6";"7";"8";"5";"8";"3"
"Noordelijke IJ-oevers-Oost";"5";"3";"8";"6";"10";"12";"16";"14";"21";"12";"19";"33"
"Hamerstraatkwartier-West";"3";"1";"8";"5";"7";"10";"12";"10";"13";"9";"17";"30"
"Hamerstraatkwartier-Oost";"2";"1";"0";"1";"3";"1";"4";"4";"8";"3";"2";"2"
"Bedrijventerrein Nieuwendammerdijk";"0";"1";"0";"0";"0";"1";"0";"0";"0";"0";"0";"1"
"Waterland";"12";"10";"10";"9";"5";"7";"6";"10";"11";"6";"15";"19"
"Noorderstrook-West";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"1"
"Noorderstrook-Oost";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"2"
"Zunderdorp";"1";"2";"0";"1";"0";"1";"1";"1";"0";"1";"3";"1"
"Schellingwoude-West";"1";"1";"2";"1";"0";"0";"1";"1";"1";"1";"0";"3"
"Schellingwoude-Oost";"7";"5";"5";"6";"2";"5";"1";"4";"7";"1";"7";"6"
"Schellingwoude-Noord";"1";"0";"1";"0";"0";"0";"2";"0";"2";"0";"0";"0"
"Zwarte Gouw";"2";"1";"0";"1";"2";"0";"0";"2";"0";"1";"2";"0"
"Holysloot";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"1";"0"
"Ransdorp";"0";"0";"0";"0";"0";"0";"0";"2";"0";"0";"1";"1"
"Durgerdam";"0";"1";"1";"0";"1";"1";"0";"0";"0";"2";"1";"5"
"Driemond";"2";"0";"4";"1";"1";"4";"1";"2";"5";"2";"1";"1"
"Landelijk gebied Driemond";"0";"0";"1";"0";"0";"1";"1";"1";"2";"0";"0";"0"
"Dorp Driemond";"2";"0";"3";"1";"1";"3";"0";"1";"3";"2";"1";"1"
"Bloemendalerpolder";"0";"4";"5";"1";"0";"3";"3";"3";"3";"19";"3";"9"
"Weespersluis-Noord";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
