"Geregistreerde misdrijven; soort misdrijf, wijk, buurt, jaarcijfers"
"Soort misdrijf: 1.1.2 Diefstal/inbraak box/garage/schuur"
"Onderwerp: |Geregistreerde misdrijven"
"";"Perioden"
"";"2012";"2013";"2014";"2015";"2016";"2017";"2018";"2019";"2020";"2021";"2022";"2023"
"Wijken en buurten";"aantal";"aantal";"aantal";"aantal";"aantal";"aantal";"aantal";"aantal";"aantal";"aantal";"aantal";"aantal"
"Leidsebuurt-Noordoost";"0";"0";"0";"1";"0";"0";"1";"0";"0";"1";"0";"0"
"Weteringbuurt";"1";"1";"0";"0";"0";"1";"0";"0";"0";"1";"1";"0"
"Utrechtsebuurt-Zuid";"0";"0";"2";"0";"0";"0";"0";"0";"0";"0";"1";"0"
"Leidsebuurt-Zuidwest";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0"
"Leidsebuurt-Zuidoost";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Den Texbuurt";"0";"0";"0";"1";"0";"0";"0";"0";"3";"0";"1";"0"
"Frederikspleinbuurt";"1";"0";"1";"0";"1";"4";"1";"0";"1";"1";"1";"0"
"Weesperbuurt/Plantage";"5";"1";"3";"0";"6";"4";"4";"4";"2";"4";"6";"2"
"Weesperbuurt";"3";"1";"2";"0";"5";"3";"0";"2";"0";"1";"0";"0"
"Plantage";"1";"0";"0";"0";"1";"0";"0";"1";"1";"0";"4";"1"
"Sarphatistrook";"1";"0";"1";"0";"0";"1";"4";"1";"1";"3";"0";"1"
"Alexanderplein e.o.";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"2";"0"
"Oostelijke Eilanden/Kadijken";"29";"16";"10";"12";"22";"12";"20";"10";"58";"4";"15";"6"
"Marine-Etablissement";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Kattenburg";"4";"1";"1";"3";"1";"2";"2";"0";"0";"0";"1";"1"
"Wittenburg";"13";"2";"6";"2";"10";"0";"1";"0";"2";"0";"2";"1"
"Oostenburg";"1";"1";"1";"1";"1";"6";"3";"6";"2";"0";"0";"3"
"Czaar Peterbuurt";"3";"0";"1";"1";"4";"2";"0";"0";"1";"1";"6";"0"
"Het Funen";"1";"0";"0";"3";"1";"1";"2";"2";"0";"0";"1";"0"
"Kadijken";"3";"12";"0";"1";"3";"1";"0";"1";"41";"1";"2";"1"
"Kazernebuurt";"4";"0";"1";"1";"2";"0";"12";"1";"12";"2";"3";"0"
"Havens-West";"2";"0";"1";"0";"1";"0";"0";"2";"0";"1";"0";"0"
"Afrikahaven";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Amerikahaven";"0";"0";"1";"0";"0";"0";"0";"0";"0";"1";"0";"0"
"Westhaven-Noord";"0";"0";"0";"0";"1";"0";"0";"2";"0";"0";"0";"0"
"Petroleumhaven";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Vervoerscentrum";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Westhaven-Zuid";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Coenhaven/Minervahaven";"0";"1";"1";"1";"1";"1";"0";"0";"0";"0";"0";"0"
"Coenhaven";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Vlothaven";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Minervahaven-Noordoost";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0"
"Minervahaven-Noordwest";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Minervahaven-Zuidwest";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Minervahaven-Zuidoost";"0";"1";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0"
"Alfa-driehoek";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Hemknoop-Noord";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0"
"Sloterdijk-West";"78";"61";"22";"16";"19";"8";"8";"11";"14";"11";"6";"6"
"Isolatorbuurt";"1";"0";"2";"1";"1";"1";"6";"1";"0";"1";"2";"0"
"Contactbuurt";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0"
"Woon- en Groengebied Sloterdijk";"77";"61";"20";"15";"18";"7";"2";"9";"14";"10";"4";"6"
"Spaarndammerbuurt/Zeeheldenbuurt";"14";"12";"15";"8";"12";"2";"3";"6";"10";"14";"1";"3"
"Hemknoop-Zuid";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Overbraker Binnenpolder";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Zaanstraat emplacement";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Spaarndammerbuurt-Noordwest";"7";"0";"1";"4";"0";"0";"1";"0";"1";"4";"0";"0"
"Spaarndammerbuurt-Midden";"1";"0";"1";"0";"0";"0";"1";"2";"1";"0";"0";"0"
"Spaarndammerbuurt-Zuidwest";"1";"0";"3";"0";"2";"0";"0";"0";"0";"0";"1";"0"
"Spaarndammerbuurt-Noordoost";"1";"5";"6";"1";"5";"0";"1";"3";"5";"5";"0";"0"
"Zeeheldenbuurt";"2";"4";"3";"2";"3";"1";"0";"0";"1";"3";"0";"2"
"Westergasfabriek";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0"
"Spaarndammerbuurt-Zuidoost";"1";"2";"1";"1";"2";"1";"0";"1";"1";"2";"0";"1"
"Houthavens";"6";"2";"2";"1";"0";"1";"6";"4";"1";"3";"6";"8"
"Houthavens-West";"0";"0";"2";"1";"0";"1";"6";"4";"1";"3";"6";"8"
"Houthavens-Oost";"6";"2";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"De Kolenkit";"39";"30";"20";"13";"8";"7";"4";"17";"17";"5";"5";"9"
"Kolenkitbuurt-Noord";"5";"5";"5";"9";"4";"4";"2";"9";"5";"4";"2";"4"
"Kolenkitbuurt-Zuid";"19";"8";"6";"0";"1";"2";"2";"2";"0";"0";"1";"0"
"Laan van Spartaan";"6";"3";"5";"3";"0";"0";"0";"3";"3";"0";"1";"3"
"Robert Scottbuurt-West";"9";"14";"4";"1";"3";"1";"0";"3";"9";"1";"1";"2"
"Landlust";"32";"29";"24";"27";"19";"15";"9";"11";"25";"8";"10";"5"
"Bosleeuw";"13";"8";"9";"10";"9";"5";"4";"5";"13";"6";"6";"4"
"Gibraltarbuurt";"12";"14";"7";"4";"3";"2";"1";"0";"3";"1";"2";"1"
"Bedrijventerrein Landlust";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0"
"Landlust-Noord";"3";"1";"4";"7";"4";"5";"1";"3";"8";"1";"1";"0"
"Erasmusparkbuurt-Oost";"2";"1";"0";"4";"1";"0";"0";"1";"0";"0";"1";"0"
"Landlust-Zuid";"2";"5";"4";"2";"2";"3";"3";"1";"1";"0";"0";"0"
"Erasmuspark";"3";"5";"4";"8";"8";"2";"2";"7";"5";"5";"3";"1"
"Robert Scottbuurt-Oost";"0";"1";"1";"3";"1";"0";"1";"0";"0";"0";"0";"0"
"Erasmusparkbuurt-West";"3";"4";"3";"5";"7";"2";"1";"7";"5";"5";"3";"1"
"Centrale Markt";"2";"7";"3";"3";"0";"1";"0";"3";"2";"13";"1";"1"
"Bedrijvencentrum Westerkwartier";"0";"0";"0";"0";"0";"0";"0";"3";"1";"0";"0";"1"
"GWL-terrein";"0";"7";"3";"3";"0";"1";"0";"0";"1";"13";"1";"0"
"Markthallen";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Marcanti";"2";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Staatsliedenbuurt";"13";"16";"10";"7";"5";"8";"9";"1";"3";"6";"5";"10"
"Westerstaatsman";"1";"0";"0";"0";"1";"2";"0";"1";"1";"0";"0";"3"
"Fannius Scholtenbuurt";"2";"2";"1";"1";"2";"2";"1";"0";"1";"1";"2";"0"
"Staatsliedenbuurt-Noordoost";"7";"9";"3";"0";"1";"2";"3";"0";"0";"1";"1";"1"
"De Wittenbuurt-Noord";"3";"3";"3";"0";"0";"0";"1";"0";"0";"3";"1";"0"
"De Wittenbuurt-Zuid";"0";"0";"1";"2";"0";"0";"2";"0";"1";"0";"0";"1"
"Buyskade e.o.";"0";"2";"2";"4";"1";"2";"2";"0";"0";"1";"1";"5"
"Frederik Hendrikbuurt";"5";"16";"4";"4";"15";"0";"4";"4";"5";"3";"1";"1"
"Frederik Hendrikbuurt-Noord";"3";"5";"1";"1";"3";"0";"1";"2";"2";"0";"0";"0"
"Frederik Hendrikbuurt-Zuidwest";"0";"2";"1";"0";"0";"0";"0";"2";"1";"0";"0";"0"
"Frederik Hendrikbuurt-Zuidoost";"2";"9";"2";"3";"12";"0";"3";"0";"2";"3";"1";"1"
"Van Galenbuurt";"1";"1";"1";"2";"2";"0";"1";"1";"0";"1";"4";"0"
"Mercatorpark";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0"
"Orteliusbuurt-Noord";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Jan Maijenbuurt";"1";"1";"1";"0";"1";"0";"0";"0";"0";"1";"1";"0"
"John Franklinbuurt";"0";"0";"0";"2";"1";"0";"1";"1";"0";"0";"2";"0"
"Geuzenbuurt";"0";"1";"3";"1";"3";"6";"4";"8";"17";"0";"10";"6"
"Pieter van der Doesbuurt";"0";"1";"1";"1";"2";"2";"1";"1";"7";"0";"0";"2"
"Trompbuurt";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0"
"Geuzenhofbuurt";"0";"0";"2";"0";"0";"4";"3";"7";"10";"0";"10";"4"
"Hoofdweg e.o.";"5";"3";"5";"1";"4";"2";"1";"2";"3";"2";"0";"2"
"Orteliusbuurt-Midden";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Balboaplein e.o.";"3";"3";"2";"0";"3";"0";"0";"0";"0";"1";"0";"2"
"Orteliusbuurt-Zuid";"0";"0";"1";"0";"0";"1";"0";"0";"1";"0";"0";"0"
"Columbusplein e.o.";"1";"0";"2";"1";"1";"1";"1";"2";"2";"1";"0";"0"
"Chassébuurt";"2";"1";"3";"4";"0";"2";"2";"0";"2";"3";"3";"4"
"Filips van Almondekwartier";"0";"1";"1";"2";"0";"0";"0";"0";"0";"3";"0";"0"
"Kortenaerkwartier";"1";"0";"2";"1";"0";"0";"1";"0";"0";"0";"0";"1"
"Van Brakelkwartier";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1"
"De Wester Quartier";"1";"0";"0";"1";"0";"2";"1";"0";"2";"0";"3";"2"
"Bellamybuurt";"4";"3";"3";"2";"0";"2";"1";"3";"1";"3";"0";"0"
"Bellamybuurt-Noord";"1";"1";"2";"0";"0";"1";"1";"0";"1";"1";"0";"0"
"Bellamybuurt-Zuid";"3";"2";"1";"2";"0";"1";"0";"3";"0";"2";"0";"0"
"Da Costabuurt";"5";"2";"0";"0";"3";"0";"0";"2";"1";"0";"1";"0"
"Da Costabuurt-Noord";"5";"2";"0";"0";"3";"0";"0";"2";"1";"0";"1";"0"
"Westindische Buurt";"0";"1";"0";"0";"0";"0";"0";"1";"3";"0";"0";"1"
"Postjeskade e.o.";"0";"1";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0"
"Paramariboplein e.o.";"0";"0";"0";"0";"0";"0";"0";"0";"3";"0";"0";"1"
"Van Lennepbuurt";"11";"3";"10";"4";"8";"13";"10";"9";"3";"7";"4";"4"
"Lootsbuurt";"1";"0";"2";"0";"0";"0";"1";"1";"1";"0";"0";"2"
"Borgerbuurt";"8";"3";"7";"4";"8";"13";"8";"7";"1";"7";"3";"2"
