"Geregistreerde misdrijven; soort misdrijf, wijk, buurt, jaarcijfers"
"Soort misdrijf: 3.9.1 Horizontale fraude"
"Onderwerp: |Geregistreerde misdrijven"
"";"Perioden"
"";"2012";"2013";"2014";"2015";"2016";"2017";"2018";"2019";"2020";"2021";"2022";"2023"
"Oostoever Sloterplas";"1";"1";"0";"8";"8";"10";"11";"6";"21";"16";"20";"9"
"Emanuel van Meterenbuurt";"4";"0";"1";"4";"10";"14";"6";"9";"18";"13";"4";"5"
"Jacob Geelbuurt";"4";"5";"1";"15";"10";"15";"22";"7";"16";"22";"21";"18"
"Overtoomse Veld";"31";"17";"6";"39";"57";"76";"66";"105";"101";"108";"73";"74"
"Lucas/Andreasziekenhuis e.o.";"1";"1";"0";"3";"0";"2";"6";"4";"3";"7";"7";"3"
"Overtoomse Veld-Noord";"9";"4";"3";"19";"26";"30";"26";"37";"36";"42";"30";"27"
"Rembrandtpark-Noord";"2";"3";"0";"2";"10";"8";"2";"9";"16";"12";"4";"9"
"Overtoomse Veld-Zuid";"15";"8";"1";"13";"18";"24";"26";"44";"33";"36";"24";"28"
"Rembrandtpark-Zuid";"4";"1";"1";"1";"2";"6";"4";"7";"6";"8";"4";"3"
"Johan Jongkindbuurt";"0";"0";"1";"1";"1";"6";"2";"4";"7";"3";"4";"4"
"Slotervaart-Zuid";"36";"9";"10";"45";"52";"70";"64";"73";"99";"79";"49";"48"
"Louis Crispijnbuurt";"19";"3";"1";"10";"16";"14";"19";"24";"30";"24";"13";"14"
"Jacques Veldmanbuurt";"7";"2";"4";"10";"9";"22";"20";"23";"37";"26";"13";"19"
"Medisch Centrum Slotervaart";"0";"0";"0";"1";"3";"8";"5";"7";"9";"7";"6";"3"
"Staalmanbuurt";"10";"4";"5";"24";"24";"26";"20";"19";"23";"22";"17";"12"
"Westlandgracht";"36";"6";"4";"26";"48";"52";"51";"73";"79";"100";"78";"64"
"Schipluidenbuurt";"0";"0";"0";"1";"0";"3";"9";"9";"6";"5";"11";"7"
