"Geregistreerde misdrijven; soort misdrijf, wijk, buurt, jaarcijfers"
"Soort misdrijf: 1.2.1 Diefstal uit/vanaf motorvoertuigen"
"Onderwerp: |Geregistreerde misdrijven"
"";"Perioden"
"";"2012";"2013";"2014";"2015";"2016";"2017";"2018";"2019";"2020";"2021";"2022";"2023"
"Nieuw-Sloten-Zuidoost";"20";"19";"24";"17";"9";"16";"14";"11";"12";"9";"5";"4"
"Sloterweg e.o.";"7";"17";"9";"16";"7";"6";"11";"1";"0";"3";"6";"2"
"Park Haagseweg";"5";"2";"0";"1";"0";"8";"3";"3";"0";"0";"0";"1"
"Riekerpolder";"5";"1";"2";"5";"8";"1";"2";"5";"3";"2";"4";"6"
"Nieuwe Meer";"11";"17";"23";"30";"30";"14";"18";"9";"8";"13";"40";"29"
"Hoofddorppleinbuurt";"240";"214";"192";"194";"177";"146";"126";"74";"139";"143";"120";"107"
"Westlandgrachtbuurt";"31";"39";"27";"23";"24";"31";"24";"14";"33";"50";"24";"29"
"Surinamepleinbuurt";"13";"14";"19";"9";"9";"11";"9";"10";"8";"10";"13";"14"
"Legmeerpleinbuurt";"24";"8";"14";"11";"15";"10";"3";"5";"8";"14";"8";"6"
"Aalsmeerwegbuurt-West";"16";"25";"14";"22";"18";"22";"21";"10";"15";"12";"12";"8"
"Aalsmeerwegbuurt-Oost";"32";"27";"25";"21";"25";"18";"18";"8";"21";"16";"7";"13"
"Bedrijventerrein Schinkel";"124";"101";"93";"108";"86";"54";"51";"27";"54";"41";"56";"37"
"Schinkelbuurt";"52";"39";"33";"23";"23";"17";"19";"8";"27";"14";"10";"14"
"Schinkelbuurt-Noord";"28";"24";"22";"14";"13";"9";"13";"3";"12";"10";"9";"12"
"Schinkelbuurt-Zuid";"24";"15";"11";"9";"10";"8";"6";"5";"15";"4";"1";"2"
"Willemspark";"105";"85";"72";"88";"86";"53";"37";"66";"57";"30";"82";"51"
"Vondelpark-West";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Willemsparkbuurt-Noord";"55";"39";"25";"24";"39";"19";"16";"25";"26";"15";"45";"13"
"Valeriusbuurt-West";"26";"26";"19";"35";"23";"15";"15";"22";"12";"12";"25";"20"
"Valeriusbuurt-Oost";"24";"20";"28";"29";"24";"19";"6";"19";"19";"3";"12";"18"
"Museumkwartier";"310";"364";"366";"276";"253";"210";"268";"305";"267";"105";"200";"245"
"Vondelpark-Oost";"0";"0";"1";"0";"0";"2";"0";"0";"0";"0";"0";"5"
"Cornelis Schuytbuurt";"59";"38";"38";"26";"39";"23";"18";"20";"30";"9";"28";"24"
"Concertgebouwbuurt";"48";"43";"27";"17";"27";"17";"18";"13";"20";"13";"20";"18"
"P.C. Hooftbuurt";"59";"66";"92";"84";"67";"77";"110";"54";"59";"44";"85";"123"
"Museumplein";"30";"76";"74";"67";"41";"34";"47";"164";"91";"0";"2";"2"
"Banpleinbuurt";"19";"23";"13";"12";"10";"8";"0";"6";"5";"6";"10";"17"
"Hondecoeterbuurt";"27";"31";"45";"21";"16";"10";"17";"10";"20";"6";"18";"16"
"Johannes Vermeerbuurt";"45";"64";"49";"32";"41";"17";"45";"34";"30";"16";"17";"26"
"Duivelseiland";"13";"16";"17";"11";"7";"17";"11";"3";"7";"6";"14";"5"
"Harmoniehofbuurt";"10";"7";"10";"6";"5";"5";"2";"1";"5";"5";"6";"9"
"Oude Pijp";"201";"157";"189";"139";"157";"127";"106";"66";"59";"68";"55";"101"
"Frans Halsbuurt";"53";"42";"43";"42";"48";"32";"17";"13";"7";"11";"17";"35"
"Gerard Doubuurt";"39";"21";"46";"28";"29";"42";"33";"19";"10";"8";"21";"21"
"Hercules Seghersbuurt";"24";"17";"19";"12";"18";"8";"8";"6";"5";"8";"6";"6"
"Sarphatiparkbuurt";"36";"32";"33";"27";"30";"13";"22";"11";"21";"23";"6";"16"
"Hemonybuurt";"49";"45";"48";"30";"32";"32";"26";"17";"16";"18";"5";"23"
"Nieuwe Pijp";"141";"156";"108";"73";"78";"60";"64";"34";"36";"51";"35";"62"
"Cornelis Troostbuurt";"36";"32";"22";"23";"20";"8";"9";"11";"13";"18";"10";"20"
"Lizzy Ansinghbuurt";"17";"34";"19";"11";"5";"10";"19";"7";"8";"6";"7";"12"
"Van der Helstpleinbuurt";"64";"61";"50";"27";"38";"25";"17";"10";"7";"13";"9";"16"
"Willibrordusbuurt";"24";"29";"17";"12";"15";"17";"19";"6";"8";"14";"9";"14"
"Zuid Pijp";"56";"73";"50";"52";"28";"25";"31";"13";"16";"18";"18";"29"
"BurgemeesterTellegenbuurt-West";"16";"18";"18";"19";"7";"7";"13";"2";"5";"3";"1";"12"
"Burgemeester Tellegenbuurt-Oost";"21";"29";"14";"26";"8";"8";"10";"3";"4";"5";"7";"10"
"Diamantbuurt";"19";"26";"18";"7";"13";"10";"8";"8";"7";"10";"10";"7"
"Stadionbuurt";"161";"116";"94";"113";"98";"84";"66";"183";"124";"67";"70";"99"
"Bertelmanpleinbuurt";"9";"4";"5";"9";"7";"4";"0";"4";"4";"3";"5";"3"
"Olympisch Stadion e.o.";"75";"46";"16";"16";"19";"25";"40";"155";"45";"23";"25";"46"
"Marathonbuurt-West";"6";"7";"4";"20";"7";"9";"1";"0";"5";"6";"3";"5"
"Marathonbuurt-Oost";"4";"7";"11";"13";"9";"11";"5";"2";"7";"1";"5";"5"
"Van Tuyllbuurt";"49";"43";"48";"37";"47";"34";"18";"11";"31";"14";"19";"29"
"IJsbaanpad e.o.";"18";"9";"10";"18";"9";"1";"2";"11";"32";"20";"13";"11"
"Apollobuurt";"176";"136";"151";"155";"140";"97";"62";"55";"91";"83";"68";"128"
"Hiltonbuurt";"12";"5";"9";"10";"9";"16";"7";"5";"2";"17";"7";"5"
"Minervabuurt-Noord";"31";"23";"23";"28";"23";"12";"12";"3";"18";"10";"6";"36"
"Minervabuurt-Midden";"28";"34";"44";"30";"30";"13";"11";"12";"21";"12";"14";"27"
"Minervabuurt-Zuid";"38";"40";"32";"34";"42";"20";"9";"13";"12";"17";"16";"29"
"Beethovenbuurt";"33";"15";"20";"20";"11";"14";"10";"8";"17";"7";"4";"15"
"Diepenbrockbuurt";"34";"19";"23";"33";"25";"22";"13";"14";"21";"20";"21";"16"
"Scheldebuurt";"140";"209";"134";"141";"141";"79";"87";"59";"69";"46";"67";"87"
"Wielingenbuurt";"19";"42";"29";"27";"23";"9";"9";"4";"16";"5";"12";"18"
"Scheldebuurt-West";"55";"76";"49";"34";"35";"25";"20";"9";"17";"15";"30";"17"
"Scheldebuurt-Midden";"20";"29";"18";"17";"18";"10";"17";"8";"12";"11";"11";"14"
"Scheldebuurt-Oost";"34";"36";"19";"21";"12";"5";"11";"3";"13";"9";"10";"11"
"Veluwebuurt";"9";"14";"15";"19";"19";"10";"8";"7";"7";"2";"4";"1"
"Kop Zuidas";"3";"12";"4";"23";"34";"20";"22";"28";"4";"4";"0";"26"
"IJselbuurt";"75";"52";"54";"50";"36";"24";"14";"10";"25";"26";"19";"28"
"IJselbuurt-West";"30";"28";"18";"17";"18";"13";"8";"0";"11";"13";"9";"10"
"IJselbuurt-Oost";"45";"24";"36";"33";"18";"11";"6";"10";"14";"13";"10";"18"
"Rijnbuurt";"81";"93";"75";"91";"73";"52";"31";"32";"37";"40";"26";"33"
"Kromme Mijdrechtbuurt";"26";"25";"25";"24";"18";"13";"5";"6";"8";"11";"9";"8"
"Rijnbuurt-West";"7";"5";"3";"6";"2";"5";"3";"2";"2";"4";"2";"4"
"Rijnbuurt-Midden";"34";"34";"23";"26";"34";"14";"12";"10";"16";"12";"6";"10"
"Rijnbuurt-Oost";"13";"27";"24";"30";"17";"19";"10";"13";"11";"6";"7";"10"
"Zorgvlied";"1";"2";"0";"5";"2";"1";"1";"1";"0";"7";"2";"1"
"Prinses Irenebuurt e.o.";"31";"31";"42";"52";"25";"19";"11";"9";"11";"8";"11";"6"
"Prinses Irenebuurt";"28";"31";"42";"52";"25";"19";"11";"9";"11";"8";"11";"6"
"Beatrixpark";"3";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Zuidas";"105";"169";"107";"124";"95";"71";"135";"176";"120";"122";"132";"252"
"Zuidas-Noord";"19";"38";"32";"36";"14";"5";"14";"3";"5";"6";"14";"20"
"RAI";"43";"46";"28";"27";"29";"26";"53";"75";"46";"22";"19";"112"
"VU-kwartier";"18";"14";"9";"6";"7";"9";"3";"7";"5";"6";"4";"2"
"Zuidas-Zuid";"18";"42";"31";"24";"21";"14";"42";"61";"38";"69";"82";"107"
"Vivaldi";"7";"29";"7";"31";"24";"17";"23";"30";"26";"19";"13";"11"
"Buitenveldert-West";"108";"96";"68";"78";"75";"117";"68";"68";"91";"63";"58";"70"
"Amsterdamse Bos";"15";"2";"3";"5";"4";"44";"10";"14";"14";"17";"10";"8"
"Zuiderhof";"2";"0";"0";"0";"0";"0";"0";"1";"1";"1";"0";"0"
"Buitenveldert-West-Midden";"15";"18";"8";"7";"12";"18";"18";"20";"11";"7";"4";"3"
"Gelderlandpleinbuurt";"25";"18";"10";"20";"24";"18";"10";"11";"11";"13";"23";"28"
"Buitenveldert-Zuidwest";"34";"42";"33";"22";"18";"22";"17";"12";"36";"14";"11";"21"
"Buitenveldert-Zuid-Midden";"17";"16";"14";"24";"17";"15";"13";"10";"18";"11";"10";"10"
"Buitenveldert-Oost";"79";"81";"46";"70";"47";"48";"38";"29";"44";"28";"61";"76"
"De Klenckebuurt";"5";"10";"8";"15";"10";"13";"4";"5";"1";"2";"9";"8"
"Buitenveldert-Oost-Midden";"11";"14";"14";"13";"14";"8";"12";"7";"20";"9";"18";"20"
"Buitenveldert-Zuidoost";"33";"31";"21";"28";"17";"19";"19";"12";"20";"12";"28";"31"
"Amstelpark";"30";"26";"3";"14";"6";"8";"3";"5";"3";"5";"6";"17"
"Oostelijk Havengebied";"273";"210";"154";"176";"178";"153";"163";"124";"60";"68";"111";"101"
"Java-eiland";"46";"26";"31";"10";"22";"11";"3";"8";"3";"2";"2";"8"
"KNSM-eiland";"12";"16";"13";"14";"14";"3";"2";"3";"2";"0";"1";"4"
"Oostelijke Handelskade";"30";"65";"30";"46";"42";"60";"105";"81";"29";"26";"46";"54"
"Rietlanden";"58";"34";"42";"39";"47";"30";"15";"14";"5";"1";"11";"8"
"Sporenburg";"19";"14";"3";"14";"7";"4";"2";"2";"0";"2";"0";"0"
"Borneo";"20";"19";"2";"9";"1";"4";"1";"2";"1";"1";"1";"0"
"Entrepot-Noordwest";"26";"14";"6";"10";"16";"9";"8";"1";"1";"3";"2";"1"
"Bedrijvengebied Veelaan";"6";"3";"0";"3";"2";"2";"4";"0";"0";"0";"0";"0"
"Architectenbuurt";"39";"10";"17";"19";"18";"9";"5";"2";"5";"3";"11";"6"
"Cruquiusbuurt";"11";"5";"5";"2";"2";"18";"11";"4";"6";"24";"33";"16"
"Bedrijvengebied Zeeburgerkade";"6";"4";"5";"10";"7";"3";"7";"7";"8";"6";"4";"4"
"Weesperzijde";"121";"118";"110";"103";"135";"135";"70";"68";"56";"29";"38";"49"
"Weesperzijde-Noord";"36";"28";"34";"26";"18";"25";"18";"25";"26";"12";"20";"15"
"Weesperzijde-Midden/Zuid";"38";"42";"30";"49";"50";"38";"21";"18";"12";"9";"9";"19"
"Parooldriehoek";"47";"48";"46";"28";"67";"72";"31";"25";"18";"8";"9";"15"
"Oosterparkbuurt";"198";"156";"191";"224";"211";"130";"134";"73";"89";"77";"72";"107"
"Oosterparkbuurt-Noordwest";"46";"41";"42";"47";"67";"35";"59";"22";"46";"33";"34";"22"
"Oosterpark";"23";"11";"43";"78";"43";"30";"30";"19";"13";"6";"11";"9"
"Oosterparkbuurt-Zuidwest";"42";"33";"29";"28";"41";"29";"14";"13";"16";"20";"13";"16"
"Oosterparkbuurt-Zuidoost";"87";"71";"77";"71";"60";"36";"31";"19";"14";"18";"14";"60"
"Transvaalbuurt";"102";"92";"84";"120";"60";"58";"35";"31";"26";"26";"24";"45"
"Transvaalbuurt-West";"40";"34";"36";"41";"16";"32";"19";"19";"15";"14";"14";"18"
"Transvaalbuurt-Oost";"62";"58";"48";"79";"44";"26";"16";"12";"11";"12";"10";"27"
"Dapperbuurt";"175";"161";"176";"155";"133";"127";"60";"43";"27";"38";"63";"116"
"Dapperbuurt-Noord";"52";"44";"64";"74";"47";"42";"10";"10";"5";"15";"16";"29"
"Dapperbuurt-Zuid";"71";"56";"55";"52";"42";"41";"22";"10";"12";"8";"10";"30"
"Oostpoort";"52";"61";"57";"29";"44";"44";"28";"23";"10";"15";"37";"57"
"Indische Buurt-West";"164";"134";"116";"102";"94";"78";"41";"27";"15";"21";"37";"52"
"Timorpleinbuurt-Noord";"74";"58";"71";"76";"59";"49";"26";"9";"4";"8";"20";"24"
"Timorpleinbuurt-Zuid";"30";"32";"21";"12";"23";"13";"9";"13";"2";"3";"7";"15"
"Ambonpleinbuurt";"60";"44";"24";"14";"12";"16";"6";"5";"9";"10";"10";"13"
"Indische Buurt-Oost";"123";"112";"56";"77";"80";"71";"43";"22";"34";"39";"32";"30"
"Makassarpleinbuurt";"62";"46";"21";"38";"45";"27";"22";"11";"11";"19";"15";"10"
"Zeeburgerdijk-Oost";"17";"25";"6";"5";"11";"12";"5";"3";"7";"7";"13";"4"
"Sumatraplantsoenbuurt";"38";"31";"23";"30";"24";"26";"14";"8";"15";"13";"3";"13"
"Flevopark";"6";"10";"6";"4";"0";"6";"2";"0";"1";"0";"1";"3"
"Zeeburgereiland/Bovendiep";"44";"76";"74";"63";"80";"73";"32";"50";"60";"15";"11";"8"
"Sluisbuurt";"5";"16";"17";"11";"5";"5";"3";"1";"1";"1";"0";"0"
"Sportheldenbuurt";"0";"0";"0";"2";"8";"20";"6";"25";"11";"9";"2";"3"
"Oostpunt Zeeburgereiland";"0";"1";"0";"0";"2";"0";"0";"2";"2";"0";"0";"1"
"Baaibuurt-West";"21";"29";"30";"30";"43";"23";"11";"14";"15";"2";"2";"4"
"Baaibuurt-Oost";"5";"13";"11";"10";"15";"8";"9";"7";"21";"1";"2";"0"
"Bovendiep/Diemerpark";"13";"17";"16";"10";"7";"17";"3";"1";"10";"2";"5";"0"
"IJburg-West";"73";"162";"102";"126";"88";"116";"57";"28";"44";"41";"23";"26"
"Steigereiland-Zuid";"11";"19";"8";"12";"11";"17";"9";"2";"7";"7";"5";"3"
"Steigereiland-Noord";"16";"24";"4";"10";"12";"11";"3";"0";"2";"1";"2";"4"
"Rieteilanden-West";"10";"28";"16";"20";"3";"7";"5";"1";"12";"9";"1";"0"
"Joris Ivenspleinbuurt";"14";"37";"35";"37";"36";"44";"23";"11";"14";"8";"6";"6"
"Ed Pelsterparkbuurt";"22";"54";"39";"47";"26";"37";"17";"14";"9";"16";"9";"13"
"IJburg-Oost";"9";"8";"3";"4";"2";"0";"0";"0";"0";"0";"0";"1"
"Buiteneiland";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Pampusbuurt-West";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Pampusbuurt-Oost";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Centrumeiland";"9";"8";"3";"4";"2";"0";"0";"0";"0";"0";"0";"1"
"Muidenbuurt-West";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"IJburg-Zuid";"56";"70";"47";"46";"33";"51";"29";"27";"33";"23";"15";"12"
"Havenkwartier IJburg";"16";"25";"19";"12";"14";"24";"3";"15";"16";"6";"7";"8"
"Theo van Goghparkbuurt";"39";"44";"28";"34";"19";"26";"24";"11";"16";"16";"8";"4"
"Rieteiland-Oost";"1";"1";"0";"0";"0";"1";"2";"1";"1";"1";"0";"0"
"Frankendael";"157";"159";"180";"276";"256";"126";"90";"91";"47";"43";"51";"74"
"Van der Kunbuurt";"23";"33";"42";"61";"49";"22";"3";"2";"3";"5";"8";"6"
"De Eenhoorn";"31";"17";"28";"66";"86";"25";"3";"6";"7";"4";"13";"19"
"Don Bosco";"26";"22";"26";"57";"54";"21";"11";"8";"12";"8";"10";"24"
"Julianapark";"15";"24";"32";"29";"13";"14";"33";"43";"3";"3";"5";"6"
"Frankendael";"5";"4";"11";"15";"3";"1";"4";"0";"0";"1";"0";"0"
"Tuindorp Amstelstation";"2";"3";"1";"3";"16";"10";"7";"5";"5";"5";"2";"3"
"De Wetbuurt";"27";"21";"18";"21";"26";"20";"15";"16";"6";"11";"5";"5"
"Tuindorp Frankendael";"28";"35";"22";"24";"9";"13";"14";"11";"11";"6";"8";"11"
"Middenmeer";"200";"181";"125";"100";"79";"73";"49";"54";"72";"37";"28";"39"
"Linnaeusparkbuurt";"42";"34";"14";"16";"21";"10";"13";"4";"11";"10";"9";"7"
"Middenmeer-Noord";"37";"32";"22";"19";"17";"12";"7";"9";"8";"7";"3";"12"
"Middenmeer-Zuid";"45";"61";"31";"32";"18";"20";"11";"25";"35";"9";"6";"15"
"Science Park-Noord";"11";"13";"7";"5";"7";"3";"2";"4";"6";"6";"2";"0"
"Science Park-Zuid";"3";"5";"6";"3";"2";"1";"1";"1";"0";"1";"1";"0"
"Sportpark Middenmeer-Zuid";"50";"31";"39";"19";"7";"16";"6";"7";"10";"3";"4";"3"
"Sportpark Middenmeer-Noord";"6";"2";"1";"0";"0";"1";"3";"1";"0";"0";"0";"0"
"Park de Meer";"3";"2";"3";"3";"2";"1";"3";"3";"1";"0";"1";"2"
"Sportpark Voorland";"3";"1";"2";"3";"5";"9";"3";"0";"1";"1";"2";"0"
"Betondorp";"11";"15";"19";"39";"32";"16";"11";"11";"15";"7";"13";"16"
"Drieburg";"6";"5";"12";"25";"21";"12";"4";"8";"3";"2";"10";"6"
"Nieuwe Oosterbegraafplaats";"0";"0";"0";"3";"0";"0";"1";"0";"2";"0";"1";"1"
"Betondorp";"5";"10";"7";"11";"11";"4";"6";"3";"10";"5";"2";"9"
"Omval/Overamstel";"104";"112";"103";"91";"97";"78";"39";"64";"97";"82";"70";"83"
"De Omval";"19";"35";"17";"28";"25";"12";"3";"2";"5";"8";"10";"8"
"Overamstel";"2";"1";"0";"1";"2";"1";"1";"0";"1";"0";"0";"1"
"Amstelglorie";"7";"7";"4";"3";"6";"1";"2";"0";"1";"3";"8";"1"
"Amstelkwartier-West";"36";"29";"24";"15";"25";"16";"14";"15";"32";"40";"22";"18"
"Amstelkwartier-Noord";"11";"5";"0";"9";"9";"14";"4";"13";"14";"9";"7";"19"
"Amstelkwartier-Zuid";"17";"7";"9";"5";"9";"17";"4";"32";"28";"16";"20";"31"
"Weespertrekvaart";"12";"28";"49";"30";"21";"17";"11";"2";"16";"6";"3";"5"
"Oostzanerwerf";"98";"67";"50";"54";"32";"63";"45";"33";"65";"23";"27";"34"
"Noorder IJplas";"0";"2";"0";"0";"0";"1";"0";"0";"0";"0";"1";"0"
"Melkweg/Oostzanerwerf";"5";"2";"0";"1";"0";"4";"2";"2";"2";"0";"3";"0"
"Walvisbuurt";"8";"7";"15";"8";"2";"6";"6";"1";"6";"7";"3";"9"
"Twiske-West";"7";"7";"10";"10";"2";"5";"3";"2";"6";"6";"2";"3"
"Oostzanerdijk";"1";"4";"1";"1";"0";"4";"0";"0";"1";"1";"3";"6"
"Circus/Kermisbuurt";"14";"13";"12";"13";"10";"22";"10";"12";"16";"4";"8";"8"
"Molenwijk";"63";"32";"12";"21";"18";"21";"24";"16";"34";"5";"7";"8"
"Noordelijke IJ-oevers-West";"77";"80";"88";"151";"108";"147";"107";"107";"87";"26";"92";"53"
"Cornelis Douwesterrein-West";"1";"1";"0";"2";"2";"3";"1";"1";"1";"0";"4";"3"
"Cornelis Douwesterrein-Oost";"2";"4";"9";"6";"10";"10";"9";"7";"14";"8";"16";"12"
"NDSM terrein";"44";"41";"35";"62";"38";"86";"64";"77";"37";"9";"35";"17"
"Buiksloterham-Zuid";"10";"9";"7";"21";"14";"15";"12";"6";"7";"3";"21";"5"
"Buiksloterham-Noord";"9";"10";"14";"18";"19";"16";"9";"9";"11";"3";"0";"4"
"Klaprozenbuurt";"3";"6";"13";"6";"6";"4";"4";"5";"7";"2";"8";"0"
"Overhoeks";"8";"9";"10";"36";"19";"13";"8";"2";"10";"1";"8";"12"
"Tuindorp Oostzaan";"26";"34";"36";"47";"44";"45";"32";"30";"59";"22";"42";"21"
"Tuindorp Oostzaan-West";"1";"2";"2";"4";"4";"6";"3";"5";"3";"2";"1";"1"
"Tuindorp Oostzaan-Oost";"12";"8";"14";"14";"8";"12";"6";"9";"4";"9";"12";"8"
"Terrasdorp";"10";"20";"16";"21";"26";"24";"15";"9";"25";"6";"19";"9"
"De Bongerd";"3";"4";"4";"8";"6";"3";"8";"7";"27";"5";"10";"3"
"Kadoelen";"12";"10";"19";"27";"19";"18";"10";"10";"18";"12";"12";"5"
"Twiske-Oost";"4";"1";"5";"6";"3";"2";"3";"2";"2";"2";"2";"1"
"Kadoelen";"8";"9";"14";"21";"16";"16";"7";"8";"16";"10";"10";"4"
"Banne Buiksloot";"92";"95";"108";"128";"81";"87";"64";"70";"79";"55";"75";"67"
"Banne-Noordwest";"17";"23";"21";"14";"10";"26";"10";"5";"11";"9";"12";"25"
"Banne-Noordoost";"24";"23";"35";"38";"13";"30";"21";"17";"17";"13";"15";"21"
"Banne-Zuidwest";"19";"17";"12";"20";"24";"9";"16";"20";"15";"12";"16";"6"
"Banne-Zuidoost";"29";"26";"24";"39";"30";"21";"12";"23";"28";"18";"25";"13"
"Buiksloterbreek";"1";"3";"8";"9";"0";"1";"3";"2";"2";"3";"2";"0"
"Marjoleinterrein";"2";"3";"8";"8";"4";"0";"2";"3";"6";"0";"5";"2"
"Nieuwendammerdijk/Buiksloterdijk";"6";"13";"20";"14";"12";"6";"5";"17";"9";"5";"5";"3"
"Buiksloterdijk-West";"0";"1";"0";"1";"1";"0";"0";"2";"1";"0";"2";"0"
"Buiksloterdijk-Oost";"0";"0";"1";"2";"3";"1";"0";"0";"1";"0";"2";"2"
"Nieuwendammerdijk-West";"3";"9";"12";"5";"7";"5";"2";"11";"2";"2";"0";"1"
"Nieuwendammerdijk-Oost";"2";"1";"5";"5";"1";"0";"2";"4";"5";"2";"0";"0"
"Nieuwendammerdijk-Zuid";"1";"2";"2";"1";"0";"0";"1";"0";"0";"1";"1";"0"
"Elzenhagen";"5";"13";"9";"16";"30";"14";"14";"31";"19";"4";"16";"22"
"Elzenhagen-Noord";"5";"4";"3";"7";"10";"4";"2";"15";"11";"2";"6";"9"
"Elzenhagen-Zuid";"0";"8";"6";"9";"20";"10";"11";"15";"8";"1";"9";"12"
"Nintemanterrein";"0";"1";"0";"0";"0";"0";"1";"1";"0";"1";"1";"1"
"Buikslotermeer";"103";"93";"63";"72";"134";"119";"56";"87";"74";"57";"51";"153"
"Buikslotermeer-Noord";"23";"20";"17";"29";"23";"25";"11";"17";"18";"20";"15";"14"
"De Kleine Wereld";"8";"10";"9";"13";"12";"10";"6";"7";"7";"8";"4";"9"
"Loenermark";"32";"19";"8";"12";"21";"19";"9";"23";"17";"6";"5";"78"
"Buikslotermeerplein";"17";"13";"12";"10";"64";"50";"17";"24";"8";"13";"9";"27"
"Plan van Gool";"21";"27";"14";"4";"10";"14";"9";"16";"24";"10";"18";"24"
"Rode Kruisbuurt";"2";"4";"3";"4";"4";"1";"4";"0";"0";"0";"0";"1"
"Waterlandpleinbuurt";"88";"116";"83";"79";"56";"78";"52";"50";"52";"35";"54";"62"
"Markengouw-Noord";"4";"9";"7";"7";"3";"6";"6";"3";"5";"2";"2";"1"
"Markengouw-Midden";"17";"15";"10";"12";"14";"13";"13";"18";"10";"9";"9";"21"
"Markengouw-Zuid";"16";"16";"12";"12";"5";"18";"7";"6";"12";"7";"11";"13"
"Werengouw-Noord";"6";"13";"7";"5";"7";"8";"5";"2";"6";"3";"8";"3"
"Werengouw-Midden";"36";"54";"35";"35";"22";"27";"15";"13";"15";"9";"15";"16"
"Werengouw-Zuid";"9";"9";"12";"8";"5";"6";"6";"8";"4";"5";"9";"8"
"Volewijck";"45";"79";"63";"96";"46";"61";"45";"96";"95";"29";"64";"90"
"Bloemenbuurt-Noord";"10";"2";"16";"12";"5";"8";"11";"8";"2";"3";"6";"8"
"Bloemenbuurt-Zuid";"8";"12";"16";"19";"12";"11";"8";"10";"13";"7";"15";"13"
"Van der Pekbuurt";"27";"65";"31";"65";"29";"42";"26";"78";"80";"19";"43";"69"
"IJplein/Vogelbuurt";"30";"66";"63";"110";"84";"69";"72";"112";"102";"22";"44";"38"
"Vogelbuurt-Noord";"5";"7";"6";"22";"12";"11";"16";"9";"7";"2";"2";"4"
"Vliegenbos";"1";"4";"4";"15";"22";"5";"4";"13";"2";"1";"1";"1"
"Vogelbuurt-Zuid";"12";"41";"35";"60";"30";"36";"36";"54";"65";"13";"33";"20"
"IJplein e.o.";"12";"14";"18";"13";"20";"17";"16";"36";"28";"6";"8";"13"
"Tuindorp Buiksloot";"8";"5";"5";"5";"9";"3";"8";"4";"3";"0";"1";"2"
"Blauwe Zand";"8";"5";"5";"5";"9";"3";"8";"4";"3";"0";"1";"2"
"Tuindorp Nieuwendam";"10";"11";"13";"13";"10";"9";"11";"8";"8";"6";"6";"12"
"Tuindorp Nieuwendam-West";"3";"4";"5";"2";"2";"3";"3";"3";"0";"1";"3";"6"
"Tuindorp Nieuwendam-Oost";"7";"7";"8";"11";"8";"6";"8";"5";"8";"5";"3";"6"
"Noordelijke IJ-oevers-Oost";"27";"35";"14";"41";"32";"24";"24";"20";"28";"11";"11";"16"
"Hamerstraatkwartier-West";"22";"30";"9";"29";"27";"16";"17";"12";"23";"10";"8";"13"
"Hamerstraatkwartier-Oost";"5";"4";"3";"10";"4";"8";"6";"6";"3";"1";"2";"2"
"Bedrijventerrein Nieuwendammerdijk";"0";"1";"2";"2";"1";"0";"1";"2";"2";"0";"1";"1"
"Waterland";"28";"17";"14";"24";"9";"18";"10";"20";"19";"22";"36";"27"
"Noorderstrook-West";"3";"1";"0";"3";"1";"0";"1";"13";"2";"0";"0";"0"
"Noorderstrook-Oost";"3";"0";"0";"1";"1";"4";"4";"1";"0";"0";"4";"3"
"Zunderdorp";"2";"0";"0";"3";"2";"0";"1";"0";"1";"0";"1";"0"
"Schellingwoude-West";"1";"1";"2";"1";"2";"1";"1";"2";"3";"6";"7";"2"
"Schellingwoude-Oost";"3";"2";"4";"4";"2";"7";"2";"2";"8";"7";"7";"2"
"Schellingwoude-Noord";"2";"3";"0";"1";"0";"1";"0";"2";"2";"2";"5";"1"
"Zwarte Gouw";"5";"2";"3";"4";"0";"2";"0";"0";"0";"2";"1";"4"
"Holysloot";"3";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0"
"Ransdorp";"0";"3";"1";"4";"0";"0";"0";"0";"0";"0";"1";"2"
"Durgerdam";"6";"5";"4";"3";"1";"3";"1";"0";"2";"5";"10";"13"
"Driemond";"10";"26";"17";"19";"13";"4";"7";"2";"5";"3";"2";"2"
"Landelijk gebied Driemond";"4";"18";"13";"13";"6";"1";"2";"2";"4";"2";"0";"0"
"Dorp Driemond";"6";"8";"4";"6";"7";"3";"5";"0";"1";"1";"2";"2"
"Bloemendalerpolder";"15";"10";"7";"7";"6";"5";"9";"0";"4";"6";"9";"5"
"Weespersluis-Noord";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Waterrijk";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0"
"Lanenrijk";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"6";"1"
"Vechtrijk";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
