"Geregistreerde misdrijven; soort misdrijf, wijk, buurt, jaarcijfers"
"Soort misdrijf: 1.6.1 Brand/ontploffing"
"Onderwerp: |Geregistreerde misdrijven"
"";"Perioden"
"";"2012";"2013";"2014";"2015";"2016";"2017";"2018";"2019";"2020";"2021";"2022";"2023"
"Wijken en buurten";"aantal";"aantal";"aantal";"aantal";"aantal";"aantal";"aantal";"aantal";"aantal";"aantal";"aantal";"aantal"
"Sloterdijk Stationskwartier";"0";"0";"1";"0";"0";"2";"0";"0";"1";"1";"1";"1"
"Geuzenveld";"3";"3";"6";"4";"13";"6";"9";"11";"10";"11";"6";"16"
"Osdorper Binnenpolder";"0";"0";"1";"2";"1";"1";"0";"0";"1";"1";"0";"4"
"De Eendracht";"1";"0";"0";"0";"2";"0";"0";"0";"1";"0";"1";"1"
"Ruys de Beerenbrouckbuurt";"1";"1";"3";"0";"4";"3";"5";"6";"2";"3";"1";"1"
"Eendrachtspark";"0";"0";"0";"0";"0";"0";"3";"0";"0";"0";"0";"0"
"Van Tijenbuurt";"0";"0";"1";"0";"5";"0";"0";"1";"1";"3";"0";"2"
"Dudokbuurt";"0";"0";"0";"2";"0";"1";"1";"1";"4";"3";"1";"1"
"Bakemabuurt";"1";"1";"1";"0";"0";"1";"0";"1";"0";"1";"3";"5"
"Wegener Sleeswijkbuurt";"0";"1";"0";"0";"1";"0";"0";"2";"1";"0";"0";"2"
"Slotermeer-West";"4";"5";"5";"2";"1";"3";"13";"19";"9";"20";"6";"10"
"Jan de Louterbuurt";"2";"4";"2";"0";"1";"0";"3";"4";"3";"4";"1";"1"
"Lodewijk van Deysselbuurt";"1";"0";"1";"2";"0";"1";"5";"10";"4";"11";"3";"3"
"Confuciusbuurt";"1";"1";"2";"0";"0";"2";"5";"5";"2";"5";"2";"6"
"Slotermeer-Noordoost";"4";"3";"2";"4";"2";"7";"9";"3";"5";"5";"6";"6"
"Arondeusbuurt";"0";"1";"1";"0";"0";"2";"3";"1";"0";"0";"0";"2"
"Coronelbuurt";"0";"1";"0";"0";"0";"1";"1";"0";"1";"0";"0";"1"
"Meerwaldtbuurt";"3";"0";"1";"1";"1";"3";"2";"0";"1";"1";"1";"2"
"Dobbebuurt";"1";"1";"0";"3";"1";"1";"3";"2";"3";"4";"5";"1"
"Slotermeer-Zuidoost";"4";"2";"4";"4";"3";"1";"2";"9";"4";"3";"5";"1"
"Dichtersbuurt";"0";"0";"0";"1";"1";"0";"0";"4";"1";"0";"1";"0"
"Louis Couperusbuurt";"1";"1";"1";"0";"0";"0";"1";"2";"0";"0";"1";"0"
"Noordoever Sloterplas";"3";"0";"2";"2";"2";"1";"1";"3";"3";"2";"2";"1"
"Sloterpark";"0";"1";"1";"1";"0";"0";"0";"0";"0";"1";"1";"0"
"Lutkemeer/Ookmeer";"1";"0";"4";"1";"1";"2";"1";"1";"0";"1";"1";"0"
"Osdorper Bovenpolder";"1";"0";"2";"0";"0";"0";"1";"0";"0";"0";"0";"0"
"Ookmeer";"0";"0";"2";"1";"1";"2";"0";"1";"0";"1";"1";"0"
"Bedrijvenpark Lutkemeer";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"De Aker";"2";"2";"4";"0";"4";"2";"1";"4";"4";"5";"7";"7"
"Middelveldsche Akerpolder";"0";"0";"2";"0";"3";"0";"1";"3";"0";"2";"4";"3"
"De Aker-West";"1";"2";"0";"0";"0";"2";"0";"0";"1";"1";"0";"2"
"De Aker-Oost";"1";"0";"2";"0";"1";"0";"0";"1";"3";"2";"3";"2"
"De Punt";"4";"0";"2";"2";"2";"1";"3";"1";"2";"1";"7";"2"
"Bedrijvencentrum Osdorp";"3";"0";"0";"0";"0";"0";"1";"1";"0";"0";"2";"1"
"Dijkgraafpleinbuurt";"1";"0";"2";"2";"2";"1";"2";"0";"2";"1";"5";"1"
"Osdorp-Midden";"5";"2";"3";"5";"0";"5";"1";"6";"6";"9";"11";"7"
"Reimerswaal";"2";"0";"0";"1";"0";"0";"1";"0";"1";"0";"1";"1"
"Botteskerkbuurt";"1";"0";"0";"1";"0";"1";"0";"0";"2";"2";"4";"0"
"Zuidwestkwadrant-Noord";"2";"0";"1";"3";"0";"1";"0";"5";"0";"4";"4";"2"
"Zuidwestkwadrant-Zuid";"0";"2";"2";"0";"0";"3";"0";"1";"3";"3";"2";"4"
"Osdorp-Oost";"7";"4";"2";"3";"5";"4";"7";"3";"8";"11";"8";"6"
"Wildeman";"3";"0";"1";"1";"3";"3";"1";"0";"7";"3";"4";"5"
"Meer en Oever";"0";"0";"0";"0";"0";"0";"3";"0";"1";"1";"0";"0"
"Osdorpplein e.o.";"3";"1";"1";"2";"1";"0";"0";"1";"0";"3";"0";"1"
"Calandlaan/Lelylaan";"1";"1";"0";"0";"0";"1";"0";"1";"0";"3";"0";"0"
"Osdorp-Zuidoost";"0";"2";"0";"0";"1";"0";"3";"1";"0";"1";"4";"0"
"Slotervaart-Noord";"0";"5";"2";"3";"4";"7";"1";"0";"1";"2";"1";"4"
"Oostoever Sloterplas";"0";"2";"0";"0";"1";"1";"0";"0";"0";"0";"0";"0"
"Emanuel van Meterenbuurt";"0";"1";"1";"2";"0";"3";"0";"0";"1";"1";"0";"0"
"Jacob Geelbuurt";"0";"2";"1";"1";"3";"3";"1";"0";"0";"1";"1";"4"
"Overtoomse Veld";"3";"3";"2";"10";"9";"4";"3";"2";"2";"1";"7";"7"
"Lucas/Andreasziekenhuis e.o.";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Overtoomse Veld-Noord";"0";"1";"2";"3";"7";"3";"3";"1";"1";"0";"5";"4"
"Rembrandtpark-Noord";"1";"0";"0";"0";"0";"1";"0";"0";"0";"0";"1";"2"
"Overtoomse Veld-Zuid";"2";"2";"0";"3";"2";"0";"0";"1";"1";"1";"0";"1"
"Rembrandtpark-Zuid";"0";"0";"0";"2";"0";"0";"0";"0";"0";"0";"1";"0"
"Johan Jongkindbuurt";"0";"0";"0";"2";"0";"0";"0";"0";"0";"0";"0";"0"
"Slotervaart-Zuid";"7";"1";"4";"3";"1";"1";"1";"4";"7";"2";"5";"4"
"Louis Crispijnbuurt";"2";"0";"1";"1";"0";"0";"0";"0";"5";"0";"2";"0"
"Jacques Veldmanbuurt";"2";"1";"1";"1";"1";"1";"1";"1";"0";"1";"2";"2"
"Medisch Centrum Slotervaart";"0";"0";"1";"0";"0";"0";"0";"1";"2";"0";"1";"0"
"Staalmanbuurt";"3";"0";"1";"1";"0";"0";"0";"2";"0";"1";"0";"2"
"Westlandgracht";"9";"1";"8";"10";"6";"5";"2";"6";"8";"3";"5";"2"
"Schipluidenbuurt";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0"
"Koningin Wilhelminaplein";"0";"0";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0"
"Andreasterrein";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Delflandpleinbuurt-West";"3";"0";"0";"1";"0";"1";"1";"0";"0";"0";"0";"1"
"Delflandpleinbuurt-Oost";"5";"1";"7";"8";"6";"4";"1";"6";"8";"3";"3";"1"
"Riekerhaven";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0"
