"Geregistreerde misdrijven; soort misdrijf, wijk, buurt, jaarcijfers"
"Soort misdrijf: 2.7.2 Bijzondere wetten"
"Onderwerp: |Geregistreerde misdrijven"
"";"Perioden"
"";"2012";"2013";"2014";"2015";"2016";"2017";"2018";"2019";"2020";"2021";"2022";"2023"
"Wijken en buurten";"aantal";"aantal";"aantal";"aantal";"aantal";"aantal";"aantal";"aantal";"aantal";"aantal";"aantal";"aantal"
"Leidsebuurt-Noordoost";"0";"0";"0";"0";"1";"1";"1";"0";"0";"0";"1";"2"
"Weteringbuurt";"0";"0";"0";"1";"0";"0";"0";"1";"0";"0";"1";"0"
"Utrechtsebuurt-Zuid";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0"
"Leidsebuurt-Zuidwest";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"1"
"Leidsebuurt-Zuidoost";"0";"1";"0";"0";"0";"0";"1";"1";"0";"0";"0";"0"
"Den Texbuurt";"0";"0";"0";"0";"0";"0";"0";"0";"0";"2";"0";"0"
"Frederikspleinbuurt";"0";"0";"0";"1";"0";"0";"0";"1";"1";"0";"0";"0"
"Weesperbuurt/Plantage";"3";"1";"0";"0";"0";"2";"0";"0";"1";"2";"2";"2"
"Weesperbuurt";"2";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"1"
"Plantage";"1";"0";"0";"0";"0";"2";"0";"0";"0";"1";"1";"0"
"Sarphatistrook";"0";"1";"0";"0";"0";"0";"0";"0";"1";"1";"0";"1"
"Alexanderplein e.o.";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Oostelijke Eilanden/Kadijken";"0";"1";"0";"3";"0";"0";"0";"0";"2";"0";"1";"3"
"Marine-Etablissement";"0";"0";"0";"1";"0";"0";"0";"0";"1";"0";"0";"1"
"Kattenburg";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0"
"Wittenburg";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"2"
"Oostenburg";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0"
"Czaar Peterbuurt";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Het Funen";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Kadijken";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0"
"Kazernebuurt";"0";"1";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0"
"Havens-West";"1";"0";"0";"0";"0";"0";"0";"1";"1";"1";"0";"1"
"Afrikahaven";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Amerikahaven";"0";"0";"0";"0";"0";"0";"0";"1";"1";"1";"0";"1"
"Westhaven-Noord";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Petroleumhaven";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Vervoerscentrum";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Westhaven-Zuid";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Coenhaven/Minervahaven";"0";"0";"0";"0";"0";"1";"0";"0";"0";"1";"1";"0"
"Coenhaven";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Vlothaven";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"1";"0"
"Minervahaven-Noordoost";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Minervahaven-Noordwest";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Minervahaven-Zuidwest";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Minervahaven-Zuidoost";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Alfa-driehoek";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0"
"Hemknoop-Noord";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Sloterdijk-West";"1";"1";"1";"1";"1";"6";"1";"5";"2";"2";"2";"5"
"Isolatorbuurt";"1";"0";"1";"0";"1";"0";"0";"2";"1";"1";"1";"3"
"Contactbuurt";"0";"1";"0";"1";"0";"6";"0";"3";"1";"1";"0";"1"
"Woon- en Groengebied Sloterdijk";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"1";"1"
"Spaarndammerbuurt/Zeeheldenbuurt";"0";"1";"4";"0";"1";"4";"2";"2";"1";"6";"3";"2"
"Hemknoop-Zuid";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
