"Geregistreerde misdrijven; soort misdrijf, wijk, buurt, jaarcijfers"
"Soort misdrijf: 3.5.2 Onder invloed (weg)"
"Onderwerp: |Geregistreerde misdrijven"
"";"Perioden"
"";"2012";"2013";"2014";"2015";"2016";"2017";"2018";"2019";"2020";"2021";"2022";"2023"
"Wijken en buurten";"aantal";"aantal";"aantal";"aantal";"aantal";"aantal";"aantal";"aantal";"aantal";"aantal";"aantal";"aantal"
"Spaarndammerbuurt/Zeeheldenbuurt";"18";"24";"10";"22";"19";"13";"12";"8";"13";"24";"9";"13"
"Hemknoop-Zuid";"2";"2";"2";"0";"1";"0";"1";"2";"0";"1";"0";"0"
"Overbraker Binnenpolder";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Zaanstraat emplacement";"3";"5";"1";"3";"1";"5";"2";"1";"2";"3";"2";"0"
"Spaarndammerbuurt-Noordwest";"0";"0";"1";"0";"1";"0";"1";"0";"0";"2";"0";"1"
"Spaarndammerbuurt-Midden";"1";"1";"0";"2";"3";"2";"2";"0";"0";"0";"0";"0"
"Spaarndammerbuurt-Zuidwest";"3";"7";"3";"3";"4";"1";"0";"0";"1";"3";"0";"0"
"Spaarndammerbuurt-Noordoost";"4";"5";"1";"3";"3";"2";"2";"2";"4";"9";"4";"8"
"Zeeheldenbuurt";"1";"2";"0";"2";"0";"1";"1";"1";"2";"1";"2";"1"
"Westergasfabriek";"2";"1";"1";"2";"5";"1";"1";"1";"1";"2";"0";"1"
"Spaarndammerbuurt-Zuidoost";"2";"1";"1";"7";"1";"1";"2";"1";"3";"3";"1";"2"
"Houthavens";"2";"7";"4";"3";"0";"0";"0";"7";"1";"7";"3";"5"
"Houthavens-West";"2";"7";"4";"3";"0";"0";"0";"7";"1";"4";"3";"5"
"Houthavens-Oost";"0";"0";"0";"0";"0";"0";"0";"0";"0";"3";"0";"0"
"De Kolenkit";"5";"4";"0";"9";"4";"4";"8";"9";"9";"13";"15";"14"
"Kolenkitbuurt-Noord";"1";"1";"0";"0";"0";"1";"1";"1";"4";"2";"0";"2"
"Kolenkitbuurt-Zuid";"1";"0";"0";"8";"0";"0";"0";"2";"1";"1";"0";"0"
"Laan van Spartaan";"1";"1";"0";"1";"1";"1";"4";"3";"1";"2";"5";"2"
"Robert Scottbuurt-West";"2";"2";"0";"0";"3";"2";"3";"3";"3";"8";"10";"10"
"Landlust";"36";"23";"16";"31";"32";"24";"19";"23";"23";"20";"20";"35"
"Bosleeuw";"10";"6";"6";"8";"6";"6";"2";"13";"8";"7";"7";"13"
"Gibraltarbuurt";"3";"3";"4";"5";"4";"1";"3";"1";"2";"3";"2";"2"
"Bedrijventerrein Landlust";"7";"2";"0";"1";"3";"5";"3";"2";"7";"2";"3";"6"
"Landlust-Noord";"1";"0";"0";"1";"0";"2";"2";"0";"0";"3";"1";"1"
"Erasmusparkbuurt-Oost";"6";"6";"3";"13";"16";"8";"5";"1";"3";"1";"5";"5"
"Landlust-Zuid";"9";"6";"3";"3";"3";"2";"4";"6";"3";"4";"2";"8"
"Erasmuspark";"27";"6";"11";"11";"12";"9";"16";"9";"10";"11";"17";"11"
"Robert Scottbuurt-Oost";"5";"1";"1";"1";"1";"0";"0";"1";"2";"5";"2";"3"
"Erasmusparkbuurt-West";"22";"5";"10";"10";"11";"9";"16";"8";"8";"6";"15";"8"
"Centrale Markt";"3";"6";"3";"4";"1";"4";"1";"12";"4";"6";"6";"7"
"Bedrijvencentrum Westerkwartier";"0";"4";"1";"1";"0";"3";"0";"1";"1";"4";"4";"3"
"GWL-terrein";"1";"0";"0";"0";"0";"0";"0";"1";"0";"0";"1";"1"
"Markthallen";"2";"1";"1";"2";"1";"0";"1";"8";"3";"2";"1";"3"
"Marcanti";"0";"1";"1";"1";"0";"1";"0";"2";"0";"0";"0";"0"
"Staatsliedenbuurt";"26";"21";"15";"23";"6";"13";"10";"10";"10";"15";"6";"11"
"Westerstaatsman";"4";"5";"2";"6";"1";"2";"3";"4";"0";"3";"3";"3"
"Fannius Scholtenbuurt";"7";"3";"2";"4";"2";"1";"2";"1";"2";"1";"0";"3"
"Staatsliedenbuurt-Noordoost";"5";"3";"6";"4";"1";"3";"3";"0";"2";"3";"2";"1"
"De Wittenbuurt-Noord";"10";"8";"4";"8";"1";"5";"2";"4";"5";"4";"1";"4"
"De Wittenbuurt-Zuid";"0";"0";"1";"0";"0";"0";"0";"0";"1";"0";"0";"0"
"Buyskade e.o.";"0";"2";"0";"1";"1";"2";"0";"1";"0";"4";"0";"0"
"Frederik Hendrikbuurt";"25";"27";"21";"46";"10";"17";"9";"14";"13";"17";"14";"15"
"Frederik Hendrikbuurt-Noord";"10";"6";"3";"8";"1";"2";"2";"0";"2";"1";"5";"3"
"Frederik Hendrikbuurt-Zuidwest";"1";"3";"0";"2";"0";"1";"1";"0";"0";"1";"0";"1"
"Frederik Hendrikbuurt-Zuidoost";"14";"18";"18";"36";"9";"14";"6";"14";"11";"15";"9";"11"
"Van Galenbuurt";"9";"9";"6";"6";"11";"3";"12";"6";"9";"9";"19";"12"
"Mercatorpark";"1";"2";"2";"0";"3";"2";"3";"4";"5";"4";"12";"3"
"Orteliusbuurt-Noord";"3";"0";"1";"0";"2";"0";"2";"1";"1";"0";"3";"0"
"Jan Maijenbuurt";"2";"3";"1";"2";"4";"0";"2";"0";"2";"3";"2";"4"
"John Franklinbuurt";"3";"4";"2";"4";"2";"1";"5";"1";"1";"2";"2";"5"
"Geuzenbuurt";"7";"2";"3";"4";"10";"7";"2";"3";"2";"3";"6";"13"
"Pieter van der Doesbuurt";"2";"1";"0";"0";"3";"2";"0";"1";"0";"1";"3";"5"
