"Geregistreerde misdrijven; soort misdrijf, wijk, buurt, jaarcijfers"
"Soort misdrijf: 1.4.7 Overval"
"Onderwerp: |Geregistreerde misdrijven"
"";"Perioden"
"";"2012";"2013";"2014";"2015";"2016";"2017";"2018";"2019";"2020";"2021";"2022";"2023"
"Wijken en buurten";"aantal";"aantal";"aantal";"aantal";"aantal";"aantal";"aantal";"aantal";"aantal";"aantal";"aantal";"aantal"
"Westindische Buurt";"2";"2";"1";"0";"2";"0";"1";"0";"1";"3";"1";"0"
"Postjeskade e.o.";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0"
"Paramariboplein e.o.";"2";"2";"1";"0";"2";"0";"1";"0";"1";"2";"1";"0"
"Van Lennepbuurt";"1";"0";"2";"0";"2";"4";"3";"2";"2";"5";"2";"2"
"Lootsbuurt";"0";"0";"0";"0";"0";"1";"0";"0";"0";"1";"0";"0"
"Borgerbuurt";"1";"0";"2";"0";"2";"3";"1";"1";"2";"3";"1";"2"
"Da Costabuurt-Zuid";"0";"0";"0";"0";"0";"0";"2";"1";"0";"1";"1";"0"
"Overtoomse Sluis";"1";"0";"1";"0";"1";"0";"1";"0";"0";"1";"0";"1"
"Cremerbuurt-West";"1";"0";"0";"0";"0";"0";"1";"0";"0";"1";"0";"1"
"Vondelparkbuurt-West";"0";"0";"1";"0";"1";"0";"0";"0";"0";"0";"0";"0"
"Helmersbuurt";"0";"0";"0";"0";"1";"0";"0";"0";"0";"1";"1";"0"
"Cremerbuurt-Oost";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"WG-terrein";"0";"0";"0";"0";"1";"0";"0";"0";"0";"1";"1";"0"
"Helmersbuurt-Oost";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Vondelparkbuurt";"0";"1";"1";"0";"0";"0";"0";"1";"1";"1";"0";"0"
"Vondelparkbuurt-Midden";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0"
"Vondelparkbuurt-Oost";"0";"1";"1";"0";"0";"0";"0";"1";"1";"0";"0";"0"
"Sloterdijk Nieuw-West";"1";"1";"2";"1";"2";"2";"3";"0";"3";"0";"3";"0"
"Sloterdijk De Heining";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Sloterdijk Poort-Noord";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Sloterdijk Poort-Zuid";"0";"0";"1";"1";"1";"1";"1";"0";"1";"0";"2";"0"
"Sloterdijk Rhônepark";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Sloterdijk Donauhoek";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Bretten-West";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Bretten-Oost";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Sloterdijk Stationskwartier";"0";"0";"1";"0";"1";"1";"2";"0";"2";"0";"1";"0"
"Geuzenveld";"8";"9";"6";"5";"5";"3";"9";"6";"3";"0";"3";"2"
"Osdorper Binnenpolder";"1";"1";"0";"0";"0";"0";"0";"1";"1";"0";"1";"0"
"De Eendracht";"0";"1";"1";"0";"0";"0";"0";"1";"0";"0";"0";"0"
"Ruys de Beerenbrouckbuurt";"2";"1";"2";"1";"3";"1";"4";"3";"0";"0";"1";"1"
"Eendrachtspark";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Van Tijenbuurt";"0";"1";"0";"0";"0";"2";"3";"0";"0";"0";"0";"1"
"Dudokbuurt";"1";"3";"3";"4";"2";"0";"1";"1";"2";"0";"0";"0"
"Bakemabuurt";"2";"2";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Wegener Sleeswijkbuurt";"2";"0";"0";"0";"0";"0";"1";"0";"0";"0";"1";"0"
"Slotermeer-West";"0";"5";"3";"1";"5";"3";"2";"5";"5";"2";"1";"1"
"Jan de Louterbuurt";"0";"2";"2";"1";"2";"0";"0";"2";"3";"0";"1";"0"
"Lodewijk van Deysselbuurt";"0";"3";"0";"0";"2";"0";"1";"0";"1";"2";"0";"0"
"Confuciusbuurt";"0";"0";"1";"0";"1";"3";"1";"3";"1";"0";"0";"1"
"Slotermeer-Noordoost";"8";"3";"1";"7";"7";"5";"4";"4";"2";"2";"1";"3"
"Arondeusbuurt";"1";"0";"1";"2";"0";"1";"0";"1";"0";"0";"0";"0"
"Coronelbuurt";"0";"1";"0";"0";"0";"1";"1";"0";"0";"1";"0";"0"
"Meerwaldtbuurt";"4";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"1"
"Dobbebuurt";"3";"2";"0";"5";"7";"3";"3";"2";"2";"1";"1";"2"
"Slotermeer-Zuidoost";"3";"2";"1";"0";"0";"2";"0";"2";"2";"2";"0";"0"
"Dichtersbuurt";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0"
"Louis Couperusbuurt";"0";"1";"0";"0";"0";"1";"0";"1";"0";"0";"0";"0"
"Noordoever Sloterplas";"3";"1";"1";"0";"0";"0";"0";"1";"2";"2";"0";"0"
"Sloterpark";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Lutkemeer/Ookmeer";"1";"0";"1";"0";"0";"0";"2";"3";"1";"1";"1";"0"
"Osdorper Bovenpolder";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0"
"Ookmeer";"0";"0";"1";"0";"0";"0";"0";"2";"0";"0";"0";"0"
"Bedrijvenpark Lutkemeer";"1";"0";"0";"0";"0";"0";"1";"1";"1";"1";"1";"0"
"De Aker";"1";"1";"1";"2";"1";"0";"1";"0";"2";"0";"1";"0"
"Middelveldsche Akerpolder";"0";"1";"0";"0";"0";"0";"0";"0";"2";"0";"1";"0"
"De Aker-West";"0";"0";"1";"0";"0";"0";"1";"0";"0";"0";"0";"0"
"De Aker-Oost";"1";"0";"0";"2";"1";"0";"0";"0";"0";"0";"0";"0"
"De Punt";"1";"1";"1";"0";"1";"1";"2";"7";"3";"2";"0";"0"
"Bedrijvencentrum Osdorp";"1";"1";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0"
"Dijkgraafpleinbuurt";"0";"0";"1";"0";"1";"0";"2";"7";"3";"2";"0";"0"
"Osdorp-Midden";"8";"5";"5";"3";"4";"5";"4";"12";"9";"4";"2";"4"
"Reimerswaal";"1";"1";"1";"0";"0";"1";"2";"1";"0";"0";"0";"0"
"Botteskerkbuurt";"3";"0";"0";"0";"2";"1";"1";"2";"0";"1";"0";"2"
"Zuidwestkwadrant-Noord";"1";"1";"0";"1";"1";"1";"0";"3";"3";"2";"2";"1"
"Zuidwestkwadrant-Zuid";"3";"3";"4";"2";"1";"2";"1";"6";"6";"1";"0";"1"
"Osdorp-Oost";"7";"5";"3";"9";"7";"3";"6";"4";"4";"7";"5";"1"
"Wildeman";"4";"1";"0";"3";"2";"2";"2";"0";"1";"1";"0";"0"
"Meer en Oever";"1";"0";"0";"0";"0";"0";"0";"2";"0";"0";"0";"0"
"Osdorpplein e.o.";"2";"2";"1";"2";"3";"0";"3";"0";"2";"4";"3";"0"
"Calandlaan/Lelylaan";"0";"0";"1";"0";"0";"0";"0";"0";"0";"1";"0";"0"
"Osdorp-Zuidoost";"0";"2";"1";"4";"2";"1";"1";"2";"1";"1";"2";"1"
"Slotervaart-Noord";"1";"1";"1";"0";"0";"2";"1";"4";"1";"1";"0";"0"
"Oostoever Sloterplas";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0"
"Emanuel van Meterenbuurt";"0";"0";"0";"0";"0";"0";"1";"3";"1";"1";"0";"0"
"Jacob Geelbuurt";"1";"1";"1";"0";"0";"1";"0";"1";"0";"0";"0";"0"
"Overtoomse Veld";"1";"0";"3";"2";"3";"0";"0";"3";"1";"2";"0";"1"
"Lucas/Andreasziekenhuis e.o.";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0"
"Overtoomse Veld-Noord";"0";"0";"0";"1";"0";"0";"0";"0";"1";"0";"0";"0"
"Rembrandtpark-Noord";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0"
"Overtoomse Veld-Zuid";"1";"0";"2";"0";"2";"0";"0";"2";"0";"0";"0";"0"
"Rembrandtpark-Zuid";"0";"0";"1";"1";"0";"0";"0";"1";"0";"0";"0";"0"
"Johan Jongkindbuurt";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"1"
"Slotervaart-Zuid";"3";"7";"3";"3";"3";"4";"4";"4";"2";"1";"1";"4"
"Louis Crispijnbuurt";"1";"2";"1";"1";"1";"3";"3";"3";"2";"1";"0";"4"
"Jacques Veldmanbuurt";"2";"3";"2";"1";"1";"1";"0";"0";"0";"0";"1";"0"
