"Geregistreerde misdrijven; soort misdrijf, wijk, buurt, jaarcijfers"
"Soort misdrijf: 2.4.2 Huisvredebreuk"
"Onderwerp: |Geregistreerde misdrijven"
"";"Perioden"
"";"2012";"2013";"2014";"2015";"2016";"2017";"2018";"2019";"2020";"2021";"2022";"2023"
"Wijken en buurten";"aantal";"aantal";"aantal";"aantal";"aantal";"aantal";"aantal";"aantal";"aantal";"aantal";"aantal";"aantal"
"Paramariboplein e.o.";"1";"1";"0";"0";"1";"0";"2";"0";"0";"0";"0";"0"
"Van Lennepbuurt";"1";"2";"1";"1";"2";"0";"0";"2";"2";"1";"1";"6"
"Lootsbuurt";"0";"0";"0";"1";"0";"0";"0";"0";"1";"1";"0";"1"
"Borgerbuurt";"0";"1";"0";"0";"1";"0";"0";"1";"1";"0";"0";"2"
"Da Costabuurt-Zuid";"1";"1";"1";"0";"1";"0";"0";"1";"0";"0";"1";"3"
"Overtoomse Sluis";"5";"5";"0";"1";"2";"0";"1";"2";"0";"0";"3";"1"
"Cremerbuurt-West";"4";"2";"0";"0";"1";"0";"1";"2";"0";"0";"2";"1"
"Vondelparkbuurt-West";"1";"3";"0";"1";"1";"0";"0";"0";"0";"0";"1";"0"
"Helmersbuurt";"1";"1";"0";"0";"2";"1";"2";"0";"1";"2";"4";"1"
"Cremerbuurt-Oost";"0";"0";"0";"0";"2";"0";"0";"0";"0";"0";"0";"0"
"WG-terrein";"0";"1";"0";"0";"0";"1";"1";"0";"1";"1";"2";"0"
"Helmersbuurt-Oost";"1";"0";"0";"0";"0";"0";"1";"0";"0";"1";"2";"1"
"Vondelparkbuurt";"0";"2";"0";"1";"0";"1";"1";"1";"0";"2";"0";"7"
"Vondelparkbuurt-Midden";"0";"1";"0";"0";"0";"1";"0";"0";"0";"1";"0";"0"
"Vondelparkbuurt-Oost";"0";"1";"0";"1";"0";"0";"1";"1";"0";"1";"0";"7"
"Sloterdijk Nieuw-West";"5";"2";"0";"5";"0";"5";"4";"7";"3";"1";"4";"3"
"Sloterdijk De Heining";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Sloterdijk Poort-Noord";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Sloterdijk Poort-Zuid";"4";"1";"0";"3";"0";"2";"4";"3";"0";"0";"2";"0"
"Sloterdijk Rhônepark";"0";"0";"0";"0";"0";"2";"0";"1";"1";"0";"0";"0"
"Sloterdijk Donauhoek";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0"
"Bretten-West";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0"
"Bretten-Oost";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Sloterdijk Stationskwartier";"0";"0";"0";"0";"0";"1";"0";"3";"2";"1";"2";"3"
"Geuzenveld";"3";"1";"2";"1";"2";"2";"2";"2";"2";"1";"4";"1"
"Osdorper Binnenpolder";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"De Eendracht";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0"
"Ruys de Beerenbrouckbuurt";"0";"0";"0";"0";"0";"0";"1";"0";"1";"0";"2";"0"
"Eendrachtspark";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Van Tijenbuurt";"1";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0"
"Dudokbuurt";"1";"1";"1";"0";"0";"0";"1";"2";"1";"1";"1";"1"
"Bakemabuurt";"1";"0";"0";"1";"1";"1";"0";"0";"0";"0";"0";"0"
"Wegener Sleeswijkbuurt";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"1";"0"
"Slotermeer-West";"0";"1";"3";"0";"3";"2";"2";"1";"1";"3";"1";"4"
"Jan de Louterbuurt";"0";"0";"0";"0";"1";"0";"2";"0";"0";"1";"0";"0"
"Lodewijk van Deysselbuurt";"0";"1";"0";"0";"2";"2";"0";"1";"1";"0";"1";"3"
"Confuciusbuurt";"0";"0";"3";"0";"0";"0";"0";"0";"0";"2";"0";"1"
"Slotermeer-Noordoost";"3";"2";"1";"0";"3";"2";"1";"0";"2";"7";"7";"1"
"Arondeusbuurt";"0";"1";"0";"0";"0";"1";"0";"0";"0";"0";"0";"1"
"Coronelbuurt";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Meerwaldtbuurt";"1";"0";"0";"0";"1";"1";"0";"0";"0";"0";"0";"0"
"Dobbebuurt";"2";"1";"1";"0";"2";"0";"1";"0";"2";"7";"7";"0"
"Slotermeer-Zuidoost";"0";"0";"4";"2";"1";"1";"3";"1";"0";"2";"3";"0"
"Dichtersbuurt";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0"
"Louis Couperusbuurt";"0";"0";"4";"1";"0";"1";"3";"0";"0";"1";"3";"0"
"Noordoever Sloterplas";"0";"0";"0";"1";"1";"0";"0";"0";"0";"1";"0";"0"
"Sloterpark";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Lutkemeer/Ookmeer";"0";"0";"0";"0";"0";"1";"2";"1";"1";"3";"3";"2"
"Osdorper Bovenpolder";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0"
"Ookmeer";"0";"0";"0";"0";"0";"0";"2";"1";"0";"2";"3";"2"
"Bedrijvenpark Lutkemeer";"0";"0";"0";"0";"0";"1";"0";"0";"1";"0";"0";"0"
"De Aker";"0";"1";"0";"0";"0";"2";"0";"1";"0";"1";"2";"1"
"Middelveldsche Akerpolder";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"De Aker-West";"0";"0";"0";"0";"0";"0";"0";"1";"0";"1";"0";"1"
"De Aker-Oost";"0";"1";"0";"0";"0";"2";"0";"0";"0";"0";"2";"0"
"De Punt";"3";"4";"2";"2";"2";"3";"4";"4";"0";"3";"2";"2"
"Bedrijvencentrum Osdorp";"0";"0";"1";"0";"1";"2";"1";"2";"0";"1";"1";"2"
"Dijkgraafpleinbuurt";"3";"4";"1";"2";"1";"1";"3";"2";"0";"2";"1";"0"
"Osdorp-Midden";"1";"3";"3";"1";"0";"0";"1";"1";"2";"1";"2";"2"
"Reimerswaal";"0";"1";"0";"0";"0";"0";"0";"0";"0";"1";"1";"1"
