"Geregistreerde misdrijven; soort misdrijf, wijk, buurt, jaarcijfers"
"Soort misdrijf: 1.4.2 Moord, doodslag"
"Onderwerp: |Geregistreerde misdrijven"
"";"Perioden"
"";"2012";"2013";"2014";"2015";"2016";"2017";"2018";"2019";"2020";"2021";"2022";"2023"
"Wijken en buurten";"aantal";"aantal";"aantal";"aantal";"aantal";"aantal";"aantal";"aantal";"aantal";"aantal";"aantal";"aantal"
"Coenhaven/Minervahaven";"0";"1";"0";"0";"0";"0";"1";"0";"0";"2";"1";"2"
"Coenhaven";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"1";"2"
"Vlothaven";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Minervahaven-Noordoost";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Minervahaven-Noordwest";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Minervahaven-Zuidwest";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Minervahaven-Zuidoost";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Alfa-driehoek";"0";"0";"0";"0";"0";"0";"1";"0";"0";"1";"0";"0"
"Hemknoop-Noord";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Sloterdijk-West";"0";"0";"1";"2";"5";"2";"1";"2";"1";"1";"6";"1"
"Isolatorbuurt";"0";"0";"1";"0";"2";"2";"0";"0";"0";"1";"2";"0"
"Contactbuurt";"0";"0";"0";"2";"1";"0";"1";"2";"1";"0";"3";"1"
"Woon- en Groengebied Sloterdijk";"0";"0";"0";"0";"2";"0";"0";"0";"0";"0";"1";"0"
"Spaarndammerbuurt/Zeeheldenbuurt";"6";"5";"8";"4";"4";"3";"2";"3";"5";"3";"4";"6"
"Hemknoop-Zuid";"0";"0";"2";"0";"0";"0";"0";"1";"0";"1";"0";"0"
"Overbraker Binnenpolder";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0"
"Zaanstraat emplacement";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Spaarndammerbuurt-Noordwest";"1";"0";"1";"1";"0";"0";"1";"0";"0";"1";"1";"4"
"Spaarndammerbuurt-Midden";"1";"0";"1";"0";"1";"0";"0";"0";"0";"0";"1";"0"
"Spaarndammerbuurt-Zuidwest";"0";"0";"1";"0";"0";"0";"1";"0";"1";"0";"0";"1"
"Spaarndammerbuurt-Noordoost";"3";"3";"1";"1";"1";"2";"0";"0";"1";"0";"0";"1"
"Zeeheldenbuurt";"0";"0";"0";"0";"1";"0";"0";"1";"1";"0";"0";"0"
"Westergasfabriek";"1";"1";"2";"1";"1";"1";"0";"0";"2";"0";"2";"0"
"Spaarndammerbuurt-Zuidoost";"0";"1";"0";"1";"0";"0";"0";"0";"0";"1";"0";"0"
"Houthavens";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"1";"0"
"Houthavens-West";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0"
"Houthavens-Oost";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0"
"De Kolenkit";"2";"4";"3";"4";"4";"2";"3";"2";"2";"3";"3";"4"
"Kolenkitbuurt-Noord";"1";"2";"3";"3";"3";"1";"1";"1";"1";"0";"2";"1"
"Kolenkitbuurt-Zuid";"1";"1";"0";"0";"0";"1";"1";"1";"1";"0";"1";"0"
"Laan van Spartaan";"0";"1";"0";"0";"0";"0";"0";"0";"0";"1";"0";"1"
"Robert Scottbuurt-West";"0";"0";"0";"1";"1";"0";"1";"0";"0";"2";"0";"2"
"Landlust";"10";"12";"14";"5";"7";"8";"7";"6";"7";"4";"5";"2"
"Bosleeuw";"3";"1";"4";"2";"3";"5";"1";"3";"2";"2";"2";"0"
"Gibraltarbuurt";"0";"3";"4";"2";"2";"2";"2";"2";"0";"2";"1";"1"
"Bedrijventerrein Landlust";"0";"1";"1";"0";"0";"1";"0";"0";"1";"0";"0";"0"
"Landlust-Noord";"3";"3";"1";"0";"1";"0";"0";"0";"3";"0";"0";"1"
"Erasmusparkbuurt-Oost";"1";"3";"2";"0";"1";"0";"1";"1";"0";"0";"1";"0"
"Landlust-Zuid";"3";"1";"2";"1";"0";"0";"3";"0";"1";"0";"1";"0"
"Erasmuspark";"3";"2";"1";"2";"0";"1";"1";"1";"3";"1";"1";"0"
"Robert Scottbuurt-Oost";"1";"1";"0";"1";"0";"0";"0";"1";"0";"0";"0";"0"
"Erasmusparkbuurt-West";"2";"1";"1";"1";"0";"1";"1";"0";"3";"1";"1";"0"
"Centrale Markt";"1";"5";"0";"2";"0";"1";"0";"0";"1";"0";"2";"1"
"Bedrijvencentrum Westerkwartier";"0";"3";"0";"2";"0";"0";"0";"0";"0";"0";"0";"1"
"GWL-terrein";"1";"0";"0";"0";"0";"0";"0";"0";"1";"0";"1";"0"
"Markthallen";"0";"1";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0"
"Marcanti";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0"
"Staatsliedenbuurt";"4";"6";"3";"6";"0";"4";"1";"0";"2";"6";"2";"2"
"Westerstaatsman";"0";"1";"1";"2";"0";"0";"0";"0";"0";"1";"0";"1"
"Fannius Scholtenbuurt";"1";"1";"0";"1";"0";"2";"0";"0";"0";"3";"1";"0"
"Staatsliedenbuurt-Noordoost";"1";"0";"1";"1";"0";"1";"0";"0";"1";"1";"0";"0"
"De Wittenbuurt-Noord";"0";"0";"0";"2";"0";"1";"0";"0";"0";"0";"0";"0"
"De Wittenbuurt-Zuid";"1";"0";"0";"0";"0";"0";"1";"0";"1";"1";"1";"1"
"Buyskade e.o.";"1";"4";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Frederik Hendrikbuurt";"5";"2";"5";"2";"1";"2";"0";"2";"3";"1";"1";"6"
"Frederik Hendrikbuurt-Noord";"2";"1";"3";"0";"1";"0";"0";"0";"3";"0";"1";"2"
"Frederik Hendrikbuurt-Zuidwest";"0";"0";"1";"0";"0";"1";"0";"1";"0";"0";"0";"0"
"Frederik Hendrikbuurt-Zuidoost";"3";"1";"1";"2";"0";"1";"0";"1";"0";"1";"0";"4"
"Van Galenbuurt";"3";"4";"3";"1";"2";"1";"2";"1";"0";"1";"2";"2"
"Mercatorpark";"1";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0"
"Orteliusbuurt-Noord";"1";"1";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0"
"Jan Maijenbuurt";"1";"2";"1";"0";"2";"0";"2";"1";"0";"1";"1";"1"
"John Franklinbuurt";"0";"1";"1";"0";"0";"0";"0";"0";"0";"0";"1";"1"
"Geuzenbuurt";"3";"3";"1";"4";"1";"1";"0";"3";"0";"2";"2";"1"
"Pieter van der Doesbuurt";"0";"3";"0";"3";"0";"0";"0";"1";"0";"2";"2";"1"
"Trompbuurt";"2";"0";"1";"0";"1";"0";"0";"2";"0";"0";"0";"0"
"Geuzenhofbuurt";"1";"0";"0";"1";"0";"1";"0";"0";"0";"0";"0";"0"
"Hoofdweg e.o.";"2";"4";"3";"5";"2";"4";"2";"1";"2";"2";"4";"1"
"Orteliusbuurt-Midden";"0";"1";"0";"0";"1";"1";"0";"0";"1";"1";"0";"0"
"Balboaplein e.o.";"1";"1";"3";"3";"1";"1";"0";"0";"1";"1";"2";"0"
"Orteliusbuurt-Zuid";"0";"1";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0"
"Columbusplein e.o.";"1";"1";"0";"2";"0";"2";"2";"0";"0";"0";"2";"1"
"Chassébuurt";"1";"0";"5";"5";"2";"0";"3";"2";"1";"3";"0";"0"
"Filips van Almondekwartier";"0";"0";"3";"2";"1";"0";"1";"0";"0";"0";"0";"0"
"Kortenaerkwartier";"0";"0";"0";"1";"1";"0";"0";"0";"1";"2";"0";"0"
"Van Brakelkwartier";"0";"0";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0"
"De Wester Quartier";"1";"0";"1";"1";"0";"0";"2";"2";"0";"1";"0";"0"
"Bellamybuurt";"2";"1";"3";"2";"2";"6";"0";"2";"3";"3";"3";"1"
"Bellamybuurt-Noord";"0";"1";"1";"0";"1";"3";"0";"1";"1";"1";"1";"1"
"Bellamybuurt-Zuid";"2";"0";"2";"2";"1";"3";"0";"1";"2";"2";"2";"0"
"Da Costabuurt";"2";"2";"0";"3";"0";"5";"2";"1";"0";"2";"2";"0"
"Da Costabuurt-Noord";"2";"2";"0";"3";"0";"5";"2";"1";"0";"2";"2";"0"
"Westindische Buurt";"0";"1";"0";"1";"2";"1";"0";"2";"1";"2";"0";"2"
"Postjeskade e.o.";"0";"0";"0";"1";"2";"0";"0";"1";"0";"2";"0";"0"
"Paramariboplein e.o.";"0";"1";"0";"0";"0";"1";"0";"1";"1";"0";"0";"2"
"Van Lennepbuurt";"6";"1";"4";"5";"3";"1";"2";"2";"2";"2";"0";"3"
"Lootsbuurt";"2";"0";"0";"2";"1";"0";"0";"1";"0";"0";"0";"2"
"Borgerbuurt";"2";"0";"3";"2";"2";"1";"2";"0";"0";"1";"0";"1"
"Da Costabuurt-Zuid";"2";"1";"1";"1";"0";"0";"0";"1";"2";"1";"0";"0"
"Overtoomse Sluis";"4";"2";"0";"1";"0";"3";"0";"0";"0";"0";"0";"2"
"Cremerbuurt-West";"4";"2";"0";"1";"0";"1";"0";"0";"0";"0";"0";"0"
"Vondelparkbuurt-West";"0";"0";"0";"0";"0";"2";"0";"0";"0";"0";"0";"2"
"Helmersbuurt";"4";"1";"4";"0";"1";"1";"1";"4";"0";"0";"0";"1"
"Cremerbuurt-Oost";"1";"0";"0";"0";"1";"0";"0";"2";"0";"0";"0";"0"
"WG-terrein";"2";"1";"4";"0";"0";"1";"1";"1";"0";"0";"0";"0"
"Helmersbuurt-Oost";"1";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"1"
"Vondelparkbuurt";"0";"1";"0";"1";"0";"0";"1";"4";"0";"0";"1";"1"
"Vondelparkbuurt-Midden";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1"
"Vondelparkbuurt-Oost";"0";"1";"0";"1";"0";"0";"1";"4";"0";"0";"1";"0"
"Sloterdijk Nieuw-West";"3";"2";"3";"2";"1";"1";"4";"1";"9";"0";"1";"7"
"Sloterdijk De Heining";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0"
"Sloterdijk Poort-Noord";"0";"1";"0";"1";"0";"0";"0";"0";"1";"0";"0";"0"
"Sloterdijk Poort-Zuid";"1";"0";"0";"1";"1";"0";"0";"1";"4";"0";"0";"1"
"Sloterdijk Rhônepark";"0";"0";"2";"0";"0";"1";"1";"0";"1";"0";"0";"1"
"Sloterdijk Donauhoek";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"2"
"Bretten-West";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Bretten-Oost";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1"
"Sloterdijk Stationskwartier";"2";"0";"1";"0";"0";"0";"3";"0";"2";"0";"1";"2"
"Geuzenveld";"10";"11";"2";"11";"9";"3";"8";"6";"3";"8";"5";"10"
"Osdorper Binnenpolder";"0";"0";"0";"1";"1";"0";"1";"0";"0";"4";"1";"0"
"De Eendracht";"1";"0";"0";"1";"0";"0";"0";"1";"0";"0";"0";"0"
"Ruys de Beerenbrouckbuurt";"0";"5";"0";"5";"2";"2";"2";"2";"2";"1";"1";"2"
"Eendrachtspark";"1";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0"
"Van Tijenbuurt";"0";"1";"0";"0";"1";"0";"1";"0";"0";"0";"0";"4"
"Dudokbuurt";"4";"3";"1";"3";"1";"1";"3";"2";"0";"1";"0";"2"
"Bakemabuurt";"2";"2";"0";"0";"1";"0";"1";"0";"0";"1";"2";"1"
"Wegener Sleeswijkbuurt";"2";"0";"1";"1";"3";"0";"0";"1";"1";"0";"1";"1"
"Slotermeer-West";"10";"5";"5";"2";"0";"2";"3";"3";"6";"10";"2";"6"
"Jan de Louterbuurt";"2";"3";"1";"0";"0";"0";"2";"0";"3";"6";"1";"2"
"Lodewijk van Deysselbuurt";"1";"0";"4";"1";"0";"1";"1";"1";"2";"1";"0";"2"
"Confuciusbuurt";"7";"2";"0";"1";"0";"1";"0";"2";"1";"3";"1";"2"
"Slotermeer-Noordoost";"6";"6";"6";"3";"6";"3";"6";"2";"4";"0";"6";"0"
"Arondeusbuurt";"0";"4";"3";"1";"0";"0";"2";"0";"0";"0";"3";"0"
"Coronelbuurt";"0";"0";"1";"0";"1";"0";"0";"0";"0";"0";"0";"0"
"Meerwaldtbuurt";"1";"1";"1";"1";"2";"3";"1";"0";"1";"0";"1";"0"
"Dobbebuurt";"5";"1";"1";"1";"3";"0";"3";"2";"3";"0";"2";"0"
"Slotermeer-Zuidoost";"1";"6";"5";"3";"1";"1";"2";"3";"0";"2";"2";"3"
"Dichtersbuurt";"0";"1";"2";"1";"0";"0";"0";"1";"0";"0";"1";"0"
"Louis Couperusbuurt";"1";"3";"1";"1";"0";"0";"1";"0";"0";"1";"0";"3"
"Noordoever Sloterplas";"0";"0";"1";"1";"1";"1";"1";"1";"0";"0";"1";"0"
"Sloterpark";"0";"2";"1";"0";"0";"0";"0";"1";"0";"1";"0";"0"
"Lutkemeer/Ookmeer";"1";"0";"1";"1";"2";"0";"1";"2";"3";"1";"2";"4"
"Osdorper Bovenpolder";"1";"0";"0";"0";"1";"0";"0";"1";"0";"1";"0";"1"
"Ookmeer";"0";"0";"0";"1";"1";"0";"1";"0";"2";"0";"2";"2"
"Bedrijvenpark Lutkemeer";"0";"0";"1";"0";"0";"0";"0";"1";"1";"0";"0";"1"
"De Aker";"2";"2";"2";"1";"0";"2";"1";"0";"1";"0";"2";"2"
"Middelveldsche Akerpolder";"2";"0";"1";"1";"0";"0";"0";"0";"1";"0";"2";"2"
"De Aker-West";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"De Aker-Oost";"0";"1";"1";"0";"0";"2";"1";"0";"0";"0";"0";"0"
"De Punt";"3";"0";"2";"0";"2";"2";"1";"3";"2";"1";"1";"1"
"Bedrijvencentrum Osdorp";"1";"0";"1";"0";"0";"0";"1";"3";"1";"0";"0";"1"
"Dijkgraafpleinbuurt";"2";"0";"1";"0";"2";"2";"0";"0";"1";"1";"1";"0"
"Osdorp-Midden";"4";"1";"6";"6";"2";"2";"0";"2";"3";"1";"2";"4"
"Reimerswaal";"0";"1";"0";"4";"0";"0";"0";"0";"0";"0";"0";"0"
"Botteskerkbuurt";"1";"0";"2";"0";"1";"0";"0";"1";"0";"0";"0";"0"
"Zuidwestkwadrant-Noord";"2";"0";"1";"1";"0";"0";"0";"1";"2";"0";"2";"3"
"Zuidwestkwadrant-Zuid";"1";"0";"3";"1";"1";"2";"0";"0";"1";"1";"0";"1"
"Osdorp-Oost";"10";"11";"12";"13";"5";"3";"6";"7";"3";"5";"9";"5"
"Wildeman";"6";"5";"3";"3";"2";"0";"1";"2";"3";"3";"2";"1"
"Meer en Oever";"1";"0";"2";"2";"0";"0";"1";"0";"0";"0";"1";"1"
"Osdorpplein e.o.";"3";"4";"1";"2";"2";"1";"2";"1";"0";"0";"4";"2"
