"Geregistreerde misdrijven; soort misdrijf, wijk, buurt, jaarcijfers"
"Soort misdrijf: 3.7.1 Discriminatie"
"Onderwerp: |Geregistreerde misdrijven"
"";"Perioden"
"";"2012";"2013";"2014";"2015";"2016";"2017";"2018";"2019";"2020";"2021";"2022";"2023"
"Wijken en buurten";"aantal";"aantal";"aantal";"aantal";"aantal";"aantal";"aantal";"aantal";"aantal";"aantal";"aantal";"aantal"
"Meerwaldtbuurt";"0";"0";"0";"0";"0";"1";"1";"0";"0";"0";"0";"0"
"Dobbebuurt";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0"
"Slotermeer-Zuidoost";"0";"5";"0";"1";"0";"0";"0";"1";"1";"3";"1";"0"
"Dichtersbuurt";"0";"2";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0"
"Louis Couperusbuurt";"0";"3";"0";"0";"0";"0";"0";"1";"0";"1";"0";"0"
"Noordoever Sloterplas";"0";"0";"0";"0";"0";"0";"0";"0";"1";"2";"0";"0"
"Sloterpark";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0"
"Lutkemeer/Ookmeer";"1";"1";"1";"0";"0";"0";"0";"0";"1";"1";"0";"0"
"Osdorper Bovenpolder";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Ookmeer";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Bedrijvenpark Lutkemeer";"0";"0";"1";"0";"0";"0";"0";"0";"1";"1";"0";"0"
"De Aker";"0";"0";"2";"0";"1";"0";"0";"0";"0";"2";"0";"0"
"Middelveldsche Akerpolder";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0"
"De Aker-West";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"De Aker-Oost";"0";"0";"1";"0";"1";"0";"0";"0";"0";"1";"0";"0"
"De Punt";"0";"1";"1";"1";"0";"0";"0";"0";"1";"1";"0";"2"
"Bedrijvencentrum Osdorp";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1"
"Dijkgraafpleinbuurt";"0";"1";"1";"1";"0";"0";"0";"0";"1";"1";"0";"1"
"Osdorp-Midden";"0";"1";"2";"0";"0";"1";"0";"0";"1";"1";"0";"0"
"Reimerswaal";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Botteskerkbuurt";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Zuidwestkwadrant-Noord";"0";"1";"1";"0";"0";"0";"0";"0";"1";"1";"0";"0"
"Zuidwestkwadrant-Zuid";"0";"0";"1";"0";"0";"1";"0";"0";"0";"0";"0";"0"
"Osdorp-Oost";"0";"0";"5";"2";"1";"0";"0";"0";"2";"0";"0";"2"
"Wildeman";"0";"0";"4";"1";"1";"0";"0";"0";"1";"0";"0";"1"
"Meer en Oever";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0"
"Osdorpplein e.o.";"0";"0";"1";"0";"0";"0";"0";"0";"1";"0";"0";"1"
"Calandlaan/Lelylaan";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Osdorp-Zuidoost";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Slotervaart-Noord";"0";"0";"0";"0";"1";"0";"1";"0";"0";"0";"0";"1"
"Oostoever Sloterplas";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0"
"Emanuel van Meterenbuurt";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"1"
"Jacob Geelbuurt";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Overtoomse Veld";"0";"1";"5";"0";"0";"0";"0";"0";"1";"1";"0";"1"
"Lucas/Andreasziekenhuis e.o.";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1"
"Overtoomse Veld-Noord";"0";"0";"3";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Rembrandtpark-Noord";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Overtoomse Veld-Zuid";"0";"0";"1";"0";"0";"0";"0";"0";"1";"1";"0";"0"
"Rembrandtpark-Zuid";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Johan Jongkindbuurt";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Slotervaart-Zuid";"1";"0";"0";"1";"0";"1";"2";"1";"1";"0";"0";"0"
"Louis Crispijnbuurt";"0";"0";"0";"1";"0";"0";"1";"0";"1";"0";"0";"0"
