"Geregistreerde misdrijven; soort misdrijf, wijk, buurt, jaarcijfers"
"Soort misdrijf: 3.1.3 Wapenhandel"
"Onderwerp: |Geregistreerde misdrijven"
"";"Perioden"
"";"2012";"2013";"2014";"2015";"2016";"2017";"2018";"2019";"2020";"2021";"2022";"2023"
"Wijken en buurten";"aantal";"aantal";"aantal";"aantal";"aantal";"aantal";"aantal";"aantal";"aantal";"aantal";"aantal";"aantal"
"Vondelparkbuurt-Oost";"1";"0";"0";"0";"3";"0";"1";"0";"0";"2";"1";"0"
"Sloterdijk Nieuw-West";"6";"42";"6";"40";"43";"82";"119";"21";"6";"4";"7";"6"
"Sloterdijk De Heining";"0";"0";"0";"1";"0";"1";"0";"0";"0";"0";"0";"1"
"Sloterdijk Poort-Noord";"0";"38";"2";"37";"41";"78";"114";"8";"1";"1";"1";"1"
"Sloterdijk Poort-Zuid";"1";"2";"1";"1";"0";"0";"1";"3";"2";"1";"3";"2"
"Sloterdijk Rhônepark";"3";"0";"2";"0";"1";"0";"1";"3";"1";"0";"0";"1"
"Sloterdijk Donauhoek";"0";"0";"0";"0";"0";"1";"0";"1";"0";"0";"0";"0"
"Bretten-West";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Bretten-Oost";"0";"1";"0";"0";"0";"1";"2";"0";"0";"0";"0";"0"
"Sloterdijk Stationskwartier";"2";"1";"1";"1";"1";"1";"1";"6";"2";"2";"3";"1"
"Geuzenveld";"11";"4";"5";"1";"5";"4";"6";"7";"13";"10";"8";"7"
"Osdorper Binnenpolder";"0";"0";"0";"0";"1";"0";"2";"0";"0";"0";"0";"1"
"De Eendracht";"0";"1";"1";"0";"1";"0";"0";"0";"1";"0";"0";"1"
"Ruys de Beerenbrouckbuurt";"2";"2";"1";"0";"1";"3";"2";"4";"1";"4";"2";"2"
"Eendrachtspark";"0";"0";"0";"0";"0";"0";"1";"1";"0";"0";"2";"0"
"Van Tijenbuurt";"2";"0";"0";"0";"0";"0";"0";"0";"4";"1";"1";"1"
"Dudokbuurt";"2";"1";"2";"1";"1";"0";"1";"0";"6";"3";"3";"1"
"Bakemabuurt";"3";"0";"0";"0";"1";"1";"0";"2";"1";"2";"0";"0"
"Wegener Sleeswijkbuurt";"2";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"1"
"Slotermeer-West";"3";"2";"10";"2";"4";"3";"3";"8";"7";"9";"7";"6"
"Jan de Louterbuurt";"2";"0";"3";"0";"0";"2";"2";"3";"4";"3";"5";"1"
"Lodewijk van Deysselbuurt";"1";"1";"4";"1";"1";"1";"1";"4";"1";"2";"1";"2"
"Confuciusbuurt";"0";"1";"3";"1";"3";"0";"0";"1";"2";"4";"1";"3"
"Slotermeer-Noordoost";"5";"3";"2";"6";"4";"4";"3";"7";"8";"5";"8";"3"
"Arondeusbuurt";"2";"0";"0";"1";"4";"0";"0";"1";"1";"2";"3";"2"
"Coronelbuurt";"0";"0";"0";"0";"0";"0";"0";"0";"3";"0";"0";"0"
"Meerwaldtbuurt";"1";"0";"0";"0";"0";"0";"1";"4";"1";"2";"3";"1"
"Dobbebuurt";"2";"3";"2";"5";"0";"4";"2";"2";"3";"1";"2";"0"
"Slotermeer-Zuidoost";"3";"6";"2";"3";"5";"5";"3";"3";"9";"7";"4";"4"
"Dichtersbuurt";"1";"0";"0";"0";"1";"1";"0";"0";"0";"0";"1";"1"
"Louis Couperusbuurt";"0";"1";"2";"0";"1";"2";"1";"1";"2";"2";"3";"3"
"Noordoever Sloterplas";"2";"5";"0";"2";"3";"1";"0";"1";"7";"5";"0";"0"
"Sloterpark";"0";"0";"0";"1";"0";"1";"2";"1";"0";"0";"0";"0"
"Lutkemeer/Ookmeer";"0";"1";"1";"1";"1";"0";"4";"4";"1";"2";"0";"1"
"Osdorper Bovenpolder";"0";"1";"0";"1";"0";"0";"0";"1";"0";"1";"0";"0"
"Ookmeer";"0";"0";"0";"0";"0";"0";"1";"2";"1";"0";"0";"0"
"Bedrijvenpark Lutkemeer";"0";"0";"1";"0";"1";"0";"3";"1";"0";"1";"0";"1"
"De Aker";"0";"5";"0";"2";"0";"3";"3";"1";"5";"9";"4";"2"
"Middelveldsche Akerpolder";"0";"0";"0";"1";"0";"0";"2";"0";"0";"2";"0";"0"
"De Aker-West";"0";"0";"0";"0";"0";"3";"0";"1";"1";"2";"1";"2"
"De Aker-Oost";"0";"5";"0";"1";"0";"0";"1";"0";"4";"5";"3";"0"
"De Punt";"1";"1";"2";"1";"2";"0";"2";"3";"8";"8";"6";"4"
"Bedrijvencentrum Osdorp";"0";"0";"0";"0";"0";"0";"0";"3";"2";"3";"3";"2"
"Dijkgraafpleinbuurt";"1";"1";"2";"1";"2";"0";"2";"0";"6";"5";"3";"2"
"Osdorp-Midden";"2";"6";"3";"3";"4";"2";"5";"8";"10";"9";"6";"6"
"Reimerswaal";"0";"2";"0";"0";"0";"0";"0";"0";"0";"0";"1";"1"
"Botteskerkbuurt";"0";"0";"0";"2";"1";"0";"1";"3";"1";"5";"0";"1"
"Zuidwestkwadrant-Noord";"2";"2";"1";"0";"0";"2";"1";"4";"3";"2";"4";"3"
"Zuidwestkwadrant-Zuid";"0";"2";"2";"1";"3";"0";"3";"1";"6";"2";"1";"1"
"Osdorp-Oost";"4";"3";"9";"9";"5";"8";"8";"11";"12";"12";"14";"5"
"Wildeman";"1";"0";"4";"3";"3";"5";"4";"5";"7";"6";"5";"1"
"Meer en Oever";"1";"0";"1";"0";"0";"0";"0";"0";"1";"1";"3";"0"
"Osdorpplein e.o.";"1";"1";"3";"3";"1";"1";"3";"2";"1";"4";"2";"2"
"Calandlaan/Lelylaan";"0";"1";"1";"0";"0";"0";"0";"2";"0";"0";"1";"0"
"Osdorp-Zuidoost";"1";"1";"0";"3";"1";"2";"1";"2";"3";"1";"3";"2"
"Slotervaart-Noord";"5";"2";"4";"1";"3";"3";"2";"3";"4";"1";"0";"7"
"Oostoever Sloterplas";"1";"0";"0";"0";"1";"0";"0";"1";"0";"0";"0";"0"
"Emanuel van Meterenbuurt";"2";"0";"1";"0";"1";"2";"2";"0";"1";"1";"0";"3"
"Jacob Geelbuurt";"2";"2";"3";"1";"1";"1";"0";"2";"3";"0";"0";"4"
"Overtoomse Veld";"7";"6";"5";"3";"4";"3";"4";"8";"8";"7";"4";"6"
"Lucas/Andreasziekenhuis e.o.";"0";"0";"1";"2";"0";"0";"0";"1";"1";"1";"0";"0"
"Overtoomse Veld-Noord";"2";"2";"0";"0";"3";"0";"2";"0";"2";"2";"2";"2"
"Rembrandtpark-Noord";"2";"0";"1";"0";"1";"2";"2";"1";"2";"0";"0";"1"
"Overtoomse Veld-Zuid";"2";"4";"1";"1";"0";"1";"0";"2";"2";"3";"0";"1"
"Rembrandtpark-Zuid";"1";"0";"1";"0";"0";"0";"0";"2";"0";"0";"1";"2"
"Johan Jongkindbuurt";"0";"0";"1";"0";"0";"0";"0";"2";"1";"1";"1";"0"
"Slotervaart-Zuid";"3";"3";"3";"6";"2";"6";"5";"5";"3";"6";"5";"8"
"Louis Crispijnbuurt";"2";"0";"0";"4";"1";"1";"2";"0";"0";"2";"2";"2"
"Jacques Veldmanbuurt";"1";"1";"2";"1";"0";"2";"1";"2";"0";"1";"2";"3"
"Medisch Centrum Slotervaart";"0";"0";"0";"0";"0";"2";"0";"1";"1";"0";"0";"0"
"Staalmanbuurt";"0";"2";"1";"1";"1";"1";"2";"2";"2";"3";"1";"3"
"Westlandgracht";"2";"2";"1";"1";"2";"2";"3";"7";"10";"3";"1";"7"
"Schipluidenbuurt";"1";"0";"0";"0";"0";"1";"0";"0";"1";"0";"0";"0"
"Koningin Wilhelminaplein";"0";"1";"0";"0";"0";"0";"1";"1";"1";"0";"0";"1"
