"Soort misdrijf";"Perioden";"Regio's";"Geregistreerde misdrijven (aantal)";"Aangiften (aantal)"
"1.4.4 Bedreiging";"2021";"Altena";40;33
"1.4.4 Bedreiging";"2022";"Altena";53;40
"1.4.4 Bedreiging";"2023";"Altena";51;38
"1.4.4 Bedreiging";"2012";"Ameland";1;1
"1.4.4 Bedreiging";"2013";"Ameland";2;1
"1.4.4 Bedreiging";"2014";"Ameland";;
"1.4.4 Bedreiging";"2015";"Ameland";1;1
"1.4.4 Bedreiging";"2016";"Ameland";4;3
"1.4.4 Bedreiging";"2017";"Ameland";3;3
"1.4.4 Bedreiging";"2018";"Ameland";3;5
"1.4.4 Bedreiging";"2019";"Ameland";2;1
"1.4.4 Bedreiging";"2020";"Ameland";4;4
"1.4.4 Bedreiging";"2021";"Ameland";2;1
"1.4.4 Bedreiging";"2022";"Ameland";5;5
"1.4.4 Bedreiging";"2023";"Ameland";3;3
"1.4.4 Bedreiging";"2012";"Amersfoort";295;227
"1.4.4 Bedreiging";"2013";"Amersfoort";316;270
"1.4.4 Bedreiging";"2014";"Amersfoort";308;268
"1.4.4 Bedreiging";"2015";"Amersfoort";241;221
"1.4.4 Bedreiging";"2016";"Amersfoort";210;195
"1.4.4 Bedreiging";"2017";"Amersfoort";204;185
"1.4.4 Bedreiging";"2018";"Amersfoort";177;158
"1.4.4 Bedreiging";"2019";"Amersfoort";163;135
"1.4.4 Bedreiging";"2020";"Amersfoort";171;147
"1.4.4 Bedreiging";"2021";"Amersfoort";172;140
"1.4.4 Bedreiging";"2022";"Amersfoort";155;125
"1.4.4 Bedreiging";"2023";"Amersfoort";190;153
"1.4.4 Bedreiging";"2012";"Amstelveen";130;116
"1.4.4 Bedreiging";"2013";"Amstelveen";146;123
"1.4.4 Bedreiging";"2014";"Amstelveen";113;106
"1.4.4 Bedreiging";"2015";"Amstelveen";129;102
"1.4.4 Bedreiging";"2016";"Amstelveen";120;112
"1.4.4 Bedreiging";"2017";"Amstelveen";116;109
"1.4.4 Bedreiging";"2018";"Amstelveen";122;102
"1.4.4 Bedreiging";"2019";"Amstelveen";120;108
"1.4.4 Bedreiging";"2020";"Amstelveen";136;106
"1.4.4 Bedreiging";"2021";"Amstelveen";117;82
"1.4.4 Bedreiging";"2022";"Amstelveen";103;79
"1.4.4 Bedreiging";"2023";"Amstelveen";115;78
"1.4.4 Bedreiging";"2012";"Amsterdam";3482;3112
"1.4.4 Bedreiging";"2013";"Amsterdam";3338;2952
"1.4.4 Bedreiging";"2014";"Amsterdam";3363;2925
"1.4.4 Bedreiging";"2015";"Amsterdam";3150;2750
"1.4.4 Bedreiging";"2016";"Amsterdam";3026;2641
"1.4.4 Bedreiging";"2017";"Amsterdam";2689;2383
"1.4.4 Bedreiging";"2018";"Amsterdam";2593;2145
"1.4.4 Bedreiging";"2019";"Amsterdam";2781;2138
"1.4.4 Bedreiging";"2020";"Amsterdam";2834;2146
"1.4.4 Bedreiging";"2021";"Amsterdam";2673;2024
"1.4.4 Bedreiging";"2022";"Amsterdam";2434;1799
"1.4.4 Bedreiging";"2023";"Amsterdam";2344;1702
"1.4.4 Bedreiging";"2012";"Apeldoorn";289;237
"1.4.4 Bedreiging";"2013";"Apeldoorn";258;222
"1.4.4 Bedreiging";"2014";"Apeldoorn";274;241
"1.4.4 Bedreiging";"2015";"Apeldoorn";235;209
"1.4.4 Bedreiging";"2016";"Apeldoorn";235;204
"1.4.4 Bedreiging";"2017";"Apeldoorn";216;184
"1.4.4 Bedreiging";"2018";"Apeldoorn";191;172
"1.4.4 Bedreiging";"2019";"Apeldoorn";171;146
"1.4.4 Bedreiging";"2020";"Apeldoorn";206;160
"1.4.4 Bedreiging";"2021";"Apeldoorn";191;160
"1.4.4 Bedreiging";"2022";"Apeldoorn";177;152
"1.4.4 Bedreiging";"2023";"Apeldoorn";146;125
"1.4.4 Bedreiging";"2012";"Arnhem";491;430
"1.4.4 Bedreiging";"2013";"Arnhem";428;385
"1.4.4 Bedreiging";"2014";"Arnhem";439;397
"1.4.4 Bedreiging";"2015";"Arnhem";445;396
"1.4.4 Bedreiging";"2016";"Arnhem";417;369
"1.4.4 Bedreiging";"2017";"Arnhem";384;341
"1.4.4 Bedreiging";"2018";"Arnhem";389;340
"1.4.4 Bedreiging";"2019";"Arnhem";394;306
"1.4.4 Bedreiging";"2020";"Arnhem";420;337
"1.4.4 Bedreiging";"2021";"Arnhem";380;336
"1.4.4 Bedreiging";"2022";"Arnhem";327;263
"1.4.4 Bedreiging";"2023";"Arnhem";316;278
"1.4.4 Bedreiging";"2012";"Assen";186;158
"1.4.4 Bedreiging";"2013";"Assen";169;150
"1.4.4 Bedreiging";"2014";"Assen";127;110
"1.4.4 Bedreiging";"2015";"Assen";134;119
"1.4.4 Bedreiging";"2016";"Assen";134;121
"1.4.4 Bedreiging";"2017";"Assen";123;107
"1.4.4 Bedreiging";"2018";"Assen";109;82
"1.4.4 Bedreiging";"2019";"Assen";120;87
"1.4.4 Bedreiging";"2020";"Assen";100;74
"1.4.4 Bedreiging";"2021";"Assen";115;110
"1.4.4 Bedreiging";"2022";"Assen";83;71
"1.4.4 Bedreiging";"2023";"Assen";94;75
"1.4.4 Bedreiging";"2012";"Asten";32;29
"1.4.4 Bedreiging";"2013";"Asten";12;12
"1.4.4 Bedreiging";"2014";"Asten";27;21
"1.4.4 Bedreiging";"2015";"Asten";32;28
"1.4.4 Bedreiging";"2016";"Asten";33;26
"1.4.4 Bedreiging";"2017";"Asten";22;21
"1.4.4 Bedreiging";"2018";"Asten";10;10
"1.4.4 Bedreiging";"2019";"Asten";13;12
"1.4.4 Bedreiging";"2020";"Asten";9;6
"1.4.4 Bedreiging";"2021";"Asten";18;13
"1.4.4 Bedreiging";"2022";"Asten";16;12
"1.4.4 Bedreiging";"2023";"Asten";10;8
"1.4.4 Bedreiging";"2012";"Baarle-Nassau";10;9
"1.4.4 Bedreiging";"2013";"Baarle-Nassau";15;12
"1.4.4 Bedreiging";"2014";"Baarle-Nassau";17;18
"1.4.4 Bedreiging";"2015";"Baarle-Nassau";15;15
"1.4.4 Bedreiging";"2016";"Baarle-Nassau";9;9
"1.4.4 Bedreiging";"2017";"Baarle-Nassau";11;11
"1.4.4 Bedreiging";"2018";"Baarle-Nassau";8;6
"1.4.4 Bedreiging";"2019";"Baarle-Nassau";4;4
"1.4.4 Bedreiging";"2020";"Baarle-Nassau";5;5
"1.4.4 Bedreiging";"2021";"Baarle-Nassau";8;8
"1.4.4 Bedreiging";"2022";"Baarle-Nassau";5;5
"1.4.4 Bedreiging";"2023";"Baarle-Nassau";9;11
"1.4.4 Bedreiging";"2012";"Baarn";33;22
"1.4.4 Bedreiging";"2013";"Baarn";41;34
"1.4.4 Bedreiging";"2014";"Baarn";26;24
"1.4.4 Bedreiging";"2015";"Baarn";25;23
"1.4.4 Bedreiging";"2016";"Baarn";41;37
"1.4.4 Bedreiging";"2017";"Baarn";20;19
"1.4.4 Bedreiging";"2018";"Baarn";34;33
"1.4.4 Bedreiging";"2019";"Baarn";23;19
"1.4.4 Bedreiging";"2020";"Baarn";21;21
"1.4.4 Bedreiging";"2021";"Baarn";18;15
"1.4.4 Bedreiging";"2022";"Baarn";31;26
"1.4.4 Bedreiging";"2023";"Baarn";33;27
"1.4.4 Bedreiging";"2012";"Barendrecht";57;43
"1.4.4 Bedreiging";"2013";"Barendrecht";78;63
"1.4.4 Bedreiging";"2014";"Barendrecht";55;47
"1.4.4 Bedreiging";"2015";"Barendrecht";53;46
"1.4.4 Bedreiging";"2016";"Barendrecht";57;53
"1.4.4 Bedreiging";"2017";"Barendrecht";40;34
"1.4.4 Bedreiging";"2018";"Barendrecht";43;34
"1.4.4 Bedreiging";"2019";"Barendrecht";60;50
"1.4.4 Bedreiging";"2020";"Barendrecht";50;41
"1.4.4 Bedreiging";"2021";"Barendrecht";46;39
"1.4.4 Bedreiging";"2022";"Barendrecht";53;48
"1.4.4 Bedreiging";"2023";"Barendrecht";40;30
"1.4.4 Bedreiging";"2012";"Barneveld";54;47
"1.4.4 Bedreiging";"2013";"Barneveld";64;62
"1.4.4 Bedreiging";"2014";"Barneveld";65;59
"1.4.4 Bedreiging";"2015";"Barneveld";69;66
"1.4.4 Bedreiging";"2016";"Barneveld";64;56
"1.4.4 Bedreiging";"2017";"Barneveld";65;59
"1.4.4 Bedreiging";"2018";"Barneveld";63;57
"1.4.4 Bedreiging";"2019";"Barneveld";36;30
"1.4.4 Bedreiging";"2020";"Barneveld";45;35
"1.4.4 Bedreiging";"2021";"Barneveld";44;37
"1.4.4 Bedreiging";"2022";"Barneveld";40;39
"1.4.4 Bedreiging";"2023";"Barneveld";37;33
"1.4.4 Bedreiging";"2012";"Beek (L.)";31;31
"1.4.4 Bedreiging";"2013";"Beek (L.)";26;27
"1.4.4 Bedreiging";"2014";"Beek (L.)";25;24
"1.4.4 Bedreiging";"2015";"Beek (L.)";24;20
"1.4.4 Bedreiging";"2016";"Beek (L.)";25;24
"1.4.4 Bedreiging";"2017";"Beek (L.)";18;16
"1.4.4 Bedreiging";"2018";"Beek (L.)";13;13
"1.4.4 Bedreiging";"2019";"Beek (L.)";23;19
"1.4.4 Bedreiging";"2020";"Beek (L.)";17;14
"1.4.4 Bedreiging";"2021";"Beek (L.)";24;20
"1.4.4 Bedreiging";"2022";"Beek (L.)";7;5
"1.4.4 Bedreiging";"2023";"Beek (L.)";16;13
"1.4.4 Bedreiging";"2012";"Beekdaelen";55;53
"1.4.4 Bedreiging";"2013";"Beekdaelen";58;58
"1.4.4 Bedreiging";"2014";"Beekdaelen";57;56
"1.4.4 Bedreiging";"2015";"Beekdaelen";36;36
"1.4.4 Bedreiging";"2016";"Beekdaelen";36;34
"1.4.4 Bedreiging";"2017";"Beekdaelen";44;43
"1.4.4 Bedreiging";"2018";"Beekdaelen";38;35
"1.4.4 Bedreiging";"2019";"Beekdaelen";26;22
"1.4.4 Bedreiging";"2020";"Beekdaelen";28;24
"1.4.4 Bedreiging";"2021";"Beekdaelen";26;25
"1.4.4 Bedreiging";"2022";"Beekdaelen";14;14
"1.4.4 Bedreiging";"2023";"Beekdaelen";20;17
"1.4.4 Bedreiging";"2012";"Beesel";19;17
"1.4.4 Bedreiging";"2013";"Beesel";21;15
"1.4.4 Bedreiging";"2014";"Beesel";16;14
"1.4.4 Bedreiging";"2015";"Beesel";15;15
"1.4.4 Bedreiging";"2016";"Beesel";14;12
"1.4.4 Bedreiging";"2017";"Beesel";16;11
"1.4.4 Bedreiging";"2018";"Beesel";14;11
"1.4.4 Bedreiging";"2019";"Beesel";15;12
"1.4.4 Bedreiging";"2020";"Beesel";13;11
"1.4.4 Bedreiging";"2021";"Beesel";11;10
"1.4.4 Bedreiging";"2022";"Beesel";14;11
"1.4.4 Bedreiging";"2023";"Beesel";4;4
"1.4.4 Bedreiging";"2012";"Berg en Dal";66;57
"1.4.4 Bedreiging";"2013";"Berg en Dal";66;54
"1.4.4 Bedreiging";"2014";"Berg en Dal";65;52
"1.4.4 Bedreiging";"2015";"Berg en Dal";52;43
"1.4.4 Bedreiging";"2016";"Berg en Dal";52;49
"1.4.4 Bedreiging";"2017";"Berg en Dal";57;51
"1.4.4 Bedreiging";"2018";"Berg en Dal";49;41
"1.4.4 Bedreiging";"2019";"Berg en Dal";82;70
"1.4.4 Bedreiging";"2020";"Berg en Dal";64;55
"1.4.4 Bedreiging";"2021";"Berg en Dal";51;40
"1.4.4 Bedreiging";"2022";"Berg en Dal";77;70
"1.4.4 Bedreiging";"2023";"Berg en Dal";56;53
"1.4.4 Bedreiging";"2012";"Bergeijk";21;22
"1.4.4 Bedreiging";"2013";"Bergeijk";19;16
"1.4.4 Bedreiging";"2014";"Bergeijk";23;20
"1.4.4 Bedreiging";"2015";"Bergeijk";18;17
"1.4.4 Bedreiging";"2016";"Bergeijk";14;14
"1.4.4 Bedreiging";"2017";"Bergeijk";21;16
"1.4.4 Bedreiging";"2018";"Bergeijk";19;15
"1.4.4 Bedreiging";"2019";"Bergeijk";15;13
"1.4.4 Bedreiging";"2020";"Bergeijk";15;11
"1.4.4 Bedreiging";"2021";"Bergeijk";8;5
"1.4.4 Bedreiging";"2022";"Bergeijk";15;13
"1.4.4 Bedreiging";"2023";"Bergeijk";21;17
"1.4.4 Bedreiging";"2012";"Bergen (L.)";14;9
"1.4.4 Bedreiging";"2013";"Bergen (L.)";18;15
"1.4.4 Bedreiging";"2014";"Bergen (L.)";9;9
"1.4.4 Bedreiging";"2015";"Bergen (L.)";13;12
"1.4.4 Bedreiging";"2016";"Bergen (L.)";15;10
"1.4.4 Bedreiging";"2017";"Bergen (L.)";16;12
"1.4.4 Bedreiging";"2018";"Bergen (L.)";9;7
"1.4.4 Bedreiging";"2019";"Bergen (L.)";11;10
"1.4.4 Bedreiging";"2020";"Bergen (L.)";9;4
"1.4.4 Bedreiging";"2021";"Bergen (L.)";15;14
"1.4.4 Bedreiging";"2022";"Bergen (L.)";12;9
"1.4.4 Bedreiging";"2023";"Bergen (L.)";17;14
"1.4.4 Bedreiging";"2012";"Bergen (NH.)";27;24
"1.4.4 Bedreiging";"2013";"Bergen (NH.)";47;45
"1.4.4 Bedreiging";"2014";"Bergen (NH.)";28;27
"1.4.4 Bedreiging";"2015";"Bergen (NH.)";26;25
"1.4.4 Bedreiging";"2016";"Bergen (NH.)";16;17
"1.4.4 Bedreiging";"2017";"Bergen (NH.)";19;18
"1.4.4 Bedreiging";"2018";"Bergen (NH.)";18;16
"1.4.4 Bedreiging";"2019";"Bergen (NH.)";25;22
"1.4.4 Bedreiging";"2020";"Bergen (NH.)";20;18
"1.4.4 Bedreiging";"2021";"Bergen (NH.)";25;23
"1.4.4 Bedreiging";"2022";"Bergen (NH.)";14;13
"1.4.4 Bedreiging";"2023";"Bergen (NH.)";16;11
"1.4.4 Bedreiging";"2012";"Bergen op Zoom";190;163
"1.4.4 Bedreiging";"2013";"Bergen op Zoom";178;145
"1.4.4 Bedreiging";"2014";"Bergen op Zoom";200;181
"1.4.4 Bedreiging";"2015";"Bergen op Zoom";161;138
"1.4.4 Bedreiging";"2016";"Bergen op Zoom";140;129
"1.4.4 Bedreiging";"2017";"Bergen op Zoom";133;115
"1.4.4 Bedreiging";"2018";"Bergen op Zoom";149;134
"1.4.4 Bedreiging";"2019";"Bergen op Zoom";144;115
"1.4.4 Bedreiging";"2020";"Bergen op Zoom";176;133
"1.4.4 Bedreiging";"2021";"Bergen op Zoom";135;114
"1.4.4 Bedreiging";"2022";"Bergen op Zoom";104;79
"1.4.4 Bedreiging";"2023";"Bergen op Zoom";124;100
"1.4.4 Bedreiging";"2012";"Berkelland";57;48
"1.4.4 Bedreiging";"2013";"Berkelland";56;41
"1.4.4 Bedreiging";"2014";"Berkelland";76;61
"1.4.4 Bedreiging";"2015";"Berkelland";39;35
"1.4.4 Bedreiging";"2016";"Berkelland";53;47
"1.4.4 Bedreiging";"2017";"Berkelland";45;39
"1.4.4 Bedreiging";"2018";"Berkelland";55;45
"1.4.4 Bedreiging";"2019";"Berkelland";40;35
"1.4.4 Bedreiging";"2020";"Berkelland";34;29
"1.4.4 Bedreiging";"2021";"Berkelland";47;41
"1.4.4 Bedreiging";"2022";"Berkelland";61;52
"1.4.4 Bedreiging";"2023";"Berkelland";45;35
"1.4.4 Bedreiging";"2012";"Bernheze";30;24
"1.4.4 Bedreiging";"2013";"Bernheze";28;23
"1.4.4 Bedreiging";"2014";"Bernheze";24;22
"1.4.4 Bedreiging";"2015";"Bernheze";30;25
"1.4.4 Bedreiging";"2016";"Bernheze";33;32
"1.4.4 Bedreiging";"2017";"Bernheze";23;20
"1.4.4 Bedreiging";"2018";"Bernheze";24;21
"1.4.4 Bedreiging";"2019";"Bernheze";36;24
"1.4.4 Bedreiging";"2020";"Bernheze";11;8
"1.4.4 Bedreiging";"2021";"Bernheze";23;16
"1.4.4 Bedreiging";"2022";"Bernheze";9;7
"1.4.4 Bedreiging";"2023";"Bernheze";10;9
"1.4.4 Bedreiging";"2012";"Best";32;24
"1.4.4 Bedreiging";"2013";"Best";29;26
"1.4.4 Bedreiging";"2014";"Best";29;26
"1.4.4 Bedreiging";"2015";"Best";57;52
"1.4.4 Bedreiging";"2016";"Best";41;35
"1.4.4 Bedreiging";"2017";"Best";38;31
"1.4.4 Bedreiging";"2018";"Best";23;19
"1.4.4 Bedreiging";"2019";"Best";22;18
"1.4.4 Bedreiging";"2020";"Best";30;23
"1.4.4 Bedreiging";"2021";"Best";34;29
"1.4.4 Bedreiging";"2022";"Best";41;35
"1.4.4 Bedreiging";"2023";"Best";33;29
"1.4.4 Bedreiging";"2012";"Beuningen";37;32
"1.4.4 Bedreiging";"2013";"Beuningen";25;25
"1.4.4 Bedreiging";"2014";"Beuningen";37;35
"1.4.4 Bedreiging";"2015";"Beuningen";15;14
"1.4.4 Bedreiging";"2016";"Beuningen";16;14
"1.4.4 Bedreiging";"2017";"Beuningen";20;19
"1.4.4 Bedreiging";"2018";"Beuningen";15;13
"1.4.4 Bedreiging";"2019";"Beuningen";32;24
"1.4.4 Bedreiging";"2020";"Beuningen";22;19
"1.4.4 Bedreiging";"2021";"Beuningen";18;14
"1.4.4 Bedreiging";"2022";"Beuningen";7;6
"1.4.4 Bedreiging";"2023";"Beuningen";12;10
"1.4.4 Bedreiging";"2012";"Beverwijk";76;66
"1.4.4 Bedreiging";"2013";"Beverwijk";54;53
"1.4.4 Bedreiging";"2014";"Beverwijk";61;58
"1.4.4 Bedreiging";"2015";"Beverwijk";71;65
"1.4.4 Bedreiging";"2016";"Beverwijk";64;58
"1.4.4 Bedreiging";"2017";"Beverwijk";54;50
"1.4.4 Bedreiging";"2018";"Beverwijk";49;43
"1.4.4 Bedreiging";"2019";"Beverwijk";72;58
"1.4.4 Bedreiging";"2020";"Beverwijk";58;54
"1.4.4 Bedreiging";"2021";"Beverwijk";56;50
"1.4.4 Bedreiging";"2022";"Beverwijk";50;48
"1.4.4 Bedreiging";"2023";"Beverwijk";43;38
"1.4.4 Bedreiging";"2012";"De Bilt";36;30
"1.4.4 Bedreiging";"2013";"De Bilt";43;40
"1.4.4 Bedreiging";"2014";"De Bilt";38;31
"1.4.4 Bedreiging";"2015";"De Bilt";40;38
"1.4.4 Bedreiging";"2016";"De Bilt";33;28
"1.4.4 Bedreiging";"2017";"De Bilt";31;31
