"Soort misdrijf";"Perioden";"Regio's";"Geregistreerde misdrijven (aantal)";"Aangiften (aantal)"
"1.6.1 Brand/ontploffing";"2012";"Nederland";6070;5356
"1.6.1 Brand/ontploffing";"2013";"Nederland";5279;4597
"1.6.1 Brand/ontploffing";"2014";"Nederland";5021;4420
"1.6.1 Brand/ontploffing";"2015";"Nederland";4880;4323
"1.6.1 Brand/ontploffing";"2016";"Nederland";4770;4206
"1.6.1 Brand/ontploffing";"2017";"Nederland";4677;4140
"1.6.1 Brand/ontploffing";"2018";"Nederland";4600;4014
"1.6.1 Brand/ontploffing";"2019";"Nederland";4738;4172
"1.6.1 Brand/ontploffing";"2020";"Nederland";5049;4569
"1.6.1 Brand/ontploffing";"2021";"Nederland";4113;3812
"1.6.1 Brand/ontploffing";"2022";"Nederland";4227;3876
"1.6.1 Brand/ontploffing";"2023";"Nederland";4145;3907
"1.6.1 Brand/ontploffing";"2012";"Aa en Hunze";9;6
"1.6.1 Brand/ontploffing";"2013";"Aa en Hunze";2;2
"1.6.1 Brand/ontploffing";"2014";"Aa en Hunze";3;3
"1.6.1 Brand/ontploffing";"2015";"Aa en Hunze";3;2
"1.6.1 Brand/ontploffing";"2016";"Aa en Hunze";5;3
"1.6.1 Brand/ontploffing";"2017";"Aa en Hunze";2;
"1.6.1 Brand/ontploffing";"2018";"Aa en Hunze";1;2
"1.6.1 Brand/ontploffing";"2019";"Aa en Hunze";2;2
"1.6.1 Brand/ontploffing";"2020";"Aa en Hunze";7;5
"1.6.1 Brand/ontploffing";"2021";"Aa en Hunze";2;1
"1.6.1 Brand/ontploffing";"2022";"Aa en Hunze";9;8
"1.6.1 Brand/ontploffing";"2023";"Aa en Hunze";6;4
"1.6.1 Brand/ontploffing";"2012";"Aalsmeer";11;13
"1.6.1 Brand/ontploffing";"2013";"Aalsmeer";5;5
"1.6.1 Brand/ontploffing";"2014";"Aalsmeer";5;5
"1.6.1 Brand/ontploffing";"2015";"Aalsmeer";4;4
"1.6.1 Brand/ontploffing";"2016";"Aalsmeer";5;7
"1.6.1 Brand/ontploffing";"2017";"Aalsmeer";5;5
"1.6.1 Brand/ontploffing";"2018";"Aalsmeer";5;4
"1.6.1 Brand/ontploffing";"2019";"Aalsmeer";4;2
"1.6.1 Brand/ontploffing";"2020";"Aalsmeer";6;7
"1.6.1 Brand/ontploffing";"2021";"Aalsmeer";6;8
"1.6.1 Brand/ontploffing";"2022";"Aalsmeer";2;2
"1.6.1 Brand/ontploffing";"2023";"Aalsmeer";3;2
"1.6.1 Brand/ontploffing";"2012";"Aalten";3;1
"1.6.1 Brand/ontploffing";"2013";"Aalten";2;2
"1.6.1 Brand/ontploffing";"2014";"Aalten";1;1
"1.6.1 Brand/ontploffing";"2015";"Aalten";3;2
"1.6.1 Brand/ontploffing";"2016";"Aalten";3;3
"1.6.1 Brand/ontploffing";"2017";"Aalten";3;2
"1.6.1 Brand/ontploffing";"2018";"Aalten";1;
"1.6.1 Brand/ontploffing";"2019";"Aalten";1;1
"1.6.1 Brand/ontploffing";"2020";"Aalten";1;
"1.6.1 Brand/ontploffing";"2021";"Aalten";;
"1.6.1 Brand/ontploffing";"2022";"Aalten";2;1
"1.6.1 Brand/ontploffing";"2023";"Aalten";2;2
"1.6.1 Brand/ontploffing";"2012";"Achtkarspelen";11;11
"1.6.1 Brand/ontploffing";"2013";"Achtkarspelen";9;10
"1.6.1 Brand/ontploffing";"2014";"Achtkarspelen";6;5
"1.6.1 Brand/ontploffing";"2015";"Achtkarspelen";7;8
"1.6.1 Brand/ontploffing";"2016";"Achtkarspelen";4;5
"1.6.1 Brand/ontploffing";"2017";"Achtkarspelen";8;5
"1.6.1 Brand/ontploffing";"2018";"Achtkarspelen";3;3
"1.6.1 Brand/ontploffing";"2019";"Achtkarspelen";9;9
"1.6.1 Brand/ontploffing";"2020";"Achtkarspelen";3;3
"1.6.1 Brand/ontploffing";"2021";"Achtkarspelen";3;3
