"Soort misdrijf";"Perioden";"Regio's";"Geregistreerde misdrijven (aantal)";"Aangiften (aantal)"
"1.2.2 Diefstal van motorvoertuigen";"2014";"Achtkarspelen";13;12
"1.2.2 Diefstal van motorvoertuigen";"2015";"Achtkarspelen";2;2
"1.2.2 Diefstal van motorvoertuigen";"2016";"Achtkarspelen";2;2
"1.2.2 Diefstal van motorvoertuigen";"2017";"Achtkarspelen";4;4
"1.2.2 Diefstal van motorvoertuigen";"2018";"Achtkarspelen";3;3
"1.2.2 Diefstal van motorvoertuigen";"2019";"Achtkarspelen";2;2
"1.2.2 Diefstal van motorvoertuigen";"2020";"Achtkarspelen";2;1
"1.2.2 Diefstal van motorvoertuigen";"2021";"Achtkarspelen";3;3
"1.2.2 Diefstal van motorvoertuigen";"2022";"Achtkarspelen";4;4
"1.2.2 Diefstal van motorvoertuigen";"2023";"Achtkarspelen";1;1
"1.2.2 Diefstal van motorvoertuigen";"2012";"Alblasserdam";9;8
"1.2.2 Diefstal van motorvoertuigen";"2013";"Alblasserdam";14;13
"1.2.2 Diefstal van motorvoertuigen";"2014";"Alblasserdam";5;5
"1.2.2 Diefstal van motorvoertuigen";"2015";"Alblasserdam";14;13
"1.2.2 Diefstal van motorvoertuigen";"2016";"Alblasserdam";7;7
"1.2.2 Diefstal van motorvoertuigen";"2017";"Alblasserdam";11;11
"1.2.2 Diefstal van motorvoertuigen";"2018";"Alblasserdam";8;6
"1.2.2 Diefstal van motorvoertuigen";"2019";"Alblasserdam";9;9
"1.2.2 Diefstal van motorvoertuigen";"2020";"Alblasserdam";10;10
"1.2.2 Diefstal van motorvoertuigen";"2021";"Alblasserdam";9;8
"1.2.2 Diefstal van motorvoertuigen";"2022";"Alblasserdam";1;1
"1.2.2 Diefstal van motorvoertuigen";"2023";"Alblasserdam";5;4
"1.2.2 Diefstal van motorvoertuigen";"2012";"Albrandswaard";22;21
"1.2.2 Diefstal van motorvoertuigen";"2013";"Albrandswaard";27;27
"1.2.2 Diefstal van motorvoertuigen";"2014";"Albrandswaard";41;39
"1.2.2 Diefstal van motorvoertuigen";"2015";"Albrandswaard";22;21
"1.2.2 Diefstal van motorvoertuigen";"2016";"Albrandswaard";19;17
"1.2.2 Diefstal van motorvoertuigen";"2017";"Albrandswaard";9;9
"1.2.2 Diefstal van motorvoertuigen";"2018";"Albrandswaard";11;10
"1.2.2 Diefstal van motorvoertuigen";"2019";"Albrandswaard";6;5
"1.2.2 Diefstal van motorvoertuigen";"2020";"Albrandswaard";24;24
"1.2.2 Diefstal van motorvoertuigen";"2021";"Albrandswaard";10;10
"1.2.2 Diefstal van motorvoertuigen";"2022";"Albrandswaard";18;18
"1.2.2 Diefstal van motorvoertuigen";"2023";"Albrandswaard";16;16
"1.2.2 Diefstal van motorvoertuigen";"2012";"Alkmaar";80;78
"1.2.2 Diefstal van motorvoertuigen";"2013";"Alkmaar";69;68
"1.2.2 Diefstal van motorvoertuigen";"2014";"Alkmaar";60;60
"1.2.2 Diefstal van motorvoertuigen";"2015";"Alkmaar";58;58
"1.2.2 Diefstal van motorvoertuigen";"2016";"Alkmaar";57;56
"1.2.2 Diefstal van motorvoertuigen";"2017";"Alkmaar";41;41
"1.2.2 Diefstal van motorvoertuigen";"2018";"Alkmaar";58;54
"1.2.2 Diefstal van motorvoertuigen";"2019";"Alkmaar";55;52
"1.2.2 Diefstal van motorvoertuigen";"2020";"Alkmaar";55;53
"1.2.2 Diefstal van motorvoertuigen";"2021";"Alkmaar";43;42
"1.2.2 Diefstal van motorvoertuigen";"2022";"Alkmaar";31;31
"1.2.2 Diefstal van motorvoertuigen";"2023";"Alkmaar";28;29
"1.2.2 Diefstal van motorvoertuigen";"2012";"Almelo";35;32
"1.2.2 Diefstal van motorvoertuigen";"2013";"Almelo";39;35
"1.2.2 Diefstal van motorvoertuigen";"2014";"Almelo";23;20
"1.2.2 Diefstal van motorvoertuigen";"2015";"Almelo";36;34
"1.2.2 Diefstal van motorvoertuigen";"2016";"Almelo";21;21
"1.2.2 Diefstal van motorvoertuigen";"2017";"Almelo";11;10
"1.2.2 Diefstal van motorvoertuigen";"2018";"Almelo";13;11
"1.2.2 Diefstal van motorvoertuigen";"2019";"Almelo";25;26
"1.2.2 Diefstal van motorvoertuigen";"2020";"Almelo";14;14
"1.2.2 Diefstal van motorvoertuigen";"2021";"Almelo";14;14
"1.2.2 Diefstal van motorvoertuigen";"2022";"Almelo";20;20
"1.2.2 Diefstal van motorvoertuigen";"2023";"Almelo";26;25
"1.2.2 Diefstal van motorvoertuigen";"2012";"Almere";187;173
"1.2.2 Diefstal van motorvoertuigen";"2013";"Almere";198;192
"1.2.2 Diefstal van motorvoertuigen";"2014";"Almere";165;160
"1.2.2 Diefstal van motorvoertuigen";"2015";"Almere";131;128
"1.2.2 Diefstal van motorvoertuigen";"2016";"Almere";137;132
"1.2.2 Diefstal van motorvoertuigen";"2017";"Almere";134;135
"1.2.2 Diefstal van motorvoertuigen";"2018";"Almere";115;112
"1.2.2 Diefstal van motorvoertuigen";"2019";"Almere";151;148
"1.2.2 Diefstal van motorvoertuigen";"2020";"Almere";123;115
"1.2.2 Diefstal van motorvoertuigen";"2021";"Almere";116;109
"1.2.2 Diefstal van motorvoertuigen";"2022";"Almere";131;131
"1.2.2 Diefstal van motorvoertuigen";"2023";"Almere";167;163
"1.2.2 Diefstal van motorvoertuigen";"2012";"Alphen aan den Rijn";60;56
"1.2.2 Diefstal van motorvoertuigen";"2013";"Alphen aan den Rijn";57;57
"1.2.2 Diefstal van motorvoertuigen";"2014";"Alphen aan den Rijn";39;38
"1.2.2 Diefstal van motorvoertuigen";"2015";"Alphen aan den Rijn";35;33
"1.2.2 Diefstal van motorvoertuigen";"2016";"Alphen aan den Rijn";34;35
"1.2.2 Diefstal van motorvoertuigen";"2017";"Alphen aan den Rijn";37;36
"1.2.2 Diefstal van motorvoertuigen";"2018";"Alphen aan den Rijn";32;32
"1.2.2 Diefstal van motorvoertuigen";"2019";"Alphen aan den Rijn";49;48
"1.2.2 Diefstal van motorvoertuigen";"2020";"Alphen aan den Rijn";36;35
"1.2.2 Diefstal van motorvoertuigen";"2021";"Alphen aan den Rijn";35;33
"1.2.2 Diefstal van motorvoertuigen";"2022";"Alphen aan den Rijn";42;41
"1.2.2 Diefstal van motorvoertuigen";"2023";"Alphen aan den Rijn";34;34
"1.2.2 Diefstal van motorvoertuigen";"2012";"Alphen-Chaam";4;4
"1.2.2 Diefstal van motorvoertuigen";"2013";"Alphen-Chaam";6;5
"1.2.2 Diefstal van motorvoertuigen";"2014";"Alphen-Chaam";5;4
"1.2.2 Diefstal van motorvoertuigen";"2015";"Alphen-Chaam";5;5
"1.2.2 Diefstal van motorvoertuigen";"2016";"Alphen-Chaam";4;4
"1.2.2 Diefstal van motorvoertuigen";"2017";"Alphen-Chaam";6;6
"1.2.2 Diefstal van motorvoertuigen";"2018";"Alphen-Chaam";1;1
"1.2.2 Diefstal van motorvoertuigen";"2019";"Alphen-Chaam";4;4
"1.2.2 Diefstal van motorvoertuigen";"2020";"Alphen-Chaam";2;2
"1.2.2 Diefstal van motorvoertuigen";"2021";"Alphen-Chaam";1;1
"1.2.2 Diefstal van motorvoertuigen";"2022";"Alphen-Chaam";3;2
"1.2.2 Diefstal van motorvoertuigen";"2023";"Alphen-Chaam";6;5
"1.2.2 Diefstal van motorvoertuigen";"2012";"Altena";29;25
"1.2.2 Diefstal van motorvoertuigen";"2013";"Altena";32;31
"1.2.2 Diefstal van motorvoertuigen";"2014";"Altena";16;15
"1.2.2 Diefstal van motorvoertuigen";"2015";"Altena";24;24
"1.2.2 Diefstal van motorvoertuigen";"2016";"Altena";23;22
"1.2.2 Diefstal van motorvoertuigen";"2017";"Altena";17;15
"1.2.2 Diefstal van motorvoertuigen";"2018";"Altena";10;11
"1.2.2 Diefstal van motorvoertuigen";"2019";"Altena";11;11
"1.2.2 Diefstal van motorvoertuigen";"2020";"Altena";11;9
"1.2.2 Diefstal van motorvoertuigen";"2021";"Altena";10;9
"1.2.2 Diefstal van motorvoertuigen";"2022";"Altena";19;19
"1.2.2 Diefstal van motorvoertuigen";"2023";"Altena";11;11
"1.2.2 Diefstal van motorvoertuigen";"2012";"Ameland";;
"1.2.2 Diefstal van motorvoertuigen";"2013";"Ameland";;
"1.2.2 Diefstal van motorvoertuigen";"2014";"Ameland";;
"1.2.2 Diefstal van motorvoertuigen";"2015";"Ameland";1;1
"1.2.2 Diefstal van motorvoertuigen";"2016";"Ameland";;
"1.2.2 Diefstal van motorvoertuigen";"2017";"Ameland";1;1
"1.2.2 Diefstal van motorvoertuigen";"2018";"Ameland";;
"1.2.2 Diefstal van motorvoertuigen";"2019";"Ameland";;
"1.2.2 Diefstal van motorvoertuigen";"2020";"Ameland";;
"1.2.2 Diefstal van motorvoertuigen";"2021";"Ameland";;
"1.2.2 Diefstal van motorvoertuigen";"2022";"Ameland";;
"1.2.2 Diefstal van motorvoertuigen";"2023";"Ameland";;
"1.2.2 Diefstal van motorvoertuigen";"2012";"Amersfoort";110;106
"1.2.2 Diefstal van motorvoertuigen";"2013";"Amersfoort";130;128
"1.2.2 Diefstal van motorvoertuigen";"2014";"Amersfoort";110;110
"1.2.2 Diefstal van motorvoertuigen";"2015";"Amersfoort";71;69
"1.2.2 Diefstal van motorvoertuigen";"2016";"Amersfoort";62;61
"1.2.2 Diefstal van motorvoertuigen";"2017";"Amersfoort";72;71
"1.2.2 Diefstal van motorvoertuigen";"2018";"Amersfoort";51;50
"1.2.2 Diefstal van motorvoertuigen";"2019";"Amersfoort";59;58
"1.2.2 Diefstal van motorvoertuigen";"2020";"Amersfoort";56;55
"1.2.2 Diefstal van motorvoertuigen";"2021";"Amersfoort";52;47
"1.2.2 Diefstal van motorvoertuigen";"2022";"Amersfoort";39;39
"1.2.2 Diefstal van motorvoertuigen";"2023";"Amersfoort";47;44
"1.2.2 Diefstal van motorvoertuigen";"2012";"Amstelveen";92;91
"1.2.2 Diefstal van motorvoertuigen";"2013";"Amstelveen";102;101
"1.2.2 Diefstal van motorvoertuigen";"2014";"Amstelveen";101;101
"1.2.2 Diefstal van motorvoertuigen";"2015";"Amstelveen";85;85
"1.2.2 Diefstal van motorvoertuigen";"2016";"Amstelveen";97;93
"1.2.2 Diefstal van motorvoertuigen";"2017";"Amstelveen";92;91
"1.2.2 Diefstal van motorvoertuigen";"2018";"Amstelveen";64;64
"1.2.2 Diefstal van motorvoertuigen";"2019";"Amstelveen";51;48
"1.2.2 Diefstal van motorvoertuigen";"2020";"Amstelveen";84;84
"1.2.2 Diefstal van motorvoertuigen";"2021";"Amstelveen";72;69
"1.2.2 Diefstal van motorvoertuigen";"2022";"Amstelveen";65;65
"1.2.2 Diefstal van motorvoertuigen";"2023";"Amstelveen";89;89
"1.2.2 Diefstal van motorvoertuigen";"2012";"Amsterdam";1913;1883
"1.2.2 Diefstal van motorvoertuigen";"2013";"Amsterdam";2059;2016
"1.2.2 Diefstal van motorvoertuigen";"2014";"Amsterdam";1908;1885
"1.2.2 Diefstal van motorvoertuigen";"2015";"Amsterdam";1738;1711
"1.2.2 Diefstal van motorvoertuigen";"2016";"Amsterdam";1612;1595
"1.2.2 Diefstal van motorvoertuigen";"2017";"Amsterdam";1856;1835
"1.2.2 Diefstal van motorvoertuigen";"2018";"Amsterdam";1933;1892
"1.2.2 Diefstal van motorvoertuigen";"2019";"Amsterdam";1849;1814
"1.2.2 Diefstal van motorvoertuigen";"2020";"Amsterdam";1552;1489
"1.2.2 Diefstal van motorvoertuigen";"2021";"Amsterdam";1320;1226
"1.2.2 Diefstal van motorvoertuigen";"2022";"Amsterdam";1254;1209
"1.2.2 Diefstal van motorvoertuigen";"2023";"Amsterdam";1402;1346
"1.2.2 Diefstal van motorvoertuigen";"2012";"Apeldoorn";132;125
"1.2.2 Diefstal van motorvoertuigen";"2013";"Apeldoorn";127;125
"1.2.2 Diefstal van motorvoertuigen";"2014";"Apeldoorn";151;150
"1.2.2 Diefstal van motorvoertuigen";"2015";"Apeldoorn";131;126
"1.2.2 Diefstal van motorvoertuigen";"2016";"Apeldoorn";104;100
"1.2.2 Diefstal van motorvoertuigen";"2017";"Apeldoorn";95;91
"1.2.2 Diefstal van motorvoertuigen";"2018";"Apeldoorn";78;74
"1.2.2 Diefstal van motorvoertuigen";"2019";"Apeldoorn";51;49
"1.2.2 Diefstal van motorvoertuigen";"2020";"Apeldoorn";42;38
"1.2.2 Diefstal van motorvoertuigen";"2021";"Apeldoorn";29;23
"1.2.2 Diefstal van motorvoertuigen";"2022";"Apeldoorn";46;45
"1.2.2 Diefstal van motorvoertuigen";"2023";"Apeldoorn";47;46
"1.2.2 Diefstal van motorvoertuigen";"2012";"Arnhem";289;277
"1.2.2 Diefstal van motorvoertuigen";"2013";"Arnhem";400;391
"1.2.2 Diefstal van motorvoertuigen";"2014";"Arnhem";354;339
"1.2.2 Diefstal van motorvoertuigen";"2015";"Arnhem";367;363
"1.2.2 Diefstal van motorvoertuigen";"2016";"Arnhem";337;331
"1.2.2 Diefstal van motorvoertuigen";"2017";"Arnhem";317;312
"1.2.2 Diefstal van motorvoertuigen";"2018";"Arnhem";240;238
"1.2.2 Diefstal van motorvoertuigen";"2019";"Arnhem";156;149
"1.2.2 Diefstal van motorvoertuigen";"2020";"Arnhem";172;165
"1.2.2 Diefstal van motorvoertuigen";"2021";"Arnhem";136;127
"1.2.2 Diefstal van motorvoertuigen";"2022";"Arnhem";81;78
"1.2.2 Diefstal van motorvoertuigen";"2023";"Arnhem";131;127
"1.2.2 Diefstal van motorvoertuigen";"2012";"Assen";39;38
"1.2.2 Diefstal van motorvoertuigen";"2013";"Assen";33;33
"1.2.2 Diefstal van motorvoertuigen";"2014";"Assen";29;26
"1.2.2 Diefstal van motorvoertuigen";"2015";"Assen";26;24
"1.2.2 Diefstal van motorvoertuigen";"2016";"Assen";20;19
"1.2.2 Diefstal van motorvoertuigen";"2017";"Assen";32;30
"1.2.2 Diefstal van motorvoertuigen";"2018";"Assen";24;20
"1.2.2 Diefstal van motorvoertuigen";"2019";"Assen";25;24
"1.2.2 Diefstal van motorvoertuigen";"2020";"Assen";10;9
"1.2.2 Diefstal van motorvoertuigen";"2021";"Assen";14;14
"1.2.2 Diefstal van motorvoertuigen";"2022";"Assen";17;17
"1.2.2 Diefstal van motorvoertuigen";"2023";"Assen";23;21
"1.2.2 Diefstal van motorvoertuigen";"2012";"Asten";10;10
"1.2.2 Diefstal van motorvoertuigen";"2013";"Asten";14;13
"1.2.2 Diefstal van motorvoertuigen";"2014";"Asten";19;18
"1.2.2 Diefstal van motorvoertuigen";"2015";"Asten";12;12
"1.2.2 Diefstal van motorvoertuigen";"2016";"Asten";15;14
"1.2.2 Diefstal van motorvoertuigen";"2017";"Asten";8;8
"1.2.2 Diefstal van motorvoertuigen";"2018";"Asten";7;7
"1.2.2 Diefstal van motorvoertuigen";"2019";"Asten";6;6
"1.2.2 Diefstal van motorvoertuigen";"2020";"Asten";11;10
"1.2.2 Diefstal van motorvoertuigen";"2021";"Asten";4;4
"1.2.2 Diefstal van motorvoertuigen";"2022";"Asten";7;7
"1.2.2 Diefstal van motorvoertuigen";"2023";"Asten";5;5
"1.2.2 Diefstal van motorvoertuigen";"2012";"Baarle-Nassau";4;4
"1.2.2 Diefstal van motorvoertuigen";"2013";"Baarle-Nassau";4;4
"1.2.2 Diefstal van motorvoertuigen";"2014";"Baarle-Nassau";2;2
"1.2.2 Diefstal van motorvoertuigen";"2015";"Baarle-Nassau";7;6
"1.2.2 Diefstal van motorvoertuigen";"2016";"Baarle-Nassau";4;4
"1.2.2 Diefstal van motorvoertuigen";"2017";"Baarle-Nassau";6;5
"1.2.2 Diefstal van motorvoertuigen";"2018";"Baarle-Nassau";;
"1.2.2 Diefstal van motorvoertuigen";"2019";"Baarle-Nassau";2;1
"1.2.2 Diefstal van motorvoertuigen";"2020";"Baarle-Nassau";;
"1.2.2 Diefstal van motorvoertuigen";"2021";"Baarle-Nassau";3;2
"1.2.2 Diefstal van motorvoertuigen";"2022";"Baarle-Nassau";2;2
"1.2.2 Diefstal van motorvoertuigen";"2023";"Baarle-Nassau";2;2
"1.2.2 Diefstal van motorvoertuigen";"2012";"Baarn";11;11
"1.2.2 Diefstal van motorvoertuigen";"2013";"Baarn";17;16
"1.2.2 Diefstal van motorvoertuigen";"2014";"Baarn";9;9
"1.2.2 Diefstal van motorvoertuigen";"2015";"Baarn";8;8
"1.2.2 Diefstal van motorvoertuigen";"2016";"Baarn";8;9
"1.2.2 Diefstal van motorvoertuigen";"2017";"Baarn";10;9
"1.2.2 Diefstal van motorvoertuigen";"2018";"Baarn";6;6
"1.2.2 Diefstal van motorvoertuigen";"2019";"Baarn";10;9
"1.2.2 Diefstal van motorvoertuigen";"2020";"Baarn";6;6
"1.2.2 Diefstal van motorvoertuigen";"2021";"Baarn";5;4
"1.2.2 Diefstal van motorvoertuigen";"2022";"Baarn";6;7
"1.2.2 Diefstal van motorvoertuigen";"2023";"Baarn";11;11
"1.2.2 Diefstal van motorvoertuigen";"2012";"Barendrecht";57;55
"1.2.2 Diefstal van motorvoertuigen";"2013";"Barendrecht";49;49
"1.2.2 Diefstal van motorvoertuigen";"2014";"Barendrecht";41;40
"1.2.2 Diefstal van motorvoertuigen";"2015";"Barendrecht";35;35
"1.2.2 Diefstal van motorvoertuigen";"2016";"Barendrecht";41;41
"1.2.2 Diefstal van motorvoertuigen";"2017";"Barendrecht";29;28
"1.2.2 Diefstal van motorvoertuigen";"2018";"Barendrecht";23;22
"1.2.2 Diefstal van motorvoertuigen";"2019";"Barendrecht";27;24
"1.2.2 Diefstal van motorvoertuigen";"2020";"Barendrecht";40;39
"1.2.2 Diefstal van motorvoertuigen";"2021";"Barendrecht";32;28
"1.2.2 Diefstal van motorvoertuigen";"2022";"Barendrecht";35;33
"1.2.2 Diefstal van motorvoertuigen";"2023";"Barendrecht";26;27
"1.2.2 Diefstal van motorvoertuigen";"2012";"Barneveld";36;35
"1.2.2 Diefstal van motorvoertuigen";"2013";"Barneveld";22;22
"1.2.2 Diefstal van motorvoertuigen";"2014";"Barneveld";44;42
"1.2.2 Diefstal van motorvoertuigen";"2015";"Barneveld";28;28
"1.2.2 Diefstal van motorvoertuigen";"2016";"Barneveld";33;31
"1.2.2 Diefstal van motorvoertuigen";"2017";"Barneveld";10;10
"1.2.2 Diefstal van motorvoertuigen";"2018";"Barneveld";10;10
"1.2.2 Diefstal van motorvoertuigen";"2019";"Barneveld";7;7
"1.2.2 Diefstal van motorvoertuigen";"2020";"Barneveld";12;11
"1.2.2 Diefstal van motorvoertuigen";"2021";"Barneveld";9;8
"1.2.2 Diefstal van motorvoertuigen";"2022";"Barneveld";5;5
"1.2.2 Diefstal van motorvoertuigen";"2023";"Barneveld";10;10
"1.2.2 Diefstal van motorvoertuigen";"2012";"Beek (L.)";33;32
"1.2.2 Diefstal van motorvoertuigen";"2013";"Beek (L.)";49;49
"1.2.2 Diefstal van motorvoertuigen";"2014";"Beek (L.)";20;20
"1.2.2 Diefstal van motorvoertuigen";"2015";"Beek (L.)";25;25
"1.2.2 Diefstal van motorvoertuigen";"2016";"Beek (L.)";33;33
"1.2.2 Diefstal van motorvoertuigen";"2017";"Beek (L.)";40;37
"1.2.2 Diefstal van motorvoertuigen";"2018";"Beek (L.)";15;14
"1.2.2 Diefstal van motorvoertuigen";"2019";"Beek (L.)";15;15
"1.2.2 Diefstal van motorvoertuigen";"2020";"Beek (L.)";20;19
"1.2.2 Diefstal van motorvoertuigen";"2021";"Beek (L.)";24;23
"1.2.2 Diefstal van motorvoertuigen";"2022";"Beek (L.)";23;23
"1.2.2 Diefstal van motorvoertuigen";"2023";"Beek (L.)";22;22
"1.2.2 Diefstal van motorvoertuigen";"2012";"Beekdaelen";85;85
"1.2.2 Diefstal van motorvoertuigen";"2013";"Beekdaelen";73;73
"1.2.2 Diefstal van motorvoertuigen";"2014";"Beekdaelen";57;57
"1.2.2 Diefstal van motorvoertuigen";"2015";"Beekdaelen";72;71
"1.2.2 Diefstal van motorvoertuigen";"2016";"Beekdaelen";72;73
"1.2.2 Diefstal van motorvoertuigen";"2017";"Beekdaelen";45;44
"1.2.2 Diefstal van motorvoertuigen";"2018";"Beekdaelen";46;46
"1.2.2 Diefstal van motorvoertuigen";"2019";"Beekdaelen";42;40
"1.2.2 Diefstal van motorvoertuigen";"2020";"Beekdaelen";31;29
"1.2.2 Diefstal van motorvoertuigen";"2021";"Beekdaelen";41;37
"1.2.2 Diefstal van motorvoertuigen";"2022";"Beekdaelen";49;47
"1.2.2 Diefstal van motorvoertuigen";"2023";"Beekdaelen";51;50
"1.2.2 Diefstal van motorvoertuigen";"2012";"Beesel";5;6
"1.2.2 Diefstal van motorvoertuigen";"2013";"Beesel";8;7
"1.2.2 Diefstal van motorvoertuigen";"2014";"Beesel";5;4
"1.2.2 Diefstal van motorvoertuigen";"2015";"Beesel";4;4
"1.2.2 Diefstal van motorvoertuigen";"2016";"Beesel";3;3
"1.2.2 Diefstal van motorvoertuigen";"2017";"Beesel";3;3
"1.2.2 Diefstal van motorvoertuigen";"2018";"Beesel";2;2
"1.2.2 Diefstal van motorvoertuigen";"2019";"Beesel";6;6
"1.2.2 Diefstal van motorvoertuigen";"2020";"Beesel";9;9
"1.2.2 Diefstal van motorvoertuigen";"2021";"Beesel";2;2
"1.2.2 Diefstal van motorvoertuigen";"2022";"Beesel";7;7
"1.2.2 Diefstal van motorvoertuigen";"2023";"Beesel";20;18
"1.2.2 Diefstal van motorvoertuigen";"2012";"Berg en Dal";22;21
"1.2.2 Diefstal van motorvoertuigen";"2013";"Berg en Dal";31;28
"1.2.2 Diefstal van motorvoertuigen";"2014";"Berg en Dal";18;18
"1.2.2 Diefstal van motorvoertuigen";"2015";"Berg en Dal";15;14
"1.2.2 Diefstal van motorvoertuigen";"2016";"Berg en Dal";21;21
"1.2.2 Diefstal van motorvoertuigen";"2017";"Berg en Dal";14;14
"1.2.2 Diefstal van motorvoertuigen";"2018";"Berg en Dal";10;10
"1.2.2 Diefstal van motorvoertuigen";"2019";"Berg en Dal";14;13
"1.2.2 Diefstal van motorvoertuigen";"2020";"Berg en Dal";12;12
"1.2.2 Diefstal van motorvoertuigen";"2021";"Berg en Dal";12;12
"1.2.2 Diefstal van motorvoertuigen";"2022";"Berg en Dal";14;14
"1.2.2 Diefstal van motorvoertuigen";"2023";"Berg en Dal";15;15
"1.2.2 Diefstal van motorvoertuigen";"2012";"Bergeijk";23;21
"1.2.2 Diefstal van motorvoertuigen";"2013";"Bergeijk";17;15
"1.2.2 Diefstal van motorvoertuigen";"2014";"Bergeijk";12;12
"1.2.2 Diefstal van motorvoertuigen";"2015";"Bergeijk";15;15
"1.2.2 Diefstal van motorvoertuigen";"2016";"Bergeijk";26;25
"1.2.2 Diefstal van motorvoertuigen";"2017";"Bergeijk";15;14
"1.2.2 Diefstal van motorvoertuigen";"2018";"Bergeijk";8;7
"1.2.2 Diefstal van motorvoertuigen";"2019";"Bergeijk";5;5
"1.2.2 Diefstal van motorvoertuigen";"2020";"Bergeijk";19;19
"1.2.2 Diefstal van motorvoertuigen";"2021";"Bergeijk";6;6
"1.2.2 Diefstal van motorvoertuigen";"2022";"Bergeijk";3;2
"1.2.2 Diefstal van motorvoertuigen";"2023";"Bergeijk";10;10
"1.2.2 Diefstal van motorvoertuigen";"2012";"Bergen (L.)";6;3
"1.2.2 Diefstal van motorvoertuigen";"2013";"Bergen (L.)";8;8
"1.2.2 Diefstal van motorvoertuigen";"2014";"Bergen (L.)";6;5
"1.2.2 Diefstal van motorvoertuigen";"2015";"Bergen (L.)";5;5
"1.2.2 Diefstal van motorvoertuigen";"2016";"Bergen (L.)";6;5
