"Soort misdrijf";"Perioden";"Regio's";"Geregistreerde misdrijven (aantal)";"Aangiften (aantal)"
"3.1.1 Drugshandel";"2012";"Nederland";15144;311
"3.1.1 Drugshandel";"2013";"Nederland";15413;316
"3.1.1 Drugshandel";"2014";"Nederland";14587;274
"3.1.1 Drugshandel";"2015";"Nederland";13297;236
"3.1.1 Drugshandel";"2016";"Nederland";12317;199
"3.1.1 Drugshandel";"2017";"Nederland";11622;183
"3.1.1 Drugshandel";"2018";"Nederland";12357;159
"3.1.1 Drugshandel";"2019";"Nederland";13784;190
"3.1.1 Drugshandel";"2020";"Nederland";12647;185
"3.1.1 Drugshandel";"2021";"Nederland";11467;132
"3.1.1 Drugshandel";"2022";"Nederland";11613;88
"3.1.1 Drugshandel";"2023";"Nederland";13521;93
"3.1.1 Drugshandel";"2012";"Aa en Hunze";5;
"3.1.1 Drugshandel";"2013";"Aa en Hunze";4;1
"3.1.1 Drugshandel";"2014";"Aa en Hunze";3;
"3.1.1 Drugshandel";"2015";"Aa en Hunze";4;
"3.1.1 Drugshandel";"2016";"Aa en Hunze";2;
"3.1.1 Drugshandel";"2017";"Aa en Hunze";5;
"3.1.1 Drugshandel";"2018";"Aa en Hunze";4;1
"3.1.1 Drugshandel";"2019";"Aa en Hunze";6;1
"3.1.1 Drugshandel";"2020";"Aa en Hunze";4;1
"3.1.1 Drugshandel";"2021";"Aa en Hunze";2;1
"3.1.1 Drugshandel";"2022";"Aa en Hunze";1;
"3.1.1 Drugshandel";"2023";"Aa en Hunze";4;
"3.1.1 Drugshandel";"2012";"Aalsmeer";4;
"3.1.1 Drugshandel";"2013";"Aalsmeer";10;
"3.1.1 Drugshandel";"2014";"Aalsmeer";19;1
"3.1.1 Drugshandel";"2015";"Aalsmeer";21;1
"3.1.1 Drugshandel";"2016";"Aalsmeer";12;
"3.1.1 Drugshandel";"2017";"Aalsmeer";12;
"3.1.1 Drugshandel";"2018";"Aalsmeer";4;
"3.1.1 Drugshandel";"2019";"Aalsmeer";11;
"3.1.1 Drugshandel";"2020";"Aalsmeer";9;1
"3.1.1 Drugshandel";"2021";"Aalsmeer";15;
"3.1.1 Drugshandel";"2022";"Aalsmeer";8;
"3.1.1 Drugshandel";"2023";"Aalsmeer";10;
"3.1.1 Drugshandel";"2012";"Aalten";5;1
"3.1.1 Drugshandel";"2013";"Aalten";6;1
"3.1.1 Drugshandel";"2014";"Aalten";4;1
"3.1.1 Drugshandel";"2015";"Aalten";5;
"3.1.1 Drugshandel";"2016";"Aalten";7;1
"3.1.1 Drugshandel";"2017";"Aalten";9;
"3.1.1 Drugshandel";"2018";"Aalten";11;
"3.1.1 Drugshandel";"2019";"Aalten";10;
"3.1.1 Drugshandel";"2020";"Aalten";16;1
"3.1.1 Drugshandel";"2021";"Aalten";4;
"3.1.1 Drugshandel";"2022";"Aalten";7;
"3.1.1 Drugshandel";"2023";"Aalten";6;
"3.1.1 Drugshandel";"2012";"Achtkarspelen";6;
"3.1.1 Drugshandel";"2013";"Achtkarspelen";21;
"3.1.1 Drugshandel";"2014";"Achtkarspelen";21;1
"3.1.1 Drugshandel";"2015";"Achtkarspelen";39;
"3.1.1 Drugshandel";"2016";"Achtkarspelen";20;
"3.1.1 Drugshandel";"2017";"Achtkarspelen";30;
"3.1.1 Drugshandel";"2018";"Achtkarspelen";14;
"3.1.1 Drugshandel";"2019";"Achtkarspelen";14;
"3.1.1 Drugshandel";"2020";"Achtkarspelen";30;
"3.1.1 Drugshandel";"2021";"Achtkarspelen";9;
"3.1.1 Drugshandel";"2022";"Achtkarspelen";28;
"3.1.1 Drugshandel";"2023";"Achtkarspelen";10;
"3.1.1 Drugshandel";"2012";"Alblasserdam";12;
"3.1.1 Drugshandel";"2013";"Alblasserdam";4;
"3.1.1 Drugshandel";"2014";"Alblasserdam";11;1
"3.1.1 Drugshandel";"2015";"Alblasserdam";10;
"3.1.1 Drugshandel";"2016";"Alblasserdam";8;
"3.1.1 Drugshandel";"2017";"Alblasserdam";9;
"3.1.1 Drugshandel";"2018";"Alblasserdam";9;
"3.1.1 Drugshandel";"2019";"Alblasserdam";1;
"3.1.1 Drugshandel";"2020";"Alblasserdam";5;
"3.1.1 Drugshandel";"2021";"Alblasserdam";5;
"3.1.1 Drugshandel";"2022";"Alblasserdam";9;
"3.1.1 Drugshandel";"2023";"Alblasserdam";1;
"3.1.1 Drugshandel";"2012";"Albrandswaard";7;
"3.1.1 Drugshandel";"2013";"Albrandswaard";5;
"3.1.1 Drugshandel";"2014";"Albrandswaard";7;
"3.1.1 Drugshandel";"2015";"Albrandswaard";11;
"3.1.1 Drugshandel";"2016";"Albrandswaard";4;
"3.1.1 Drugshandel";"2017";"Albrandswaard";8;1
"3.1.1 Drugshandel";"2018";"Albrandswaard";10;2
"3.1.1 Drugshandel";"2019";"Albrandswaard";7;
"3.1.1 Drugshandel";"2020";"Albrandswaard";7;3
"3.1.1 Drugshandel";"2021";"Albrandswaard";6;
"3.1.1 Drugshandel";"2022";"Albrandswaard";9;3
"3.1.1 Drugshandel";"2023";"Albrandswaard";9;1
"3.1.1 Drugshandel";"2012";"Alkmaar";63;1
"3.1.1 Drugshandel";"2013";"Alkmaar";66;
"3.1.1 Drugshandel";"2014";"Alkmaar";52;
"3.1.1 Drugshandel";"2015";"Alkmaar";65;1
"3.1.1 Drugshandel";"2016";"Alkmaar";57;
"3.1.1 Drugshandel";"2017";"Alkmaar";46;
"3.1.1 Drugshandel";"2018";"Alkmaar";78;
"3.1.1 Drugshandel";"2019";"Alkmaar";57;1
"3.1.1 Drugshandel";"2020";"Alkmaar";71;1
"3.1.1 Drugshandel";"2021";"Alkmaar";50;
"3.1.1 Drugshandel";"2022";"Alkmaar";72;
"3.1.1 Drugshandel";"2023";"Alkmaar";67;1
"3.1.1 Drugshandel";"2012";"Almelo";81;5
"3.1.1 Drugshandel";"2013";"Almelo";64;3
"3.1.1 Drugshandel";"2014";"Almelo";42;
"3.1.1 Drugshandel";"2015";"Almelo";47;1
"3.1.1 Drugshandel";"2016";"Almelo";41;2
