"Soort misdrijf";"Perioden";"Regio's";"Geregistreerde misdrijven (aantal)";"Aangiften (aantal)"
"3.6.4 Aantasting openbare orde";"2014";"Ameland";;
"3.6.4 Aantasting openbare orde";"2015";"Ameland";1;
"3.6.4 Aantasting openbare orde";"2016";"Ameland";;
"3.6.4 Aantasting openbare orde";"2017";"Ameland";;
"3.6.4 Aantasting openbare orde";"2018";"Ameland";1;
"3.6.4 Aantasting openbare orde";"2019";"Ameland";;
"3.6.4 Aantasting openbare orde";"2020";"Ameland";1;
"3.6.4 Aantasting openbare orde";"2021";"Ameland";;
"3.6.4 Aantasting openbare orde";"2022";"Ameland";;
"3.6.4 Aantasting openbare orde";"2023";"Ameland";;
"3.6.4 Aantasting openbare orde";"2012";"Amersfoort";32;1
"3.6.4 Aantasting openbare orde";"2013";"Amersfoort";32;8
"3.6.4 Aantasting openbare orde";"2014";"Amersfoort";45;3
"3.6.4 Aantasting openbare orde";"2015";"Amersfoort";27;2
"3.6.4 Aantasting openbare orde";"2016";"Amersfoort";51;6
"3.6.4 Aantasting openbare orde";"2017";"Amersfoort";40;3
"3.6.4 Aantasting openbare orde";"2018";"Amersfoort";57;7
"3.6.4 Aantasting openbare orde";"2019";"Amersfoort";36;2
"3.6.4 Aantasting openbare orde";"2020";"Amersfoort";44;9
"3.6.4 Aantasting openbare orde";"2021";"Amersfoort";33;1
"3.6.4 Aantasting openbare orde";"2022";"Amersfoort";43;5
"3.6.4 Aantasting openbare orde";"2023";"Amersfoort";133;39
"3.6.4 Aantasting openbare orde";"2012";"Amstelveen";7;
"3.6.4 Aantasting openbare orde";"2013";"Amstelveen";10;
"3.6.4 Aantasting openbare orde";"2014";"Amstelveen";10;
"3.6.4 Aantasting openbare orde";"2015";"Amstelveen";11;2
"3.6.4 Aantasting openbare orde";"2016";"Amstelveen";12;1
"3.6.4 Aantasting openbare orde";"2017";"Amstelveen";34;4
"3.6.4 Aantasting openbare orde";"2018";"Amstelveen";12;3
"3.6.4 Aantasting openbare orde";"2019";"Amstelveen";15;3
"3.6.4 Aantasting openbare orde";"2020";"Amstelveen";18;2
"3.6.4 Aantasting openbare orde";"2021";"Amstelveen";9;1
"3.6.4 Aantasting openbare orde";"2022";"Amstelveen";10;
"3.6.4 Aantasting openbare orde";"2023";"Amstelveen";8;
"3.6.4 Aantasting openbare orde";"2012";"Amsterdam";1098;51
"3.6.4 Aantasting openbare orde";"2013";"Amsterdam";1049;41
"3.6.4 Aantasting openbare orde";"2014";"Amsterdam";1071;38
"3.6.4 Aantasting openbare orde";"2015";"Amsterdam";846;36
"3.6.4 Aantasting openbare orde";"2016";"Amsterdam";1117;34
"3.6.4 Aantasting openbare orde";"2017";"Amsterdam";1590;38
"3.6.4 Aantasting openbare orde";"2018";"Amsterdam";1437;73
"3.6.4 Aantasting openbare orde";"2019";"Amsterdam";1477;60
"3.6.4 Aantasting openbare orde";"2020";"Amsterdam";960;59
"3.6.4 Aantasting openbare orde";"2021";"Amsterdam";1560;46
"3.6.4 Aantasting openbare orde";"2022";"Amsterdam";1049;44
"3.6.4 Aantasting openbare orde";"2023";"Amsterdam";1076;30
"3.6.4 Aantasting openbare orde";"2012";"Apeldoorn";48;3
"3.6.4 Aantasting openbare orde";"2013";"Apeldoorn";48;3
"3.6.4 Aantasting openbare orde";"2014";"Apeldoorn";86;6
"3.6.4 Aantasting openbare orde";"2015";"Apeldoorn";56;3
"3.6.4 Aantasting openbare orde";"2016";"Apeldoorn";42;4
"3.6.4 Aantasting openbare orde";"2017";"Apeldoorn";49;2
"3.6.4 Aantasting openbare orde";"2018";"Apeldoorn";106;7
"3.6.4 Aantasting openbare orde";"2019";"Apeldoorn";80;3
"3.6.4 Aantasting openbare orde";"2020";"Apeldoorn";96;5
"3.6.4 Aantasting openbare orde";"2021";"Apeldoorn";80;6
"3.6.4 Aantasting openbare orde";"2022";"Apeldoorn";88;3
"3.6.4 Aantasting openbare orde";"2023";"Apeldoorn";77;7
"3.6.4 Aantasting openbare orde";"2012";"Arnhem";132;5
"3.6.4 Aantasting openbare orde";"2013";"Arnhem";94;9
"3.6.4 Aantasting openbare orde";"2014";"Arnhem";148;8
"3.6.4 Aantasting openbare orde";"2015";"Arnhem";129;5
"3.6.4 Aantasting openbare orde";"2016";"Arnhem";151;6
"3.6.4 Aantasting openbare orde";"2017";"Arnhem";135;4
"3.6.4 Aantasting openbare orde";"2018";"Arnhem";167;7
"3.6.4 Aantasting openbare orde";"2019";"Arnhem";175;3
"3.6.4 Aantasting openbare orde";"2020";"Arnhem";143;1
"3.6.4 Aantasting openbare orde";"2021";"Arnhem";189;12
"3.6.4 Aantasting openbare orde";"2022";"Arnhem";222;7
"3.6.4 Aantasting openbare orde";"2023";"Arnhem";208;8
"3.6.4 Aantasting openbare orde";"2012";"Assen";28;3
"3.6.4 Aantasting openbare orde";"2013";"Assen";26;3
"3.6.4 Aantasting openbare orde";"2014";"Assen";45;11
"3.6.4 Aantasting openbare orde";"2015";"Assen";32;1
"3.6.4 Aantasting openbare orde";"2016";"Assen";29;7
"3.6.4 Aantasting openbare orde";"2017";"Assen";15;2
"3.6.4 Aantasting openbare orde";"2018";"Assen";14;2
"3.6.4 Aantasting openbare orde";"2019";"Assen";22;3
"3.6.4 Aantasting openbare orde";"2020";"Assen";21;1
"3.6.4 Aantasting openbare orde";"2021";"Assen";8;1
"3.6.4 Aantasting openbare orde";"2022";"Assen";35;3
"3.6.4 Aantasting openbare orde";"2023";"Assen";17;1
"3.6.4 Aantasting openbare orde";"2012";"Asten";1;1
"3.6.4 Aantasting openbare orde";"2013";"Asten";1;
"3.6.4 Aantasting openbare orde";"2014";"Asten";2;
"3.6.4 Aantasting openbare orde";"2015";"Asten";2;
"3.6.4 Aantasting openbare orde";"2016";"Asten";;
"3.6.4 Aantasting openbare orde";"2017";"Asten";1;
"3.6.4 Aantasting openbare orde";"2018";"Asten";5;
"3.6.4 Aantasting openbare orde";"2019";"Asten";7;
"3.6.4 Aantasting openbare orde";"2020";"Asten";6;1
"3.6.4 Aantasting openbare orde";"2021";"Asten";3;
"3.6.4 Aantasting openbare orde";"2022";"Asten";5;
"3.6.4 Aantasting openbare orde";"2023";"Asten";4;
"3.6.4 Aantasting openbare orde";"2012";"Baarle-Nassau";2;
"3.6.4 Aantasting openbare orde";"2013";"Baarle-Nassau";;
"3.6.4 Aantasting openbare orde";"2014";"Baarle-Nassau";1;1
"3.6.4 Aantasting openbare orde";"2015";"Baarle-Nassau";;
"3.6.4 Aantasting openbare orde";"2016";"Baarle-Nassau";3;1
"3.6.4 Aantasting openbare orde";"2017";"Baarle-Nassau";1;
"3.6.4 Aantasting openbare orde";"2018";"Baarle-Nassau";2;
"3.6.4 Aantasting openbare orde";"2019";"Baarle-Nassau";1;
"3.6.4 Aantasting openbare orde";"2020";"Baarle-Nassau";;
"3.6.4 Aantasting openbare orde";"2021";"Baarle-Nassau";;
"3.6.4 Aantasting openbare orde";"2022";"Baarle-Nassau";;
"3.6.4 Aantasting openbare orde";"2023";"Baarle-Nassau";1;
"3.6.4 Aantasting openbare orde";"2012";"Baarn";4;
"3.6.4 Aantasting openbare orde";"2013";"Baarn";4;1
"3.6.4 Aantasting openbare orde";"2014";"Baarn";6;1
"3.6.4 Aantasting openbare orde";"2015";"Baarn";5;
"3.6.4 Aantasting openbare orde";"2016";"Baarn";4;1
"3.6.4 Aantasting openbare orde";"2017";"Baarn";4;
"3.6.4 Aantasting openbare orde";"2018";"Baarn";11;1
"3.6.4 Aantasting openbare orde";"2019";"Baarn";7;
"3.6.4 Aantasting openbare orde";"2020";"Baarn";2;
"3.6.4 Aantasting openbare orde";"2021";"Baarn";1;
"3.6.4 Aantasting openbare orde";"2022";"Baarn";8;1
"3.6.4 Aantasting openbare orde";"2023";"Baarn";8;2
"3.6.4 Aantasting openbare orde";"2012";"Barendrecht";9;
"3.6.4 Aantasting openbare orde";"2013";"Barendrecht";5;1
"3.6.4 Aantasting openbare orde";"2014";"Barendrecht";5;
"3.6.4 Aantasting openbare orde";"2015";"Barendrecht";4;1
"3.6.4 Aantasting openbare orde";"2016";"Barendrecht";;
"3.6.4 Aantasting openbare orde";"2017";"Barendrecht";6;
"3.6.4 Aantasting openbare orde";"2018";"Barendrecht";1;
"3.6.4 Aantasting openbare orde";"2019";"Barendrecht";2;1
"3.6.4 Aantasting openbare orde";"2020";"Barendrecht";7;1
"3.6.4 Aantasting openbare orde";"2021";"Barendrecht";6;3
"3.6.4 Aantasting openbare orde";"2022";"Barendrecht";4;1
"3.6.4 Aantasting openbare orde";"2023";"Barendrecht";5;1
"3.6.4 Aantasting openbare orde";"2012";"Barneveld";4;
"3.6.4 Aantasting openbare orde";"2013";"Barneveld";6;2
"3.6.4 Aantasting openbare orde";"2014";"Barneveld";6;1
"3.6.4 Aantasting openbare orde";"2015";"Barneveld";4;
"3.6.4 Aantasting openbare orde";"2016";"Barneveld";14;3
"3.6.4 Aantasting openbare orde";"2017";"Barneveld";9;1
"3.6.4 Aantasting openbare orde";"2018";"Barneveld";17;
"3.6.4 Aantasting openbare orde";"2019";"Barneveld";6;
"3.6.4 Aantasting openbare orde";"2020";"Barneveld";12;
"3.6.4 Aantasting openbare orde";"2021";"Barneveld";8;
"3.6.4 Aantasting openbare orde";"2022";"Barneveld";8;1
"3.6.4 Aantasting openbare orde";"2023";"Barneveld";2;
"3.6.4 Aantasting openbare orde";"2012";"Beek (L.)";4;
"3.6.4 Aantasting openbare orde";"2013";"Beek (L.)";3;
"3.6.4 Aantasting openbare orde";"2014";"Beek (L.)";1;1
"3.6.4 Aantasting openbare orde";"2015";"Beek (L.)";2;
"3.6.4 Aantasting openbare orde";"2016";"Beek (L.)";;
"3.6.4 Aantasting openbare orde";"2017";"Beek (L.)";;
"3.6.4 Aantasting openbare orde";"2018";"Beek (L.)";3;
"3.6.4 Aantasting openbare orde";"2019";"Beek (L.)";2;1
"3.6.4 Aantasting openbare orde";"2020";"Beek (L.)";4;
"3.6.4 Aantasting openbare orde";"2021";"Beek (L.)";3;
"3.6.4 Aantasting openbare orde";"2022";"Beek (L.)";5;
"3.6.4 Aantasting openbare orde";"2023";"Beek (L.)";8;1
"3.6.4 Aantasting openbare orde";"2012";"Beekdaelen";4;1
"3.6.4 Aantasting openbare orde";"2013";"Beekdaelen";4;1
"3.6.4 Aantasting openbare orde";"2014";"Beekdaelen";;
"3.6.4 Aantasting openbare orde";"2015";"Beekdaelen";2;
"3.6.4 Aantasting openbare orde";"2016";"Beekdaelen";3;1
"3.6.4 Aantasting openbare orde";"2017";"Beekdaelen";4;1
"3.6.4 Aantasting openbare orde";"2018";"Beekdaelen";4;
"3.6.4 Aantasting openbare orde";"2019";"Beekdaelen";1;
"3.6.4 Aantasting openbare orde";"2020";"Beekdaelen";4;1
"3.6.4 Aantasting openbare orde";"2021";"Beekdaelen";7;
"3.6.4 Aantasting openbare orde";"2022";"Beekdaelen";4;
"3.6.4 Aantasting openbare orde";"2023";"Beekdaelen";5;
"3.6.4 Aantasting openbare orde";"2012";"Beesel";;
"3.6.4 Aantasting openbare orde";"2013";"Beesel";1;1
"3.6.4 Aantasting openbare orde";"2014";"Beesel";;
"3.6.4 Aantasting openbare orde";"2015";"Beesel";1;
"3.6.4 Aantasting openbare orde";"2016";"Beesel";1;
"3.6.4 Aantasting openbare orde";"2017";"Beesel";2;
"3.6.4 Aantasting openbare orde";"2018";"Beesel";;
"3.6.4 Aantasting openbare orde";"2019";"Beesel";1;
"3.6.4 Aantasting openbare orde";"2020";"Beesel";;
"3.6.4 Aantasting openbare orde";"2021";"Beesel";1;
"3.6.4 Aantasting openbare orde";"2022";"Beesel";1;
"3.6.4 Aantasting openbare orde";"2023";"Beesel";1;
"3.6.4 Aantasting openbare orde";"2012";"Berg en Dal";4;
"3.6.4 Aantasting openbare orde";"2013";"Berg en Dal";4;
"3.6.4 Aantasting openbare orde";"2014";"Berg en Dal";6;
"3.6.4 Aantasting openbare orde";"2015";"Berg en Dal";2;2
"3.6.4 Aantasting openbare orde";"2016";"Berg en Dal";3;1
"3.6.4 Aantasting openbare orde";"2017";"Berg en Dal";4;2
"3.6.4 Aantasting openbare orde";"2018";"Berg en Dal";1;
"3.6.4 Aantasting openbare orde";"2019";"Berg en Dal";3;
"3.6.4 Aantasting openbare orde";"2020";"Berg en Dal";2;
"3.6.4 Aantasting openbare orde";"2021";"Berg en Dal";10;
"3.6.4 Aantasting openbare orde";"2022";"Berg en Dal";11;
"3.6.4 Aantasting openbare orde";"2023";"Berg en Dal";6;1
"3.6.4 Aantasting openbare orde";"2012";"Bergeijk";2;
"3.6.4 Aantasting openbare orde";"2013";"Bergeijk";1;
"3.6.4 Aantasting openbare orde";"2014";"Bergeijk";;
"3.6.4 Aantasting openbare orde";"2015";"Bergeijk";;
"3.6.4 Aantasting openbare orde";"2016";"Bergeijk";;
"3.6.4 Aantasting openbare orde";"2017";"Bergeijk";;
"3.6.4 Aantasting openbare orde";"2018";"Bergeijk";3;
"3.6.4 Aantasting openbare orde";"2019";"Bergeijk";1;
"3.6.4 Aantasting openbare orde";"2020";"Bergeijk";1;
"3.6.4 Aantasting openbare orde";"2021";"Bergeijk";3;
"3.6.4 Aantasting openbare orde";"2022";"Bergeijk";4;
"3.6.4 Aantasting openbare orde";"2023";"Bergeijk";;
"3.6.4 Aantasting openbare orde";"2012";"Bergen (L.)";2;
"3.6.4 Aantasting openbare orde";"2013";"Bergen (L.)";;
"3.6.4 Aantasting openbare orde";"2014";"Bergen (L.)";1;1
"3.6.4 Aantasting openbare orde";"2015";"Bergen (L.)";;
"3.6.4 Aantasting openbare orde";"2016";"Bergen (L.)";1;
"3.6.4 Aantasting openbare orde";"2017";"Bergen (L.)";;
"3.6.4 Aantasting openbare orde";"2018";"Bergen (L.)";1;
"3.6.4 Aantasting openbare orde";"2019";"Bergen (L.)";2;1
"3.6.4 Aantasting openbare orde";"2020";"Bergen (L.)";1;
"3.6.4 Aantasting openbare orde";"2021";"Bergen (L.)";2;
"3.6.4 Aantasting openbare orde";"2022";"Bergen (L.)";1;1
"3.6.4 Aantasting openbare orde";"2023";"Bergen (L.)";2;
"3.6.4 Aantasting openbare orde";"2012";"Bergen (NH.)";7;1
"3.6.4 Aantasting openbare orde";"2013";"Bergen (NH.)";3;
"3.6.4 Aantasting openbare orde";"2014";"Bergen (NH.)";11;
"3.6.4 Aantasting openbare orde";"2015";"Bergen (NH.)";3;
"3.6.4 Aantasting openbare orde";"2016";"Bergen (NH.)";7;
"3.6.4 Aantasting openbare orde";"2017";"Bergen (NH.)";2;
"3.6.4 Aantasting openbare orde";"2018";"Bergen (NH.)";4;2
"3.6.4 Aantasting openbare orde";"2019";"Bergen (NH.)";2;1
"3.6.4 Aantasting openbare orde";"2020";"Bergen (NH.)";;
"3.6.4 Aantasting openbare orde";"2021";"Bergen (NH.)";7;
"3.6.4 Aantasting openbare orde";"2022";"Bergen (NH.)";1;
"3.6.4 Aantasting openbare orde";"2023";"Bergen (NH.)";2;
"3.6.4 Aantasting openbare orde";"2012";"Bergen op Zoom";35;2
"3.6.4 Aantasting openbare orde";"2013";"Bergen op Zoom";24;3
"3.6.4 Aantasting openbare orde";"2014";"Bergen op Zoom";57;2
"3.6.4 Aantasting openbare orde";"2015";"Bergen op Zoom";41;3
"3.6.4 Aantasting openbare orde";"2016";"Bergen op Zoom";34;1
"3.6.4 Aantasting openbare orde";"2017";"Bergen op Zoom";19;1
"3.6.4 Aantasting openbare orde";"2018";"Bergen op Zoom";24;1
"3.6.4 Aantasting openbare orde";"2019";"Bergen op Zoom";38;4
"3.6.4 Aantasting openbare orde";"2020";"Bergen op Zoom";23;2
"3.6.4 Aantasting openbare orde";"2021";"Bergen op Zoom";23;
"3.6.4 Aantasting openbare orde";"2022";"Bergen op Zoom";25;2
"3.6.4 Aantasting openbare orde";"2023";"Bergen op Zoom";41;4
"3.6.4 Aantasting openbare orde";"2012";"Berkelland";10;1
"3.6.4 Aantasting openbare orde";"2013";"Berkelland";2;
"3.6.4 Aantasting openbare orde";"2014";"Berkelland";2;
"3.6.4 Aantasting openbare orde";"2015";"Berkelland";4;1
"3.6.4 Aantasting openbare orde";"2016";"Berkelland";6;2
"3.6.4 Aantasting openbare orde";"2017";"Berkelland";4;1
"3.6.4 Aantasting openbare orde";"2018";"Berkelland";4;
"3.6.4 Aantasting openbare orde";"2019";"Berkelland";6;2
"3.6.4 Aantasting openbare orde";"2020";"Berkelland";6;
"3.6.4 Aantasting openbare orde";"2021";"Berkelland";5;
"3.6.4 Aantasting openbare orde";"2022";"Berkelland";3;1
"3.6.4 Aantasting openbare orde";"2023";"Berkelland";16;2
"3.6.4 Aantasting openbare orde";"2012";"Bernheze";;
"3.6.4 Aantasting openbare orde";"2013";"Bernheze";1;
"3.6.4 Aantasting openbare orde";"2014";"Bernheze";2;
"3.6.4 Aantasting openbare orde";"2015";"Bernheze";2;
"3.6.4 Aantasting openbare orde";"2016";"Bernheze";5;1
"3.6.4 Aantasting openbare orde";"2017";"Bernheze";1;
