"Soort misdrijf";"Perioden";"Regio's";"Geregistreerde misdrijven (aantal)";"Aangiften (aantal)"
"1.2.3 Diefstal van brom-, snor-, fietsen";"2018";"Achtkarspelen";29;29
"1.2.3 Diefstal van brom-, snor-, fietsen";"2019";"Achtkarspelen";19;19
"1.2.3 Diefstal van brom-, snor-, fietsen";"2020";"Achtkarspelen";15;15
"1.2.3 Diefstal van brom-, snor-, fietsen";"2021";"Achtkarspelen";23;23
"1.2.3 Diefstal van brom-, snor-, fietsen";"2022";"Achtkarspelen";19;18
"1.2.3 Diefstal van brom-, snor-, fietsen";"2023";"Achtkarspelen";38;38
"1.2.3 Diefstal van brom-, snor-, fietsen";"2012";"Alblasserdam";33;31
"1.2.3 Diefstal van brom-, snor-, fietsen";"2013";"Alblasserdam";45;42
"1.2.3 Diefstal van brom-, snor-, fietsen";"2014";"Alblasserdam";52;52
"1.2.3 Diefstal van brom-, snor-, fietsen";"2015";"Alblasserdam";77;72
"1.2.3 Diefstal van brom-, snor-, fietsen";"2016";"Alblasserdam";34;34
"1.2.3 Diefstal van brom-, snor-, fietsen";"2017";"Alblasserdam";39;39
"1.2.3 Diefstal van brom-, snor-, fietsen";"2018";"Alblasserdam";37;35
"1.2.3 Diefstal van brom-, snor-, fietsen";"2019";"Alblasserdam";40;40
"1.2.3 Diefstal van brom-, snor-, fietsen";"2020";"Alblasserdam";28;27
"1.2.3 Diefstal van brom-, snor-, fietsen";"2021";"Alblasserdam";37;37
"1.2.3 Diefstal van brom-, snor-, fietsen";"2022";"Alblasserdam";24;24
"1.2.3 Diefstal van brom-, snor-, fietsen";"2023";"Alblasserdam";37;37
"1.2.3 Diefstal van brom-, snor-, fietsen";"2012";"Albrandswaard";131;128
"1.2.3 Diefstal van brom-, snor-, fietsen";"2013";"Albrandswaard";54;53
"1.2.3 Diefstal van brom-, snor-, fietsen";"2014";"Albrandswaard";69;68
"1.2.3 Diefstal van brom-, snor-, fietsen";"2015";"Albrandswaard";62;60
"1.2.3 Diefstal van brom-, snor-, fietsen";"2016";"Albrandswaard";140;139
"1.2.3 Diefstal van brom-, snor-, fietsen";"2017";"Albrandswaard";107;107
"1.2.3 Diefstal van brom-, snor-, fietsen";"2018";"Albrandswaard";77;77
"1.2.3 Diefstal van brom-, snor-, fietsen";"2019";"Albrandswaard";111;111
"1.2.3 Diefstal van brom-, snor-, fietsen";"2020";"Albrandswaard";93;92
"1.2.3 Diefstal van brom-, snor-, fietsen";"2021";"Albrandswaard";76;71
"1.2.3 Diefstal van brom-, snor-, fietsen";"2022";"Albrandswaard";75;73
"1.2.3 Diefstal van brom-, snor-, fietsen";"2023";"Albrandswaard";92;90
"1.2.3 Diefstal van brom-, snor-, fietsen";"2012";"Alkmaar";1395;1387
"1.2.3 Diefstal van brom-, snor-, fietsen";"2013";"Alkmaar";1210;1200
"1.2.3 Diefstal van brom-, snor-, fietsen";"2014";"Alkmaar";1410;1389
"1.2.3 Diefstal van brom-, snor-, fietsen";"2015";"Alkmaar";1271;1256
"1.2.3 Diefstal van brom-, snor-, fietsen";"2016";"Alkmaar";1007;993
"1.2.3 Diefstal van brom-, snor-, fietsen";"2017";"Alkmaar";714;702
"1.2.3 Diefstal van brom-, snor-, fietsen";"2018";"Alkmaar";752;744
"1.2.3 Diefstal van brom-, snor-, fietsen";"2019";"Alkmaar";573;569
"1.2.3 Diefstal van brom-, snor-, fietsen";"2020";"Alkmaar";442;435
"1.2.3 Diefstal van brom-, snor-, fietsen";"2021";"Alkmaar";577;574
"1.2.3 Diefstal van brom-, snor-, fietsen";"2022";"Alkmaar";792;785
"1.2.3 Diefstal van brom-, snor-, fietsen";"2023";"Alkmaar";885;875
"1.2.3 Diefstal van brom-, snor-, fietsen";"2012";"Almelo";787;757
"1.2.3 Diefstal van brom-, snor-, fietsen";"2013";"Almelo";890;873
"1.2.3 Diefstal van brom-, snor-, fietsen";"2014";"Almelo";830;812
"1.2.3 Diefstal van brom-, snor-, fietsen";"2015";"Almelo";820;803
"1.2.3 Diefstal van brom-, snor-, fietsen";"2016";"Almelo";636;622
"1.2.3 Diefstal van brom-, snor-, fietsen";"2017";"Almelo";590;581
"1.2.3 Diefstal van brom-, snor-, fietsen";"2018";"Almelo";436;426
"1.2.3 Diefstal van brom-, snor-, fietsen";"2019";"Almelo";449;440
"1.2.3 Diefstal van brom-, snor-, fietsen";"2020";"Almelo";365;356
"1.2.3 Diefstal van brom-, snor-, fietsen";"2021";"Almelo";423;414
"1.2.3 Diefstal van brom-, snor-, fietsen";"2022";"Almelo";649;640
"1.2.3 Diefstal van brom-, snor-, fietsen";"2023";"Almelo";595;581
"1.2.3 Diefstal van brom-, snor-, fietsen";"2012";"Almere";933;913
"1.2.3 Diefstal van brom-, snor-, fietsen";"2013";"Almere";1019;992
"1.2.3 Diefstal van brom-, snor-, fietsen";"2014";"Almere";1042;1030
"1.2.3 Diefstal van brom-, snor-, fietsen";"2015";"Almere";1053;1030
"1.2.3 Diefstal van brom-, snor-, fietsen";"2016";"Almere";1027;1008
"1.2.3 Diefstal van brom-, snor-, fietsen";"2017";"Almere";542;525
"1.2.3 Diefstal van brom-, snor-, fietsen";"2018";"Almere";611;594
"1.2.3 Diefstal van brom-, snor-, fietsen";"2019";"Almere";700;681
"1.2.3 Diefstal van brom-, snor-, fietsen";"2020";"Almere";640;630
"1.2.3 Diefstal van brom-, snor-, fietsen";"2021";"Almere";578;565
"1.2.3 Diefstal van brom-, snor-, fietsen";"2022";"Almere";567;552
"1.2.3 Diefstal van brom-, snor-, fietsen";"2023";"Almere";712;695
"1.2.3 Diefstal van brom-, snor-, fietsen";"2012";"Alphen aan den Rijn";880;871
"1.2.3 Diefstal van brom-, snor-, fietsen";"2013";"Alphen aan den Rijn";763;757
"1.2.3 Diefstal van brom-, snor-, fietsen";"2014";"Alphen aan den Rijn";781;774
"1.2.3 Diefstal van brom-, snor-, fietsen";"2015";"Alphen aan den Rijn";674;659
"1.2.3 Diefstal van brom-, snor-, fietsen";"2016";"Alphen aan den Rijn";615;609
"1.2.3 Diefstal van brom-, snor-, fietsen";"2017";"Alphen aan den Rijn";473;466
"1.2.3 Diefstal van brom-, snor-, fietsen";"2018";"Alphen aan den Rijn";467;461
"1.2.3 Diefstal van brom-, snor-, fietsen";"2019";"Alphen aan den Rijn";431;425
"1.2.3 Diefstal van brom-, snor-, fietsen";"2020";"Alphen aan den Rijn";462;452
"1.2.3 Diefstal van brom-, snor-, fietsen";"2021";"Alphen aan den Rijn";530;523
"1.2.3 Diefstal van brom-, snor-, fietsen";"2022";"Alphen aan den Rijn";473;467
"1.2.3 Diefstal van brom-, snor-, fietsen";"2023";"Alphen aan den Rijn";409;405
"1.2.3 Diefstal van brom-, snor-, fietsen";"2012";"Alphen-Chaam";36;36
"1.2.3 Diefstal van brom-, snor-, fietsen";"2013";"Alphen-Chaam";24;24
"1.2.3 Diefstal van brom-, snor-, fietsen";"2014";"Alphen-Chaam";26;26
"1.2.3 Diefstal van brom-, snor-, fietsen";"2015";"Alphen-Chaam";34;33
"1.2.3 Diefstal van brom-, snor-, fietsen";"2016";"Alphen-Chaam";15;15
"1.2.3 Diefstal van brom-, snor-, fietsen";"2017";"Alphen-Chaam";14;14
"1.2.3 Diefstal van brom-, snor-, fietsen";"2018";"Alphen-Chaam";11;11
"1.2.3 Diefstal van brom-, snor-, fietsen";"2019";"Alphen-Chaam";15;15
"1.2.3 Diefstal van brom-, snor-, fietsen";"2020";"Alphen-Chaam";6;6
"1.2.3 Diefstal van brom-, snor-, fietsen";"2021";"Alphen-Chaam";16;16
"1.2.3 Diefstal van brom-, snor-, fietsen";"2022";"Alphen-Chaam";21;21
"1.2.3 Diefstal van brom-, snor-, fietsen";"2023";"Alphen-Chaam";15;15
"1.2.3 Diefstal van brom-, snor-, fietsen";"2012";"Altena";151;149
"1.2.3 Diefstal van brom-, snor-, fietsen";"2013";"Altena";108;106
"1.2.3 Diefstal van brom-, snor-, fietsen";"2014";"Altena";117;114
"1.2.3 Diefstal van brom-, snor-, fietsen";"2015";"Altena";117;116
"1.2.3 Diefstal van brom-, snor-, fietsen";"2016";"Altena";86;84
"1.2.3 Diefstal van brom-, snor-, fietsen";"2017";"Altena";60;60
"1.2.3 Diefstal van brom-, snor-, fietsen";"2018";"Altena";37;37
"1.2.3 Diefstal van brom-, snor-, fietsen";"2019";"Altena";51;50
"1.2.3 Diefstal van brom-, snor-, fietsen";"2020";"Altena";100;98
"1.2.3 Diefstal van brom-, snor-, fietsen";"2021";"Altena";54;51
"1.2.3 Diefstal van brom-, snor-, fietsen";"2022";"Altena";43;43
"1.2.3 Diefstal van brom-, snor-, fietsen";"2023";"Altena";62;61
"1.2.3 Diefstal van brom-, snor-, fietsen";"2012";"Ameland";31;31
"1.2.3 Diefstal van brom-, snor-, fietsen";"2013";"Ameland";18;18
"1.2.3 Diefstal van brom-, snor-, fietsen";"2014";"Ameland";27;27
"1.2.3 Diefstal van brom-, snor-, fietsen";"2015";"Ameland";13;12
"1.2.3 Diefstal van brom-, snor-, fietsen";"2016";"Ameland";8;8
"1.2.3 Diefstal van brom-, snor-, fietsen";"2017";"Ameland";9;8
"1.2.3 Diefstal van brom-, snor-, fietsen";"2018";"Ameland";7;7
"1.2.3 Diefstal van brom-, snor-, fietsen";"2019";"Ameland";11;9
"1.2.3 Diefstal van brom-, snor-, fietsen";"2020";"Ameland";2;2
"1.2.3 Diefstal van brom-, snor-, fietsen";"2021";"Ameland";7;6
"1.2.3 Diefstal van brom-, snor-, fietsen";"2022";"Ameland";4;4
"1.2.3 Diefstal van brom-, snor-, fietsen";"2023";"Ameland";11;9
"1.2.3 Diefstal van brom-, snor-, fietsen";"2012";"Amersfoort";896;888
"1.2.3 Diefstal van brom-, snor-, fietsen";"2013";"Amersfoort";1058;1053
"1.2.3 Diefstal van brom-, snor-, fietsen";"2014";"Amersfoort";928;920
"1.2.3 Diefstal van brom-, snor-, fietsen";"2015";"Amersfoort";1113;1103
"1.2.3 Diefstal van brom-, snor-, fietsen";"2016";"Amersfoort";1076;1070
"1.2.3 Diefstal van brom-, snor-, fietsen";"2017";"Amersfoort";743;735
"1.2.3 Diefstal van brom-, snor-, fietsen";"2018";"Amersfoort";674;673
"1.2.3 Diefstal van brom-, snor-, fietsen";"2019";"Amersfoort";705;700
"1.2.3 Diefstal van brom-, snor-, fietsen";"2020";"Amersfoort";1044;1034
"1.2.3 Diefstal van brom-, snor-, fietsen";"2021";"Amersfoort";803;789
"1.2.3 Diefstal van brom-, snor-, fietsen";"2022";"Amersfoort";1011;1009
"1.2.3 Diefstal van brom-, snor-, fietsen";"2023";"Amersfoort";1335;1330
"1.2.3 Diefstal van brom-, snor-, fietsen";"2012";"Amstelveen";444;439
"1.2.3 Diefstal van brom-, snor-, fietsen";"2013";"Amstelveen";426;420
"1.2.3 Diefstal van brom-, snor-, fietsen";"2014";"Amstelveen";528;526
"1.2.3 Diefstal van brom-, snor-, fietsen";"2015";"Amstelveen";349;346
"1.2.3 Diefstal van brom-, snor-, fietsen";"2016";"Amstelveen";503;498
"1.2.3 Diefstal van brom-, snor-, fietsen";"2017";"Amstelveen";313;309
"1.2.3 Diefstal van brom-, snor-, fietsen";"2018";"Amstelveen";323;318
"1.2.3 Diefstal van brom-, snor-, fietsen";"2019";"Amstelveen";394;394
"1.2.3 Diefstal van brom-, snor-, fietsen";"2020";"Amstelveen";358;354
"1.2.3 Diefstal van brom-, snor-, fietsen";"2021";"Amstelveen";344;338
"1.2.3 Diefstal van brom-, snor-, fietsen";"2022";"Amstelveen";341;333
"1.2.3 Diefstal van brom-, snor-, fietsen";"2023";"Amstelveen";548;535
"1.2.3 Diefstal van brom-, snor-, fietsen";"2012";"Amsterdam";10532;10301
"1.2.3 Diefstal van brom-, snor-, fietsen";"2013";"Amsterdam";11354;11107
"1.2.3 Diefstal van brom-, snor-, fietsen";"2014";"Amsterdam";12168;11932
"1.2.3 Diefstal van brom-, snor-, fietsen";"2015";"Amsterdam";12752;12501
"1.2.3 Diefstal van brom-, snor-, fietsen";"2016";"Amsterdam";11564;11350
"1.2.3 Diefstal van brom-, snor-, fietsen";"2017";"Amsterdam";10835;10661
"1.2.3 Diefstal van brom-, snor-, fietsen";"2018";"Amsterdam";11376;11193
"1.2.3 Diefstal van brom-, snor-, fietsen";"2019";"Amsterdam";11326;11177
"1.2.3 Diefstal van brom-, snor-, fietsen";"2020";"Amsterdam";10398;10212
"1.2.3 Diefstal van brom-, snor-, fietsen";"2021";"Amsterdam";8210;8073
"1.2.3 Diefstal van brom-, snor-, fietsen";"2022";"Amsterdam";10878;10633
"1.2.3 Diefstal van brom-, snor-, fietsen";"2023";"Amsterdam";12368;12077
"1.2.3 Diefstal van brom-, snor-, fietsen";"2012";"Apeldoorn";1814;1789
"1.2.3 Diefstal van brom-, snor-, fietsen";"2013";"Apeldoorn";1508;1490
"1.2.3 Diefstal van brom-, snor-, fietsen";"2014";"Apeldoorn";1430;1406
"1.2.3 Diefstal van brom-, snor-, fietsen";"2015";"Apeldoorn";1167;1154
"1.2.3 Diefstal van brom-, snor-, fietsen";"2016";"Apeldoorn";849;832
"1.2.3 Diefstal van brom-, snor-, fietsen";"2017";"Apeldoorn";683;676
"1.2.3 Diefstal van brom-, snor-, fietsen";"2018";"Apeldoorn";687;679
"1.2.3 Diefstal van brom-, snor-, fietsen";"2019";"Apeldoorn";527;519
"1.2.3 Diefstal van brom-, snor-, fietsen";"2020";"Apeldoorn";618;606
"1.2.3 Diefstal van brom-, snor-, fietsen";"2021";"Apeldoorn";717;707
"1.2.3 Diefstal van brom-, snor-, fietsen";"2022";"Apeldoorn";776;768
"1.2.3 Diefstal van brom-, snor-, fietsen";"2023";"Apeldoorn";727;723
"1.2.3 Diefstal van brom-, snor-, fietsen";"2012";"Arnhem";1564;1542
"1.2.3 Diefstal van brom-, snor-, fietsen";"2013";"Arnhem";1308;1286
"1.2.3 Diefstal van brom-, snor-, fietsen";"2014";"Arnhem";1627;1595
"1.2.3 Diefstal van brom-, snor-, fietsen";"2015";"Arnhem";1195;1143
"1.2.3 Diefstal van brom-, snor-, fietsen";"2016";"Arnhem";1597;1559
"1.2.3 Diefstal van brom-, snor-, fietsen";"2017";"Arnhem";1209;1177
"1.2.3 Diefstal van brom-, snor-, fietsen";"2018";"Arnhem";1123;1095
"1.2.3 Diefstal van brom-, snor-, fietsen";"2019";"Arnhem";1100;1065
"1.2.3 Diefstal van brom-, snor-, fietsen";"2020";"Arnhem";915;893
"1.2.3 Diefstal van brom-, snor-, fietsen";"2021";"Arnhem";862;828
"1.2.3 Diefstal van brom-, snor-, fietsen";"2022";"Arnhem";1149;1073
"1.2.3 Diefstal van brom-, snor-, fietsen";"2023";"Arnhem";1285;1258
"1.2.3 Diefstal van brom-, snor-, fietsen";"2012";"Assen";714;703
"1.2.3 Diefstal van brom-, snor-, fietsen";"2013";"Assen";585;577
"1.2.3 Diefstal van brom-, snor-, fietsen";"2014";"Assen";520;513
"1.2.3 Diefstal van brom-, snor-, fietsen";"2015";"Assen";762;749
"1.2.3 Diefstal van brom-, snor-, fietsen";"2016";"Assen";612;602
"1.2.3 Diefstal van brom-, snor-, fietsen";"2017";"Assen";420;410
"1.2.3 Diefstal van brom-, snor-, fietsen";"2018";"Assen";408;396
"1.2.3 Diefstal van brom-, snor-, fietsen";"2019";"Assen";465;454
"1.2.3 Diefstal van brom-, snor-, fietsen";"2020";"Assen";329;323
"1.2.3 Diefstal van brom-, snor-, fietsen";"2021";"Assen";421;415
"1.2.3 Diefstal van brom-, snor-, fietsen";"2022";"Assen";662;653
"1.2.3 Diefstal van brom-, snor-, fietsen";"2023";"Assen";507;504
"1.2.3 Diefstal van brom-, snor-, fietsen";"2012";"Asten";113;112
"1.2.3 Diefstal van brom-, snor-, fietsen";"2013";"Asten";110;109
"1.2.3 Diefstal van brom-, snor-, fietsen";"2014";"Asten";128;129
"1.2.3 Diefstal van brom-, snor-, fietsen";"2015";"Asten";136;136
"1.2.3 Diefstal van brom-, snor-, fietsen";"2016";"Asten";68;68
"1.2.3 Diefstal van brom-, snor-, fietsen";"2017";"Asten";73;72
"1.2.3 Diefstal van brom-, snor-, fietsen";"2018";"Asten";46;46
"1.2.3 Diefstal van brom-, snor-, fietsen";"2019";"Asten";52;50
"1.2.3 Diefstal van brom-, snor-, fietsen";"2020";"Asten";51;51
"1.2.3 Diefstal van brom-, snor-, fietsen";"2021";"Asten";58;57
"1.2.3 Diefstal van brom-, snor-, fietsen";"2022";"Asten";53;53
"1.2.3 Diefstal van brom-, snor-, fietsen";"2023";"Asten";92;88
"1.2.3 Diefstal van brom-, snor-, fietsen";"2012";"Baarle-Nassau";27;27
"1.2.3 Diefstal van brom-, snor-, fietsen";"2013";"Baarle-Nassau";27;27
"1.2.3 Diefstal van brom-, snor-, fietsen";"2014";"Baarle-Nassau";28;28
"1.2.3 Diefstal van brom-, snor-, fietsen";"2015";"Baarle-Nassau";32;32
"1.2.3 Diefstal van brom-, snor-, fietsen";"2016";"Baarle-Nassau";15;15
"1.2.3 Diefstal van brom-, snor-, fietsen";"2017";"Baarle-Nassau";11;11
"1.2.3 Diefstal van brom-, snor-, fietsen";"2018";"Baarle-Nassau";9;9
"1.2.3 Diefstal van brom-, snor-, fietsen";"2019";"Baarle-Nassau";8;8
"1.2.3 Diefstal van brom-, snor-, fietsen";"2020";"Baarle-Nassau";7;7
"1.2.3 Diefstal van brom-, snor-, fietsen";"2021";"Baarle-Nassau";13;12
"1.2.3 Diefstal van brom-, snor-, fietsen";"2022";"Baarle-Nassau";16;16
"1.2.3 Diefstal van brom-, snor-, fietsen";"2023";"Baarle-Nassau";29;29
"1.2.3 Diefstal van brom-, snor-, fietsen";"2012";"Baarn";180;178
"1.2.3 Diefstal van brom-, snor-, fietsen";"2013";"Baarn";100;99
"1.2.3 Diefstal van brom-, snor-, fietsen";"2014";"Baarn";141;140
"1.2.3 Diefstal van brom-, snor-, fietsen";"2015";"Baarn";147;146
"1.2.3 Diefstal van brom-, snor-, fietsen";"2016";"Baarn";105;106
"1.2.3 Diefstal van brom-, snor-, fietsen";"2017";"Baarn";70;70
"1.2.3 Diefstal van brom-, snor-, fietsen";"2018";"Baarn";56;55
"1.2.3 Diefstal van brom-, snor-, fietsen";"2019";"Baarn";73;71
"1.2.3 Diefstal van brom-, snor-, fietsen";"2020";"Baarn";67;66
"1.2.3 Diefstal van brom-, snor-, fietsen";"2021";"Baarn";66;66
"1.2.3 Diefstal van brom-, snor-, fietsen";"2022";"Baarn";53;52
"1.2.3 Diefstal van brom-, snor-, fietsen";"2023";"Baarn";101;100
"1.2.3 Diefstal van brom-, snor-, fietsen";"2012";"Barendrecht";279;277
"1.2.3 Diefstal van brom-, snor-, fietsen";"2013";"Barendrecht";182;177
"1.2.3 Diefstal van brom-, snor-, fietsen";"2014";"Barendrecht";235;230
"1.2.3 Diefstal van brom-, snor-, fietsen";"2015";"Barendrecht";261;257
"1.2.3 Diefstal van brom-, snor-, fietsen";"2016";"Barendrecht";411;404
"1.2.3 Diefstal van brom-, snor-, fietsen";"2017";"Barendrecht";412;404
"1.2.3 Diefstal van brom-, snor-, fietsen";"2018";"Barendrecht";316;313
"1.2.3 Diefstal van brom-, snor-, fietsen";"2019";"Barendrecht";251;244
"1.2.3 Diefstal van brom-, snor-, fietsen";"2020";"Barendrecht";186;186
"1.2.3 Diefstal van brom-, snor-, fietsen";"2021";"Barendrecht";122;117
"1.2.3 Diefstal van brom-, snor-, fietsen";"2022";"Barendrecht";141;141
"1.2.3 Diefstal van brom-, snor-, fietsen";"2023";"Barendrecht";187;181
"1.2.3 Diefstal van brom-, snor-, fietsen";"2012";"Barneveld";205;205
"1.2.3 Diefstal van brom-, snor-, fietsen";"2013";"Barneveld";260;260
"1.2.3 Diefstal van brom-, snor-, fietsen";"2014";"Barneveld";216;216
"1.2.3 Diefstal van brom-, snor-, fietsen";"2015";"Barneveld";179;165
"1.2.3 Diefstal van brom-, snor-, fietsen";"2016";"Barneveld";209;198
"1.2.3 Diefstal van brom-, snor-, fietsen";"2017";"Barneveld";123;118
"1.2.3 Diefstal van brom-, snor-, fietsen";"2018";"Barneveld";86;83
"1.2.3 Diefstal van brom-, snor-, fietsen";"2019";"Barneveld";125;125
"1.2.3 Diefstal van brom-, snor-, fietsen";"2020";"Barneveld";107;103
"1.2.3 Diefstal van brom-, snor-, fietsen";"2021";"Barneveld";126;125
"1.2.3 Diefstal van brom-, snor-, fietsen";"2022";"Barneveld";125;118
"1.2.3 Diefstal van brom-, snor-, fietsen";"2023";"Barneveld";182;181
"1.2.3 Diefstal van brom-, snor-, fietsen";"2012";"Beek (L.)";131;130
"1.2.3 Diefstal van brom-, snor-, fietsen";"2013";"Beek (L.)";113;113
"1.2.3 Diefstal van brom-, snor-, fietsen";"2014";"Beek (L.)";84;83
"1.2.3 Diefstal van brom-, snor-, fietsen";"2015";"Beek (L.)";124;123
"1.2.3 Diefstal van brom-, snor-, fietsen";"2016";"Beek (L.)";159;158
"1.2.3 Diefstal van brom-, snor-, fietsen";"2017";"Beek (L.)";140;140
"1.2.3 Diefstal van brom-, snor-, fietsen";"2018";"Beek (L.)";28;26
"1.2.3 Diefstal van brom-, snor-, fietsen";"2019";"Beek (L.)";58;58
"1.2.3 Diefstal van brom-, snor-, fietsen";"2020";"Beek (L.)";40;39
"1.2.3 Diefstal van brom-, snor-, fietsen";"2021";"Beek (L.)";37;37
"1.2.3 Diefstal van brom-, snor-, fietsen";"2022";"Beek (L.)";88;88
"1.2.3 Diefstal van brom-, snor-, fietsen";"2023";"Beek (L.)";65;65
"1.2.3 Diefstal van brom-, snor-, fietsen";"2012";"Beekdaelen";116;117
"1.2.3 Diefstal van brom-, snor-, fietsen";"2013";"Beekdaelen";72;72
"1.2.3 Diefstal van brom-, snor-, fietsen";"2014";"Beekdaelen";123;123
"1.2.3 Diefstal van brom-, snor-, fietsen";"2015";"Beekdaelen";110;110
"1.2.3 Diefstal van brom-, snor-, fietsen";"2016";"Beekdaelen";82;82
"1.2.3 Diefstal van brom-, snor-, fietsen";"2017";"Beekdaelen";98;96
"1.2.3 Diefstal van brom-, snor-, fietsen";"2018";"Beekdaelen";50;48
"1.2.3 Diefstal van brom-, snor-, fietsen";"2019";"Beekdaelen";42;40
"1.2.3 Diefstal van brom-, snor-, fietsen";"2020";"Beekdaelen";46;46
"1.2.3 Diefstal van brom-, snor-, fietsen";"2021";"Beekdaelen";49;49
"1.2.3 Diefstal van brom-, snor-, fietsen";"2022";"Beekdaelen";68;68
"1.2.3 Diefstal van brom-, snor-, fietsen";"2023";"Beekdaelen";47;47
"1.2.3 Diefstal van brom-, snor-, fietsen";"2012";"Beesel";105;105
"1.2.3 Diefstal van brom-, snor-, fietsen";"2013";"Beesel";52;52
"1.2.3 Diefstal van brom-, snor-, fietsen";"2014";"Beesel";70;69
"1.2.3 Diefstal van brom-, snor-, fietsen";"2015";"Beesel";54;54
"1.2.3 Diefstal van brom-, snor-, fietsen";"2016";"Beesel";39;39
