"Soort misdrijf";"Perioden";"Regio's";"Geregistreerde misdrijven (aantal)";"Aangiften (aantal)"
"1.4.3 Openlijk geweld (persoon)";"2015";"Baarle-Nassau";;
"1.4.3 Openlijk geweld (persoon)";"2016";"Baarle-Nassau";1;1
"1.4.3 Openlijk geweld (persoon)";"2017";"Baarle-Nassau";;
"1.4.3 Openlijk geweld (persoon)";"2018";"Baarle-Nassau";1;1
"1.4.3 Openlijk geweld (persoon)";"2019";"Baarle-Nassau";2;2
"1.4.3 Openlijk geweld (persoon)";"2020";"Baarle-Nassau";1;
"1.4.3 Openlijk geweld (persoon)";"2021";"Baarle-Nassau";1;1
"1.4.3 Openlijk geweld (persoon)";"2022";"Baarle-Nassau";;
"1.4.3 Openlijk geweld (persoon)";"2023";"Baarle-Nassau";;
"1.4.3 Openlijk geweld (persoon)";"2012";"Baarn";18;19
"1.4.3 Openlijk geweld (persoon)";"2013";"Baarn";6;5
"1.4.3 Openlijk geweld (persoon)";"2014";"Baarn";7;7
"1.4.3 Openlijk geweld (persoon)";"2015";"Baarn";7;7
"1.4.3 Openlijk geweld (persoon)";"2016";"Baarn";11;9
"1.4.3 Openlijk geweld (persoon)";"2017";"Baarn";4;4
"1.4.3 Openlijk geweld (persoon)";"2018";"Baarn";4;4
"1.4.3 Openlijk geweld (persoon)";"2019";"Baarn";6;6
"1.4.3 Openlijk geweld (persoon)";"2020";"Baarn";2;2
"1.4.3 Openlijk geweld (persoon)";"2021";"Baarn";1;1
"1.4.3 Openlijk geweld (persoon)";"2022";"Baarn";11;12
"1.4.3 Openlijk geweld (persoon)";"2023";"Baarn";2;2
"1.4.3 Openlijk geweld (persoon)";"2012";"Barendrecht";23;20
"1.4.3 Openlijk geweld (persoon)";"2013";"Barendrecht";11;10
"1.4.3 Openlijk geweld (persoon)";"2014";"Barendrecht";10;11
"1.4.3 Openlijk geweld (persoon)";"2015";"Barendrecht";13;12
"1.4.3 Openlijk geweld (persoon)";"2016";"Barendrecht";5;4
"1.4.3 Openlijk geweld (persoon)";"2017";"Barendrecht";15;14
"1.4.3 Openlijk geweld (persoon)";"2018";"Barendrecht";18;14
"1.4.3 Openlijk geweld (persoon)";"2019";"Barendrecht";17;17
"1.4.3 Openlijk geweld (persoon)";"2020";"Barendrecht";14;12
"1.4.3 Openlijk geweld (persoon)";"2021";"Barendrecht";16;13
"1.4.3 Openlijk geweld (persoon)";"2022";"Barendrecht";15;13
"1.4.3 Openlijk geweld (persoon)";"2023";"Barendrecht";15;16
"1.4.3 Openlijk geweld (persoon)";"2012";"Barneveld";6;5
"1.4.3 Openlijk geweld (persoon)";"2013";"Barneveld";9;9
"1.4.3 Openlijk geweld (persoon)";"2014";"Barneveld";5;5
"1.4.3 Openlijk geweld (persoon)";"2015";"Barneveld";8;8
"1.4.3 Openlijk geweld (persoon)";"2016";"Barneveld";8;8
"1.4.3 Openlijk geweld (persoon)";"2017";"Barneveld";7;7
"1.4.3 Openlijk geweld (persoon)";"2018";"Barneveld";12;11
"1.4.3 Openlijk geweld (persoon)";"2019";"Barneveld";6;6
"1.4.3 Openlijk geweld (persoon)";"2020";"Barneveld";4;4
"1.4.3 Openlijk geweld (persoon)";"2021";"Barneveld";13;11
"1.4.3 Openlijk geweld (persoon)";"2022";"Barneveld";10;10
"1.4.3 Openlijk geweld (persoon)";"2023";"Barneveld";10;9
"1.4.3 Openlijk geweld (persoon)";"2012";"Beek (L.)";1;1
"1.4.3 Openlijk geweld (persoon)";"2013";"Beek (L.)";18;18
"1.4.3 Openlijk geweld (persoon)";"2014";"Beek (L.)";4;3
"1.4.3 Openlijk geweld (persoon)";"2015";"Beek (L.)";1;1
"1.4.3 Openlijk geweld (persoon)";"2016";"Beek (L.)";11;11
"1.4.3 Openlijk geweld (persoon)";"2017";"Beek (L.)";;
"1.4.3 Openlijk geweld (persoon)";"2018";"Beek (L.)";2;2
"1.4.3 Openlijk geweld (persoon)";"2019";"Beek (L.)";1;1
"1.4.3 Openlijk geweld (persoon)";"2020";"Beek (L.)";;
"1.4.3 Openlijk geweld (persoon)";"2021";"Beek (L.)";1;2
"1.4.3 Openlijk geweld (persoon)";"2022";"Beek (L.)";1;1
"1.4.3 Openlijk geweld (persoon)";"2023";"Beek (L.)";;
"1.4.3 Openlijk geweld (persoon)";"2012";"Beekdaelen";5;5
"1.4.3 Openlijk geweld (persoon)";"2013";"Beekdaelen";1;1
"1.4.3 Openlijk geweld (persoon)";"2014";"Beekdaelen";4;4
"1.4.3 Openlijk geweld (persoon)";"2015";"Beekdaelen";2;2
"1.4.3 Openlijk geweld (persoon)";"2016";"Beekdaelen";;
"1.4.3 Openlijk geweld (persoon)";"2017";"Beekdaelen";4;5
"1.4.3 Openlijk geweld (persoon)";"2018";"Beekdaelen";2;2
"1.4.3 Openlijk geweld (persoon)";"2019";"Beekdaelen";2;2
"1.4.3 Openlijk geweld (persoon)";"2020";"Beekdaelen";2;2
"1.4.3 Openlijk geweld (persoon)";"2021";"Beekdaelen";;
"1.4.3 Openlijk geweld (persoon)";"2022";"Beekdaelen";1;1
"1.4.3 Openlijk geweld (persoon)";"2023";"Beekdaelen";3;3
"1.4.3 Openlijk geweld (persoon)";"2012";"Beesel";3;3
"1.4.3 Openlijk geweld (persoon)";"2013";"Beesel";1;1
"1.4.3 Openlijk geweld (persoon)";"2014";"Beesel";2;2
"1.4.3 Openlijk geweld (persoon)";"2015";"Beesel";2;2
"1.4.3 Openlijk geweld (persoon)";"2016";"Beesel";;
"1.4.3 Openlijk geweld (persoon)";"2017";"Beesel";;
"1.4.3 Openlijk geweld (persoon)";"2018";"Beesel";2;1
"1.4.3 Openlijk geweld (persoon)";"2019";"Beesel";1;1
"1.4.3 Openlijk geweld (persoon)";"2020";"Beesel";;
"1.4.3 Openlijk geweld (persoon)";"2021";"Beesel";2;2
"1.4.3 Openlijk geweld (persoon)";"2022";"Beesel";1;1
"1.4.3 Openlijk geweld (persoon)";"2023";"Beesel";7;7
"1.4.3 Openlijk geweld (persoon)";"2012";"Berg en Dal";2;1
"1.4.3 Openlijk geweld (persoon)";"2013";"Berg en Dal";4;4
"1.4.3 Openlijk geweld (persoon)";"2014";"Berg en Dal";5;5
"1.4.3 Openlijk geweld (persoon)";"2015";"Berg en Dal";3;3
"1.4.3 Openlijk geweld (persoon)";"2016";"Berg en Dal";9;9
"1.4.3 Openlijk geweld (persoon)";"2017";"Berg en Dal";4;4
"1.4.3 Openlijk geweld (persoon)";"2018";"Berg en Dal";5;5
"1.4.3 Openlijk geweld (persoon)";"2019";"Berg en Dal";;
"1.4.3 Openlijk geweld (persoon)";"2020";"Berg en Dal";1;1
"1.4.3 Openlijk geweld (persoon)";"2021";"Berg en Dal";4;3
"1.4.3 Openlijk geweld (persoon)";"2022";"Berg en Dal";3;3
"1.4.3 Openlijk geweld (persoon)";"2023";"Berg en Dal";5;3
"1.4.3 Openlijk geweld (persoon)";"2012";"Bergeijk";1;1
"1.4.3 Openlijk geweld (persoon)";"2013";"Bergeijk";2;2
"1.4.3 Openlijk geweld (persoon)";"2014";"Bergeijk";1;1
"1.4.3 Openlijk geweld (persoon)";"2015";"Bergeijk";1;
"1.4.3 Openlijk geweld (persoon)";"2016";"Bergeijk";;
"1.4.3 Openlijk geweld (persoon)";"2017";"Bergeijk";4;4
"1.4.3 Openlijk geweld (persoon)";"2018";"Bergeijk";4;4
"1.4.3 Openlijk geweld (persoon)";"2019";"Bergeijk";3;3
"1.4.3 Openlijk geweld (persoon)";"2020";"Bergeijk";1;
"1.4.3 Openlijk geweld (persoon)";"2021";"Bergeijk";1;1
"1.4.3 Openlijk geweld (persoon)";"2022";"Bergeijk";1;2
"1.4.3 Openlijk geweld (persoon)";"2023";"Bergeijk";2;2
"1.4.3 Openlijk geweld (persoon)";"2012";"Bergen (L.)";;
"1.4.3 Openlijk geweld (persoon)";"2013";"Bergen (L.)";3;3
"1.4.3 Openlijk geweld (persoon)";"2014";"Bergen (L.)";1;
"1.4.3 Openlijk geweld (persoon)";"2015";"Bergen (L.)";1;1
"1.4.3 Openlijk geweld (persoon)";"2016";"Bergen (L.)";2;2
"1.4.3 Openlijk geweld (persoon)";"2017";"Bergen (L.)";;
"1.4.3 Openlijk geweld (persoon)";"2018";"Bergen (L.)";;
"1.4.3 Openlijk geweld (persoon)";"2019";"Bergen (L.)";2;2
"1.4.3 Openlijk geweld (persoon)";"2020";"Bergen (L.)";2;1
"1.4.3 Openlijk geweld (persoon)";"2021";"Bergen (L.)";1;1
"1.4.3 Openlijk geweld (persoon)";"2022";"Bergen (L.)";1;2
"1.4.3 Openlijk geweld (persoon)";"2023";"Bergen (L.)";3;7
"1.4.3 Openlijk geweld (persoon)";"2012";"Bergen (NH.)";7;7
"1.4.3 Openlijk geweld (persoon)";"2013";"Bergen (NH.)";4;5
"1.4.3 Openlijk geweld (persoon)";"2014";"Bergen (NH.)";10;10
"1.4.3 Openlijk geweld (persoon)";"2015";"Bergen (NH.)";2;2
"1.4.3 Openlijk geweld (persoon)";"2016";"Bergen (NH.)";4;3
