"Soort misdrijf";"Perioden";"Regio's";"Geregistreerde misdrijven (aantal)";"Aangiften (aantal)"
"3.5.5 Weg (overig)";"2012";"Nederland";5319;478
"3.5.5 Weg (overig)";"2013";"Nederland";5284;441
"3.5.5 Weg (overig)";"2014";"Nederland";5392;438
"3.5.5 Weg (overig)";"2015";"Nederland";4991;432
"3.5.5 Weg (overig)";"2016";"Nederland";5446;430
"3.5.5 Weg (overig)";"2017";"Nederland";5444;383
"3.5.5 Weg (overig)";"2018";"Nederland";6041;414
"3.5.5 Weg (overig)";"2019";"Nederland";6666;363
"3.5.5 Weg (overig)";"2020";"Nederland";8761;362
"3.5.5 Weg (overig)";"2021";"Nederland";9574;346
"3.5.5 Weg (overig)";"2022";"Nederland";11730;353
"3.5.5 Weg (overig)";"2023";"Nederland";12138;349
"3.5.5 Weg (overig)";"2012";"Aa en Hunze";7;2
"3.5.5 Weg (overig)";"2013";"Aa en Hunze";4;1
"3.5.5 Weg (overig)";"2014";"Aa en Hunze";4;1
"3.5.5 Weg (overig)";"2015";"Aa en Hunze";5;
"3.5.5 Weg (overig)";"2016";"Aa en Hunze";6;
"3.5.5 Weg (overig)";"2017";"Aa en Hunze";13;
"3.5.5 Weg (overig)";"2018";"Aa en Hunze";4;
"3.5.5 Weg (overig)";"2019";"Aa en Hunze";8;
"3.5.5 Weg (overig)";"2020";"Aa en Hunze";8;1
"3.5.5 Weg (overig)";"2021";"Aa en Hunze";10;
"3.5.5 Weg (overig)";"2022";"Aa en Hunze";8;
"3.5.5 Weg (overig)";"2023";"Aa en Hunze";9;1
"3.5.5 Weg (overig)";"2012";"Aalsmeer";1;
"3.5.5 Weg (overig)";"2013";"Aalsmeer";4;1
"3.5.5 Weg (overig)";"2014";"Aalsmeer";7;1
"3.5.5 Weg (overig)";"2015";"Aalsmeer";9;2
"3.5.5 Weg (overig)";"2016";"Aalsmeer";6;
"3.5.5 Weg (overig)";"2017";"Aalsmeer";3;
"3.5.5 Weg (overig)";"2018";"Aalsmeer";7;
"3.5.5 Weg (overig)";"2019";"Aalsmeer";9;
"3.5.5 Weg (overig)";"2020";"Aalsmeer";4;
"3.5.5 Weg (overig)";"2021";"Aalsmeer";10;
"3.5.5 Weg (overig)";"2022";"Aalsmeer";7;
"3.5.5 Weg (overig)";"2023";"Aalsmeer";13;
"3.5.5 Weg (overig)";"2012";"Aalten";3;
"3.5.5 Weg (overig)";"2013";"Aalten";;
"3.5.5 Weg (overig)";"2014";"Aalten";1;
"3.5.5 Weg (overig)";"2015";"Aalten";3;
"3.5.5 Weg (overig)";"2016";"Aalten";6;
"3.5.5 Weg (overig)";"2017";"Aalten";4;
"3.5.5 Weg (overig)";"2018";"Aalten";1;
"3.5.5 Weg (overig)";"2019";"Aalten";2;
"3.5.5 Weg (overig)";"2020";"Aalten";1;
"3.5.5 Weg (overig)";"2021";"Aalten";1;
"3.5.5 Weg (overig)";"2022";"Aalten";2;
"3.5.5 Weg (overig)";"2023";"Aalten";5;
"3.5.5 Weg (overig)";"2012";"Achtkarspelen";7;1
"3.5.5 Weg (overig)";"2013";"Achtkarspelen";10;1
"3.5.5 Weg (overig)";"2014";"Achtkarspelen";9;
"3.5.5 Weg (overig)";"2015";"Achtkarspelen";4;
"3.5.5 Weg (overig)";"2016";"Achtkarspelen";15;1
"3.5.5 Weg (overig)";"2017";"Achtkarspelen";8;
"3.5.5 Weg (overig)";"2018";"Achtkarspelen";10;
"3.5.5 Weg (overig)";"2019";"Achtkarspelen";10;
"3.5.5 Weg (overig)";"2020";"Achtkarspelen";6;
"3.5.5 Weg (overig)";"2021";"Achtkarspelen";10;1
"3.5.5 Weg (overig)";"2022";"Achtkarspelen";11;1
"3.5.5 Weg (overig)";"2023";"Achtkarspelen";18;
"3.5.5 Weg (overig)";"2012";"Alblasserdam";6;
"3.5.5 Weg (overig)";"2013";"Alblasserdam";8;1
"3.5.5 Weg (overig)";"2014";"Alblasserdam";5;
"3.5.5 Weg (overig)";"2015";"Alblasserdam";8;2
"3.5.5 Weg (overig)";"2016";"Alblasserdam";12;
"3.5.5 Weg (overig)";"2017";"Alblasserdam";5;1
"3.5.5 Weg (overig)";"2018";"Alblasserdam";7;
"3.5.5 Weg (overig)";"2019";"Alblasserdam";8;1
"3.5.5 Weg (overig)";"2020";"Alblasserdam";9;
"3.5.5 Weg (overig)";"2021";"Alblasserdam";9;
"3.5.5 Weg (overig)";"2022";"Alblasserdam";11;
"3.5.5 Weg (overig)";"2023";"Alblasserdam";9;
"3.5.5 Weg (overig)";"2012";"Albrandswaard";4;
"3.5.5 Weg (overig)";"2013";"Albrandswaard";2;
"3.5.5 Weg (overig)";"2014";"Albrandswaard";7;1
"3.5.5 Weg (overig)";"2015";"Albrandswaard";3;
"3.5.5 Weg (overig)";"2016";"Albrandswaard";3;
"3.5.5 Weg (overig)";"2017";"Albrandswaard";2;
"3.5.5 Weg (overig)";"2018";"Albrandswaard";7;2
"3.5.5 Weg (overig)";"2019";"Albrandswaard";4;
"3.5.5 Weg (overig)";"2020";"Albrandswaard";10;1
"3.5.5 Weg (overig)";"2021";"Albrandswaard";10;
"3.5.5 Weg (overig)";"2022";"Albrandswaard";11;
"3.5.5 Weg (overig)";"2023";"Albrandswaard";23;
"3.5.5 Weg (overig)";"2012";"Alkmaar";31;3
"3.5.5 Weg (overig)";"2013";"Alkmaar";35;2
"3.5.5 Weg (overig)";"2014";"Alkmaar";40;1
"3.5.5 Weg (overig)";"2015";"Alkmaar";73;4
"3.5.5 Weg (overig)";"2016";"Alkmaar";60;1
