"Soort misdrijf";"Perioden";"Regio's";"Geregistreerde misdrijven (aantal)";"Aangiften (aantal)"
"1.4.5 Mishandeling";"2012";"Nederland";56461;48672
"1.4.5 Mishandeling";"2013";"Nederland";51941;45595
"1.4.5 Mishandeling";"2014";"Nederland";49756;43953
"1.4.5 Mishandeling";"2015";"Nederland";47471;42100
"1.4.5 Mishandeling";"2016";"Nederland";46248;40893
"1.4.5 Mishandeling";"2017";"Nederland";44085;39123
"1.4.5 Mishandeling";"2018";"Nederland";42331;37242
"1.4.5 Mishandeling";"2019";"Nederland";41787;35766
"1.4.5 Mishandeling";"2020";"Nederland";37582;32006
"1.4.5 Mishandeling";"2021";"Nederland";35759;30656
"1.4.5 Mishandeling";"2022";"Nederland";40591;34922
"1.4.5 Mishandeling";"2023";"Nederland";39339;33992
"1.4.5 Mishandeling";"2012";"Aa en Hunze";33;25
"1.4.5 Mishandeling";"2013";"Aa en Hunze";27;23
"1.4.5 Mishandeling";"2014";"Aa en Hunze";29;26
"1.4.5 Mishandeling";"2015";"Aa en Hunze";33;30
"1.4.5 Mishandeling";"2016";"Aa en Hunze";30;26
"1.4.5 Mishandeling";"2017";"Aa en Hunze";20;18
"1.4.5 Mishandeling";"2018";"Aa en Hunze";28;26
"1.4.5 Mishandeling";"2019";"Aa en Hunze";44;40
"1.4.5 Mishandeling";"2020";"Aa en Hunze";21;15
"1.4.5 Mishandeling";"2021";"Aa en Hunze";19;17
"1.4.5 Mishandeling";"2022";"Aa en Hunze";16;17
"1.4.5 Mishandeling";"2023";"Aa en Hunze";22;20
"1.4.5 Mishandeling";"2012";"Aalsmeer";69;57
"1.4.5 Mishandeling";"2013";"Aalsmeer";57;54
"1.4.5 Mishandeling";"2014";"Aalsmeer";66;59
"1.4.5 Mishandeling";"2015";"Aalsmeer";52;45
"1.4.5 Mishandeling";"2016";"Aalsmeer";65;66
"1.4.5 Mishandeling";"2017";"Aalsmeer";51;48
"1.4.5 Mishandeling";"2018";"Aalsmeer";59;44
"1.4.5 Mishandeling";"2019";"Aalsmeer";56;48
"1.4.5 Mishandeling";"2020";"Aalsmeer";52;44
"1.4.5 Mishandeling";"2021";"Aalsmeer";62;46
"1.4.5 Mishandeling";"2022";"Aalsmeer";60;46
"1.4.5 Mishandeling";"2023";"Aalsmeer";60;45
"1.4.5 Mishandeling";"2012";"Aalten";33;28
"1.4.5 Mishandeling";"2013";"Aalten";34;29
"1.4.5 Mishandeling";"2014";"Aalten";34;31
"1.4.5 Mishandeling";"2015";"Aalten";36;33
"1.4.5 Mishandeling";"2016";"Aalten";28;27
"1.4.5 Mishandeling";"2017";"Aalten";23;20
"1.4.5 Mishandeling";"2018";"Aalten";27;25
"1.4.5 Mishandeling";"2019";"Aalten";23;22
"1.4.5 Mishandeling";"2020";"Aalten";18;16
"1.4.5 Mishandeling";"2021";"Aalten";22;20
"1.4.5 Mishandeling";"2022";"Aalten";18;17
"1.4.5 Mishandeling";"2023";"Aalten";28;24
"1.4.5 Mishandeling";"2012";"Achtkarspelen";62;51
"1.4.5 Mishandeling";"2013";"Achtkarspelen";41;32
"1.4.5 Mishandeling";"2014";"Achtkarspelen";74;72
"1.4.5 Mishandeling";"2015";"Achtkarspelen";59;58
