"Soort misdrijf";"Perioden";"Regio's";"Geregistreerde misdrijven (aantal)";"Aangiften (aantal)"
"2.4.2 Huisvredebreuk";"2017";"Albrandswaard";;
"2.4.2 Huisvredebreuk";"2018";"Albrandswaard";1;
"2.4.2 Huisvredebreuk";"2019";"Albrandswaard";;
"2.4.2 Huisvredebreuk";"2020";"Albrandswaard";2;2
"2.4.2 Huisvredebreuk";"2021";"Albrandswaard";1;
"2.4.2 Huisvredebreuk";"2022";"Albrandswaard";1;1
"2.4.2 Huisvredebreuk";"2023";"Albrandswaard";1;
"2.4.2 Huisvredebreuk";"2012";"Alkmaar";23;21
"2.4.2 Huisvredebreuk";"2013";"Alkmaar";16;13
"2.4.2 Huisvredebreuk";"2014";"Alkmaar";14;11
"2.4.2 Huisvredebreuk";"2015";"Alkmaar";16;16
"2.4.2 Huisvredebreuk";"2016";"Alkmaar";18;16
"2.4.2 Huisvredebreuk";"2017";"Alkmaar";17;16
"2.4.2 Huisvredebreuk";"2018";"Alkmaar";16;12
"2.4.2 Huisvredebreuk";"2019";"Alkmaar";18;16
"2.4.2 Huisvredebreuk";"2020";"Alkmaar";34;29
"2.4.2 Huisvredebreuk";"2021";"Alkmaar";21;19
"2.4.2 Huisvredebreuk";"2022";"Alkmaar";39;30
"2.4.2 Huisvredebreuk";"2023";"Alkmaar";45;35
"2.4.2 Huisvredebreuk";"2012";"Almelo";26;16
"2.4.2 Huisvredebreuk";"2013";"Almelo";33;18
"2.4.2 Huisvredebreuk";"2014";"Almelo";16;11
"2.4.2 Huisvredebreuk";"2015";"Almelo";13;11
"2.4.2 Huisvredebreuk";"2016";"Almelo";15;10
"2.4.2 Huisvredebreuk";"2017";"Almelo";12;8
"2.4.2 Huisvredebreuk";"2018";"Almelo";17;11
"2.4.2 Huisvredebreuk";"2019";"Almelo";29;22
"2.4.2 Huisvredebreuk";"2020";"Almelo";21;16
"2.4.2 Huisvredebreuk";"2021";"Almelo";15;10
"2.4.2 Huisvredebreuk";"2022";"Almelo";20;10
"2.4.2 Huisvredebreuk";"2023";"Almelo";33;28
"2.4.2 Huisvredebreuk";"2012";"Almere";16;13
"2.4.2 Huisvredebreuk";"2013";"Almere";20;15
"2.4.2 Huisvredebreuk";"2014";"Almere";12;11
"2.4.2 Huisvredebreuk";"2015";"Almere";18;12
"2.4.2 Huisvredebreuk";"2016";"Almere";24;20
"2.4.2 Huisvredebreuk";"2017";"Almere";15;14
"2.4.2 Huisvredebreuk";"2018";"Almere";22;15
"2.4.2 Huisvredebreuk";"2019";"Almere";27;22
"2.4.2 Huisvredebreuk";"2020";"Almere";36;20
"2.4.2 Huisvredebreuk";"2021";"Almere";29;19
"2.4.2 Huisvredebreuk";"2022";"Almere";54;26
"2.4.2 Huisvredebreuk";"2023";"Almere";22;9
"2.4.2 Huisvredebreuk";"2012";"Alphen aan den Rijn";11;10
"2.4.2 Huisvredebreuk";"2013";"Alphen aan den Rijn";10;7
"2.4.2 Huisvredebreuk";"2014";"Alphen aan den Rijn";8;5
"2.4.2 Huisvredebreuk";"2015";"Alphen aan den Rijn";6;6
"2.4.2 Huisvredebreuk";"2016";"Alphen aan den Rijn";6;3
"2.4.2 Huisvredebreuk";"2017";"Alphen aan den Rijn";16;12
"2.4.2 Huisvredebreuk";"2018";"Alphen aan den Rijn";9;6
"2.4.2 Huisvredebreuk";"2019";"Alphen aan den Rijn";8;6
"2.4.2 Huisvredebreuk";"2020";"Alphen aan den Rijn";10;7
"2.4.2 Huisvredebreuk";"2021";"Alphen aan den Rijn";11;11
"2.4.2 Huisvredebreuk";"2022";"Alphen aan den Rijn";17;13
"2.4.2 Huisvredebreuk";"2023";"Alphen aan den Rijn";21;13
"2.4.2 Huisvredebreuk";"2012";"Alphen-Chaam";;
"2.4.2 Huisvredebreuk";"2013";"Alphen-Chaam";;
"2.4.2 Huisvredebreuk";"2014";"Alphen-Chaam";;
"2.4.2 Huisvredebreuk";"2015";"Alphen-Chaam";1;1
"2.4.2 Huisvredebreuk";"2016";"Alphen-Chaam";;
"2.4.2 Huisvredebreuk";"2017";"Alphen-Chaam";;
"2.4.2 Huisvredebreuk";"2018";"Alphen-Chaam";;
"2.4.2 Huisvredebreuk";"2019";"Alphen-Chaam";;
"2.4.2 Huisvredebreuk";"2020";"Alphen-Chaam";;
"2.4.2 Huisvredebreuk";"2021";"Alphen-Chaam";;
"2.4.2 Huisvredebreuk";"2022";"Alphen-Chaam";2;2
"2.4.2 Huisvredebreuk";"2023";"Alphen-Chaam";1;1
"2.4.2 Huisvredebreuk";"2012";"Altena";2;2
"2.4.2 Huisvredebreuk";"2013";"Altena";2;1
"2.4.2 Huisvredebreuk";"2014";"Altena";;
"2.4.2 Huisvredebreuk";"2015";"Altena";;
"2.4.2 Huisvredebreuk";"2016";"Altena";1;1
"2.4.2 Huisvredebreuk";"2017";"Altena";2;1
"2.4.2 Huisvredebreuk";"2018";"Altena";2;1
"2.4.2 Huisvredebreuk";"2019";"Altena";4;3
"2.4.2 Huisvredebreuk";"2020";"Altena";3;
"2.4.2 Huisvredebreuk";"2021";"Altena";4;3
"2.4.2 Huisvredebreuk";"2022";"Altena";4;2
"2.4.2 Huisvredebreuk";"2023";"Altena";4;3
"2.4.2 Huisvredebreuk";"2012";"Ameland";;
"2.4.2 Huisvredebreuk";"2013";"Ameland";;
"2.4.2 Huisvredebreuk";"2014";"Ameland";2;2
"2.4.2 Huisvredebreuk";"2015";"Ameland";;
"2.4.2 Huisvredebreuk";"2016";"Ameland";;
"2.4.2 Huisvredebreuk";"2017";"Ameland";2;2
"2.4.2 Huisvredebreuk";"2018";"Ameland";;
"2.4.2 Huisvredebreuk";"2019";"Ameland";;
"2.4.2 Huisvredebreuk";"2020";"Ameland";;
"2.4.2 Huisvredebreuk";"2021";"Ameland";;
"2.4.2 Huisvredebreuk";"2022";"Ameland";1;1
"2.4.2 Huisvredebreuk";"2023";"Ameland";;
"2.4.2 Huisvredebreuk";"2012";"Amersfoort";20;17
"2.4.2 Huisvredebreuk";"2013";"Amersfoort";36;33
"2.4.2 Huisvredebreuk";"2014";"Amersfoort";41;34
"2.4.2 Huisvredebreuk";"2015";"Amersfoort";27;28
"2.4.2 Huisvredebreuk";"2016";"Amersfoort";17;15
"2.4.2 Huisvredebreuk";"2017";"Amersfoort";32;31
"2.4.2 Huisvredebreuk";"2018";"Amersfoort";28;26
"2.4.2 Huisvredebreuk";"2019";"Amersfoort";22;19
"2.4.2 Huisvredebreuk";"2020";"Amersfoort";20;14
"2.4.2 Huisvredebreuk";"2021";"Amersfoort";33;28
"2.4.2 Huisvredebreuk";"2022";"Amersfoort";20;14
"2.4.2 Huisvredebreuk";"2023";"Amersfoort";16;10
"2.4.2 Huisvredebreuk";"2012";"Amstelveen";7;4
"2.4.2 Huisvredebreuk";"2013";"Amstelveen";5;3
"2.4.2 Huisvredebreuk";"2014";"Amstelveen";8;4
"2.4.2 Huisvredebreuk";"2015";"Amstelveen";10;3
"2.4.2 Huisvredebreuk";"2016";"Amstelveen";13;10
"2.4.2 Huisvredebreuk";"2017";"Amstelveen";12;9
"2.4.2 Huisvredebreuk";"2018";"Amstelveen";4;4
"2.4.2 Huisvredebreuk";"2019";"Amstelveen";11;6
"2.4.2 Huisvredebreuk";"2020";"Amstelveen";9;7
"2.4.2 Huisvredebreuk";"2021";"Amstelveen";7;3
"2.4.2 Huisvredebreuk";"2022";"Amstelveen";14;9
"2.4.2 Huisvredebreuk";"2023";"Amstelveen";6;4
"2.4.2 Huisvredebreuk";"2012";"Amsterdam";196;117
"2.4.2 Huisvredebreuk";"2013";"Amsterdam";218;152
"2.4.2 Huisvredebreuk";"2014";"Amsterdam";222;165
"2.4.2 Huisvredebreuk";"2015";"Amsterdam";239;172
"2.4.2 Huisvredebreuk";"2016";"Amsterdam";262;171
"2.4.2 Huisvredebreuk";"2017";"Amsterdam";211;158
"2.4.2 Huisvredebreuk";"2018";"Amsterdam";249;181
"2.4.2 Huisvredebreuk";"2019";"Amsterdam";255;177
"2.4.2 Huisvredebreuk";"2020";"Amsterdam";228;134
"2.4.2 Huisvredebreuk";"2021";"Amsterdam";209;124
"2.4.2 Huisvredebreuk";"2022";"Amsterdam";295;184
"2.4.2 Huisvredebreuk";"2023";"Amsterdam";301;188
"2.4.2 Huisvredebreuk";"2012";"Apeldoorn";24;19
"2.4.2 Huisvredebreuk";"2013";"Apeldoorn";17;15
"2.4.2 Huisvredebreuk";"2014";"Apeldoorn";17;15
"2.4.2 Huisvredebreuk";"2015";"Apeldoorn";13;12
"2.4.2 Huisvredebreuk";"2016";"Apeldoorn";22;20
"2.4.2 Huisvredebreuk";"2017";"Apeldoorn";24;22
"2.4.2 Huisvredebreuk";"2018";"Apeldoorn";23;18
"2.4.2 Huisvredebreuk";"2019";"Apeldoorn";32;28
"2.4.2 Huisvredebreuk";"2020";"Apeldoorn";17;12
"2.4.2 Huisvredebreuk";"2021";"Apeldoorn";20;14
"2.4.2 Huisvredebreuk";"2022";"Apeldoorn";16;12
"2.4.2 Huisvredebreuk";"2023";"Apeldoorn";34;21
"2.4.2 Huisvredebreuk";"2012";"Arnhem";32;27
"2.4.2 Huisvredebreuk";"2013";"Arnhem";18;15
"2.4.2 Huisvredebreuk";"2014";"Arnhem";27;25
"2.4.2 Huisvredebreuk";"2015";"Arnhem";21;21
"2.4.2 Huisvredebreuk";"2016";"Arnhem";46;38
"2.4.2 Huisvredebreuk";"2017";"Arnhem";44;32
"2.4.2 Huisvredebreuk";"2018";"Arnhem";43;33
"2.4.2 Huisvredebreuk";"2019";"Arnhem";79;44
"2.4.2 Huisvredebreuk";"2020";"Arnhem";62;48
"2.4.2 Huisvredebreuk";"2021";"Arnhem";73;44
"2.4.2 Huisvredebreuk";"2022";"Arnhem";73;60
"2.4.2 Huisvredebreuk";"2023";"Arnhem";135;109
"2.4.2 Huisvredebreuk";"2012";"Assen";7;5
"2.4.2 Huisvredebreuk";"2013";"Assen";13;9
"2.4.2 Huisvredebreuk";"2014";"Assen";13;11
"2.4.2 Huisvredebreuk";"2015";"Assen";18;14
"2.4.2 Huisvredebreuk";"2016";"Assen";18;11
"2.4.2 Huisvredebreuk";"2017";"Assen";23;18
"2.4.2 Huisvredebreuk";"2018";"Assen";11;10
"2.4.2 Huisvredebreuk";"2019";"Assen";9;7
"2.4.2 Huisvredebreuk";"2020";"Assen";11;7
"2.4.2 Huisvredebreuk";"2021";"Assen";7;4
"2.4.2 Huisvredebreuk";"2022";"Assen";6;3
"2.4.2 Huisvredebreuk";"2023";"Assen";10;8
"2.4.2 Huisvredebreuk";"2012";"Asten";;
"2.4.2 Huisvredebreuk";"2013";"Asten";1;1
"2.4.2 Huisvredebreuk";"2014";"Asten";1;
"2.4.2 Huisvredebreuk";"2015";"Asten";;
"2.4.2 Huisvredebreuk";"2016";"Asten";3;3
"2.4.2 Huisvredebreuk";"2017";"Asten";1;1
"2.4.2 Huisvredebreuk";"2018";"Asten";4;2
"2.4.2 Huisvredebreuk";"2019";"Asten";5;3
"2.4.2 Huisvredebreuk";"2020";"Asten";7;5
"2.4.2 Huisvredebreuk";"2021";"Asten";1;1
"2.4.2 Huisvredebreuk";"2022";"Asten";3;2
"2.4.2 Huisvredebreuk";"2023";"Asten";1;
"2.4.2 Huisvredebreuk";"2012";"Baarle-Nassau";;
"2.4.2 Huisvredebreuk";"2013";"Baarle-Nassau";;
"2.4.2 Huisvredebreuk";"2014";"Baarle-Nassau";2;2
"2.4.2 Huisvredebreuk";"2015";"Baarle-Nassau";1;1
"2.4.2 Huisvredebreuk";"2016";"Baarle-Nassau";;
"2.4.2 Huisvredebreuk";"2017";"Baarle-Nassau";;
"2.4.2 Huisvredebreuk";"2018";"Baarle-Nassau";;
"2.4.2 Huisvredebreuk";"2019";"Baarle-Nassau";1;
"2.4.2 Huisvredebreuk";"2020";"Baarle-Nassau";;
"2.4.2 Huisvredebreuk";"2021";"Baarle-Nassau";1;1
"2.4.2 Huisvredebreuk";"2022";"Baarle-Nassau";;
"2.4.2 Huisvredebreuk";"2023";"Baarle-Nassau";;
"2.4.2 Huisvredebreuk";"2012";"Baarn";;
"2.4.2 Huisvredebreuk";"2013";"Baarn";;
"2.4.2 Huisvredebreuk";"2014";"Baarn";1;
"2.4.2 Huisvredebreuk";"2015";"Baarn";2;2
"2.4.2 Huisvredebreuk";"2016";"Baarn";1;1
"2.4.2 Huisvredebreuk";"2017";"Baarn";;
"2.4.2 Huisvredebreuk";"2018";"Baarn";;
"2.4.2 Huisvredebreuk";"2019";"Baarn";1;1
"2.4.2 Huisvredebreuk";"2020";"Baarn";1;1
"2.4.2 Huisvredebreuk";"2021";"Baarn";;
"2.4.2 Huisvredebreuk";"2022";"Baarn";1;1
"2.4.2 Huisvredebreuk";"2023";"Baarn";2;2
"2.4.2 Huisvredebreuk";"2012";"Barendrecht";1;1
"2.4.2 Huisvredebreuk";"2013";"Barendrecht";5;
"2.4.2 Huisvredebreuk";"2014";"Barendrecht";2;2
"2.4.2 Huisvredebreuk";"2015";"Barendrecht";4;2
"2.4.2 Huisvredebreuk";"2016";"Barendrecht";7;6
"2.4.2 Huisvredebreuk";"2017";"Barendrecht";2;2
"2.4.2 Huisvredebreuk";"2018";"Barendrecht";1;
"2.4.2 Huisvredebreuk";"2019";"Barendrecht";1;1
"2.4.2 Huisvredebreuk";"2020";"Barendrecht";1;1
"2.4.2 Huisvredebreuk";"2021";"Barendrecht";2;1
"2.4.2 Huisvredebreuk";"2022";"Barendrecht";1;1
"2.4.2 Huisvredebreuk";"2023";"Barendrecht";1;1
"2.4.2 Huisvredebreuk";"2012";"Barneveld";3;1
"2.4.2 Huisvredebreuk";"2013";"Barneveld";3;3
"2.4.2 Huisvredebreuk";"2014";"Barneveld";2;1
"2.4.2 Huisvredebreuk";"2015";"Barneveld";2;2
"2.4.2 Huisvredebreuk";"2016";"Barneveld";2;1
"2.4.2 Huisvredebreuk";"2017";"Barneveld";4;4
"2.4.2 Huisvredebreuk";"2018";"Barneveld";6;6
"2.4.2 Huisvredebreuk";"2019";"Barneveld";1;
"2.4.2 Huisvredebreuk";"2020";"Barneveld";2;2
"2.4.2 Huisvredebreuk";"2021";"Barneveld";3;2
"2.4.2 Huisvredebreuk";"2022";"Barneveld";3;3
"2.4.2 Huisvredebreuk";"2023";"Barneveld";2;1
"2.4.2 Huisvredebreuk";"2012";"Beek (L.)";1;1
"2.4.2 Huisvredebreuk";"2013";"Beek (L.)";;
"2.4.2 Huisvredebreuk";"2014";"Beek (L.)";1;
"2.4.2 Huisvredebreuk";"2015";"Beek (L.)";1;1
"2.4.2 Huisvredebreuk";"2016";"Beek (L.)";;
"2.4.2 Huisvredebreuk";"2017";"Beek (L.)";1;1
"2.4.2 Huisvredebreuk";"2018";"Beek (L.)";1;
"2.4.2 Huisvredebreuk";"2019";"Beek (L.)";4;3
"2.4.2 Huisvredebreuk";"2020";"Beek (L.)";4;2
"2.4.2 Huisvredebreuk";"2021";"Beek (L.)";3;2
"2.4.2 Huisvredebreuk";"2022";"Beek (L.)";1;
"2.4.2 Huisvredebreuk";"2023";"Beek (L.)";3;1
"2.4.2 Huisvredebreuk";"2012";"Beekdaelen";2;1
"2.4.2 Huisvredebreuk";"2013";"Beekdaelen";;
"2.4.2 Huisvredebreuk";"2014";"Beekdaelen";1;
"2.4.2 Huisvredebreuk";"2015";"Beekdaelen";;
"2.4.2 Huisvredebreuk";"2016";"Beekdaelen";;
"2.4.2 Huisvredebreuk";"2017";"Beekdaelen";1;1
"2.4.2 Huisvredebreuk";"2018";"Beekdaelen";1;
"2.4.2 Huisvredebreuk";"2019";"Beekdaelen";1;
"2.4.2 Huisvredebreuk";"2020";"Beekdaelen";2;1
"2.4.2 Huisvredebreuk";"2021";"Beekdaelen";;
"2.4.2 Huisvredebreuk";"2022";"Beekdaelen";2;2
"2.4.2 Huisvredebreuk";"2023";"Beekdaelen";2;2
"2.4.2 Huisvredebreuk";"2012";"Beesel";3;3
"2.4.2 Huisvredebreuk";"2013";"Beesel";1;
"2.4.2 Huisvredebreuk";"2014";"Beesel";1;
"2.4.2 Huisvredebreuk";"2015";"Beesel";;
"2.4.2 Huisvredebreuk";"2016";"Beesel";1;1
"2.4.2 Huisvredebreuk";"2017";"Beesel";;
"2.4.2 Huisvredebreuk";"2018";"Beesel";1;1
"2.4.2 Huisvredebreuk";"2019";"Beesel";;
"2.4.2 Huisvredebreuk";"2020";"Beesel";1;1
"2.4.2 Huisvredebreuk";"2021";"Beesel";1;1
"2.4.2 Huisvredebreuk";"2022";"Beesel";1;1
"2.4.2 Huisvredebreuk";"2023";"Beesel";;
"2.4.2 Huisvredebreuk";"2012";"Berg en Dal";3;2
"2.4.2 Huisvredebreuk";"2013";"Berg en Dal";9;7
"2.4.2 Huisvredebreuk";"2014";"Berg en Dal";2;1
"2.4.2 Huisvredebreuk";"2015";"Berg en Dal";7;6
"2.4.2 Huisvredebreuk";"2016";"Berg en Dal";2;1
"2.4.2 Huisvredebreuk";"2017";"Berg en Dal";4;4
"2.4.2 Huisvredebreuk";"2018";"Berg en Dal";4;2
"2.4.2 Huisvredebreuk";"2019";"Berg en Dal";3;3
"2.4.2 Huisvredebreuk";"2020";"Berg en Dal";;
"2.4.2 Huisvredebreuk";"2021";"Berg en Dal";1;1
"2.4.2 Huisvredebreuk";"2022";"Berg en Dal";1;1
"2.4.2 Huisvredebreuk";"2023";"Berg en Dal";7;6
"2.4.2 Huisvredebreuk";"2012";"Bergeijk";2;2
"2.4.2 Huisvredebreuk";"2013";"Bergeijk";;
"2.4.2 Huisvredebreuk";"2014";"Bergeijk";1;1
"2.4.2 Huisvredebreuk";"2015";"Bergeijk";;
"2.4.2 Huisvredebreuk";"2016";"Bergeijk";;
"2.4.2 Huisvredebreuk";"2017";"Bergeijk";1;1
"2.4.2 Huisvredebreuk";"2018";"Bergeijk";;
"2.4.2 Huisvredebreuk";"2019";"Bergeijk";1;1
"2.4.2 Huisvredebreuk";"2020";"Bergeijk";2;1
"2.4.2 Huisvredebreuk";"2021";"Bergeijk";2;2
"2.4.2 Huisvredebreuk";"2022";"Bergeijk";2;1
"2.4.2 Huisvredebreuk";"2023";"Bergeijk";;
"2.4.2 Huisvredebreuk";"2012";"Bergen (L.)";1;1
"2.4.2 Huisvredebreuk";"2013";"Bergen (L.)";;
"2.4.2 Huisvredebreuk";"2014";"Bergen (L.)";1;
"2.4.2 Huisvredebreuk";"2015";"Bergen (L.)";;
"2.4.2 Huisvredebreuk";"2016";"Bergen (L.)";1;1
"2.4.2 Huisvredebreuk";"2017";"Bergen (L.)";;
"2.4.2 Huisvredebreuk";"2018";"Bergen (L.)";;
"2.4.2 Huisvredebreuk";"2019";"Bergen (L.)";;
"2.4.2 Huisvredebreuk";"2020";"Bergen (L.)";;
"2.4.2 Huisvredebreuk";"2021";"Bergen (L.)";;
"2.4.2 Huisvredebreuk";"2022";"Bergen (L.)";4;4
"2.4.2 Huisvredebreuk";"2023";"Bergen (L.)";1;1
"2.4.2 Huisvredebreuk";"2012";"Bergen (NH.)";4;4
"2.4.2 Huisvredebreuk";"2013";"Bergen (NH.)";4;4
"2.4.2 Huisvredebreuk";"2014";"Bergen (NH.)";4;3
"2.4.2 Huisvredebreuk";"2015";"Bergen (NH.)";3;3
"2.4.2 Huisvredebreuk";"2016";"Bergen (NH.)";5;5
"2.4.2 Huisvredebreuk";"2017";"Bergen (NH.)";1;1
"2.4.2 Huisvredebreuk";"2018";"Bergen (NH.)";5;4
"2.4.2 Huisvredebreuk";"2019";"Bergen (NH.)";2;2
"2.4.2 Huisvredebreuk";"2020";"Bergen (NH.)";2;2
"2.4.2 Huisvredebreuk";"2021";"Bergen (NH.)";3;2
"2.4.2 Huisvredebreuk";"2022";"Bergen (NH.)";1;1
"2.4.2 Huisvredebreuk";"2023";"Bergen (NH.)";4;4
"2.4.2 Huisvredebreuk";"2012";"Bergen op Zoom";11;9
"2.4.2 Huisvredebreuk";"2013";"Bergen op Zoom";8;6
"2.4.2 Huisvredebreuk";"2014";"Bergen op Zoom";3;3
"2.4.2 Huisvredebreuk";"2015";"Bergen op Zoom";3;3
"2.4.2 Huisvredebreuk";"2016";"Bergen op Zoom";18;10
"2.4.2 Huisvredebreuk";"2017";"Bergen op Zoom";4;3
"2.4.2 Huisvredebreuk";"2018";"Bergen op Zoom";8;7
"2.4.2 Huisvredebreuk";"2019";"Bergen op Zoom";16;11
"2.4.2 Huisvredebreuk";"2020";"Bergen op Zoom";8;7
"2.4.2 Huisvredebreuk";"2021";"Bergen op Zoom";7;5
"2.4.2 Huisvredebreuk";"2022";"Bergen op Zoom";3;3
"2.4.2 Huisvredebreuk";"2023";"Bergen op Zoom";5;2
"2.4.2 Huisvredebreuk";"2012";"Berkelland";5;2
"2.4.2 Huisvredebreuk";"2013";"Berkelland";1;1
"2.4.2 Huisvredebreuk";"2014";"Berkelland";1;1
"2.4.2 Huisvredebreuk";"2015";"Berkelland";;
"2.4.2 Huisvredebreuk";"2016";"Berkelland";1;1
"2.4.2 Huisvredebreuk";"2017";"Berkelland";3;3
"2.4.2 Huisvredebreuk";"2018";"Berkelland";1;1
"2.4.2 Huisvredebreuk";"2019";"Berkelland";2;1
"2.4.2 Huisvredebreuk";"2020";"Berkelland";3;2
"2.4.2 Huisvredebreuk";"2021";"Berkelland";2;
"2.4.2 Huisvredebreuk";"2022";"Berkelland";;
"2.4.2 Huisvredebreuk";"2023";"Berkelland";4;2
"2.4.2 Huisvredebreuk";"2012";"Bernheze";3;3
"2.4.2 Huisvredebreuk";"2013";"Bernheze";1;1
"2.4.2 Huisvredebreuk";"2014";"Bernheze";;
"2.4.2 Huisvredebreuk";"2015";"Bernheze";;
"2.4.2 Huisvredebreuk";"2016";"Bernheze";2;2
"2.4.2 Huisvredebreuk";"2017";"Bernheze";2;2
"2.4.2 Huisvredebreuk";"2018";"Bernheze";1;1
"2.4.2 Huisvredebreuk";"2019";"Bernheze";4;4
"2.4.2 Huisvredebreuk";"2020";"Bernheze";3;3
"2.4.2 Huisvredebreuk";"2021";"Bernheze";3;2
"2.4.2 Huisvredebreuk";"2022";"Bernheze";;
"2.4.2 Huisvredebreuk";"2023";"Bernheze";2;2
"2.4.2 Huisvredebreuk";"2012";"Best";3;1
"2.4.2 Huisvredebreuk";"2013";"Best";3;2
"2.4.2 Huisvredebreuk";"2014";"Best";3;3
"2.4.2 Huisvredebreuk";"2015";"Best";2;1
"2.4.2 Huisvredebreuk";"2016";"Best";1;1
"2.4.2 Huisvredebreuk";"2017";"Best";2;1
