"Soort misdrijf";"Perioden";"Regio's";"Geregistreerde misdrijven (aantal)";"Aangiften (aantal)"
"3.4.2 Onder invloed (water)";"2012";"Nederland";148;2
"3.4.2 Onder invloed (water)";"2013";"Nederland";138;3
"3.4.2 Onder invloed (water)";"2014";"Nederland";202;3
"3.4.2 Onder invloed (water)";"2015";"Nederland";177;1
"3.4.2 Onder invloed (water)";"2016";"Nederland";174;1
"3.4.2 Onder invloed (water)";"2017";"Nederland";143;2
"3.4.2 Onder invloed (water)";"2018";"Nederland";161;1
"3.4.2 Onder invloed (water)";"2019";"Nederland";150;
"3.4.2 Onder invloed (water)";"2020";"Nederland";103;
"3.4.2 Onder invloed (water)";"2021";"Nederland";127;
"3.4.2 Onder invloed (water)";"2022";"Nederland";146;
"3.4.2 Onder invloed (water)";"2023";"Nederland";129;1
"3.4.2 Onder invloed (water)";"2012";"Aa en Hunze";;
"3.4.2 Onder invloed (water)";"2013";"Aa en Hunze";;
"3.4.2 Onder invloed (water)";"2014";"Aa en Hunze";;
"3.4.2 Onder invloed (water)";"2015";"Aa en Hunze";;
"3.4.2 Onder invloed (water)";"2016";"Aa en Hunze";;
"3.4.2 Onder invloed (water)";"2017";"Aa en Hunze";;
"3.4.2 Onder invloed (water)";"2018";"Aa en Hunze";;
"3.4.2 Onder invloed (water)";"2019";"Aa en Hunze";;
"3.4.2 Onder invloed (water)";"2020";"Aa en Hunze";;
"3.4.2 Onder invloed (water)";"2021";"Aa en Hunze";;
"3.4.2 Onder invloed (water)";"2022";"Aa en Hunze";;
"3.4.2 Onder invloed (water)";"2023";"Aa en Hunze";;
"3.4.2 Onder invloed (water)";"2012";"Aalsmeer";2;
"3.4.2 Onder invloed (water)";"2013";"Aalsmeer";2;
"3.4.2 Onder invloed (water)";"2014";"Aalsmeer";;
"3.4.2 Onder invloed (water)";"2015";"Aalsmeer";;
"3.4.2 Onder invloed (water)";"2016";"Aalsmeer";;
