"Soort misdrijf";"Perioden";"Regio's";"Geregistreerde misdrijven (aantal)";"Aangiften (aantal)"
"3.1.3 Wapenhandel";"2012";"Nederland";6110;57
"3.1.3 Wapenhandel";"2013";"Nederland";5729;56
"3.1.3 Wapenhandel";"2014";"Nederland";5236;55
"3.1.3 Wapenhandel";"2015";"Nederland";4966;56
"3.1.3 Wapenhandel";"2016";"Nederland";4876;44
"3.1.3 Wapenhandel";"2017";"Nederland";4243;40
"3.1.3 Wapenhandel";"2018";"Nederland";4943;48
"3.1.3 Wapenhandel";"2019";"Nederland";6226;34
"3.1.3 Wapenhandel";"2020";"Nederland";6601;40
"3.1.3 Wapenhandel";"2021";"Nederland";6756;44
"3.1.3 Wapenhandel";"2022";"Nederland";6840;44
"3.1.3 Wapenhandel";"2023";"Nederland";6668;60
"3.1.3 Wapenhandel";"2012";"Aa en Hunze";2;
"3.1.3 Wapenhandel";"2013";"Aa en Hunze";1;
"3.1.3 Wapenhandel";"2014";"Aa en Hunze";5;
"3.1.3 Wapenhandel";"2015";"Aa en Hunze";;
"3.1.3 Wapenhandel";"2016";"Aa en Hunze";1;
"3.1.3 Wapenhandel";"2017";"Aa en Hunze";2;
"3.1.3 Wapenhandel";"2018";"Aa en Hunze";4;
"3.1.3 Wapenhandel";"2019";"Aa en Hunze";2;
"3.1.3 Wapenhandel";"2020";"Aa en Hunze";;
"3.1.3 Wapenhandel";"2021";"Aa en Hunze";3;
"3.1.3 Wapenhandel";"2022";"Aa en Hunze";3;
"3.1.3 Wapenhandel";"2023";"Aa en Hunze";2;
"3.1.3 Wapenhandel";"2012";"Aalsmeer";3;
"3.1.3 Wapenhandel";"2013";"Aalsmeer";2;
"3.1.3 Wapenhandel";"2014";"Aalsmeer";4;
"3.1.3 Wapenhandel";"2015";"Aalsmeer";2;
"3.1.3 Wapenhandel";"2016";"Aalsmeer";3;
"3.1.3 Wapenhandel";"2017";"Aalsmeer";1;
"3.1.3 Wapenhandel";"2018";"Aalsmeer";3;
"3.1.3 Wapenhandel";"2019";"Aalsmeer";6;
"3.1.3 Wapenhandel";"2020";"Aalsmeer";4;
"3.1.3 Wapenhandel";"2021";"Aalsmeer";9;
"3.1.3 Wapenhandel";"2022";"Aalsmeer";4;
"3.1.3 Wapenhandel";"2023";"Aalsmeer";6;
"3.1.3 Wapenhandel";"2012";"Aalten";2;
"3.1.3 Wapenhandel";"2013";"Aalten";3;
"3.1.3 Wapenhandel";"2014";"Aalten";3;
"3.1.3 Wapenhandel";"2015";"Aalten";1;
"3.1.3 Wapenhandel";"2016";"Aalten";4;
"3.1.3 Wapenhandel";"2017";"Aalten";2;
"3.1.3 Wapenhandel";"2018";"Aalten";10;
"3.1.3 Wapenhandel";"2019";"Aalten";2;
"3.1.3 Wapenhandel";"2020";"Aalten";4;
"3.1.3 Wapenhandel";"2021";"Aalten";3;
"3.1.3 Wapenhandel";"2022";"Aalten";6;
"3.1.3 Wapenhandel";"2023";"Aalten";3;
"3.1.3 Wapenhandel";"2012";"Achtkarspelen";7;
"3.1.3 Wapenhandel";"2013";"Achtkarspelen";12;
"3.1.3 Wapenhandel";"2014";"Achtkarspelen";4;
"3.1.3 Wapenhandel";"2015";"Achtkarspelen";3;
"3.1.3 Wapenhandel";"2016";"Achtkarspelen";3;
"3.1.3 Wapenhandel";"2017";"Achtkarspelen";2;
"3.1.3 Wapenhandel";"2018";"Achtkarspelen";4;
"3.1.3 Wapenhandel";"2019";"Achtkarspelen";2;
"3.1.3 Wapenhandel";"2020";"Achtkarspelen";3;
"3.1.3 Wapenhandel";"2021";"Achtkarspelen";5;
"3.1.3 Wapenhandel";"2022";"Achtkarspelen";6;
"3.1.3 Wapenhandel";"2023";"Achtkarspelen";2;
"3.1.3 Wapenhandel";"2012";"Alblasserdam";8;
"3.1.3 Wapenhandel";"2013";"Alblasserdam";5;
"3.1.3 Wapenhandel";"2014";"Alblasserdam";8;
"3.1.3 Wapenhandel";"2015";"Alblasserdam";;
"3.1.3 Wapenhandel";"2016";"Alblasserdam";3;
"3.1.3 Wapenhandel";"2017";"Alblasserdam";3;
"3.1.3 Wapenhandel";"2018";"Alblasserdam";3;1
"3.1.3 Wapenhandel";"2019";"Alblasserdam";3;
"3.1.3 Wapenhandel";"2020";"Alblasserdam";;
"3.1.3 Wapenhandel";"2021";"Alblasserdam";4;
"3.1.3 Wapenhandel";"2022";"Alblasserdam";2;
"3.1.3 Wapenhandel";"2023";"Alblasserdam";6;
"3.1.3 Wapenhandel";"2012";"Albrandswaard";3;
"3.1.3 Wapenhandel";"2013";"Albrandswaard";5;
"3.1.3 Wapenhandel";"2014";"Albrandswaard";3;1
"3.1.3 Wapenhandel";"2015";"Albrandswaard";5;
"3.1.3 Wapenhandel";"2016";"Albrandswaard";2;
"3.1.3 Wapenhandel";"2017";"Albrandswaard";3;
"3.1.3 Wapenhandel";"2018";"Albrandswaard";1;
"3.1.3 Wapenhandel";"2019";"Albrandswaard";4;
"3.1.3 Wapenhandel";"2020";"Albrandswaard";8;
"3.1.3 Wapenhandel";"2021";"Albrandswaard";7;1
"3.1.3 Wapenhandel";"2022";"Albrandswaard";7;
"3.1.3 Wapenhandel";"2023";"Albrandswaard";9;
"3.1.3 Wapenhandel";"2012";"Alkmaar";26;
"3.1.3 Wapenhandel";"2013";"Alkmaar";28;
"3.1.3 Wapenhandel";"2014";"Alkmaar";27;
"3.1.3 Wapenhandel";"2015";"Alkmaar";55;1
"3.1.3 Wapenhandel";"2016";"Alkmaar";35;
"3.1.3 Wapenhandel";"2017";"Alkmaar";31;
"3.1.3 Wapenhandel";"2018";"Alkmaar";23;1
"3.1.3 Wapenhandel";"2019";"Alkmaar";37;
"3.1.3 Wapenhandel";"2020";"Alkmaar";59;
"3.1.3 Wapenhandel";"2021";"Alkmaar";36;
"3.1.3 Wapenhandel";"2022";"Alkmaar";57;
"3.1.3 Wapenhandel";"2023";"Alkmaar";48;1
"3.1.3 Wapenhandel";"2012";"Almelo";29;
"3.1.3 Wapenhandel";"2013";"Almelo";43;
"3.1.3 Wapenhandel";"2014";"Almelo";42;2
"3.1.3 Wapenhandel";"2015";"Almelo";19;
"3.1.3 Wapenhandel";"2016";"Almelo";21;1
"3.1.3 Wapenhandel";"2017";"Almelo";19;
"3.1.3 Wapenhandel";"2018";"Almelo";36;
"3.1.3 Wapenhandel";"2019";"Almelo";41;
"3.1.3 Wapenhandel";"2020";"Almelo";37;2
"3.1.3 Wapenhandel";"2021";"Almelo";34;
"3.1.3 Wapenhandel";"2022";"Almelo";49;
"3.1.3 Wapenhandel";"2023";"Almelo";47;
"3.1.3 Wapenhandel";"2012";"Almere";73;
"3.1.3 Wapenhandel";"2013";"Almere";82;4
"3.1.3 Wapenhandel";"2014";"Almere";69;1
"3.1.3 Wapenhandel";"2015";"Almere";66;2
"3.1.3 Wapenhandel";"2016";"Almere";66;
"3.1.3 Wapenhandel";"2017";"Almere";49;1
"3.1.3 Wapenhandel";"2018";"Almere";86;
"3.1.3 Wapenhandel";"2019";"Almere";80;
"3.1.3 Wapenhandel";"2020";"Almere";99;
"3.1.3 Wapenhandel";"2021";"Almere";92;1
"3.1.3 Wapenhandel";"2022";"Almere";132;1
"3.1.3 Wapenhandel";"2023";"Almere";79;
"3.1.3 Wapenhandel";"2012";"Alphen aan den Rijn";25;
"3.1.3 Wapenhandel";"2013";"Alphen aan den Rijn";23;1
"3.1.3 Wapenhandel";"2014";"Alphen aan den Rijn";19;
"3.1.3 Wapenhandel";"2015";"Alphen aan den Rijn";7;
"3.1.3 Wapenhandel";"2016";"Alphen aan den Rijn";19;
"3.1.3 Wapenhandel";"2017";"Alphen aan den Rijn";15;
"3.1.3 Wapenhandel";"2018";"Alphen aan den Rijn";10;1
"3.1.3 Wapenhandel";"2019";"Alphen aan den Rijn";24;
"3.1.3 Wapenhandel";"2020";"Alphen aan den Rijn";19;
"3.1.3 Wapenhandel";"2021";"Alphen aan den Rijn";39;
"3.1.3 Wapenhandel";"2022";"Alphen aan den Rijn";33;
"3.1.3 Wapenhandel";"2023";"Alphen aan den Rijn";16;
"3.1.3 Wapenhandel";"2012";"Alphen-Chaam";2;
"3.1.3 Wapenhandel";"2013";"Alphen-Chaam";1;
"3.1.3 Wapenhandel";"2014";"Alphen-Chaam";1;
"3.1.3 Wapenhandel";"2015";"Alphen-Chaam";3;
"3.1.3 Wapenhandel";"2016";"Alphen-Chaam";1;
"3.1.3 Wapenhandel";"2017";"Alphen-Chaam";2;
"3.1.3 Wapenhandel";"2018";"Alphen-Chaam";1;
"3.1.3 Wapenhandel";"2019";"Alphen-Chaam";3;
"3.1.3 Wapenhandel";"2020";"Alphen-Chaam";1;
"3.1.3 Wapenhandel";"2021";"Alphen-Chaam";;
"3.1.3 Wapenhandel";"2022";"Alphen-Chaam";1;
"3.1.3 Wapenhandel";"2023";"Alphen-Chaam";1;
"3.1.3 Wapenhandel";"2012";"Altena";13;
"3.1.3 Wapenhandel";"2013";"Altena";10;
"3.1.3 Wapenhandel";"2014";"Altena";5;
"3.1.3 Wapenhandel";"2015";"Altena";7;1
"3.1.3 Wapenhandel";"2016";"Altena";9;
"3.1.3 Wapenhandel";"2017";"Altena";7;
"3.1.3 Wapenhandel";"2018";"Altena";16;
"3.1.3 Wapenhandel";"2019";"Altena";3;
"3.1.3 Wapenhandel";"2020";"Altena";15;
"3.1.3 Wapenhandel";"2021";"Altena";9;
"3.1.3 Wapenhandel";"2022";"Altena";9;
"3.1.3 Wapenhandel";"2023";"Altena";10;
"3.1.3 Wapenhandel";"2012";"Ameland";;
"3.1.3 Wapenhandel";"2013";"Ameland";;
"3.1.3 Wapenhandel";"2014";"Ameland";;
"3.1.3 Wapenhandel";"2015";"Ameland";;
"3.1.3 Wapenhandel";"2016";"Ameland";;
"3.1.3 Wapenhandel";"2017";"Ameland";2;
"3.1.3 Wapenhandel";"2018";"Ameland";;
"3.1.3 Wapenhandel";"2019";"Ameland";;
"3.1.3 Wapenhandel";"2020";"Ameland";1;
"3.1.3 Wapenhandel";"2021";"Ameland";;
"3.1.3 Wapenhandel";"2022";"Ameland";;
"3.1.3 Wapenhandel";"2023";"Ameland";;
"3.1.3 Wapenhandel";"2012";"Amersfoort";43;
"3.1.3 Wapenhandel";"2013";"Amersfoort";37;
"3.1.3 Wapenhandel";"2014";"Amersfoort";36;
"3.1.3 Wapenhandel";"2015";"Amersfoort";35;2
"3.1.3 Wapenhandel";"2016";"Amersfoort";46;
"3.1.3 Wapenhandel";"2017";"Amersfoort";35;
"3.1.3 Wapenhandel";"2018";"Amersfoort";41;
"3.1.3 Wapenhandel";"2019";"Amersfoort";40;
"3.1.3 Wapenhandel";"2020";"Amersfoort";37;
"3.1.3 Wapenhandel";"2021";"Amersfoort";33;
"3.1.3 Wapenhandel";"2022";"Amersfoort";35;
