"Soort misdrijf";"Perioden";"Regio's";"Geregistreerde misdrijven (aantal)";"Aangiften (aantal)"
"2.2.1 Vernieling cq. zaakbeschadiging";"2017";"Almere";1012;987
"2.2.1 Vernieling cq. zaakbeschadiging";"2018";"Almere";892;869
"2.2.1 Vernieling cq. zaakbeschadiging";"2019";"Almere";974;938
"2.2.1 Vernieling cq. zaakbeschadiging";"2020";"Almere";882;832
"2.2.1 Vernieling cq. zaakbeschadiging";"2021";"Almere";793;771
"2.2.1 Vernieling cq. zaakbeschadiging";"2022";"Almere";808;776
"2.2.1 Vernieling cq. zaakbeschadiging";"2023";"Almere";815;777
"2.2.1 Vernieling cq. zaakbeschadiging";"2012";"Alphen aan den Rijn";693;682
"2.2.1 Vernieling cq. zaakbeschadiging";"2013";"Alphen aan den Rijn";564;548
"2.2.1 Vernieling cq. zaakbeschadiging";"2014";"Alphen aan den Rijn";563;550
"2.2.1 Vernieling cq. zaakbeschadiging";"2015";"Alphen aan den Rijn";504;490
"2.2.1 Vernieling cq. zaakbeschadiging";"2016";"Alphen aan den Rijn";425;410
"2.2.1 Vernieling cq. zaakbeschadiging";"2017";"Alphen aan den Rijn";378;365
"2.2.1 Vernieling cq. zaakbeschadiging";"2018";"Alphen aan den Rijn";356;339
"2.2.1 Vernieling cq. zaakbeschadiging";"2019";"Alphen aan den Rijn";434;410
"2.2.1 Vernieling cq. zaakbeschadiging";"2020";"Alphen aan den Rijn";458;422
"2.2.1 Vernieling cq. zaakbeschadiging";"2021";"Alphen aan den Rijn";348;324
"2.2.1 Vernieling cq. zaakbeschadiging";"2022";"Alphen aan den Rijn";371;356
"2.2.1 Vernieling cq. zaakbeschadiging";"2023";"Alphen aan den Rijn";332;315
"2.2.1 Vernieling cq. zaakbeschadiging";"2012";"Alphen-Chaam";47;46
"2.2.1 Vernieling cq. zaakbeschadiging";"2013";"Alphen-Chaam";44;44
"2.2.1 Vernieling cq. zaakbeschadiging";"2014";"Alphen-Chaam";27;27
"2.2.1 Vernieling cq. zaakbeschadiging";"2015";"Alphen-Chaam";34;33
"2.2.1 Vernieling cq. zaakbeschadiging";"2016";"Alphen-Chaam";35;33
"2.2.1 Vernieling cq. zaakbeschadiging";"2017";"Alphen-Chaam";32;31
"2.2.1 Vernieling cq. zaakbeschadiging";"2018";"Alphen-Chaam";22;21
"2.2.1 Vernieling cq. zaakbeschadiging";"2019";"Alphen-Chaam";24;22
"2.2.1 Vernieling cq. zaakbeschadiging";"2020";"Alphen-Chaam";22;21
"2.2.1 Vernieling cq. zaakbeschadiging";"2021";"Alphen-Chaam";21;20
"2.2.1 Vernieling cq. zaakbeschadiging";"2022";"Alphen-Chaam";27;27
"2.2.1 Vernieling cq. zaakbeschadiging";"2023";"Alphen-Chaam";20;20
"2.2.1 Vernieling cq. zaakbeschadiging";"2012";"Altena";265;260
"2.2.1 Vernieling cq. zaakbeschadiging";"2013";"Altena";287;278
"2.2.1 Vernieling cq. zaakbeschadiging";"2014";"Altena";219;209
"2.2.1 Vernieling cq. zaakbeschadiging";"2015";"Altena";194;184
"2.2.1 Vernieling cq. zaakbeschadiging";"2016";"Altena";166;162
"2.2.1 Vernieling cq. zaakbeschadiging";"2017";"Altena";128;120
"2.2.1 Vernieling cq. zaakbeschadiging";"2018";"Altena";118;108
"2.2.1 Vernieling cq. zaakbeschadiging";"2019";"Altena";114;105
"2.2.1 Vernieling cq. zaakbeschadiging";"2020";"Altena";195;183
"2.2.1 Vernieling cq. zaakbeschadiging";"2021";"Altena";159;152
"2.2.1 Vernieling cq. zaakbeschadiging";"2022";"Altena";170;161
"2.2.1 Vernieling cq. zaakbeschadiging";"2023";"Altena";175;165
"2.2.1 Vernieling cq. zaakbeschadiging";"2012";"Ameland";41;39
"2.2.1 Vernieling cq. zaakbeschadiging";"2013";"Ameland";23;23
"2.2.1 Vernieling cq. zaakbeschadiging";"2014";"Ameland";27;26
"2.2.1 Vernieling cq. zaakbeschadiging";"2015";"Ameland";19;18
"2.2.1 Vernieling cq. zaakbeschadiging";"2016";"Ameland";30;27
"2.2.1 Vernieling cq. zaakbeschadiging";"2017";"Ameland";10;9
"2.2.1 Vernieling cq. zaakbeschadiging";"2018";"Ameland";6;5
"2.2.1 Vernieling cq. zaakbeschadiging";"2019";"Ameland";13;13
"2.2.1 Vernieling cq. zaakbeschadiging";"2020";"Ameland";13;14
"2.2.1 Vernieling cq. zaakbeschadiging";"2021";"Ameland";10;10
"2.2.1 Vernieling cq. zaakbeschadiging";"2022";"Ameland";7;7
"2.2.1 Vernieling cq. zaakbeschadiging";"2023";"Ameland";7;7
"2.2.1 Vernieling cq. zaakbeschadiging";"2012";"Amersfoort";1196;1161
"2.2.1 Vernieling cq. zaakbeschadiging";"2013";"Amersfoort";1088;1059
"2.2.1 Vernieling cq. zaakbeschadiging";"2014";"Amersfoort";1053;1037
"2.2.1 Vernieling cq. zaakbeschadiging";"2015";"Amersfoort";1133;1110
"2.2.1 Vernieling cq. zaakbeschadiging";"2016";"Amersfoort";988;976
"2.2.1 Vernieling cq. zaakbeschadiging";"2017";"Amersfoort";860;844
"2.2.1 Vernieling cq. zaakbeschadiging";"2018";"Amersfoort";783;768
"2.2.1 Vernieling cq. zaakbeschadiging";"2019";"Amersfoort";837;816
"2.2.1 Vernieling cq. zaakbeschadiging";"2020";"Amersfoort";765;739
"2.2.1 Vernieling cq. zaakbeschadiging";"2021";"Amersfoort";686;667
"2.2.1 Vernieling cq. zaakbeschadiging";"2022";"Amersfoort";750;730
"2.2.1 Vernieling cq. zaakbeschadiging";"2023";"Amersfoort";820;798
"2.2.1 Vernieling cq. zaakbeschadiging";"2012";"Amstelveen";438;427
"2.2.1 Vernieling cq. zaakbeschadiging";"2013";"Amstelveen";404;394
"2.2.1 Vernieling cq. zaakbeschadiging";"2014";"Amstelveen";359;345
"2.2.1 Vernieling cq. zaakbeschadiging";"2015";"Amstelveen";340;321
"2.2.1 Vernieling cq. zaakbeschadiging";"2016";"Amstelveen";350;328
"2.2.1 Vernieling cq. zaakbeschadiging";"2017";"Amstelveen";312;306
"2.2.1 Vernieling cq. zaakbeschadiging";"2018";"Amstelveen";304;290
"2.2.1 Vernieling cq. zaakbeschadiging";"2019";"Amstelveen";258;251
"2.2.1 Vernieling cq. zaakbeschadiging";"2020";"Amstelveen";274;252
"2.2.1 Vernieling cq. zaakbeschadiging";"2021";"Amstelveen";225;213
"2.2.1 Vernieling cq. zaakbeschadiging";"2022";"Amstelveen";250;238
"2.2.1 Vernieling cq. zaakbeschadiging";"2023";"Amstelveen";278;253
"2.2.1 Vernieling cq. zaakbeschadiging";"2012";"Amsterdam";5908;5650
"2.2.1 Vernieling cq. zaakbeschadiging";"2013";"Amsterdam";5467;5198
"2.2.1 Vernieling cq. zaakbeschadiging";"2014";"Amsterdam";5213;5000
"2.2.1 Vernieling cq. zaakbeschadiging";"2015";"Amsterdam";5070;4796
"2.2.1 Vernieling cq. zaakbeschadiging";"2016";"Amsterdam";5031;4759
"2.2.1 Vernieling cq. zaakbeschadiging";"2017";"Amsterdam";4941;4641
"2.2.1 Vernieling cq. zaakbeschadiging";"2018";"Amsterdam";4345;4174
"2.2.1 Vernieling cq. zaakbeschadiging";"2019";"Amsterdam";4485;4108
"2.2.1 Vernieling cq. zaakbeschadiging";"2020";"Amsterdam";4520;4167
"2.2.1 Vernieling cq. zaakbeschadiging";"2021";"Amsterdam";4256;3812
"2.2.1 Vernieling cq. zaakbeschadiging";"2022";"Amsterdam";4832;4415
"2.2.1 Vernieling cq. zaakbeschadiging";"2023";"Amsterdam";4770;4309
"2.2.1 Vernieling cq. zaakbeschadiging";"2012";"Apeldoorn";1352;1321
"2.2.1 Vernieling cq. zaakbeschadiging";"2013";"Apeldoorn";1182;1152
"2.2.1 Vernieling cq. zaakbeschadiging";"2014";"Apeldoorn";1029;1002
"2.2.1 Vernieling cq. zaakbeschadiging";"2015";"Apeldoorn";951;936
"2.2.1 Vernieling cq. zaakbeschadiging";"2016";"Apeldoorn";870;846
"2.2.1 Vernieling cq. zaakbeschadiging";"2017";"Apeldoorn";771;749
"2.2.1 Vernieling cq. zaakbeschadiging";"2018";"Apeldoorn";637;615
"2.2.1 Vernieling cq. zaakbeschadiging";"2019";"Apeldoorn";650;628
"2.2.1 Vernieling cq. zaakbeschadiging";"2020";"Apeldoorn";714;675
"2.2.1 Vernieling cq. zaakbeschadiging";"2021";"Apeldoorn";781;748
"2.2.1 Vernieling cq. zaakbeschadiging";"2022";"Apeldoorn";690;672
"2.2.1 Vernieling cq. zaakbeschadiging";"2023";"Apeldoorn";633;611
"2.2.1 Vernieling cq. zaakbeschadiging";"2012";"Arnhem";1551;1519
"2.2.1 Vernieling cq. zaakbeschadiging";"2013";"Arnhem";1291;1267
"2.2.1 Vernieling cq. zaakbeschadiging";"2014";"Arnhem";1263;1227
"2.2.1 Vernieling cq. zaakbeschadiging";"2015";"Arnhem";1195;1157
"2.2.1 Vernieling cq. zaakbeschadiging";"2016";"Arnhem";1271;1246
"2.2.1 Vernieling cq. zaakbeschadiging";"2017";"Arnhem";1018;995
"2.2.1 Vernieling cq. zaakbeschadiging";"2018";"Arnhem";889;854
"2.2.1 Vernieling cq. zaakbeschadiging";"2019";"Arnhem";1082;1020
"2.2.1 Vernieling cq. zaakbeschadiging";"2020";"Arnhem";1189;1118
"2.2.1 Vernieling cq. zaakbeschadiging";"2021";"Arnhem";1074;997
"2.2.1 Vernieling cq. zaakbeschadiging";"2022";"Arnhem";1038;972
"2.2.1 Vernieling cq. zaakbeschadiging";"2023";"Arnhem";994;960
"2.2.1 Vernieling cq. zaakbeschadiging";"2012";"Assen";559;530
"2.2.1 Vernieling cq. zaakbeschadiging";"2013";"Assen";550;538
"2.2.1 Vernieling cq. zaakbeschadiging";"2014";"Assen";582;565
"2.2.1 Vernieling cq. zaakbeschadiging";"2015";"Assen";480;465
"2.2.1 Vernieling cq. zaakbeschadiging";"2016";"Assen";465;441
"2.2.1 Vernieling cq. zaakbeschadiging";"2017";"Assen";405;387
"2.2.1 Vernieling cq. zaakbeschadiging";"2018";"Assen";342;314
"2.2.1 Vernieling cq. zaakbeschadiging";"2019";"Assen";407;393
"2.2.1 Vernieling cq. zaakbeschadiging";"2020";"Assen";515;502
"2.2.1 Vernieling cq. zaakbeschadiging";"2021";"Assen";412;390
"2.2.1 Vernieling cq. zaakbeschadiging";"2022";"Assen";318;311
"2.2.1 Vernieling cq. zaakbeschadiging";"2023";"Assen";498;488
"2.2.1 Vernieling cq. zaakbeschadiging";"2012";"Asten";114;111
"2.2.1 Vernieling cq. zaakbeschadiging";"2013";"Asten";97;94
"2.2.1 Vernieling cq. zaakbeschadiging";"2014";"Asten";68;68
"2.2.1 Vernieling cq. zaakbeschadiging";"2015";"Asten";79;77
"2.2.1 Vernieling cq. zaakbeschadiging";"2016";"Asten";74;74
"2.2.1 Vernieling cq. zaakbeschadiging";"2017";"Asten";68;64
"2.2.1 Vernieling cq. zaakbeschadiging";"2018";"Asten";49;47
"2.2.1 Vernieling cq. zaakbeschadiging";"2019";"Asten";62;57
"2.2.1 Vernieling cq. zaakbeschadiging";"2020";"Asten";65;59
"2.2.1 Vernieling cq. zaakbeschadiging";"2021";"Asten";53;53
"2.2.1 Vernieling cq. zaakbeschadiging";"2022";"Asten";41;37
"2.2.1 Vernieling cq. zaakbeschadiging";"2023";"Asten";40;36
"2.2.1 Vernieling cq. zaakbeschadiging";"2012";"Baarle-Nassau";22;22
"2.2.1 Vernieling cq. zaakbeschadiging";"2013";"Baarle-Nassau";22;22
"2.2.1 Vernieling cq. zaakbeschadiging";"2014";"Baarle-Nassau";24;23
"2.2.1 Vernieling cq. zaakbeschadiging";"2015";"Baarle-Nassau";26;25
"2.2.1 Vernieling cq. zaakbeschadiging";"2016";"Baarle-Nassau";17;17
"2.2.1 Vernieling cq. zaakbeschadiging";"2017";"Baarle-Nassau";20;20
"2.2.1 Vernieling cq. zaakbeschadiging";"2018";"Baarle-Nassau";17;15
"2.2.1 Vernieling cq. zaakbeschadiging";"2019";"Baarle-Nassau";12;12
"2.2.1 Vernieling cq. zaakbeschadiging";"2020";"Baarle-Nassau";17;16
"2.2.1 Vernieling cq. zaakbeschadiging";"2021";"Baarle-Nassau";13;13
"2.2.1 Vernieling cq. zaakbeschadiging";"2022";"Baarle-Nassau";19;19
"2.2.1 Vernieling cq. zaakbeschadiging";"2023";"Baarle-Nassau";18;14
"2.2.1 Vernieling cq. zaakbeschadiging";"2012";"Baarn";271;257
"2.2.1 Vernieling cq. zaakbeschadiging";"2013";"Baarn";209;206
"2.2.1 Vernieling cq. zaakbeschadiging";"2014";"Baarn";147;143
"2.2.1 Vernieling cq. zaakbeschadiging";"2015";"Baarn";169;169
"2.2.1 Vernieling cq. zaakbeschadiging";"2016";"Baarn";183;177
"2.2.1 Vernieling cq. zaakbeschadiging";"2017";"Baarn";160;154
"2.2.1 Vernieling cq. zaakbeschadiging";"2018";"Baarn";95;93
"2.2.1 Vernieling cq. zaakbeschadiging";"2019";"Baarn";122;119
"2.2.1 Vernieling cq. zaakbeschadiging";"2020";"Baarn";100;97
"2.2.1 Vernieling cq. zaakbeschadiging";"2021";"Baarn";59;59
"2.2.1 Vernieling cq. zaakbeschadiging";"2022";"Baarn";97;92
"2.2.1 Vernieling cq. zaakbeschadiging";"2023";"Baarn";106;101
"2.2.1 Vernieling cq. zaakbeschadiging";"2012";"Barendrecht";316;307
"2.2.1 Vernieling cq. zaakbeschadiging";"2013";"Barendrecht";229;216
"2.2.1 Vernieling cq. zaakbeschadiging";"2014";"Barendrecht";203;193
"2.2.1 Vernieling cq. zaakbeschadiging";"2015";"Barendrecht";189;185
"2.2.1 Vernieling cq. zaakbeschadiging";"2016";"Barendrecht";180;177
"2.2.1 Vernieling cq. zaakbeschadiging";"2017";"Barendrecht";215;206
"2.2.1 Vernieling cq. zaakbeschadiging";"2018";"Barendrecht";168;165
"2.2.1 Vernieling cq. zaakbeschadiging";"2019";"Barendrecht";209;193
"2.2.1 Vernieling cq. zaakbeschadiging";"2020";"Barendrecht";172;163
"2.2.1 Vernieling cq. zaakbeschadiging";"2021";"Barendrecht";162;149
"2.2.1 Vernieling cq. zaakbeschadiging";"2022";"Barendrecht";173;164
"2.2.1 Vernieling cq. zaakbeschadiging";"2023";"Barendrecht";152;145
"2.2.1 Vernieling cq. zaakbeschadiging";"2012";"Barneveld";256;250
"2.2.1 Vernieling cq. zaakbeschadiging";"2013";"Barneveld";232;218
"2.2.1 Vernieling cq. zaakbeschadiging";"2014";"Barneveld";258;252
"2.2.1 Vernieling cq. zaakbeschadiging";"2015";"Barneveld";231;225
"2.2.1 Vernieling cq. zaakbeschadiging";"2016";"Barneveld";156;156
"2.2.1 Vernieling cq. zaakbeschadiging";"2017";"Barneveld";120;120
"2.2.1 Vernieling cq. zaakbeschadiging";"2018";"Barneveld";147;136
"2.2.1 Vernieling cq. zaakbeschadiging";"2019";"Barneveld";154;151
"2.2.1 Vernieling cq. zaakbeschadiging";"2020";"Barneveld";168;158
"2.2.1 Vernieling cq. zaakbeschadiging";"2021";"Barneveld";177;169
"2.2.1 Vernieling cq. zaakbeschadiging";"2022";"Barneveld";154;146
"2.2.1 Vernieling cq. zaakbeschadiging";"2023";"Barneveld";136;134
"2.2.1 Vernieling cq. zaakbeschadiging";"2012";"Beek (L.)";134;130
"2.2.1 Vernieling cq. zaakbeschadiging";"2013";"Beek (L.)";114;114
"2.2.1 Vernieling cq. zaakbeschadiging";"2014";"Beek (L.)";106;105
"2.2.1 Vernieling cq. zaakbeschadiging";"2015";"Beek (L.)";96;96
"2.2.1 Vernieling cq. zaakbeschadiging";"2016";"Beek (L.)";96;95
"2.2.1 Vernieling cq. zaakbeschadiging";"2017";"Beek (L.)";72;70
"2.2.1 Vernieling cq. zaakbeschadiging";"2018";"Beek (L.)";62;60
"2.2.1 Vernieling cq. zaakbeschadiging";"2019";"Beek (L.)";73;71
"2.2.1 Vernieling cq. zaakbeschadiging";"2020";"Beek (L.)";66;63
"2.2.1 Vernieling cq. zaakbeschadiging";"2021";"Beek (L.)";38;33
"2.2.1 Vernieling cq. zaakbeschadiging";"2022";"Beek (L.)";44;42
"2.2.1 Vernieling cq. zaakbeschadiging";"2023";"Beek (L.)";80;76
"2.2.1 Vernieling cq. zaakbeschadiging";"2012";"Beekdaelen";247;243
"2.2.1 Vernieling cq. zaakbeschadiging";"2013";"Beekdaelen";182;180
"2.2.1 Vernieling cq. zaakbeschadiging";"2014";"Beekdaelen";182;178
"2.2.1 Vernieling cq. zaakbeschadiging";"2015";"Beekdaelen";158;158
"2.2.1 Vernieling cq. zaakbeschadiging";"2016";"Beekdaelen";164;161
"2.2.1 Vernieling cq. zaakbeschadiging";"2017";"Beekdaelen";130;126
"2.2.1 Vernieling cq. zaakbeschadiging";"2018";"Beekdaelen";85;83
"2.2.1 Vernieling cq. zaakbeschadiging";"2019";"Beekdaelen";92;91
"2.2.1 Vernieling cq. zaakbeschadiging";"2020";"Beekdaelen";109;106
"2.2.1 Vernieling cq. zaakbeschadiging";"2021";"Beekdaelen";71;66
"2.2.1 Vernieling cq. zaakbeschadiging";"2022";"Beekdaelen";106;99
"2.2.1 Vernieling cq. zaakbeschadiging";"2023";"Beekdaelen";60;56
"2.2.1 Vernieling cq. zaakbeschadiging";"2012";"Beesel";99;99
"2.2.1 Vernieling cq. zaakbeschadiging";"2013";"Beesel";76;72
"2.2.1 Vernieling cq. zaakbeschadiging";"2014";"Beesel";66;66
"2.2.1 Vernieling cq. zaakbeschadiging";"2015";"Beesel";50;48
"2.2.1 Vernieling cq. zaakbeschadiging";"2016";"Beesel";65;64
"2.2.1 Vernieling cq. zaakbeschadiging";"2017";"Beesel";47;46
"2.2.1 Vernieling cq. zaakbeschadiging";"2018";"Beesel";35;35
"2.2.1 Vernieling cq. zaakbeschadiging";"2019";"Beesel";47;45
"2.2.1 Vernieling cq. zaakbeschadiging";"2020";"Beesel";34;34
"2.2.1 Vernieling cq. zaakbeschadiging";"2021";"Beesel";38;38
"2.2.1 Vernieling cq. zaakbeschadiging";"2022";"Beesel";36;35
"2.2.1 Vernieling cq. zaakbeschadiging";"2023";"Beesel";34;32
"2.2.1 Vernieling cq. zaakbeschadiging";"2012";"Berg en Dal";184;180
