"Soort misdrijf";"Perioden";"Regio's";"Geregistreerde misdrijven (aantal)";"Aangiften (aantal)"
"2.7.3 Leefbaarheid (overig)";"2019";"Aalten";;
"2.7.3 Leefbaarheid (overig)";"2020";"Aalten";;
"2.7.3 Leefbaarheid (overig)";"2021";"Aalten";;
"2.7.3 Leefbaarheid (overig)";"2022";"Aalten";;
"2.7.3 Leefbaarheid (overig)";"2023";"Aalten";1;1
"2.7.3 Leefbaarheid (overig)";"2012";"Achtkarspelen";;
"2.7.3 Leefbaarheid (overig)";"2013";"Achtkarspelen";;
"2.7.3 Leefbaarheid (overig)";"2014";"Achtkarspelen";;
"2.7.3 Leefbaarheid (overig)";"2015";"Achtkarspelen";;
"2.7.3 Leefbaarheid (overig)";"2016";"Achtkarspelen";;
"2.7.3 Leefbaarheid (overig)";"2017";"Achtkarspelen";;
"2.7.3 Leefbaarheid (overig)";"2018";"Achtkarspelen";;
"2.7.3 Leefbaarheid (overig)";"2019";"Achtkarspelen";;
"2.7.3 Leefbaarheid (overig)";"2020";"Achtkarspelen";;
"2.7.3 Leefbaarheid (overig)";"2021";"Achtkarspelen";;
"2.7.3 Leefbaarheid (overig)";"2022";"Achtkarspelen";1;1
"2.7.3 Leefbaarheid (overig)";"2023";"Achtkarspelen";1;1
"2.7.3 Leefbaarheid (overig)";"2012";"Alblasserdam";;
"2.7.3 Leefbaarheid (overig)";"2013";"Alblasserdam";1;
"2.7.3 Leefbaarheid (overig)";"2014";"Alblasserdam";;
"2.7.3 Leefbaarheid (overig)";"2015";"Alblasserdam";;
"2.7.3 Leefbaarheid (overig)";"2016";"Alblasserdam";;
"2.7.3 Leefbaarheid (overig)";"2017";"Alblasserdam";;
"2.7.3 Leefbaarheid (overig)";"2018";"Alblasserdam";;
"2.7.3 Leefbaarheid (overig)";"2019";"Alblasserdam";;
"2.7.3 Leefbaarheid (overig)";"2020";"Alblasserdam";;
"2.7.3 Leefbaarheid (overig)";"2021";"Alblasserdam";1;1
"2.7.3 Leefbaarheid (overig)";"2022";"Alblasserdam";1;1
"2.7.3 Leefbaarheid (overig)";"2023";"Alblasserdam";;
"2.7.3 Leefbaarheid (overig)";"2012";"Albrandswaard";;
"2.7.3 Leefbaarheid (overig)";"2013";"Albrandswaard";;
"2.7.3 Leefbaarheid (overig)";"2014";"Albrandswaard";;
"2.7.3 Leefbaarheid (overig)";"2015";"Albrandswaard";;
"2.7.3 Leefbaarheid (overig)";"2016";"Albrandswaard";;
"2.7.3 Leefbaarheid (overig)";"2017";"Albrandswaard";;
"2.7.3 Leefbaarheid (overig)";"2018";"Albrandswaard";;
"2.7.3 Leefbaarheid (overig)";"2019";"Albrandswaard";;
"2.7.3 Leefbaarheid (overig)";"2020";"Albrandswaard";;
"2.7.3 Leefbaarheid (overig)";"2021";"Albrandswaard";;
"2.7.3 Leefbaarheid (overig)";"2022";"Albrandswaard";2;2
"2.7.3 Leefbaarheid (overig)";"2023";"Albrandswaard";2;2
"2.7.3 Leefbaarheid (overig)";"2012";"Alkmaar";6;4
"2.7.3 Leefbaarheid (overig)";"2013";"Alkmaar";6;4
"2.7.3 Leefbaarheid (overig)";"2014";"Alkmaar";1;
"2.7.3 Leefbaarheid (overig)";"2015";"Alkmaar";1;1
"2.7.3 Leefbaarheid (overig)";"2016";"Alkmaar";4;2
"2.7.3 Leefbaarheid (overig)";"2017";"Alkmaar";1;1
"2.7.3 Leefbaarheid (overig)";"2018";"Alkmaar";1;1
"2.7.3 Leefbaarheid (overig)";"2019";"Alkmaar";5;4
"2.7.3 Leefbaarheid (overig)";"2020";"Alkmaar";2;3
"2.7.3 Leefbaarheid (overig)";"2021";"Alkmaar";8;7
"2.7.3 Leefbaarheid (overig)";"2022";"Alkmaar";6;5
"2.7.3 Leefbaarheid (overig)";"2023";"Alkmaar";10;10
"2.7.3 Leefbaarheid (overig)";"2012";"Almelo";8;5
"2.7.3 Leefbaarheid (overig)";"2013";"Almelo";8;2
"2.7.3 Leefbaarheid (overig)";"2014";"Almelo";4;1
"2.7.3 Leefbaarheid (overig)";"2015";"Almelo";3;2
"2.7.3 Leefbaarheid (overig)";"2016";"Almelo";7;
"2.7.3 Leefbaarheid (overig)";"2017";"Almelo";6;2
"2.7.3 Leefbaarheid (overig)";"2018";"Almelo";2;1
"2.7.3 Leefbaarheid (overig)";"2019";"Almelo";5;5
"2.7.3 Leefbaarheid (overig)";"2020";"Almelo";3;2
"2.7.3 Leefbaarheid (overig)";"2021";"Almelo";4;4
"2.7.3 Leefbaarheid (overig)";"2022";"Almelo";5;3
"2.7.3 Leefbaarheid (overig)";"2023";"Almelo";3;1
"2.7.3 Leefbaarheid (overig)";"2012";"Almere";8;3
"2.7.3 Leefbaarheid (overig)";"2013";"Almere";6;2
"2.7.3 Leefbaarheid (overig)";"2014";"Almere";3;
"2.7.3 Leefbaarheid (overig)";"2015";"Almere";5;4
"2.7.3 Leefbaarheid (overig)";"2016";"Almere";5;4
"2.7.3 Leefbaarheid (overig)";"2017";"Almere";3;3
"2.7.3 Leefbaarheid (overig)";"2018";"Almere";3;3
"2.7.3 Leefbaarheid (overig)";"2019";"Almere";3;2
"2.7.3 Leefbaarheid (overig)";"2020";"Almere";3;
"2.7.3 Leefbaarheid (overig)";"2021";"Almere";4;3
"2.7.3 Leefbaarheid (overig)";"2022";"Almere";5;3
"2.7.3 Leefbaarheid (overig)";"2023";"Almere";4;3
"2.7.3 Leefbaarheid (overig)";"2012";"Alphen aan den Rijn";2;1
"2.7.3 Leefbaarheid (overig)";"2013";"Alphen aan den Rijn";2;
"2.7.3 Leefbaarheid (overig)";"2014";"Alphen aan den Rijn";;
"2.7.3 Leefbaarheid (overig)";"2015";"Alphen aan den Rijn";;
"2.7.3 Leefbaarheid (overig)";"2016";"Alphen aan den Rijn";;
"2.7.3 Leefbaarheid (overig)";"2017";"Alphen aan den Rijn";4;4
"2.7.3 Leefbaarheid (overig)";"2018";"Alphen aan den Rijn";1;
"2.7.3 Leefbaarheid (overig)";"2019";"Alphen aan den Rijn";5;4
"2.7.3 Leefbaarheid (overig)";"2020";"Alphen aan den Rijn";3;3
"2.7.3 Leefbaarheid (overig)";"2021";"Alphen aan den Rijn";4;2
"2.7.3 Leefbaarheid (overig)";"2022";"Alphen aan den Rijn";9;6
"2.7.3 Leefbaarheid (overig)";"2023";"Alphen aan den Rijn";2;2
"2.7.3 Leefbaarheid (overig)";"2012";"Alphen-Chaam";;
"2.7.3 Leefbaarheid (overig)";"2013";"Alphen-Chaam";;
"2.7.3 Leefbaarheid (overig)";"2014";"Alphen-Chaam";;
"2.7.3 Leefbaarheid (overig)";"2015";"Alphen-Chaam";;
"2.7.3 Leefbaarheid (overig)";"2016";"Alphen-Chaam";;
"2.7.3 Leefbaarheid (overig)";"2017";"Alphen-Chaam";;
"2.7.3 Leefbaarheid (overig)";"2018";"Alphen-Chaam";;
"2.7.3 Leefbaarheid (overig)";"2019";"Alphen-Chaam";;
"2.7.3 Leefbaarheid (overig)";"2020";"Alphen-Chaam";;
"2.7.3 Leefbaarheid (overig)";"2021";"Alphen-Chaam";;
"2.7.3 Leefbaarheid (overig)";"2022";"Alphen-Chaam";1;1
"2.7.3 Leefbaarheid (overig)";"2023";"Alphen-Chaam";1;1
"2.7.3 Leefbaarheid (overig)";"2012";"Altena";;
"2.7.3 Leefbaarheid (overig)";"2013";"Altena";;
"2.7.3 Leefbaarheid (overig)";"2014";"Altena";;
"2.7.3 Leefbaarheid (overig)";"2015";"Altena";;
"2.7.3 Leefbaarheid (overig)";"2016";"Altena";;
"2.7.3 Leefbaarheid (overig)";"2017";"Altena";1;1
"2.7.3 Leefbaarheid (overig)";"2018";"Altena";;
"2.7.3 Leefbaarheid (overig)";"2019";"Altena";;
"2.7.3 Leefbaarheid (overig)";"2020";"Altena";;
"2.7.3 Leefbaarheid (overig)";"2021";"Altena";2;1
"2.7.3 Leefbaarheid (overig)";"2022";"Altena";;1
"2.7.3 Leefbaarheid (overig)";"2023";"Altena";4;4
"2.7.3 Leefbaarheid (overig)";"2012";"Ameland";;
"2.7.3 Leefbaarheid (overig)";"2013";"Ameland";;
"2.7.3 Leefbaarheid (overig)";"2014";"Ameland";;
"2.7.3 Leefbaarheid (overig)";"2015";"Ameland";;
"2.7.3 Leefbaarheid (overig)";"2016";"Ameland";;
"2.7.3 Leefbaarheid (overig)";"2017";"Ameland";;
"2.7.3 Leefbaarheid (overig)";"2018";"Ameland";;
"2.7.3 Leefbaarheid (overig)";"2019";"Ameland";;
"2.7.3 Leefbaarheid (overig)";"2020";"Ameland";;
"2.7.3 Leefbaarheid (overig)";"2021";"Ameland";;
"2.7.3 Leefbaarheid (overig)";"2022";"Ameland";;
"2.7.3 Leefbaarheid (overig)";"2023";"Ameland";;
"2.7.3 Leefbaarheid (overig)";"2012";"Amersfoort";4;2
"2.7.3 Leefbaarheid (overig)";"2013";"Amersfoort";1;
"2.7.3 Leefbaarheid (overig)";"2014";"Amersfoort";3;3
"2.7.3 Leefbaarheid (overig)";"2015";"Amersfoort";3;3
"2.7.3 Leefbaarheid (overig)";"2016";"Amersfoort";1;
"2.7.3 Leefbaarheid (overig)";"2017";"Amersfoort";2;2
"2.7.3 Leefbaarheid (overig)";"2018";"Amersfoort";4;1
"2.7.3 Leefbaarheid (overig)";"2019";"Amersfoort";2;1
"2.7.3 Leefbaarheid (overig)";"2020";"Amersfoort";1;1
"2.7.3 Leefbaarheid (overig)";"2021";"Amersfoort";3;2
"2.7.3 Leefbaarheid (overig)";"2022";"Amersfoort";1;1
"2.7.3 Leefbaarheid (overig)";"2023";"Amersfoort";4;3
"2.7.3 Leefbaarheid (overig)";"2012";"Amstelveen";1;1
"2.7.3 Leefbaarheid (overig)";"2013";"Amstelveen";2;1
"2.7.3 Leefbaarheid (overig)";"2014";"Amstelveen";2;2
"2.7.3 Leefbaarheid (overig)";"2015";"Amstelveen";2;1
"2.7.3 Leefbaarheid (overig)";"2016";"Amstelveen";;
"2.7.3 Leefbaarheid (overig)";"2017";"Amstelveen";1;1
"2.7.3 Leefbaarheid (overig)";"2018";"Amstelveen";2;1
"2.7.3 Leefbaarheid (overig)";"2019";"Amstelveen";1;
"2.7.3 Leefbaarheid (overig)";"2020";"Amstelveen";3;3
"2.7.3 Leefbaarheid (overig)";"2021";"Amstelveen";8;5
"2.7.3 Leefbaarheid (overig)";"2022";"Amstelveen";4;3
"2.7.3 Leefbaarheid (overig)";"2023";"Amstelveen";2;2
"2.7.3 Leefbaarheid (overig)";"2012";"Amsterdam";60;20
"2.7.3 Leefbaarheid (overig)";"2013";"Amsterdam";42;22
"2.7.3 Leefbaarheid (overig)";"2014";"Amsterdam";51;25
"2.7.3 Leefbaarheid (overig)";"2015";"Amsterdam";74;33
"2.7.3 Leefbaarheid (overig)";"2016";"Amsterdam";54;27
"2.7.3 Leefbaarheid (overig)";"2017";"Amsterdam";42;25
"2.7.3 Leefbaarheid (overig)";"2018";"Amsterdam";33;24
"2.7.3 Leefbaarheid (overig)";"2019";"Amsterdam";63;38
"2.7.3 Leefbaarheid (overig)";"2020";"Amsterdam";59;41
"2.7.3 Leefbaarheid (overig)";"2021";"Amsterdam";62;57
"2.7.3 Leefbaarheid (overig)";"2022";"Amsterdam";71;57
"2.7.3 Leefbaarheid (overig)";"2023";"Amsterdam";83;67
"2.7.3 Leefbaarheid (overig)";"2012";"Apeldoorn";2;2
"2.7.3 Leefbaarheid (overig)";"2013";"Apeldoorn";5;4
"2.7.3 Leefbaarheid (overig)";"2014";"Apeldoorn";5;3
"2.7.3 Leefbaarheid (overig)";"2015";"Apeldoorn";1;1
"2.7.3 Leefbaarheid (overig)";"2016";"Apeldoorn";2;2
"2.7.3 Leefbaarheid (overig)";"2017";"Apeldoorn";3;2
"2.7.3 Leefbaarheid (overig)";"2018";"Apeldoorn";4;3
"2.7.3 Leefbaarheid (overig)";"2019";"Apeldoorn";2;2
"2.7.3 Leefbaarheid (overig)";"2020";"Apeldoorn";1;1
"2.7.3 Leefbaarheid (overig)";"2021";"Apeldoorn";3;3
"2.7.3 Leefbaarheid (overig)";"2022";"Apeldoorn";3;3
"2.7.3 Leefbaarheid (overig)";"2023";"Apeldoorn";3;3
"2.7.3 Leefbaarheid (overig)";"2012";"Arnhem";10;9
"2.7.3 Leefbaarheid (overig)";"2013";"Arnhem";6;6
"2.7.3 Leefbaarheid (overig)";"2014";"Arnhem";8;8
"2.7.3 Leefbaarheid (overig)";"2015";"Arnhem";10;8
"2.7.3 Leefbaarheid (overig)";"2016";"Arnhem";2;
"2.7.3 Leefbaarheid (overig)";"2017";"Arnhem";5;1
"2.7.3 Leefbaarheid (overig)";"2018";"Arnhem";5;3
"2.7.3 Leefbaarheid (overig)";"2019";"Arnhem";5;3
"2.7.3 Leefbaarheid (overig)";"2020";"Arnhem";3;3
"2.7.3 Leefbaarheid (overig)";"2021";"Arnhem";2;
"2.7.3 Leefbaarheid (overig)";"2022";"Arnhem";4;3
"2.7.3 Leefbaarheid (overig)";"2023";"Arnhem";7;5
"2.7.3 Leefbaarheid (overig)";"2012";"Assen";3;3
"2.7.3 Leefbaarheid (overig)";"2013";"Assen";9;4
"2.7.3 Leefbaarheid (overig)";"2014";"Assen";6;3
"2.7.3 Leefbaarheid (overig)";"2015";"Assen";4;2
"2.7.3 Leefbaarheid (overig)";"2016";"Assen";3;2
"2.7.3 Leefbaarheid (overig)";"2017";"Assen";1;
"2.7.3 Leefbaarheid (overig)";"2018";"Assen";1;
"2.7.3 Leefbaarheid (overig)";"2019";"Assen";3;2
"2.7.3 Leefbaarheid (overig)";"2020";"Assen";;
"2.7.3 Leefbaarheid (overig)";"2021";"Assen";1;1
"2.7.3 Leefbaarheid (overig)";"2022";"Assen";3;1
"2.7.3 Leefbaarheid (overig)";"2023";"Assen";8;8
"2.7.3 Leefbaarheid (overig)";"2012";"Asten";1;
"2.7.3 Leefbaarheid (overig)";"2013";"Asten";;
"2.7.3 Leefbaarheid (overig)";"2014";"Asten";1;
"2.7.3 Leefbaarheid (overig)";"2015";"Asten";;
"2.7.3 Leefbaarheid (overig)";"2016";"Asten";;
"2.7.3 Leefbaarheid (overig)";"2017";"Asten";2;2
"2.7.3 Leefbaarheid (overig)";"2018";"Asten";;
"2.7.3 Leefbaarheid (overig)";"2019";"Asten";;
"2.7.3 Leefbaarheid (overig)";"2020";"Asten";3;3
"2.7.3 Leefbaarheid (overig)";"2021";"Asten";2;2
"2.7.3 Leefbaarheid (overig)";"2022";"Asten";1;1
"2.7.3 Leefbaarheid (overig)";"2023";"Asten";1;1
"2.7.3 Leefbaarheid (overig)";"2012";"Baarle-Nassau";;
"2.7.3 Leefbaarheid (overig)";"2013";"Baarle-Nassau";;
"2.7.3 Leefbaarheid (overig)";"2014";"Baarle-Nassau";;
"2.7.3 Leefbaarheid (overig)";"2015";"Baarle-Nassau";;
"2.7.3 Leefbaarheid (overig)";"2016";"Baarle-Nassau";;
"2.7.3 Leefbaarheid (overig)";"2017";"Baarle-Nassau";;
"2.7.3 Leefbaarheid (overig)";"2018";"Baarle-Nassau";;
"2.7.3 Leefbaarheid (overig)";"2019";"Baarle-Nassau";;
"2.7.3 Leefbaarheid (overig)";"2020";"Baarle-Nassau";;
"2.7.3 Leefbaarheid (overig)";"2021";"Baarle-Nassau";;
"2.7.3 Leefbaarheid (overig)";"2022";"Baarle-Nassau";;
"2.7.3 Leefbaarheid (overig)";"2023";"Baarle-Nassau";1;2
"2.7.3 Leefbaarheid (overig)";"2012";"Baarn";;
"2.7.3 Leefbaarheid (overig)";"2013";"Baarn";;
"2.7.3 Leefbaarheid (overig)";"2014";"Baarn";;
"2.7.3 Leefbaarheid (overig)";"2015";"Baarn";;
"2.7.3 Leefbaarheid (overig)";"2016";"Baarn";;
"2.7.3 Leefbaarheid (overig)";"2017";"Baarn";;
"2.7.3 Leefbaarheid (overig)";"2018";"Baarn";;
"2.7.3 Leefbaarheid (overig)";"2019";"Baarn";;
"2.7.3 Leefbaarheid (overig)";"2020";"Baarn";2;1
"2.7.3 Leefbaarheid (overig)";"2021";"Baarn";1;3
"2.7.3 Leefbaarheid (overig)";"2022";"Baarn";1;
"2.7.3 Leefbaarheid (overig)";"2023";"Baarn";1;1
"2.7.3 Leefbaarheid (overig)";"2012";"Barendrecht";;
"2.7.3 Leefbaarheid (overig)";"2013";"Barendrecht";;
"2.7.3 Leefbaarheid (overig)";"2014";"Barendrecht";;
"2.7.3 Leefbaarheid (overig)";"2015";"Barendrecht";1;
"2.7.3 Leefbaarheid (overig)";"2016";"Barendrecht";;
"2.7.3 Leefbaarheid (overig)";"2017";"Barendrecht";;
"2.7.3 Leefbaarheid (overig)";"2018";"Barendrecht";;
"2.7.3 Leefbaarheid (overig)";"2019";"Barendrecht";1;1
"2.7.3 Leefbaarheid (overig)";"2020";"Barendrecht";2;2
"2.7.3 Leefbaarheid (overig)";"2021";"Barendrecht";1;1
"2.7.3 Leefbaarheid (overig)";"2022";"Barendrecht";3;3
"2.7.3 Leefbaarheid (overig)";"2023";"Barendrecht";5;5
"2.7.3 Leefbaarheid (overig)";"2012";"Barneveld";;
"2.7.3 Leefbaarheid (overig)";"2013";"Barneveld";1;1
"2.7.3 Leefbaarheid (overig)";"2014";"Barneveld";;
"2.7.3 Leefbaarheid (overig)";"2015";"Barneveld";;
"2.7.3 Leefbaarheid (overig)";"2016";"Barneveld";1;1
"2.7.3 Leefbaarheid (overig)";"2017";"Barneveld";;
"2.7.3 Leefbaarheid (overig)";"2018";"Barneveld";;
"2.7.3 Leefbaarheid (overig)";"2019";"Barneveld";;
"2.7.3 Leefbaarheid (overig)";"2020";"Barneveld";;
"2.7.3 Leefbaarheid (overig)";"2021";"Barneveld";1;1
"2.7.3 Leefbaarheid (overig)";"2022";"Barneveld";2;2
"2.7.3 Leefbaarheid (overig)";"2023";"Barneveld";;
"2.7.3 Leefbaarheid (overig)";"2012";"Beek (L.)";;
"2.7.3 Leefbaarheid (overig)";"2013";"Beek (L.)";;
"2.7.3 Leefbaarheid (overig)";"2014";"Beek (L.)";;
"2.7.3 Leefbaarheid (overig)";"2015";"Beek (L.)";;
"2.7.3 Leefbaarheid (overig)";"2016";"Beek (L.)";1;1
"2.7.3 Leefbaarheid (overig)";"2017";"Beek (L.)";;
"2.7.3 Leefbaarheid (overig)";"2018";"Beek (L.)";2;1
"2.7.3 Leefbaarheid (overig)";"2019";"Beek (L.)";;
"2.7.3 Leefbaarheid (overig)";"2020";"Beek (L.)";;
"2.7.3 Leefbaarheid (overig)";"2021";"Beek (L.)";;
"2.7.3 Leefbaarheid (overig)";"2022";"Beek (L.)";1;1
"2.7.3 Leefbaarheid (overig)";"2023";"Beek (L.)";;
"2.7.3 Leefbaarheid (overig)";"2012";"Beekdaelen";;
"2.7.3 Leefbaarheid (overig)";"2013";"Beekdaelen";;
"2.7.3 Leefbaarheid (overig)";"2014";"Beekdaelen";;
"2.7.3 Leefbaarheid (overig)";"2015";"Beekdaelen";;
"2.7.3 Leefbaarheid (overig)";"2016";"Beekdaelen";;
"2.7.3 Leefbaarheid (overig)";"2017";"Beekdaelen";;
"2.7.3 Leefbaarheid (overig)";"2018";"Beekdaelen";1;
"2.7.3 Leefbaarheid (overig)";"2019";"Beekdaelen";2;2
"2.7.3 Leefbaarheid (overig)";"2020";"Beekdaelen";1;1
"2.7.3 Leefbaarheid (overig)";"2021";"Beekdaelen";1;1
"2.7.3 Leefbaarheid (overig)";"2022";"Beekdaelen";;
"2.7.3 Leefbaarheid (overig)";"2023";"Beekdaelen";3;1
"2.7.3 Leefbaarheid (overig)";"2012";"Beesel";1;
"2.7.3 Leefbaarheid (overig)";"2013";"Beesel";;
"2.7.3 Leefbaarheid (overig)";"2014";"Beesel";;
"2.7.3 Leefbaarheid (overig)";"2015";"Beesel";;
"2.7.3 Leefbaarheid (overig)";"2016";"Beesel";;
"2.7.3 Leefbaarheid (overig)";"2017";"Beesel";;
"2.7.3 Leefbaarheid (overig)";"2018";"Beesel";;
"2.7.3 Leefbaarheid (overig)";"2019";"Beesel";;
"2.7.3 Leefbaarheid (overig)";"2020";"Beesel";1;1
"2.7.3 Leefbaarheid (overig)";"2021";"Beesel";;
"2.7.3 Leefbaarheid (overig)";"2022";"Beesel";1;
"2.7.3 Leefbaarheid (overig)";"2023";"Beesel";;1
"2.7.3 Leefbaarheid (overig)";"2012";"Berg en Dal";;
"2.7.3 Leefbaarheid (overig)";"2013";"Berg en Dal";;
"2.7.3 Leefbaarheid (overig)";"2014";"Berg en Dal";1;
"2.7.3 Leefbaarheid (overig)";"2015";"Berg en Dal";;
"2.7.3 Leefbaarheid (overig)";"2016";"Berg en Dal";;
"2.7.3 Leefbaarheid (overig)";"2017";"Berg en Dal";1;1
"2.7.3 Leefbaarheid (overig)";"2018";"Berg en Dal";;
"2.7.3 Leefbaarheid (overig)";"2019";"Berg en Dal";;
"2.7.3 Leefbaarheid (overig)";"2020";"Berg en Dal";1;1
"2.7.3 Leefbaarheid (overig)";"2021";"Berg en Dal";5;5
"2.7.3 Leefbaarheid (overig)";"2022";"Berg en Dal";4;3
"2.7.3 Leefbaarheid (overig)";"2023";"Berg en Dal";9;8
"2.7.3 Leefbaarheid (overig)";"2012";"Bergeijk";;
"2.7.3 Leefbaarheid (overig)";"2013";"Bergeijk";1;1
"2.7.3 Leefbaarheid (overig)";"2014";"Bergeijk";1;1
"2.7.3 Leefbaarheid (overig)";"2015";"Bergeijk";;
"2.7.3 Leefbaarheid (overig)";"2016";"Bergeijk";;
"2.7.3 Leefbaarheid (overig)";"2017";"Bergeijk";;
"2.7.3 Leefbaarheid (overig)";"2018";"Bergeijk";;
"2.7.3 Leefbaarheid (overig)";"2019";"Bergeijk";1;1
"2.7.3 Leefbaarheid (overig)";"2020";"Bergeijk";;
"2.7.3 Leefbaarheid (overig)";"2021";"Bergeijk";1;1
"2.7.3 Leefbaarheid (overig)";"2022";"Bergeijk";;
"2.7.3 Leefbaarheid (overig)";"2023";"Bergeijk";;
"2.7.3 Leefbaarheid (overig)";"2012";"Bergen (L.)";;
"2.7.3 Leefbaarheid (overig)";"2013";"Bergen (L.)";;
"2.7.3 Leefbaarheid (overig)";"2014";"Bergen (L.)";1;1
"2.7.3 Leefbaarheid (overig)";"2015";"Bergen (L.)";;
"2.7.3 Leefbaarheid (overig)";"2016";"Bergen (L.)";;
"2.7.3 Leefbaarheid (overig)";"2017";"Bergen (L.)";;
"2.7.3 Leefbaarheid (overig)";"2018";"Bergen (L.)";;
"2.7.3 Leefbaarheid (overig)";"2019";"Bergen (L.)";;
"2.7.3 Leefbaarheid (overig)";"2020";"Bergen (L.)";;
"2.7.3 Leefbaarheid (overig)";"2021";"Bergen (L.)";;
"2.7.3 Leefbaarheid (overig)";"2022";"Bergen (L.)";;
"2.7.3 Leefbaarheid (overig)";"2023";"Bergen (L.)";1;1
"2.7.3 Leefbaarheid (overig)";"2012";"Bergen (NH.)";;
"2.7.3 Leefbaarheid (overig)";"2013";"Bergen (NH.)";;
"2.7.3 Leefbaarheid (overig)";"2014";"Bergen (NH.)";;
"2.7.3 Leefbaarheid (overig)";"2015";"Bergen (NH.)";;
"2.7.3 Leefbaarheid (overig)";"2016";"Bergen (NH.)";;
"2.7.3 Leefbaarheid (overig)";"2017";"Bergen (NH.)";;
"2.7.3 Leefbaarheid (overig)";"2018";"Bergen (NH.)";;
"2.7.3 Leefbaarheid (overig)";"2019";"Bergen (NH.)";2;2
"2.7.3 Leefbaarheid (overig)";"2020";"Bergen (NH.)";;
"2.7.3 Leefbaarheid (overig)";"2021";"Bergen (NH.)";5;5
"2.7.3 Leefbaarheid (overig)";"2022";"Bergen (NH.)";1;1
"2.7.3 Leefbaarheid (overig)";"2023";"Bergen (NH.)";;
"2.7.3 Leefbaarheid (overig)";"2012";"Bergen op Zoom";5;5
"2.7.3 Leefbaarheid (overig)";"2013";"Bergen op Zoom";4;3
"2.7.3 Leefbaarheid (overig)";"2014";"Bergen op Zoom";4;3
"2.7.3 Leefbaarheid (overig)";"2015";"Bergen op Zoom";4;3
"2.7.3 Leefbaarheid (overig)";"2016";"Bergen op Zoom";7;5
"2.7.3 Leefbaarheid (overig)";"2017";"Bergen op Zoom";1;1
"2.7.3 Leefbaarheid (overig)";"2018";"Bergen op Zoom";5;2
"2.7.3 Leefbaarheid (overig)";"2019";"Bergen op Zoom";5;4
"2.7.3 Leefbaarheid (overig)";"2020";"Bergen op Zoom";7;6
"2.7.3 Leefbaarheid (overig)";"2021";"Bergen op Zoom";2;2
"2.7.3 Leefbaarheid (overig)";"2022";"Bergen op Zoom";5;4
