"Soort misdrijf";"Perioden";"Regio's";"Geregistreerde misdrijven (aantal)";"Aangiften (aantal)"
"1.3.1 Ongevallen (weg)";"2012";"Nederland";88006;80337
"1.3.1 Ongevallen (weg)";"2013";"Nederland";87328;80498
"1.3.1 Ongevallen (weg)";"2014";"Nederland";82362;75901
"1.3.1 Ongevallen (weg)";"2015";"Nederland";80796;74932
"1.3.1 Ongevallen (weg)";"2016";"Nederland";81047;75050
"1.3.1 Ongevallen (weg)";"2017";"Nederland";78787;73137
"1.3.1 Ongevallen (weg)";"2018";"Nederland";81167;75589
"1.3.1 Ongevallen (weg)";"2019";"Nederland";83072;77636
"1.3.1 Ongevallen (weg)";"2020";"Nederland";75133;70229
"1.3.1 Ongevallen (weg)";"2021";"Nederland";76068;70639
"1.3.1 Ongevallen (weg)";"2022";"Nederland";82834;76636
"1.3.1 Ongevallen (weg)";"2023";"Nederland";76793;71963
"1.3.1 Ongevallen (weg)";"2012";"Aa en Hunze";46;44
"1.3.1 Ongevallen (weg)";"2013";"Aa en Hunze";59;49
"1.3.1 Ongevallen (weg)";"2014";"Aa en Hunze";66;55
"1.3.1 Ongevallen (weg)";"2015";"Aa en Hunze";57;50
"1.3.1 Ongevallen (weg)";"2016";"Aa en Hunze";62;59
"1.3.1 Ongevallen (weg)";"2017";"Aa en Hunze";73;66
"1.3.1 Ongevallen (weg)";"2018";"Aa en Hunze";50;48
"1.3.1 Ongevallen (weg)";"2019";"Aa en Hunze";64;56
"1.3.1 Ongevallen (weg)";"2020";"Aa en Hunze";72;66
"1.3.1 Ongevallen (weg)";"2021";"Aa en Hunze";69;62
"1.3.1 Ongevallen (weg)";"2022";"Aa en Hunze";109;99
"1.3.1 Ongevallen (weg)";"2023";"Aa en Hunze";105;93
"1.3.1 Ongevallen (weg)";"2012";"Aalsmeer";97;82
"1.3.1 Ongevallen (weg)";"2013";"Aalsmeer";97;78
"1.3.1 Ongevallen (weg)";"2014";"Aalsmeer";124;107
"1.3.1 Ongevallen (weg)";"2015";"Aalsmeer";121;108
"1.3.1 Ongevallen (weg)";"2016";"Aalsmeer";146;126
"1.3.1 Ongevallen (weg)";"2017";"Aalsmeer";157;146
"1.3.1 Ongevallen (weg)";"2018";"Aalsmeer";175;165
"1.3.1 Ongevallen (weg)";"2019";"Aalsmeer";139;129
"1.3.1 Ongevallen (weg)";"2020";"Aalsmeer";134;128
"1.3.1 Ongevallen (weg)";"2021";"Aalsmeer";144;136
"1.3.1 Ongevallen (weg)";"2022";"Aalsmeer";172;158
"1.3.1 Ongevallen (weg)";"2023";"Aalsmeer";152;143
"1.3.1 Ongevallen (weg)";"2012";"Aalten";64;50
"1.3.1 Ongevallen (weg)";"2013";"Aalten";73;60
"1.3.1 Ongevallen (weg)";"2014";"Aalten";65;56
"1.3.1 Ongevallen (weg)";"2015";"Aalten";58;50
"1.3.1 Ongevallen (weg)";"2016";"Aalten";70;60
"1.3.1 Ongevallen (weg)";"2017";"Aalten";70;62
"1.3.1 Ongevallen (weg)";"2018";"Aalten";66;58
"1.3.1 Ongevallen (weg)";"2019";"Aalten";67;61
"1.3.1 Ongevallen (weg)";"2020";"Aalten";62;54
"1.3.1 Ongevallen (weg)";"2021";"Aalten";56;48
"1.3.1 Ongevallen (weg)";"2022";"Aalten";58;48
"1.3.1 Ongevallen (weg)";"2023";"Aalten";50;41
"1.3.1 Ongevallen (weg)";"2012";"Achtkarspelen";83;74
"1.3.1 Ongevallen (weg)";"2013";"Achtkarspelen";62;54
"1.3.1 Ongevallen (weg)";"2014";"Achtkarspelen";58;51
"1.3.1 Ongevallen (weg)";"2015";"Achtkarspelen";59;56
"1.3.1 Ongevallen (weg)";"2016";"Achtkarspelen";76;67
"1.3.1 Ongevallen (weg)";"2017";"Achtkarspelen";66;59
"1.3.1 Ongevallen (weg)";"2018";"Achtkarspelen";60;56
"1.3.1 Ongevallen (weg)";"2019";"Achtkarspelen";71;61
"1.3.1 Ongevallen (weg)";"2020";"Achtkarspelen";50;47
"1.3.1 Ongevallen (weg)";"2021";"Achtkarspelen";55;51
"1.3.1 Ongevallen (weg)";"2022";"Achtkarspelen";41;34
"1.3.1 Ongevallen (weg)";"2023";"Achtkarspelen";40;36
"1.3.1 Ongevallen (weg)";"2012";"Alblasserdam";114;103
"1.3.1 Ongevallen (weg)";"2013";"Alblasserdam";91;81
"1.3.1 Ongevallen (weg)";"2014";"Alblasserdam";98;84
"1.3.1 Ongevallen (weg)";"2015";"Alblasserdam";95;85
"1.3.1 Ongevallen (weg)";"2016";"Alblasserdam";82;72
"1.3.1 Ongevallen (weg)";"2017";"Alblasserdam";94;87
"1.3.1 Ongevallen (weg)";"2018";"Alblasserdam";82;74
"1.3.1 Ongevallen (weg)";"2019";"Alblasserdam";68;67
"1.3.1 Ongevallen (weg)";"2020";"Alblasserdam";99;94
"1.3.1 Ongevallen (weg)";"2021";"Alblasserdam";70;65
"1.3.1 Ongevallen (weg)";"2022";"Alblasserdam";80;71
"1.3.1 Ongevallen (weg)";"2023";"Alblasserdam";86;83
"1.3.1 Ongevallen (weg)";"2012";"Albrandswaard";141;134
"1.3.1 Ongevallen (weg)";"2013";"Albrandswaard";146;141
"1.3.1 Ongevallen (weg)";"2014";"Albrandswaard";134;130
"1.3.1 Ongevallen (weg)";"2015";"Albrandswaard";145;137
"1.3.1 Ongevallen (weg)";"2016";"Albrandswaard";135;127
"1.3.1 Ongevallen (weg)";"2017";"Albrandswaard";115;109
"1.3.1 Ongevallen (weg)";"2018";"Albrandswaard";140;135
"1.3.1 Ongevallen (weg)";"2019";"Albrandswaard";136;131
"1.3.1 Ongevallen (weg)";"2020";"Albrandswaard";121;118
"1.3.1 Ongevallen (weg)";"2021";"Albrandswaard";118;117
"1.3.1 Ongevallen (weg)";"2022";"Albrandswaard";139;134
"1.3.1 Ongevallen (weg)";"2023";"Albrandswaard";105;96
"1.3.1 Ongevallen (weg)";"2012";"Alkmaar";642;610
"1.3.1 Ongevallen (weg)";"2013";"Alkmaar";650;627
"1.3.1 Ongevallen (weg)";"2014";"Alkmaar";561;539
"1.3.1 Ongevallen (weg)";"2015";"Alkmaar";508;473
"1.3.1 Ongevallen (weg)";"2016";"Alkmaar";523;484
"1.3.1 Ongevallen (weg)";"2017";"Alkmaar";481;450
"1.3.1 Ongevallen (weg)";"2018";"Alkmaar";520;495
"1.3.1 Ongevallen (weg)";"2019";"Alkmaar";549;516
"1.3.1 Ongevallen (weg)";"2020";"Alkmaar";539;518
"1.3.1 Ongevallen (weg)";"2021";"Alkmaar";514;476
"1.3.1 Ongevallen (weg)";"2022";"Alkmaar";596;553
"1.3.1 Ongevallen (weg)";"2023";"Alkmaar";525;469
"1.3.1 Ongevallen (weg)";"2012";"Almelo";448;394
"1.3.1 Ongevallen (weg)";"2013";"Almelo";396;343
"1.3.1 Ongevallen (weg)";"2014";"Almelo";441;404
