"Soort misdrijf";"Perioden";"Regio's";"Geregistreerde misdrijven (aantal)";"Aangiften (aantal)"
"3.9.1 Horizontale fraude";"2024 januari";"Aalsmeer";20;
"3.9.1 Horizontale fraude";"2024 februari";"Aalsmeer";14;
"3.9.1 Horizontale fraude";"2023 maart";"Aalten";14;14
"3.9.1 Horizontale fraude";"2023 april";"Aalten";6;6
"3.9.1 Horizontale fraude";"2023 mei";"Aalten";14;13
"3.9.1 Horizontale fraude";"2023 juni";"Aalten";13;12
"3.9.1 Horizontale fraude";"2023 juli";"Aalten";5;5
"3.9.1 Horizontale fraude";"2023 augustus";"Aalten";13;12
"3.9.1 Horizontale fraude";"2023 september";"Aalten";5;5
"3.9.1 Horizontale fraude";"2023 oktober";"Aalten";4;4
"3.9.1 Horizontale fraude";"2023 november";"Aalten";11;11
"3.9.1 Horizontale fraude";"2023 december";"Aalten";10;10
"3.9.1 Horizontale fraude";"2024 januari";"Aalten";10;
"3.9.1 Horizontale fraude";"2024 februari";"Aalten";7;
"3.9.1 Horizontale fraude";"2023 maart";"Achtkarspelen";12;10
"3.9.1 Horizontale fraude";"2023 april";"Achtkarspelen";6;6
"3.9.1 Horizontale fraude";"2023 mei";"Achtkarspelen";7;7
"3.9.1 Horizontale fraude";"2023 juni";"Achtkarspelen";5;5
"3.9.1 Horizontale fraude";"2023 juli";"Achtkarspelen";8;8
"3.9.1 Horizontale fraude";"2023 augustus";"Achtkarspelen";8;8
"3.9.1 Horizontale fraude";"2023 september";"Achtkarspelen";4;4
"3.9.1 Horizontale fraude";"2023 oktober";"Achtkarspelen";10;9
"3.9.1 Horizontale fraude";"2023 november";"Achtkarspelen";15;16
"3.9.1 Horizontale fraude";"2023 december";"Achtkarspelen";8;8
"3.9.1 Horizontale fraude";"2024 januari";"Achtkarspelen";10;
"3.9.1 Horizontale fraude";"2024 februari";"Achtkarspelen";9;
"3.9.1 Horizontale fraude";"2023 maart";"Alblasserdam";5;5
"3.9.1 Horizontale fraude";"2023 april";"Alblasserdam";6;6
"3.9.1 Horizontale fraude";"2023 mei";"Alblasserdam";2;2
"3.9.1 Horizontale fraude";"2023 juni";"Alblasserdam";9;9
"3.9.1 Horizontale fraude";"2023 juli";"Alblasserdam";7;5
"3.9.1 Horizontale fraude";"2023 augustus";"Alblasserdam";4;4
"3.9.1 Horizontale fraude";"2023 september";"Alblasserdam";9;9
"3.9.1 Horizontale fraude";"2023 oktober";"Alblasserdam";11;12
"3.9.1 Horizontale fraude";"2023 november";"Alblasserdam";10;10
"3.9.1 Horizontale fraude";"2023 december";"Alblasserdam";4;4
"3.9.1 Horizontale fraude";"2024 januari";"Alblasserdam";9;
"3.9.1 Horizontale fraude";"2024 februari";"Alblasserdam";3;
"3.9.1 Horizontale fraude";"2023 maart";"Albrandswaard";15;14
"3.9.1 Horizontale fraude";"2023 april";"Albrandswaard";12;12
"3.9.1 Horizontale fraude";"2023 mei";"Albrandswaard";11;9
"3.9.1 Horizontale fraude";"2023 juni";"Albrandswaard";7;6
"3.9.1 Horizontale fraude";"2023 juli";"Albrandswaard";9;9
"3.9.1 Horizontale fraude";"2023 augustus";"Albrandswaard";6;6
"3.9.1 Horizontale fraude";"2023 september";"Albrandswaard";7;6
"3.9.1 Horizontale fraude";"2023 oktober";"Albrandswaard";9;10
"3.9.1 Horizontale fraude";"2023 november";"Albrandswaard";7;7
"3.9.1 Horizontale fraude";"2023 december";"Albrandswaard";9;10
"3.9.1 Horizontale fraude";"2024 januari";"Albrandswaard";13;
"3.9.1 Horizontale fraude";"2024 februari";"Albrandswaard";7;
"3.9.1 Horizontale fraude";"2023 maart";"Alkmaar";54;53
"3.9.1 Horizontale fraude";"2023 april";"Alkmaar";72;69
"3.9.1 Horizontale fraude";"2023 mei";"Alkmaar";52;50
"3.9.1 Horizontale fraude";"2023 juni";"Alkmaar";42;41
"3.9.1 Horizontale fraude";"2023 juli";"Alkmaar";38;38
"3.9.1 Horizontale fraude";"2023 augustus";"Alkmaar";45;42
"3.9.1 Horizontale fraude";"2023 september";"Alkmaar";61;60
"3.9.1 Horizontale fraude";"2023 oktober";"Alkmaar";58;58
"3.9.1 Horizontale fraude";"2023 november";"Alkmaar";91;91
"3.9.1 Horizontale fraude";"2023 december";"Alkmaar";37;36
"3.9.1 Horizontale fraude";"2024 januari";"Alkmaar";55;
"3.9.1 Horizontale fraude";"2024 februari";"Alkmaar";66;
"3.9.1 Horizontale fraude";"2023 maart";"Almelo";35;33
"3.9.1 Horizontale fraude";"2023 april";"Almelo";34;29
"3.9.1 Horizontale fraude";"2023 mei";"Almelo";36;37
"3.9.1 Horizontale fraude";"2023 juni";"Almelo";34;33
"3.9.1 Horizontale fraude";"2023 juli";"Almelo";43;42
"3.9.1 Horizontale fraude";"2023 augustus";"Almelo";40;41
"3.9.1 Horizontale fraude";"2023 september";"Almelo";29;28
"3.9.1 Horizontale fraude";"2023 oktober";"Almelo";40;38
"3.9.1 Horizontale fraude";"2023 november";"Almelo";42;42
"3.9.1 Horizontale fraude";"2023 december";"Almelo";40;38
"3.9.1 Horizontale fraude";"2024 januari";"Almelo";39;
"3.9.1 Horizontale fraude";"2024 februari";"Almelo";67;
"3.9.1 Horizontale fraude";"2023 maart";"Almere";94;93
"3.9.1 Horizontale fraude";"2023 april";"Almere";88;78
"3.9.1 Horizontale fraude";"2023 mei";"Almere";85;84
"3.9.1 Horizontale fraude";"2023 juni";"Almere";115;110
"3.9.1 Horizontale fraude";"2023 juli";"Almere";124;119
"3.9.1 Horizontale fraude";"2023 augustus";"Almere";124;115
"3.9.1 Horizontale fraude";"2023 september";"Almere";73;69
"3.9.1 Horizontale fraude";"2023 oktober";"Almere";114;112
"3.9.1 Horizontale fraude";"2023 november";"Almere";102;95
"3.9.1 Horizontale fraude";"2023 december";"Almere";83;84
"3.9.1 Horizontale fraude";"2024 januari";"Almere";102;
"3.9.1 Horizontale fraude";"2024 februari";"Almere";80;
"3.9.1 Horizontale fraude";"2023 maart";"Alphen aan den Rijn";59;57
"3.9.1 Horizontale fraude";"2023 april";"Alphen aan den Rijn";47;45
"3.9.1 Horizontale fraude";"2023 mei";"Alphen aan den Rijn";39;38
"3.9.1 Horizontale fraude";"2023 juni";"Alphen aan den Rijn";60;58
"3.9.1 Horizontale fraude";"2023 juli";"Alphen aan den Rijn";42;42
"3.9.1 Horizontale fraude";"2023 augustus";"Alphen aan den Rijn";50;49
"3.9.1 Horizontale fraude";"2023 september";"Alphen aan den Rijn";35;31
"3.9.1 Horizontale fraude";"2023 oktober";"Alphen aan den Rijn";33;35
"3.9.1 Horizontale fraude";"2023 november";"Alphen aan den Rijn";35;33
"3.9.1 Horizontale fraude";"2023 december";"Alphen aan den Rijn";54;53
"3.9.1 Horizontale fraude";"2024 januari";"Alphen aan den Rijn";42;
"3.9.1 Horizontale fraude";"2024 februari";"Alphen aan den Rijn";44;
"3.9.1 Horizontale fraude";"2023 maart";"Alphen-Chaam";6;6
"3.9.1 Horizontale fraude";"2023 april";"Alphen-Chaam";3;3
"3.9.1 Horizontale fraude";"2023 mei";"Alphen-Chaam";4;4
"3.9.1 Horizontale fraude";"2023 juni";"Alphen-Chaam";2;2
"3.9.1 Horizontale fraude";"2023 juli";"Alphen-Chaam";5;5
"3.9.1 Horizontale fraude";"2023 augustus";"Alphen-Chaam";3;3
"3.9.1 Horizontale fraude";"2023 september";"Alphen-Chaam";6;6
"3.9.1 Horizontale fraude";"2023 oktober";"Alphen-Chaam";4;4
"3.9.1 Horizontale fraude";"2023 november";"Alphen-Chaam";3;3
"3.9.1 Horizontale fraude";"2023 december";"Alphen-Chaam";2;2
"3.9.1 Horizontale fraude";"2024 januari";"Alphen-Chaam";5;
"3.9.1 Horizontale fraude";"2024 februari";"Alphen-Chaam";5;
"3.9.1 Horizontale fraude";"2023 maart";"Altena";16;16
"3.9.1 Horizontale fraude";"2023 april";"Altena";17;16
"3.9.1 Horizontale fraude";"2023 mei";"Altena";12;12
"3.9.1 Horizontale fraude";"2023 juni";"Altena";19;19
"3.9.1 Horizontale fraude";"2023 juli";"Altena";14;13
"3.9.1 Horizontale fraude";"2023 augustus";"Altena";30;29
"3.9.1 Horizontale fraude";"2023 september";"Altena";19;19
"3.9.1 Horizontale fraude";"2023 oktober";"Altena";18;18
"3.9.1 Horizontale fraude";"2023 november";"Altena";19;19
"3.9.1 Horizontale fraude";"2023 december";"Altena";22;23
"3.9.1 Horizontale fraude";"2024 januari";"Altena";14;
"3.9.1 Horizontale fraude";"2024 februari";"Altena";24;
"3.9.1 Horizontale fraude";"2023 maart";"Ameland";1;1
"3.9.1 Horizontale fraude";"2023 april";"Ameland";;
"3.9.1 Horizontale fraude";"2023 mei";"Ameland";1;1
"3.9.1 Horizontale fraude";"2023 juni";"Ameland";1;1
"3.9.1 Horizontale fraude";"2023 juli";"Ameland";7;6
"3.9.1 Horizontale fraude";"2023 augustus";"Ameland";1;1
"3.9.1 Horizontale fraude";"2023 september";"Ameland";;
"3.9.1 Horizontale fraude";"2023 oktober";"Ameland";;
"3.9.1 Horizontale fraude";"2023 november";"Ameland";2;2
"3.9.1 Horizontale fraude";"2023 december";"Ameland";1;1
"3.9.1 Horizontale fraude";"2024 januari";"Ameland";1;
"3.9.1 Horizontale fraude";"2024 februari";"Ameland";4;
"3.9.1 Horizontale fraude";"2023 maart";"Amersfoort";56;50
"3.9.1 Horizontale fraude";"2023 april";"Amersfoort";60;51
"3.9.1 Horizontale fraude";"2023 mei";"Amersfoort";53;51
"3.9.1 Horizontale fraude";"2023 juni";"Amersfoort";50;46
"3.9.1 Horizontale fraude";"2023 juli";"Amersfoort";66;63
"3.9.1 Horizontale fraude";"2023 augustus";"Amersfoort";39;39
"3.9.1 Horizontale fraude";"2023 september";"Amersfoort";58;54
"3.9.1 Horizontale fraude";"2023 oktober";"Amersfoort";69;68
"3.9.1 Horizontale fraude";"2023 november";"Amersfoort";70;63
"3.9.1 Horizontale fraude";"2023 december";"Amersfoort";56;55
"3.9.1 Horizontale fraude";"2024 januari";"Amersfoort";59;
"3.9.1 Horizontale fraude";"2024 februari";"Amersfoort";65;
"3.9.1 Horizontale fraude";"2023 maart";"Amstelveen";31;32
"3.9.1 Horizontale fraude";"2023 april";"Amstelveen";44;41
"3.9.1 Horizontale fraude";"2023 mei";"Amstelveen";31;30
"3.9.1 Horizontale fraude";"2023 juni";"Amstelveen";40;39
"3.9.1 Horizontale fraude";"2023 juli";"Amstelveen";40;40
"3.9.1 Horizontale fraude";"2023 augustus";"Amstelveen";42;41
"3.9.1 Horizontale fraude";"2023 september";"Amstelveen";33;28
"3.9.1 Horizontale fraude";"2023 oktober";"Amstelveen";32;29
"3.9.1 Horizontale fraude";"2023 november";"Amstelveen";36;36
"3.9.1 Horizontale fraude";"2023 december";"Amstelveen";28;28
"3.9.1 Horizontale fraude";"2024 januari";"Amstelveen";47;
"3.9.1 Horizontale fraude";"2024 februari";"Amstelveen";49;
"3.9.1 Horizontale fraude";"2023 maart";"Amsterdam";447;406
"3.9.1 Horizontale fraude";"2023 april";"Amsterdam";358;346
"3.9.1 Horizontale fraude";"2023 mei";"Amsterdam";369;350
"3.9.1 Horizontale fraude";"2023 juni";"Amsterdam";416;387
"3.9.1 Horizontale fraude";"2023 juli";"Amsterdam";430;406
"3.9.1 Horizontale fraude";"2023 augustus";"Amsterdam";453;434
"3.9.1 Horizontale fraude";"2023 september";"Amsterdam";396;379
"3.9.1 Horizontale fraude";"2023 oktober";"Amsterdam";476;454
"3.9.1 Horizontale fraude";"2023 november";"Amsterdam";483;471
"3.9.1 Horizontale fraude";"2023 december";"Amsterdam";442;425
"3.9.1 Horizontale fraude";"2024 januari";"Amsterdam";937;
"3.9.1 Horizontale fraude";"2024 februari";"Amsterdam";532;
"3.9.1 Horizontale fraude";"2023 maart";"Apeldoorn";70;66
"3.9.1 Horizontale fraude";"2023 april";"Apeldoorn";71;68
"3.9.1 Horizontale fraude";"2023 mei";"Apeldoorn";56;54
"3.9.1 Horizontale fraude";"2023 juni";"Apeldoorn";87;84
"3.9.1 Horizontale fraude";"2023 juli";"Apeldoorn";89;89
"3.9.1 Horizontale fraude";"2023 augustus";"Apeldoorn";80;77
"3.9.1 Horizontale fraude";"2023 september";"Apeldoorn";72;70
"3.9.1 Horizontale fraude";"2023 oktober";"Apeldoorn";65;65
"3.9.1 Horizontale fraude";"2023 november";"Apeldoorn";76;71
"3.9.1 Horizontale fraude";"2023 december";"Apeldoorn";92;81
"3.9.1 Horizontale fraude";"2024 januari";"Apeldoorn";93;
"3.9.1 Horizontale fraude";"2024 februari";"Apeldoorn";77;
"3.9.1 Horizontale fraude";"2023 maart";"Arnhem";61;54
"3.9.1 Horizontale fraude";"2023 april";"Arnhem";56;55
"3.9.1 Horizontale fraude";"2023 mei";"Arnhem";54;53
"3.9.1 Horizontale fraude";"2023 juni";"Arnhem";64;62
"3.9.1 Horizontale fraude";"2023 juli";"Arnhem";75;71
"3.9.1 Horizontale fraude";"2023 augustus";"Arnhem";84;82
"3.9.1 Horizontale fraude";"2023 september";"Arnhem";65;64
"3.9.1 Horizontale fraude";"2023 oktober";"Arnhem";105;102
"3.9.1 Horizontale fraude";"2023 november";"Arnhem";94;94
"3.9.1 Horizontale fraude";"2023 december";"Arnhem";104;99
"3.9.1 Horizontale fraude";"2024 januari";"Arnhem";94;
"3.9.1 Horizontale fraude";"2024 februari";"Arnhem";97;
"3.9.1 Horizontale fraude";"2023 maart";"Assen";35;35
"3.9.1 Horizontale fraude";"2023 april";"Assen";21;18
"3.9.1 Horizontale fraude";"2023 mei";"Assen";28;28
"3.9.1 Horizontale fraude";"2023 juni";"Assen";27;27
"3.9.1 Horizontale fraude";"2023 juli";"Assen";22;21
"3.9.1 Horizontale fraude";"2023 augustus";"Assen";21;21
"3.9.1 Horizontale fraude";"2023 september";"Assen";30;28
"3.9.1 Horizontale fraude";"2023 oktober";"Assen";29;27
"3.9.1 Horizontale fraude";"2023 november";"Assen";30;27
"3.9.1 Horizontale fraude";"2023 december";"Assen";29;18
"3.9.1 Horizontale fraude";"2024 januari";"Assen";51;
"3.9.1 Horizontale fraude";"2024 februari";"Assen";46;
"3.9.1 Horizontale fraude";"2023 maart";"Asten";6;4
"3.9.1 Horizontale fraude";"2023 april";"Asten";2;3
"3.9.1 Horizontale fraude";"2023 mei";"Asten";6;6
"3.9.1 Horizontale fraude";"2023 juni";"Asten";8;8
"3.9.1 Horizontale fraude";"2023 juli";"Asten";5;4
"3.9.1 Horizontale fraude";"2023 augustus";"Asten";7;6
"3.9.1 Horizontale fraude";"2023 september";"Asten";6;5
"3.9.1 Horizontale fraude";"2023 oktober";"Asten";4;5
"3.9.1 Horizontale fraude";"2023 november";"Asten";7;7
"3.9.1 Horizontale fraude";"2023 december";"Asten";9;9
"3.9.1 Horizontale fraude";"2024 januari";"Asten";13;
"3.9.1 Horizontale fraude";"2024 februari";"Asten";7;
"3.9.1 Horizontale fraude";"2023 maart";"Baarle-Nassau";4;4
"3.9.1 Horizontale fraude";"2023 april";"Baarle-Nassau";4;4
"3.9.1 Horizontale fraude";"2023 mei";"Baarle-Nassau";2;3
"3.9.1 Horizontale fraude";"2023 juni";"Baarle-Nassau";4;4
"3.9.1 Horizontale fraude";"2023 juli";"Baarle-Nassau";6;6
"3.9.1 Horizontale fraude";"2023 augustus";"Baarle-Nassau";2;2
"3.9.1 Horizontale fraude";"2023 september";"Baarle-Nassau";2;1
"3.9.1 Horizontale fraude";"2023 oktober";"Baarle-Nassau";2;3
"3.9.1 Horizontale fraude";"2023 november";"Baarle-Nassau";4;4
"3.9.1 Horizontale fraude";"2023 december";"Baarle-Nassau";4;4
"3.9.1 Horizontale fraude";"2024 januari";"Baarle-Nassau";4;
"3.9.1 Horizontale fraude";"2024 februari";"Baarle-Nassau";2;
"3.9.1 Horizontale fraude";"2023 maart";"Baarn";16;16
"3.9.1 Horizontale fraude";"2023 april";"Baarn";20;18
"3.9.1 Horizontale fraude";"2023 mei";"Baarn";6;4
"3.9.1 Horizontale fraude";"2023 juni";"Baarn";10;11
"3.9.1 Horizontale fraude";"2023 juli";"Baarn";15;15
"3.9.1 Horizontale fraude";"2023 augustus";"Baarn";6;6
"3.9.1 Horizontale fraude";"2023 september";"Baarn";8;8
"3.9.1 Horizontale fraude";"2023 oktober";"Baarn";15;15
"3.9.1 Horizontale fraude";"2023 november";"Baarn";11;11
"3.9.1 Horizontale fraude";"2023 december";"Baarn";5;5
"3.9.1 Horizontale fraude";"2024 januari";"Baarn";12;
"3.9.1 Horizontale fraude";"2024 februari";"Baarn";10;
"3.9.1 Horizontale fraude";"2023 maart";"Barendrecht";25;24
"3.9.1 Horizontale fraude";"2023 april";"Barendrecht";22;21
"3.9.1 Horizontale fraude";"2023 mei";"Barendrecht";25;22
"3.9.1 Horizontale fraude";"2023 juni";"Barendrecht";20;21
"3.9.1 Horizontale fraude";"2023 juli";"Barendrecht";15;15
"3.9.1 Horizontale fraude";"2023 augustus";"Barendrecht";23;20
"3.9.1 Horizontale fraude";"2023 september";"Barendrecht";21;19
"3.9.1 Horizontale fraude";"2023 oktober";"Barendrecht";26;25
"3.9.1 Horizontale fraude";"2023 november";"Barendrecht";20;20
"3.9.1 Horizontale fraude";"2023 december";"Barendrecht";19;17
"3.9.1 Horizontale fraude";"2024 januari";"Barendrecht";21;
"3.9.1 Horizontale fraude";"2024 februari";"Barendrecht";20;
"3.9.1 Horizontale fraude";"2023 maart";"Barneveld";15;14
"3.9.1 Horizontale fraude";"2023 april";"Barneveld";14;14
"3.9.1 Horizontale fraude";"2023 mei";"Barneveld";17;16
"3.9.1 Horizontale fraude";"2023 juni";"Barneveld";23;23
"3.9.1 Horizontale fraude";"2023 juli";"Barneveld";22;21
"3.9.1 Horizontale fraude";"2023 augustus";"Barneveld";24;23
"3.9.1 Horizontale fraude";"2023 september";"Barneveld";16;16
"3.9.1 Horizontale fraude";"2023 oktober";"Barneveld";17;17
"3.9.1 Horizontale fraude";"2023 november";"Barneveld";21;16
"3.9.1 Horizontale fraude";"2023 december";"Barneveld";11;11
"3.9.1 Horizontale fraude";"2024 januari";"Barneveld";16;
"3.9.1 Horizontale fraude";"2024 februari";"Barneveld";27;
"3.9.1 Horizontale fraude";"2023 maart";"Beek (L.)";5;6
"3.9.1 Horizontale fraude";"2023 april";"Beek (L.)";3;3
"3.9.1 Horizontale fraude";"2023 mei";"Beek (L.)";4;4
"3.9.1 Horizontale fraude";"2023 juni";"Beek (L.)";8;7
"3.9.1 Horizontale fraude";"2023 juli";"Beek (L.)";8;9
"3.9.1 Horizontale fraude";"2023 augustus";"Beek (L.)";6;6
"3.9.1 Horizontale fraude";"2023 september";"Beek (L.)";5;4
"3.9.1 Horizontale fraude";"2023 oktober";"Beek (L.)";8;9
"3.9.1 Horizontale fraude";"2023 november";"Beek (L.)";5;5
"3.9.1 Horizontale fraude";"2023 december";"Beek (L.)";11;11
"3.9.1 Horizontale fraude";"2024 januari";"Beek (L.)";9;
"3.9.1 Horizontale fraude";"2024 februari";"Beek (L.)";8;
"3.9.1 Horizontale fraude";"2023 maart";"Beekdaelen";19;18
"3.9.1 Horizontale fraude";"2023 april";"Beekdaelen";11;9
"3.9.1 Horizontale fraude";"2023 mei";"Beekdaelen";8;8
"3.9.1 Horizontale fraude";"2023 juni";"Beekdaelen";12;11
"3.9.1 Horizontale fraude";"2023 juli";"Beekdaelen";15;13
"3.9.1 Horizontale fraude";"2023 augustus";"Beekdaelen";13;13
"3.9.1 Horizontale fraude";"2023 september";"Beekdaelen";11;11
"3.9.1 Horizontale fraude";"2023 oktober";"Beekdaelen";15;15
"3.9.1 Horizontale fraude";"2023 november";"Beekdaelen";13;13
"3.9.1 Horizontale fraude";"2023 december";"Beekdaelen";14;14
"3.9.1 Horizontale fraude";"2024 januari";"Beekdaelen";21;
"3.9.1 Horizontale fraude";"2024 februari";"Beekdaelen";11;
"3.9.1 Horizontale fraude";"2023 maart";"Beesel";8;8
"3.9.1 Horizontale fraude";"2023 april";"Beesel";1;1
"3.9.1 Horizontale fraude";"2023 mei";"Beesel";;
"3.9.1 Horizontale fraude";"2023 juni";"Beesel";2;2
"3.9.1 Horizontale fraude";"2023 juli";"Beesel";3;3
"3.9.1 Horizontale fraude";"2023 augustus";"Beesel";9;9
"3.9.1 Horizontale fraude";"2023 september";"Beesel";1;1
"3.9.1 Horizontale fraude";"2023 oktober";"Beesel";7;7
"3.9.1 Horizontale fraude";"2023 november";"Beesel";5;5
"3.9.1 Horizontale fraude";"2023 december";"Beesel";2;2
"3.9.1 Horizontale fraude";"2024 januari";"Beesel";8;
"3.9.1 Horizontale fraude";"2024 februari";"Beesel";2;
"3.9.1 Horizontale fraude";"2023 maart";"Berg en Dal";18;18
"3.9.1 Horizontale fraude";"2023 april";"Berg en Dal";19;19
"3.9.1 Horizontale fraude";"2023 mei";"Berg en Dal";6;5
"3.9.1 Horizontale fraude";"2023 juni";"Berg en Dal";10;10
"3.9.1 Horizontale fraude";"2023 juli";"Berg en Dal";20;20
"3.9.1 Horizontale fraude";"2023 augustus";"Berg en Dal";22;22
"3.9.1 Horizontale fraude";"2023 september";"Berg en Dal";15;15
"3.9.1 Horizontale fraude";"2023 oktober";"Berg en Dal";34;25
"3.9.1 Horizontale fraude";"2023 november";"Berg en Dal";18;18
"3.9.1 Horizontale fraude";"2023 december";"Berg en Dal";18;18
"3.9.1 Horizontale fraude";"2024 januari";"Berg en Dal";15;
"3.9.1 Horizontale fraude";"2024 februari";"Berg en Dal";11;
"3.9.1 Horizontale fraude";"2023 maart";"Bergeijk";8;8
"3.9.1 Horizontale fraude";"2023 april";"Bergeijk";6;6
"3.9.1 Horizontale fraude";"2023 mei";"Bergeijk";7;7
"3.9.1 Horizontale fraude";"2023 juni";"Bergeijk";9;7
"3.9.1 Horizontale fraude";"2023 juli";"Bergeijk";4;4
"3.9.1 Horizontale fraude";"2023 augustus";"Bergeijk";7;7
"3.9.1 Horizontale fraude";"2023 september";"Bergeijk";7;6
"3.9.1 Horizontale fraude";"2023 oktober";"Bergeijk";8;8
"3.9.1 Horizontale fraude";"2023 november";"Bergeijk";7;6
"3.9.1 Horizontale fraude";"2023 december";"Bergeijk";3;3
"3.9.1 Horizontale fraude";"2024 januari";"Bergeijk";6;
"3.9.1 Horizontale fraude";"2024 februari";"Bergeijk";10;
"3.9.1 Horizontale fraude";"2023 maart";"Bergen (L.)";6;6
"3.9.1 Horizontale fraude";"2023 april";"Bergen (L.)";5;5
"3.9.1 Horizontale fraude";"2023 mei";"Bergen (L.)";9;8
"3.9.1 Horizontale fraude";"2023 juni";"Bergen (L.)";9;9
"3.9.1 Horizontale fraude";"2023 juli";"Bergen (L.)";3;4
"3.9.1 Horizontale fraude";"2023 augustus";"Bergen (L.)";3;3
"3.9.1 Horizontale fraude";"2023 september";"Bergen (L.)";5;4
"3.9.1 Horizontale fraude";"2023 oktober";"Bergen (L.)";2;2
"3.9.1 Horizontale fraude";"2023 november";"Bergen (L.)";4;2
"3.9.1 Horizontale fraude";"2023 december";"Bergen (L.)";4;6
"3.9.1 Horizontale fraude";"2024 januari";"Bergen (L.)";6;
"3.9.1 Horizontale fraude";"2024 februari";"Bergen (L.)";5;
"3.9.1 Horizontale fraude";"2023 maart";"Bergen (NH.)";12;11
"3.9.1 Horizontale fraude";"2023 april";"Bergen (NH.)";10;10
"3.9.1 Horizontale fraude";"2023 mei";"Bergen (NH.)";8;7
"3.9.1 Horizontale fraude";"2023 juni";"Bergen (NH.)";15;15
"3.9.1 Horizontale fraude";"2023 juli";"Bergen (NH.)";19;19
"3.9.1 Horizontale fraude";"2023 augustus";"Bergen (NH.)";18;18
"3.9.1 Horizontale fraude";"2023 september";"Bergen (NH.)";5;5
"3.9.1 Horizontale fraude";"2023 oktober";"Bergen (NH.)";7;7
"3.9.1 Horizontale fraude";"2023 november";"Bergen (NH.)";7;7
"3.9.1 Horizontale fraude";"2023 december";"Bergen (NH.)";47;47
"3.9.1 Horizontale fraude";"2024 januari";"Bergen (NH.)";28;
"3.9.1 Horizontale fraude";"2024 februari";"Bergen (NH.)";14;
"3.9.1 Horizontale fraude";"2023 maart";"Bergen op Zoom";27;27
"3.9.1 Horizontale fraude";"2023 april";"Bergen op Zoom";30;30
"3.9.1 Horizontale fraude";"2023 mei";"Bergen op Zoom";19;15
"3.9.1 Horizontale fraude";"2023 juni";"Bergen op Zoom";28;29
"3.9.1 Horizontale fraude";"2023 juli";"Bergen op Zoom";39;39
"3.9.1 Horizontale fraude";"2023 augustus";"Bergen op Zoom";19;18
"3.9.1 Horizontale fraude";"2023 september";"Bergen op Zoom";28;27
"3.9.1 Horizontale fraude";"2023 oktober";"Bergen op Zoom";27;27
"3.9.1 Horizontale fraude";"2023 november";"Bergen op Zoom";28;27
"3.9.1 Horizontale fraude";"2023 december";"Bergen op Zoom";38;39
"3.9.1 Horizontale fraude";"2024 januari";"Bergen op Zoom";38;
"3.9.1 Horizontale fraude";"2024 februari";"Bergen op Zoom";31;
"3.9.1 Horizontale fraude";"2023 maart";"Berkelland";21;20
"3.9.1 Horizontale fraude";"2023 april";"Berkelland";13;12
"3.9.1 Horizontale fraude";"2023 mei";"Berkelland";17;17
