"Soort misdrijf";"Perioden";"Regio's";"Geregistreerde misdrijven (aantal)";"Aangiften (aantal)"
"3.9.3 Fraude (overig)";"2023 april";"Achtkarspelen";;
"3.9.3 Fraude (overig)";"2023 mei";"Achtkarspelen";;
"3.9.3 Fraude (overig)";"2023 juni";"Achtkarspelen";;
"3.9.3 Fraude (overig)";"2023 juli";"Achtkarspelen";;
"3.9.3 Fraude (overig)";"2023 augustus";"Achtkarspelen";;
"3.9.3 Fraude (overig)";"2023 september";"Achtkarspelen";;
"3.9.3 Fraude (overig)";"2023 oktober";"Achtkarspelen";;
"3.9.3 Fraude (overig)";"2023 november";"Achtkarspelen";;
"3.9.3 Fraude (overig)";"2023 december";"Achtkarspelen";;
"3.9.3 Fraude (overig)";"2024 januari";"Achtkarspelen";;
"3.9.3 Fraude (overig)";"2024 februari";"Achtkarspelen";;
"3.9.3 Fraude (overig)";"2023 maart";"Alblasserdam";;
"3.9.3 Fraude (overig)";"2023 april";"Alblasserdam";;
"3.9.3 Fraude (overig)";"2023 mei";"Alblasserdam";;
"3.9.3 Fraude (overig)";"2023 juni";"Alblasserdam";;
"3.9.3 Fraude (overig)";"2023 juli";"Alblasserdam";;
"3.9.3 Fraude (overig)";"2023 augustus";"Alblasserdam";;
"3.9.3 Fraude (overig)";"2023 september";"Alblasserdam";;
"3.9.3 Fraude (overig)";"2023 oktober";"Alblasserdam";;
"3.9.3 Fraude (overig)";"2023 november";"Alblasserdam";;
"3.9.3 Fraude (overig)";"2023 december";"Alblasserdam";;
"3.9.3 Fraude (overig)";"2024 januari";"Alblasserdam";;
"3.9.3 Fraude (overig)";"2024 februari";"Alblasserdam";;
"3.9.3 Fraude (overig)";"2023 maart";"Albrandswaard";;
"3.9.3 Fraude (overig)";"2023 april";"Albrandswaard";;
"3.9.3 Fraude (overig)";"2023 mei";"Albrandswaard";;
"3.9.3 Fraude (overig)";"2023 juni";"Albrandswaard";;
"3.9.3 Fraude (overig)";"2023 juli";"Albrandswaard";;
"3.9.3 Fraude (overig)";"2023 augustus";"Albrandswaard";;
"3.9.3 Fraude (overig)";"2023 september";"Albrandswaard";;
"3.9.3 Fraude (overig)";"2023 oktober";"Albrandswaard";;
"3.9.3 Fraude (overig)";"2023 november";"Albrandswaard";;
"3.9.3 Fraude (overig)";"2023 december";"Albrandswaard";;
"3.9.3 Fraude (overig)";"2024 januari";"Albrandswaard";;
"3.9.3 Fraude (overig)";"2024 februari";"Albrandswaard";;
"3.9.3 Fraude (overig)";"2023 maart";"Alkmaar";;
"3.9.3 Fraude (overig)";"2023 april";"Alkmaar";1;
"3.9.3 Fraude (overig)";"2023 mei";"Alkmaar";;
"3.9.3 Fraude (overig)";"2023 juni";"Alkmaar";;
"3.9.3 Fraude (overig)";"2023 juli";"Alkmaar";;
"3.9.3 Fraude (overig)";"2023 augustus";"Alkmaar";;
"3.9.3 Fraude (overig)";"2023 september";"Alkmaar";;
"3.9.3 Fraude (overig)";"2023 oktober";"Alkmaar";;
"3.9.3 Fraude (overig)";"2023 november";"Alkmaar";;
"3.9.3 Fraude (overig)";"2023 december";"Alkmaar";;
"3.9.3 Fraude (overig)";"2024 januari";"Alkmaar";;
"3.9.3 Fraude (overig)";"2024 februari";"Alkmaar";;
"3.9.3 Fraude (overig)";"2023 maart";"Almelo";;
"3.9.3 Fraude (overig)";"2023 april";"Almelo";;
"3.9.3 Fraude (overig)";"2023 mei";"Almelo";;
"3.9.3 Fraude (overig)";"2023 juni";"Almelo";;
"3.9.3 Fraude (overig)";"2023 juli";"Almelo";;
"3.9.3 Fraude (overig)";"2023 augustus";"Almelo";;
"3.9.3 Fraude (overig)";"2023 september";"Almelo";1;
"3.9.3 Fraude (overig)";"2023 oktober";"Almelo";;
"3.9.3 Fraude (overig)";"2023 november";"Almelo";;
"3.9.3 Fraude (overig)";"2023 december";"Almelo";;
"3.9.3 Fraude (overig)";"2024 januari";"Almelo";;
"3.9.3 Fraude (overig)";"2024 februari";"Almelo";;
"3.9.3 Fraude (overig)";"2023 maart";"Almere";1;
"3.9.3 Fraude (overig)";"2023 april";"Almere";;
"3.9.3 Fraude (overig)";"2023 mei";"Almere";;
"3.9.3 Fraude (overig)";"2023 juni";"Almere";1;
"3.9.3 Fraude (overig)";"2023 juli";"Almere";1;
"3.9.3 Fraude (overig)";"2023 augustus";"Almere";;
"3.9.3 Fraude (overig)";"2023 september";"Almere";1;1
"3.9.3 Fraude (overig)";"2023 oktober";"Almere";1;
"3.9.3 Fraude (overig)";"2023 november";"Almere";;
"3.9.3 Fraude (overig)";"2023 december";"Almere";;
"3.9.3 Fraude (overig)";"2024 januari";"Almere";1;
"3.9.3 Fraude (overig)";"2024 februari";"Almere";;
"3.9.3 Fraude (overig)";"2023 maart";"Alphen aan den Rijn";1;1
"3.9.3 Fraude (overig)";"2023 april";"Alphen aan den Rijn";;
"3.9.3 Fraude (overig)";"2023 mei";"Alphen aan den Rijn";;
"3.9.3 Fraude (overig)";"2023 juni";"Alphen aan den Rijn";2;2
"3.9.3 Fraude (overig)";"2023 juli";"Alphen aan den Rijn";;
"3.9.3 Fraude (overig)";"2023 augustus";"Alphen aan den Rijn";;
"3.9.3 Fraude (overig)";"2023 september";"Alphen aan den Rijn";;
"3.9.3 Fraude (overig)";"2023 oktober";"Alphen aan den Rijn";;
"3.9.3 Fraude (overig)";"2023 november";"Alphen aan den Rijn";;
"3.9.3 Fraude (overig)";"2023 december";"Alphen aan den Rijn";;
"3.9.3 Fraude (overig)";"2024 januari";"Alphen aan den Rijn";;
"3.9.3 Fraude (overig)";"2024 februari";"Alphen aan den Rijn";;
"3.9.3 Fraude (overig)";"2023 maart";"Alphen-Chaam";;
"3.9.3 Fraude (overig)";"2023 april";"Alphen-Chaam";;
"3.9.3 Fraude (overig)";"2023 mei";"Alphen-Chaam";;
"3.9.3 Fraude (overig)";"2023 juni";"Alphen-Chaam";;
"3.9.3 Fraude (overig)";"2023 juli";"Alphen-Chaam";;
"3.9.3 Fraude (overig)";"2023 augustus";"Alphen-Chaam";;
"3.9.3 Fraude (overig)";"2023 september";"Alphen-Chaam";;
"3.9.3 Fraude (overig)";"2023 oktober";"Alphen-Chaam";;
"3.9.3 Fraude (overig)";"2023 november";"Alphen-Chaam";;
"3.9.3 Fraude (overig)";"2023 december";"Alphen-Chaam";;
"3.9.3 Fraude (overig)";"2024 januari";"Alphen-Chaam";;
"3.9.3 Fraude (overig)";"2024 februari";"Alphen-Chaam";;
"3.9.3 Fraude (overig)";"2023 maart";"Altena";;
"3.9.3 Fraude (overig)";"2023 april";"Altena";;
"3.9.3 Fraude (overig)";"2023 mei";"Altena";;
"3.9.3 Fraude (overig)";"2023 juni";"Altena";;
"3.9.3 Fraude (overig)";"2023 juli";"Altena";;
"3.9.3 Fraude (overig)";"2023 augustus";"Altena";;
"3.9.3 Fraude (overig)";"2023 september";"Altena";;
"3.9.3 Fraude (overig)";"2023 oktober";"Altena";;
"3.9.3 Fraude (overig)";"2023 november";"Altena";;
"3.9.3 Fraude (overig)";"2023 december";"Altena";;
"3.9.3 Fraude (overig)";"2024 januari";"Altena";;
"3.9.3 Fraude (overig)";"2024 februari";"Altena";;
"3.9.3 Fraude (overig)";"2023 maart";"Ameland";;
"3.9.3 Fraude (overig)";"2023 april";"Ameland";;
"3.9.3 Fraude (overig)";"2023 mei";"Ameland";;
"3.9.3 Fraude (overig)";"2023 juni";"Ameland";;
"3.9.3 Fraude (overig)";"2023 juli";"Ameland";;
"3.9.3 Fraude (overig)";"2023 augustus";"Ameland";;
"3.9.3 Fraude (overig)";"2023 september";"Ameland";;
"3.9.3 Fraude (overig)";"2023 oktober";"Ameland";;
"3.9.3 Fraude (overig)";"2023 november";"Ameland";;
"3.9.3 Fraude (overig)";"2023 december";"Ameland";1;
"3.9.3 Fraude (overig)";"2024 januari";"Ameland";;
"3.9.3 Fraude (overig)";"2024 februari";"Ameland";;
"3.9.3 Fraude (overig)";"2023 maart";"Amersfoort";;
"3.9.3 Fraude (overig)";"2023 april";"Amersfoort";1;
"3.9.3 Fraude (overig)";"2023 mei";"Amersfoort";;
"3.9.3 Fraude (overig)";"2023 juni";"Amersfoort";;
"3.9.3 Fraude (overig)";"2023 juli";"Amersfoort";1;
"3.9.3 Fraude (overig)";"2023 augustus";"Amersfoort";;
"3.9.3 Fraude (overig)";"2023 september";"Amersfoort";;
"3.9.3 Fraude (overig)";"2023 oktober";"Amersfoort";;
"3.9.3 Fraude (overig)";"2023 november";"Amersfoort";;
"3.9.3 Fraude (overig)";"2023 december";"Amersfoort";2;1
"3.9.3 Fraude (overig)";"2024 januari";"Amersfoort";;
"3.9.3 Fraude (overig)";"2024 februari";"Amersfoort";1;
"3.9.3 Fraude (overig)";"2023 maart";"Amstelveen";;
"3.9.3 Fraude (overig)";"2023 april";"Amstelveen";;
"3.9.3 Fraude (overig)";"2023 mei";"Amstelveen";;
"3.9.3 Fraude (overig)";"2023 juni";"Amstelveen";;
"3.9.3 Fraude (overig)";"2023 juli";"Amstelveen";;
"3.9.3 Fraude (overig)";"2023 augustus";"Amstelveen";;
"3.9.3 Fraude (overig)";"2023 september";"Amstelveen";;
"3.9.3 Fraude (overig)";"2023 oktober";"Amstelveen";;
"3.9.3 Fraude (overig)";"2023 november";"Amstelveen";;
"3.9.3 Fraude (overig)";"2023 december";"Amstelveen";;
"3.9.3 Fraude (overig)";"2024 januari";"Amstelveen";;
"3.9.3 Fraude (overig)";"2024 februari";"Amstelveen";;
"3.9.3 Fraude (overig)";"2023 maart";"Amsterdam";3;1
"3.9.3 Fraude (overig)";"2023 april";"Amsterdam";3;
"3.9.3 Fraude (overig)";"2023 mei";"Amsterdam";7;2
"3.9.3 Fraude (overig)";"2023 juni";"Amsterdam";1;
"3.9.3 Fraude (overig)";"2023 juli";"Amsterdam";5;
"3.9.3 Fraude (overig)";"2023 augustus";"Amsterdam";2;
"3.9.3 Fraude (overig)";"2023 september";"Amsterdam";2;
"3.9.3 Fraude (overig)";"2023 oktober";"Amsterdam";;1
"3.9.3 Fraude (overig)";"2023 november";"Amsterdam";1;
"3.9.3 Fraude (overig)";"2023 december";"Amsterdam";2;2
"3.9.3 Fraude (overig)";"2024 januari";"Amsterdam";5;
"3.9.3 Fraude (overig)";"2024 februari";"Amsterdam";1;
"3.9.3 Fraude (overig)";"2023 maart";"Apeldoorn";;
"3.9.3 Fraude (overig)";"2023 april";"Apeldoorn";;
"3.9.3 Fraude (overig)";"2023 mei";"Apeldoorn";;
"3.9.3 Fraude (overig)";"2023 juni";"Apeldoorn";1;
"3.9.3 Fraude (overig)";"2023 juli";"Apeldoorn";;
"3.9.3 Fraude (overig)";"2023 augustus";"Apeldoorn";;
"3.9.3 Fraude (overig)";"2023 september";"Apeldoorn";1;
"3.9.3 Fraude (overig)";"2023 oktober";"Apeldoorn";1;
"3.9.3 Fraude (overig)";"2023 november";"Apeldoorn";;
"3.9.3 Fraude (overig)";"2023 december";"Apeldoorn";;
"3.9.3 Fraude (overig)";"2024 januari";"Apeldoorn";;
"3.9.3 Fraude (overig)";"2024 februari";"Apeldoorn";2;
"3.9.3 Fraude (overig)";"2023 maart";"Arnhem";2;2
"3.9.3 Fraude (overig)";"2023 april";"Arnhem";;
"3.9.3 Fraude (overig)";"2023 mei";"Arnhem";;
"3.9.3 Fraude (overig)";"2023 juni";"Arnhem";1;
"3.9.3 Fraude (overig)";"2023 juli";"Arnhem";;
"3.9.3 Fraude (overig)";"2023 augustus";"Arnhem";;
"3.9.3 Fraude (overig)";"2023 september";"Arnhem";1;1
"3.9.3 Fraude (overig)";"2023 oktober";"Arnhem";;
"3.9.3 Fraude (overig)";"2023 november";"Arnhem";;
"3.9.3 Fraude (overig)";"2023 december";"Arnhem";1;1
"3.9.3 Fraude (overig)";"2024 januari";"Arnhem";1;
"3.9.3 Fraude (overig)";"2024 februari";"Arnhem";;
"3.9.3 Fraude (overig)";"2023 maart";"Assen";;
"3.9.3 Fraude (overig)";"2023 april";"Assen";;
"3.9.3 Fraude (overig)";"2023 mei";"Assen";;
"3.9.3 Fraude (overig)";"2023 juni";"Assen";;
"3.9.3 Fraude (overig)";"2023 juli";"Assen";;
"3.9.3 Fraude (overig)";"2023 augustus";"Assen";;
"3.9.3 Fraude (overig)";"2023 september";"Assen";;
"3.9.3 Fraude (overig)";"2023 oktober";"Assen";;
"3.9.3 Fraude (overig)";"2023 november";"Assen";;
"3.9.3 Fraude (overig)";"2023 december";"Assen";;
"3.9.3 Fraude (overig)";"2024 januari";"Assen";;
"3.9.3 Fraude (overig)";"2024 februari";"Assen";1;
"3.9.3 Fraude (overig)";"2023 maart";"Asten";;
"3.9.3 Fraude (overig)";"2023 april";"Asten";;
"3.9.3 Fraude (overig)";"2023 mei";"Asten";;
"3.9.3 Fraude (overig)";"2023 juni";"Asten";;
"3.9.3 Fraude (overig)";"2023 juli";"Asten";;
"3.9.3 Fraude (overig)";"2023 augustus";"Asten";;
"3.9.3 Fraude (overig)";"2023 september";"Asten";;
"3.9.3 Fraude (overig)";"2023 oktober";"Asten";;
"3.9.3 Fraude (overig)";"2023 november";"Asten";;
"3.9.3 Fraude (overig)";"2023 december";"Asten";;
"3.9.3 Fraude (overig)";"2024 januari";"Asten";;
"3.9.3 Fraude (overig)";"2024 februari";"Asten";;
"3.9.3 Fraude (overig)";"2023 maart";"Baarle-Nassau";;
"3.9.3 Fraude (overig)";"2023 april";"Baarle-Nassau";;
"3.9.3 Fraude (overig)";"2023 mei";"Baarle-Nassau";;
"3.9.3 Fraude (overig)";"2023 juni";"Baarle-Nassau";;
"3.9.3 Fraude (overig)";"2023 juli";"Baarle-Nassau";;
"3.9.3 Fraude (overig)";"2023 augustus";"Baarle-Nassau";;
"3.9.3 Fraude (overig)";"2023 september";"Baarle-Nassau";;
"3.9.3 Fraude (overig)";"2023 oktober";"Baarle-Nassau";;
"3.9.3 Fraude (overig)";"2023 november";"Baarle-Nassau";;
"3.9.3 Fraude (overig)";"2023 december";"Baarle-Nassau";;
"3.9.3 Fraude (overig)";"2024 januari";"Baarle-Nassau";;
"3.9.3 Fraude (overig)";"2024 februari";"Baarle-Nassau";;
"3.9.3 Fraude (overig)";"2023 maart";"Baarn";;
"3.9.3 Fraude (overig)";"2023 april";"Baarn";;
"3.9.3 Fraude (overig)";"2023 mei";"Baarn";;
"3.9.3 Fraude (overig)";"2023 juni";"Baarn";;
"3.9.3 Fraude (overig)";"2023 juli";"Baarn";;
"3.9.3 Fraude (overig)";"2023 augustus";"Baarn";1;1
"3.9.3 Fraude (overig)";"2023 september";"Baarn";;
"3.9.3 Fraude (overig)";"2023 oktober";"Baarn";;
"3.9.3 Fraude (overig)";"2023 november";"Baarn";;
"3.9.3 Fraude (overig)";"2023 december";"Baarn";;
"3.9.3 Fraude (overig)";"2024 januari";"Baarn";;
"3.9.3 Fraude (overig)";"2024 februari";"Baarn";;
"3.9.3 Fraude (overig)";"2023 maart";"Barendrecht";;
"3.9.3 Fraude (overig)";"2023 april";"Barendrecht";;
"3.9.3 Fraude (overig)";"2023 mei";"Barendrecht";;
"3.9.3 Fraude (overig)";"2023 juni";"Barendrecht";;
"3.9.3 Fraude (overig)";"2023 juli";"Barendrecht";;
"3.9.3 Fraude (overig)";"2023 augustus";"Barendrecht";;
"3.9.3 Fraude (overig)";"2023 september";"Barendrecht";;
"3.9.3 Fraude (overig)";"2023 oktober";"Barendrecht";;
"3.9.3 Fraude (overig)";"2023 november";"Barendrecht";;
"3.9.3 Fraude (overig)";"2023 december";"Barendrecht";;
"3.9.3 Fraude (overig)";"2024 januari";"Barendrecht";;
"3.9.3 Fraude (overig)";"2024 februari";"Barendrecht";;
"3.9.3 Fraude (overig)";"2023 maart";"Barneveld";;
"3.9.3 Fraude (overig)";"2023 april";"Barneveld";;
"3.9.3 Fraude (overig)";"2023 mei";"Barneveld";;
"3.9.3 Fraude (overig)";"2023 juni";"Barneveld";;
"3.9.3 Fraude (overig)";"2023 juli";"Barneveld";;
"3.9.3 Fraude (overig)";"2023 augustus";"Barneveld";;
"3.9.3 Fraude (overig)";"2023 september";"Barneveld";;
"3.9.3 Fraude (overig)";"2023 oktober";"Barneveld";1;
"3.9.3 Fraude (overig)";"2023 november";"Barneveld";;
"3.9.3 Fraude (overig)";"2023 december";"Barneveld";;
"3.9.3 Fraude (overig)";"2024 januari";"Barneveld";;
"3.9.3 Fraude (overig)";"2024 februari";"Barneveld";;
"3.9.3 Fraude (overig)";"2023 maart";"Beek (L.)";;
"3.9.3 Fraude (overig)";"2023 april";"Beek (L.)";;
"3.9.3 Fraude (overig)";"2023 mei";"Beek (L.)";;
"3.9.3 Fraude (overig)";"2023 juni";"Beek (L.)";;
"3.9.3 Fraude (overig)";"2023 juli";"Beek (L.)";;
"3.9.3 Fraude (overig)";"2023 augustus";"Beek (L.)";;
"3.9.3 Fraude (overig)";"2023 september";"Beek (L.)";;
"3.9.3 Fraude (overig)";"2023 oktober";"Beek (L.)";;
"3.9.3 Fraude (overig)";"2023 november";"Beek (L.)";;
"3.9.3 Fraude (overig)";"2023 december";"Beek (L.)";;
"3.9.3 Fraude (overig)";"2024 januari";"Beek (L.)";;
"3.9.3 Fraude (overig)";"2024 februari";"Beek (L.)";;
"3.9.3 Fraude (overig)";"2023 maart";"Beekdaelen";;
"3.9.3 Fraude (overig)";"2023 april";"Beekdaelen";;
"3.9.3 Fraude (overig)";"2023 mei";"Beekdaelen";;
"3.9.3 Fraude (overig)";"2023 juni";"Beekdaelen";;
"3.9.3 Fraude (overig)";"2023 juli";"Beekdaelen";;
"3.9.3 Fraude (overig)";"2023 augustus";"Beekdaelen";;
"3.9.3 Fraude (overig)";"2023 september";"Beekdaelen";;
"3.9.3 Fraude (overig)";"2023 oktober";"Beekdaelen";;
"3.9.3 Fraude (overig)";"2023 november";"Beekdaelen";;
"3.9.3 Fraude (overig)";"2023 december";"Beekdaelen";;
"3.9.3 Fraude (overig)";"2024 januari";"Beekdaelen";;
"3.9.3 Fraude (overig)";"2024 februari";"Beekdaelen";;
"3.9.3 Fraude (overig)";"2023 maart";"Beesel";;
"3.9.3 Fraude (overig)";"2023 april";"Beesel";;
"3.9.3 Fraude (overig)";"2023 mei";"Beesel";;
"3.9.3 Fraude (overig)";"2023 juni";"Beesel";;
"3.9.3 Fraude (overig)";"2023 juli";"Beesel";;
"3.9.3 Fraude (overig)";"2023 augustus";"Beesel";;
"3.9.3 Fraude (overig)";"2023 september";"Beesel";;
"3.9.3 Fraude (overig)";"2023 oktober";"Beesel";;
"3.9.3 Fraude (overig)";"2023 november";"Beesel";;
"3.9.3 Fraude (overig)";"2023 december";"Beesel";;
"3.9.3 Fraude (overig)";"2024 januari";"Beesel";;
"3.9.3 Fraude (overig)";"2024 februari";"Beesel";;
"3.9.3 Fraude (overig)";"2023 maart";"Berg en Dal";;
"3.9.3 Fraude (overig)";"2023 april";"Berg en Dal";;
"3.9.3 Fraude (overig)";"2023 mei";"Berg en Dal";;
"3.9.3 Fraude (overig)";"2023 juni";"Berg en Dal";;
"3.9.3 Fraude (overig)";"2023 juli";"Berg en Dal";;
"3.9.3 Fraude (overig)";"2023 augustus";"Berg en Dal";;
"3.9.3 Fraude (overig)";"2023 september";"Berg en Dal";1;1
"3.9.3 Fraude (overig)";"2023 oktober";"Berg en Dal";;
"3.9.3 Fraude (overig)";"2023 november";"Berg en Dal";;
"3.9.3 Fraude (overig)";"2023 december";"Berg en Dal";;
"3.9.3 Fraude (overig)";"2024 januari";"Berg en Dal";;
"3.9.3 Fraude (overig)";"2024 februari";"Berg en Dal";;
"3.9.3 Fraude (overig)";"2023 maart";"Bergeijk";;
"3.9.3 Fraude (overig)";"2023 april";"Bergeijk";;
"3.9.3 Fraude (overig)";"2023 mei";"Bergeijk";;
"3.9.3 Fraude (overig)";"2023 juni";"Bergeijk";;
"3.9.3 Fraude (overig)";"2023 juli";"Bergeijk";;
"3.9.3 Fraude (overig)";"2023 augustus";"Bergeijk";;
"3.9.3 Fraude (overig)";"2023 september";"Bergeijk";;
"3.9.3 Fraude (overig)";"2023 oktober";"Bergeijk";;
"3.9.3 Fraude (overig)";"2023 november";"Bergeijk";;
"3.9.3 Fraude (overig)";"2023 december";"Bergeijk";;
"3.9.3 Fraude (overig)";"2024 januari";"Bergeijk";;
"3.9.3 Fraude (overig)";"2024 februari";"Bergeijk";;
"3.9.3 Fraude (overig)";"2023 maart";"Bergen (L.)";;
"3.9.3 Fraude (overig)";"2023 april";"Bergen (L.)";1;1
"3.9.3 Fraude (overig)";"2023 mei";"Bergen (L.)";;
"3.9.3 Fraude (overig)";"2023 juni";"Bergen (L.)";;
"3.9.3 Fraude (overig)";"2023 juli";"Bergen (L.)";;
"3.9.3 Fraude (overig)";"2023 augustus";"Bergen (L.)";;
"3.9.3 Fraude (overig)";"2023 september";"Bergen (L.)";;
"3.9.3 Fraude (overig)";"2023 oktober";"Bergen (L.)";;
"3.9.3 Fraude (overig)";"2023 november";"Bergen (L.)";;
"3.9.3 Fraude (overig)";"2023 december";"Bergen (L.)";;
"3.9.3 Fraude (overig)";"2024 januari";"Bergen (L.)";;
"3.9.3 Fraude (overig)";"2024 februari";"Bergen (L.)";;
"3.9.3 Fraude (overig)";"2023 maart";"Bergen (NH.)";;
"3.9.3 Fraude (overig)";"2023 april";"Bergen (NH.)";;
"3.9.3 Fraude (overig)";"2023 mei";"Bergen (NH.)";;
"3.9.3 Fraude (overig)";"2023 juni";"Bergen (NH.)";;
"3.9.3 Fraude (overig)";"2023 juli";"Bergen (NH.)";;
"3.9.3 Fraude (overig)";"2023 augustus";"Bergen (NH.)";;
"3.9.3 Fraude (overig)";"2023 september";"Bergen (NH.)";;
"3.9.3 Fraude (overig)";"2023 oktober";"Bergen (NH.)";;
"3.9.3 Fraude (overig)";"2023 november";"Bergen (NH.)";;
"3.9.3 Fraude (overig)";"2023 december";"Bergen (NH.)";;
"3.9.3 Fraude (overig)";"2024 januari";"Bergen (NH.)";;
"3.9.3 Fraude (overig)";"2024 februari";"Bergen (NH.)";;
"3.9.3 Fraude (overig)";"2023 maart";"Bergen op Zoom";;
"3.9.3 Fraude (overig)";"2023 april";"Bergen op Zoom";;
"3.9.3 Fraude (overig)";"2023 mei";"Bergen op Zoom";;
"3.9.3 Fraude (overig)";"2023 juni";"Bergen op Zoom";;
"3.9.3 Fraude (overig)";"2023 juli";"Bergen op Zoom";;
"3.9.3 Fraude (overig)";"2023 augustus";"Bergen op Zoom";1;1
"3.9.3 Fraude (overig)";"2023 september";"Bergen op Zoom";;
"3.9.3 Fraude (overig)";"2023 oktober";"Bergen op Zoom";;
"3.9.3 Fraude (overig)";"2023 november";"Bergen op Zoom";;
"3.9.3 Fraude (overig)";"2023 december";"Bergen op Zoom";1;
"3.9.3 Fraude (overig)";"2024 januari";"Bergen op Zoom";1;
"3.9.3 Fraude (overig)";"2024 februari";"Bergen op Zoom";2;
"3.9.3 Fraude (overig)";"2023 maart";"Berkelland";;
"3.9.3 Fraude (overig)";"2023 april";"Berkelland";;
"3.9.3 Fraude (overig)";"2023 mei";"Berkelland";;
"3.9.3 Fraude (overig)";"2023 juni";"Berkelland";;
"3.9.3 Fraude (overig)";"2023 juli";"Berkelland";;
"3.9.3 Fraude (overig)";"2023 augustus";"Berkelland";;
"3.9.3 Fraude (overig)";"2023 september";"Berkelland";;
"3.9.3 Fraude (overig)";"2023 oktober";"Berkelland";;
"3.9.3 Fraude (overig)";"2023 november";"Berkelland";;
"3.9.3 Fraude (overig)";"2023 december";"Berkelland";;
"3.9.3 Fraude (overig)";"2024 januari";"Berkelland";;
"3.9.3 Fraude (overig)";"2024 februari";"Berkelland";;
"3.9.3 Fraude (overig)";"2023 maart";"Bernheze";;
"3.9.3 Fraude (overig)";"2023 april";"Bernheze";;
"3.9.3 Fraude (overig)";"2023 mei";"Bernheze";;
"3.9.3 Fraude (overig)";"2023 juni";"Bernheze";;
"3.9.3 Fraude (overig)";"2023 juli";"Bernheze";;
"3.9.3 Fraude (overig)";"2023 augustus";"Bernheze";;
"3.9.3 Fraude (overig)";"2023 september";"Bernheze";;
"3.9.3 Fraude (overig)";"2023 oktober";"Bernheze";;
"3.9.3 Fraude (overig)";"2023 november";"Bernheze";;
"3.9.3 Fraude (overig)";"2023 december";"Bernheze";;
"3.9.3 Fraude (overig)";"2024 januari";"Bernheze";;
