"Soort misdrijf";"Perioden";"Regio's";"Geregistreerde misdrijven (aantal)";"Aangiften (aantal)"
"1.2.5 Diefstal af/uit/van ov. voertuigen";"2012";"Alkmaar";95;95
"1.2.5 Diefstal af/uit/van ov. voertuigen";"2013";"Alkmaar";109;109
"1.2.5 Diefstal af/uit/van ov. voertuigen";"2014";"Alkmaar";129;128
"1.2.5 Diefstal af/uit/van ov. voertuigen";"2015";"Alkmaar";120;119
"1.2.5 Diefstal af/uit/van ov. voertuigen";"2016";"Alkmaar";97;97
"1.2.5 Diefstal af/uit/van ov. voertuigen";"2017";"Alkmaar";71;70
"1.2.5 Diefstal af/uit/van ov. voertuigen";"2018";"Alkmaar";44;44
"1.2.5 Diefstal af/uit/van ov. voertuigen";"2019";"Alkmaar";93;93
"1.2.5 Diefstal af/uit/van ov. voertuigen";"2020";"Alkmaar";113;113
"1.2.5 Diefstal af/uit/van ov. voertuigen";"2021";"Alkmaar";68;66
"1.2.5 Diefstal af/uit/van ov. voertuigen";"2022";"Alkmaar";149;147
"1.2.5 Diefstal af/uit/van ov. voertuigen";"2023";"Alkmaar";193;194
"1.2.5 Diefstal af/uit/van ov. voertuigen";"2012";"Almelo";46;45
"1.2.5 Diefstal af/uit/van ov. voertuigen";"2013";"Almelo";91;84
"1.2.5 Diefstal af/uit/van ov. voertuigen";"2014";"Almelo";70;64
"1.2.5 Diefstal af/uit/van ov. voertuigen";"2015";"Almelo";38;37
"1.2.5 Diefstal af/uit/van ov. voertuigen";"2016";"Almelo";29;29
"1.2.5 Diefstal af/uit/van ov. voertuigen";"2017";"Almelo";43;40
"1.2.5 Diefstal af/uit/van ov. voertuigen";"2018";"Almelo";40;38
"1.2.5 Diefstal af/uit/van ov. voertuigen";"2019";"Almelo";47;46
"1.2.5 Diefstal af/uit/van ov. voertuigen";"2020";"Almelo";38;37
"1.2.5 Diefstal af/uit/van ov. voertuigen";"2021";"Almelo";53;53
"1.2.5 Diefstal af/uit/van ov. voertuigen";"2022";"Almelo";308;306
"1.2.5 Diefstal af/uit/van ov. voertuigen";"2023";"Almelo";131;129
"1.2.5 Diefstal af/uit/van ov. voertuigen";"2012";"Almere";209;200
"1.2.5 Diefstal af/uit/van ov. voertuigen";"2013";"Almere";231;224
"1.2.5 Diefstal af/uit/van ov. voertuigen";"2014";"Almere";135;134
"1.2.5 Diefstal af/uit/van ov. voertuigen";"2015";"Almere";100;97
"1.2.5 Diefstal af/uit/van ov. voertuigen";"2016";"Almere";89;87
"1.2.5 Diefstal af/uit/van ov. voertuigen";"2017";"Almere";110;108
"1.2.5 Diefstal af/uit/van ov. voertuigen";"2018";"Almere";136;134
"1.2.5 Diefstal af/uit/van ov. voertuigen";"2019";"Almere";167;161
"1.2.5 Diefstal af/uit/van ov. voertuigen";"2020";"Almere";181;179
"1.2.5 Diefstal af/uit/van ov. voertuigen";"2021";"Almere";132;130
"1.2.5 Diefstal af/uit/van ov. voertuigen";"2022";"Almere";165;164
"1.2.5 Diefstal af/uit/van ov. voertuigen";"2023";"Almere";216;210
"1.2.5 Diefstal af/uit/van ov. voertuigen";"2012";"Alphen aan den Rijn";91;91
"1.2.5 Diefstal af/uit/van ov. voertuigen";"2013";"Alphen aan den Rijn";69;68
"1.2.5 Diefstal af/uit/van ov. voertuigen";"2014";"Alphen aan den Rijn";73;71
"1.2.5 Diefstal af/uit/van ov. voertuigen";"2015";"Alphen aan den Rijn";65;65
"1.2.5 Diefstal af/uit/van ov. voertuigen";"2016";"Alphen aan den Rijn";71;70
"1.2.5 Diefstal af/uit/van ov. voertuigen";"2017";"Alphen aan den Rijn";40;39
"1.2.5 Diefstal af/uit/van ov. voertuigen";"2018";"Alphen aan den Rijn";83;84
"1.2.5 Diefstal af/uit/van ov. voertuigen";"2019";"Alphen aan den Rijn";95;94
"1.2.5 Diefstal af/uit/van ov. voertuigen";"2020";"Alphen aan den Rijn";84;82
"1.2.5 Diefstal af/uit/van ov. voertuigen";"2021";"Alphen aan den Rijn";66;65
"1.2.5 Diefstal af/uit/van ov. voertuigen";"2022";"Alphen aan den Rijn";111;111
"1.2.5 Diefstal af/uit/van ov. voertuigen";"2023";"Alphen aan den Rijn";93;91
"1.2.5 Diefstal af/uit/van ov. voertuigen";"2012";"Alphen-Chaam";14;14
"1.2.5 Diefstal af/uit/van ov. voertuigen";"2013";"Alphen-Chaam";21;21
"1.2.5 Diefstal af/uit/van ov. voertuigen";"2014";"Alphen-Chaam";14;14
"1.2.5 Diefstal af/uit/van ov. voertuigen";"2015";"Alphen-Chaam";10;9
"1.2.5 Diefstal af/uit/van ov. voertuigen";"2016";"Alphen-Chaam";3;3
"1.2.5 Diefstal af/uit/van ov. voertuigen";"2017";"Alphen-Chaam";5;5
"1.2.5 Diefstal af/uit/van ov. voertuigen";"2018";"Alphen-Chaam";5;5
"1.2.5 Diefstal af/uit/van ov. voertuigen";"2019";"Alphen-Chaam";4;4
"1.2.5 Diefstal af/uit/van ov. voertuigen";"2020";"Alphen-Chaam";5;4
"1.2.5 Diefstal af/uit/van ov. voertuigen";"2021";"Alphen-Chaam";7;7
"1.2.5 Diefstal af/uit/van ov. voertuigen";"2022";"Alphen-Chaam";5;5
"1.2.5 Diefstal af/uit/van ov. voertuigen";"2023";"Alphen-Chaam";5;5
"1.2.5 Diefstal af/uit/van ov. voertuigen";"2012";"Altena";62;58
"1.2.5 Diefstal af/uit/van ov. voertuigen";"2013";"Altena";63;60
"1.2.5 Diefstal af/uit/van ov. voertuigen";"2014";"Altena";54;53
"1.2.5 Diefstal af/uit/van ov. voertuigen";"2015";"Altena";38;38
"1.2.5 Diefstal af/uit/van ov. voertuigen";"2016";"Altena";25;23
"1.2.5 Diefstal af/uit/van ov. voertuigen";"2017";"Altena";37;34
"1.2.5 Diefstal af/uit/van ov. voertuigen";"2018";"Altena";24;23
"1.2.5 Diefstal af/uit/van ov. voertuigen";"2019";"Altena";34;33
"1.2.5 Diefstal af/uit/van ov. voertuigen";"2020";"Altena";41;40
"1.2.5 Diefstal af/uit/van ov. voertuigen";"2021";"Altena";27;26
"1.2.5 Diefstal af/uit/van ov. voertuigen";"2022";"Altena";52;51
"1.2.5 Diefstal af/uit/van ov. voertuigen";"2023";"Altena";39;39
"1.2.5 Diefstal af/uit/van ov. voertuigen";"2012";"Ameland";1;1
"1.2.5 Diefstal af/uit/van ov. voertuigen";"2013";"Ameland";2;2
"1.2.5 Diefstal af/uit/van ov. voertuigen";"2014";"Ameland";2;2
"1.2.5 Diefstal af/uit/van ov. voertuigen";"2015";"Ameland";;
"1.2.5 Diefstal af/uit/van ov. voertuigen";"2016";"Ameland";;
"1.2.5 Diefstal af/uit/van ov. voertuigen";"2017";"Ameland";1;1
"1.2.5 Diefstal af/uit/van ov. voertuigen";"2018";"Ameland";;
"1.2.5 Diefstal af/uit/van ov. voertuigen";"2019";"Ameland";;
"1.2.5 Diefstal af/uit/van ov. voertuigen";"2020";"Ameland";;
"1.2.5 Diefstal af/uit/van ov. voertuigen";"2021";"Ameland";;
"1.2.5 Diefstal af/uit/van ov. voertuigen";"2022";"Ameland";2;2
"1.2.5 Diefstal af/uit/van ov. voertuigen";"2023";"Ameland";3;3
"1.2.5 Diefstal af/uit/van ov. voertuigen";"2012";"Amersfoort";154;153
"1.2.5 Diefstal af/uit/van ov. voertuigen";"2013";"Amersfoort";169;168
"1.2.5 Diefstal af/uit/van ov. voertuigen";"2014";"Amersfoort";192;192
"1.2.5 Diefstal af/uit/van ov. voertuigen";"2015";"Amersfoort";118;116
"1.2.5 Diefstal af/uit/van ov. voertuigen";"2016";"Amersfoort";129;129
"1.2.5 Diefstal af/uit/van ov. voertuigen";"2017";"Amersfoort";154;151
"1.2.5 Diefstal af/uit/van ov. voertuigen";"2018";"Amersfoort";130;130
"1.2.5 Diefstal af/uit/van ov. voertuigen";"2019";"Amersfoort";153;151
"1.2.5 Diefstal af/uit/van ov. voertuigen";"2020";"Amersfoort";169;164
"1.2.5 Diefstal af/uit/van ov. voertuigen";"2021";"Amersfoort";191;184
"1.2.5 Diefstal af/uit/van ov. voertuigen";"2022";"Amersfoort";332;330
"1.2.5 Diefstal af/uit/van ov. voertuigen";"2023";"Amersfoort";398;393
"1.2.5 Diefstal af/uit/van ov. voertuigen";"2012";"Amstelveen";110;110
"1.2.5 Diefstal af/uit/van ov. voertuigen";"2013";"Amstelveen";81;81
"1.2.5 Diefstal af/uit/van ov. voertuigen";"2014";"Amstelveen";74;74
"1.2.5 Diefstal af/uit/van ov. voertuigen";"2015";"Amstelveen";104;99
"1.2.5 Diefstal af/uit/van ov. voertuigen";"2016";"Amstelveen";92;89
"1.2.5 Diefstal af/uit/van ov. voertuigen";"2017";"Amstelveen";60;57
"1.2.5 Diefstal af/uit/van ov. voertuigen";"2018";"Amstelveen";55;55
"1.2.5 Diefstal af/uit/van ov. voertuigen";"2019";"Amstelveen";67;63
"1.2.5 Diefstal af/uit/van ov. voertuigen";"2020";"Amstelveen";89;87
"1.2.5 Diefstal af/uit/van ov. voertuigen";"2021";"Amstelveen";96;94
"1.2.5 Diefstal af/uit/van ov. voertuigen";"2022";"Amstelveen";81;81
"1.2.5 Diefstal af/uit/van ov. voertuigen";"2023";"Amstelveen";131;128
"1.2.5 Diefstal af/uit/van ov. voertuigen";"2012";"Amsterdam";1768;1734
"1.2.5 Diefstal af/uit/van ov. voertuigen";"2013";"Amsterdam";1943;1906
"1.2.5 Diefstal af/uit/van ov. voertuigen";"2014";"Amsterdam";2183;2137
"1.2.5 Diefstal af/uit/van ov. voertuigen";"2015";"Amsterdam";2126;2075
"1.2.5 Diefstal af/uit/van ov. voertuigen";"2016";"Amsterdam";1834;1772
"1.2.5 Diefstal af/uit/van ov. voertuigen";"2017";"Amsterdam";1627;1563
"1.2.5 Diefstal af/uit/van ov. voertuigen";"2018";"Amsterdam";1578;1520
"1.2.5 Diefstal af/uit/van ov. voertuigen";"2019";"Amsterdam";1874;1830
"1.2.5 Diefstal af/uit/van ov. voertuigen";"2020";"Amsterdam";2198;2123
"1.2.5 Diefstal af/uit/van ov. voertuigen";"2021";"Amsterdam";2183;2152
"1.2.5 Diefstal af/uit/van ov. voertuigen";"2022";"Amsterdam";3723;3678
"1.2.5 Diefstal af/uit/van ov. voertuigen";"2023";"Amsterdam";3933;3903
"1.2.5 Diefstal af/uit/van ov. voertuigen";"2012";"Apeldoorn";242;232
"1.2.5 Diefstal af/uit/van ov. voertuigen";"2013";"Apeldoorn";165;162
"1.2.5 Diefstal af/uit/van ov. voertuigen";"2014";"Apeldoorn";193;188
"1.2.5 Diefstal af/uit/van ov. voertuigen";"2015";"Apeldoorn";161;159
"1.2.5 Diefstal af/uit/van ov. voertuigen";"2016";"Apeldoorn";147;145
"1.2.5 Diefstal af/uit/van ov. voertuigen";"2017";"Apeldoorn";109;106
"1.2.5 Diefstal af/uit/van ov. voertuigen";"2018";"Apeldoorn";124;124
"1.2.5 Diefstal af/uit/van ov. voertuigen";"2019";"Apeldoorn";117;117
"1.2.5 Diefstal af/uit/van ov. voertuigen";"2020";"Apeldoorn";123;120
"1.2.5 Diefstal af/uit/van ov. voertuigen";"2021";"Apeldoorn";101;101
"1.2.5 Diefstal af/uit/van ov. voertuigen";"2022";"Apeldoorn";179;177
"1.2.5 Diefstal af/uit/van ov. voertuigen";"2023";"Apeldoorn";211;209
"1.2.5 Diefstal af/uit/van ov. voertuigen";"2012";"Arnhem";235;231
"1.2.5 Diefstal af/uit/van ov. voertuigen";"2013";"Arnhem";203;195
"1.2.5 Diefstal af/uit/van ov. voertuigen";"2014";"Arnhem";206;203
"1.2.5 Diefstal af/uit/van ov. voertuigen";"2015";"Arnhem";125;123
"1.2.5 Diefstal af/uit/van ov. voertuigen";"2016";"Arnhem";153;151
"1.2.5 Diefstal af/uit/van ov. voertuigen";"2017";"Arnhem";207;205
"1.2.5 Diefstal af/uit/van ov. voertuigen";"2018";"Arnhem";237;235
"1.2.5 Diefstal af/uit/van ov. voertuigen";"2019";"Arnhem";414;410
"1.2.5 Diefstal af/uit/van ov. voertuigen";"2020";"Arnhem";318;310
"1.2.5 Diefstal af/uit/van ov. voertuigen";"2021";"Arnhem";295;290
"1.2.5 Diefstal af/uit/van ov. voertuigen";"2022";"Arnhem";355;351
"1.2.5 Diefstal af/uit/van ov. voertuigen";"2023";"Arnhem";381;381
"1.2.5 Diefstal af/uit/van ov. voertuigen";"2012";"Assen";54;52
"1.2.5 Diefstal af/uit/van ov. voertuigen";"2013";"Assen";52;51
"1.2.5 Diefstal af/uit/van ov. voertuigen";"2014";"Assen";44;43
"1.2.5 Diefstal af/uit/van ov. voertuigen";"2015";"Assen";30;30
"1.2.5 Diefstal af/uit/van ov. voertuigen";"2016";"Assen";33;32
"1.2.5 Diefstal af/uit/van ov. voertuigen";"2017";"Assen";22;22
"1.2.5 Diefstal af/uit/van ov. voertuigen";"2018";"Assen";20;17
"1.2.5 Diefstal af/uit/van ov. voertuigen";"2019";"Assen";34;33
"1.2.5 Diefstal af/uit/van ov. voertuigen";"2020";"Assen";38;36
"1.2.5 Diefstal af/uit/van ov. voertuigen";"2021";"Assen";45;45
"1.2.5 Diefstal af/uit/van ov. voertuigen";"2022";"Assen";104;101
"1.2.5 Diefstal af/uit/van ov. voertuigen";"2023";"Assen";134;133
"1.2.5 Diefstal af/uit/van ov. voertuigen";"2012";"Asten";21;21
"1.2.5 Diefstal af/uit/van ov. voertuigen";"2013";"Asten";25;25
"1.2.5 Diefstal af/uit/van ov. voertuigen";"2014";"Asten";34;33
"1.2.5 Diefstal af/uit/van ov. voertuigen";"2015";"Asten";25;24
"1.2.5 Diefstal af/uit/van ov. voertuigen";"2016";"Asten";32;30
"1.2.5 Diefstal af/uit/van ov. voertuigen";"2017";"Asten";24;19
"1.2.5 Diefstal af/uit/van ov. voertuigen";"2018";"Asten";15;12
"1.2.5 Diefstal af/uit/van ov. voertuigen";"2019";"Asten";30;28
"1.2.5 Diefstal af/uit/van ov. voertuigen";"2020";"Asten";27;25
"1.2.5 Diefstal af/uit/van ov. voertuigen";"2021";"Asten";8;8
"1.2.5 Diefstal af/uit/van ov. voertuigen";"2022";"Asten";24;24
"1.2.5 Diefstal af/uit/van ov. voertuigen";"2023";"Asten";29;29
"1.2.5 Diefstal af/uit/van ov. voertuigen";"2012";"Baarle-Nassau";13;13
"1.2.5 Diefstal af/uit/van ov. voertuigen";"2013";"Baarle-Nassau";13;13
"1.2.5 Diefstal af/uit/van ov. voertuigen";"2014";"Baarle-Nassau";5;5
"1.2.5 Diefstal af/uit/van ov. voertuigen";"2015";"Baarle-Nassau";6;6
"1.2.5 Diefstal af/uit/van ov. voertuigen";"2016";"Baarle-Nassau";1;1
"1.2.5 Diefstal af/uit/van ov. voertuigen";"2017";"Baarle-Nassau";2;2
"1.2.5 Diefstal af/uit/van ov. voertuigen";"2018";"Baarle-Nassau";2;2
"1.2.5 Diefstal af/uit/van ov. voertuigen";"2019";"Baarle-Nassau";4;4
"1.2.5 Diefstal af/uit/van ov. voertuigen";"2020";"Baarle-Nassau";3;3
"1.2.5 Diefstal af/uit/van ov. voertuigen";"2021";"Baarle-Nassau";3;3
"1.2.5 Diefstal af/uit/van ov. voertuigen";"2022";"Baarle-Nassau";4;3
"1.2.5 Diefstal af/uit/van ov. voertuigen";"2023";"Baarle-Nassau";;
"1.2.5 Diefstal af/uit/van ov. voertuigen";"2012";"Baarn";23;23
"1.2.5 Diefstal af/uit/van ov. voertuigen";"2013";"Baarn";21;21
"1.2.5 Diefstal af/uit/van ov. voertuigen";"2014";"Baarn";22;22
"1.2.5 Diefstal af/uit/van ov. voertuigen";"2015";"Baarn";20;20
"1.2.5 Diefstal af/uit/van ov. voertuigen";"2016";"Baarn";20;20
"1.2.5 Diefstal af/uit/van ov. voertuigen";"2017";"Baarn";12;12
"1.2.5 Diefstal af/uit/van ov. voertuigen";"2018";"Baarn";26;26
"1.2.5 Diefstal af/uit/van ov. voertuigen";"2019";"Baarn";18;17
"1.2.5 Diefstal af/uit/van ov. voertuigen";"2020";"Baarn";14;14
"1.2.5 Diefstal af/uit/van ov. voertuigen";"2021";"Baarn";23;22
"1.2.5 Diefstal af/uit/van ov. voertuigen";"2022";"Baarn";20;19
"1.2.5 Diefstal af/uit/van ov. voertuigen";"2023";"Baarn";39;39
"1.2.5 Diefstal af/uit/van ov. voertuigen";"2012";"Barendrecht";44;42
"1.2.5 Diefstal af/uit/van ov. voertuigen";"2013";"Barendrecht";23;22
"1.2.5 Diefstal af/uit/van ov. voertuigen";"2014";"Barendrecht";25;24
"1.2.5 Diefstal af/uit/van ov. voertuigen";"2015";"Barendrecht";32;30
"1.2.5 Diefstal af/uit/van ov. voertuigen";"2016";"Barendrecht";17;15
"1.2.5 Diefstal af/uit/van ov. voertuigen";"2017";"Barendrecht";26;24
"1.2.5 Diefstal af/uit/van ov. voertuigen";"2018";"Barendrecht";28;28
"1.2.5 Diefstal af/uit/van ov. voertuigen";"2019";"Barendrecht";57;56
"1.2.5 Diefstal af/uit/van ov. voertuigen";"2020";"Barendrecht";56;56
"1.2.5 Diefstal af/uit/van ov. voertuigen";"2021";"Barendrecht";40;39
"1.2.5 Diefstal af/uit/van ov. voertuigen";"2022";"Barendrecht";51;50
"1.2.5 Diefstal af/uit/van ov. voertuigen";"2023";"Barendrecht";53;52
"1.2.5 Diefstal af/uit/van ov. voertuigen";"2012";"Barneveld";42;42
"1.2.5 Diefstal af/uit/van ov. voertuigen";"2013";"Barneveld";49;45
"1.2.5 Diefstal af/uit/van ov. voertuigen";"2014";"Barneveld";49;48
"1.2.5 Diefstal af/uit/van ov. voertuigen";"2015";"Barneveld";38;38
"1.2.5 Diefstal af/uit/van ov. voertuigen";"2016";"Barneveld";37;37
"1.2.5 Diefstal af/uit/van ov. voertuigen";"2017";"Barneveld";34;34
"1.2.5 Diefstal af/uit/van ov. voertuigen";"2018";"Barneveld";27;27
"1.2.5 Diefstal af/uit/van ov. voertuigen";"2019";"Barneveld";43;43
"1.2.5 Diefstal af/uit/van ov. voertuigen";"2020";"Barneveld";49;47
"1.2.5 Diefstal af/uit/van ov. voertuigen";"2021";"Barneveld";46;44
"1.2.5 Diefstal af/uit/van ov. voertuigen";"2022";"Barneveld";102;102
"1.2.5 Diefstal af/uit/van ov. voertuigen";"2023";"Barneveld";115;115
"1.2.5 Diefstal af/uit/van ov. voertuigen";"2012";"Beek (L.)";26;25
"1.2.5 Diefstal af/uit/van ov. voertuigen";"2013";"Beek (L.)";38;38
"1.2.5 Diefstal af/uit/van ov. voertuigen";"2014";"Beek (L.)";35;35
"1.2.5 Diefstal af/uit/van ov. voertuigen";"2015";"Beek (L.)";63;63
"1.2.5 Diefstal af/uit/van ov. voertuigen";"2016";"Beek (L.)";33;33
"1.2.5 Diefstal af/uit/van ov. voertuigen";"2017";"Beek (L.)";34;33
"1.2.5 Diefstal af/uit/van ov. voertuigen";"2018";"Beek (L.)";12;11
"1.2.5 Diefstal af/uit/van ov. voertuigen";"2019";"Beek (L.)";15;15
"1.2.5 Diefstal af/uit/van ov. voertuigen";"2020";"Beek (L.)";8;7
"1.2.5 Diefstal af/uit/van ov. voertuigen";"2021";"Beek (L.)";9;9
"1.2.5 Diefstal af/uit/van ov. voertuigen";"2022";"Beek (L.)";15;15
"1.2.5 Diefstal af/uit/van ov. voertuigen";"2023";"Beek (L.)";12;12
"1.2.5 Diefstal af/uit/van ov. voertuigen";"2012";"Beekdaelen";60;60
"1.2.5 Diefstal af/uit/van ov. voertuigen";"2013";"Beekdaelen";86;84
"1.2.5 Diefstal af/uit/van ov. voertuigen";"2014";"Beekdaelen";85;85
"1.2.5 Diefstal af/uit/van ov. voertuigen";"2015";"Beekdaelen";55;56
"1.2.5 Diefstal af/uit/van ov. voertuigen";"2016";"Beekdaelen";62;62
"1.2.5 Diefstal af/uit/van ov. voertuigen";"2017";"Beekdaelen";56;56
"1.2.5 Diefstal af/uit/van ov. voertuigen";"2018";"Beekdaelen";29;29
"1.2.5 Diefstal af/uit/van ov. voertuigen";"2019";"Beekdaelen";38;36
"1.2.5 Diefstal af/uit/van ov. voertuigen";"2020";"Beekdaelen";38;37
"1.2.5 Diefstal af/uit/van ov. voertuigen";"2021";"Beekdaelen";44;43
"1.2.5 Diefstal af/uit/van ov. voertuigen";"2022";"Beekdaelen";50;50
