"Soort misdrijf";"Perioden";"Regio's";"Geregistreerde misdrijven (aantal)";"Aangiften (aantal)"
"1.4.7 Overval";"2018";"Beek (L.)";;
"1.4.7 Overval";"2019";"Beek (L.)";1;1
"1.4.7 Overval";"2020";"Beek (L.)";1;1
"1.4.7 Overval";"2021";"Beek (L.)";1;1
"1.4.7 Overval";"2022";"Beek (L.)";;
"1.4.7 Overval";"2023";"Beek (L.)";;
"1.4.7 Overval";"2012";"Beekdaelen";3;4
"1.4.7 Overval";"2013";"Beekdaelen";2;3
"1.4.7 Overval";"2014";"Beekdaelen";5;6
"1.4.7 Overval";"2015";"Beekdaelen";2;2
"1.4.7 Overval";"2016";"Beekdaelen";2;2
"1.4.7 Overval";"2017";"Beekdaelen";2;2
"1.4.7 Overval";"2018";"Beekdaelen";3;3
"1.4.7 Overval";"2019";"Beekdaelen";1;1
"1.4.7 Overval";"2020";"Beekdaelen";;
"1.4.7 Overval";"2021";"Beekdaelen";1;1
"1.4.7 Overval";"2022";"Beekdaelen";1;1
"1.4.7 Overval";"2023";"Beekdaelen";2;2
"1.4.7 Overval";"2012";"Beesel";5;5
"1.4.7 Overval";"2013";"Beesel";2;3
"1.4.7 Overval";"2014";"Beesel";1;1
"1.4.7 Overval";"2015";"Beesel";1;1
"1.4.7 Overval";"2016";"Beesel";;
"1.4.7 Overval";"2017";"Beesel";;
"1.4.7 Overval";"2018";"Beesel";2;2
"1.4.7 Overval";"2019";"Beesel";1;1
"1.4.7 Overval";"2020";"Beesel";1;1
"1.4.7 Overval";"2021";"Beesel";2;2
"1.4.7 Overval";"2022";"Beesel";1;1
"1.4.7 Overval";"2023";"Beesel";;
"1.4.7 Overval";"2012";"Berg en Dal";;
"1.4.7 Overval";"2013";"Berg en Dal";1;
"1.4.7 Overval";"2014";"Berg en Dal";2;2
"1.4.7 Overval";"2015";"Berg en Dal";;
"1.4.7 Overval";"2016";"Berg en Dal";2;1
"1.4.7 Overval";"2017";"Berg en Dal";1;2
"1.4.7 Overval";"2018";"Berg en Dal";2;2
"1.4.7 Overval";"2019";"Berg en Dal";3;3
"1.4.7 Overval";"2020";"Berg en Dal";1;1
"1.4.7 Overval";"2021";"Berg en Dal";;
"1.4.7 Overval";"2022";"Berg en Dal";1;1
"1.4.7 Overval";"2023";"Berg en Dal";2;2
"1.4.7 Overval";"2012";"Bergeijk";1;1
"1.4.7 Overval";"2013";"Bergeijk";1;1
"1.4.7 Overval";"2014";"Bergeijk";;
"1.4.7 Overval";"2015";"Bergeijk";;
"1.4.7 Overval";"2016";"Bergeijk";;
"1.4.7 Overval";"2017";"Bergeijk";1;1
"1.4.7 Overval";"2018";"Bergeijk";;
"1.4.7 Overval";"2019";"Bergeijk";1;1
"1.4.7 Overval";"2020";"Bergeijk";;
"1.4.7 Overval";"2021";"Bergeijk";;
"1.4.7 Overval";"2022";"Bergeijk";1;1
"1.4.7 Overval";"2023";"Bergeijk";;
"1.4.7 Overval";"2012";"Bergen (L.)";1;
"1.4.7 Overval";"2013";"Bergen (L.)";3;3
"1.4.7 Overval";"2014";"Bergen (L.)";1;2
"1.4.7 Overval";"2015";"Bergen (L.)";1;1
"1.4.7 Overval";"2016";"Bergen (L.)";2;2
"1.4.7 Overval";"2017";"Bergen (L.)";1;1
"1.4.7 Overval";"2018";"Bergen (L.)";;
"1.4.7 Overval";"2019";"Bergen (L.)";;
"1.4.7 Overval";"2020";"Bergen (L.)";;
"1.4.7 Overval";"2021";"Bergen (L.)";;
"1.4.7 Overval";"2022";"Bergen (L.)";;
"1.4.7 Overval";"2023";"Bergen (L.)";;
"1.4.7 Overval";"2012";"Bergen (NH.)";;
"1.4.7 Overval";"2013";"Bergen (NH.)";2;2
"1.4.7 Overval";"2014";"Bergen (NH.)";;
"1.4.7 Overval";"2015";"Bergen (NH.)";1;1
"1.4.7 Overval";"2016";"Bergen (NH.)";2;2
"1.4.7 Overval";"2017";"Bergen (NH.)";1;
"1.4.7 Overval";"2018";"Bergen (NH.)";;
"1.4.7 Overval";"2019";"Bergen (NH.)";;
"1.4.7 Overval";"2020";"Bergen (NH.)";1;1
"1.4.7 Overval";"2021";"Bergen (NH.)";;
"1.4.7 Overval";"2022";"Bergen (NH.)";;
"1.4.7 Overval";"2023";"Bergen (NH.)";1;4
"1.4.7 Overval";"2012";"Bergen op Zoom";17;16
"1.4.7 Overval";"2013";"Bergen op Zoom";10;11
"1.4.7 Overval";"2014";"Bergen op Zoom";7;10
"1.4.7 Overval";"2015";"Bergen op Zoom";7;8
"1.4.7 Overval";"2016";"Bergen op Zoom";5;6
"1.4.7 Overval";"2017";"Bergen op Zoom";4;4
"1.4.7 Overval";"2018";"Bergen op Zoom";1;1
"1.4.7 Overval";"2019";"Bergen op Zoom";2;2
"1.4.7 Overval";"2020";"Bergen op Zoom";;
"1.4.7 Overval";"2021";"Bergen op Zoom";5;5
"1.4.7 Overval";"2022";"Bergen op Zoom";4;6
"1.4.7 Overval";"2023";"Bergen op Zoom";2;2
"1.4.7 Overval";"2012";"Berkelland";1;
"1.4.7 Overval";"2013";"Berkelland";2;2
"1.4.7 Overval";"2014";"Berkelland";;
"1.4.7 Overval";"2015";"Berkelland";1;1
"1.4.7 Overval";"2016";"Berkelland";2;2
"1.4.7 Overval";"2017";"Berkelland";1;1
"1.4.7 Overval";"2018";"Berkelland";;
"1.4.7 Overval";"2019";"Berkelland";;
"1.4.7 Overval";"2020";"Berkelland";1;1
"1.4.7 Overval";"2021";"Berkelland";;
"1.4.7 Overval";"2022";"Berkelland";;
"1.4.7 Overval";"2023";"Berkelland";;
"1.4.7 Overval";"2012";"Bernheze";2;2
"1.4.7 Overval";"2013";"Bernheze";3;4
"1.4.7 Overval";"2014";"Bernheze";;
"1.4.7 Overval";"2015";"Bernheze";2;3
"1.4.7 Overval";"2016";"Bernheze";2;2
"1.4.7 Overval";"2017";"Bernheze";3;3
"1.4.7 Overval";"2018";"Bernheze";;
"1.4.7 Overval";"2019";"Bernheze";;
"1.4.7 Overval";"2020";"Bernheze";;
"1.4.7 Overval";"2021";"Bernheze";;
"1.4.7 Overval";"2022";"Bernheze";;
"1.4.7 Overval";"2023";"Bernheze";;
"1.4.7 Overval";"2012";"Best";3;3
"1.4.7 Overval";"2013";"Best";3;4
"1.4.7 Overval";"2014";"Best";3;3
"1.4.7 Overval";"2015";"Best";;
"1.4.7 Overval";"2016";"Best";1;1
"1.4.7 Overval";"2017";"Best";3;3
"1.4.7 Overval";"2018";"Best";1;1
"1.4.7 Overval";"2019";"Best";;
"1.4.7 Overval";"2020";"Best";1;1
"1.4.7 Overval";"2021";"Best";4;4
"1.4.7 Overval";"2022";"Best";;
"1.4.7 Overval";"2023";"Best";5;7
"1.4.7 Overval";"2012";"Beuningen";4;4
"1.4.7 Overval";"2013";"Beuningen";2;2
"1.4.7 Overval";"2014";"Beuningen";1;1
"1.4.7 Overval";"2015";"Beuningen";;
"1.4.7 Overval";"2016";"Beuningen";1;1
"1.4.7 Overval";"2017";"Beuningen";;
"1.4.7 Overval";"2018";"Beuningen";;
"1.4.7 Overval";"2019";"Beuningen";2;1
"1.4.7 Overval";"2020";"Beuningen";;
"1.4.7 Overval";"2021";"Beuningen";;
"1.4.7 Overval";"2022";"Beuningen";;
"1.4.7 Overval";"2023";"Beuningen";;
"1.4.7 Overval";"2012";"Beverwijk";12;12
"1.4.7 Overval";"2013";"Beverwijk";6;6
"1.4.7 Overval";"2014";"Beverwijk";2;1
"1.4.7 Overval";"2015";"Beverwijk";4;4
"1.4.7 Overval";"2016";"Beverwijk";8;8
"1.4.7 Overval";"2017";"Beverwijk";3;3
"1.4.7 Overval";"2018";"Beverwijk";5;5
"1.4.7 Overval";"2019";"Beverwijk";8;8
"1.4.7 Overval";"2020";"Beverwijk";4;3
"1.4.7 Overval";"2021";"Beverwijk";1;1
"1.4.7 Overval";"2022";"Beverwijk";3;4
"1.4.7 Overval";"2023";"Beverwijk";1;1
"1.4.7 Overval";"2012";"De Bilt";2;2
"1.4.7 Overval";"2013";"De Bilt";3;3
"1.4.7 Overval";"2014";"De Bilt";3;2
"1.4.7 Overval";"2015";"De Bilt";;
"1.4.7 Overval";"2016";"De Bilt";3;3
"1.4.7 Overval";"2017";"De Bilt";1;1
"1.4.7 Overval";"2018";"De Bilt";3;3
"1.4.7 Overval";"2019";"De Bilt";5;5
"1.4.7 Overval";"2020";"De Bilt";1;1
"1.4.7 Overval";"2021";"De Bilt";;
"1.4.7 Overval";"2022";"De Bilt";1;1
"1.4.7 Overval";"2023";"De Bilt";;
"1.4.7 Overval";"2012";"Bladel";;
"1.4.7 Overval";"2013";"Bladel";;
"1.4.7 Overval";"2014";"Bladel";;
"1.4.7 Overval";"2015";"Bladel";4;4
"1.4.7 Overval";"2016";"Bladel";;
"1.4.7 Overval";"2017";"Bladel";2;2
"1.4.7 Overval";"2018";"Bladel";;
"1.4.7 Overval";"2019";"Bladel";;
"1.4.7 Overval";"2020";"Bladel";3;3
"1.4.7 Overval";"2021";"Bladel";;
"1.4.7 Overval";"2022";"Bladel";2;2
"1.4.7 Overval";"2023";"Bladel";;
"1.4.7 Overval";"2012";"Blaricum";1;1
"1.4.7 Overval";"2013";"Blaricum";;
"1.4.7 Overval";"2014";"Blaricum";3;1
"1.4.7 Overval";"2015";"Blaricum";1;1
"1.4.7 Overval";"2016";"Blaricum";3;3
"1.4.7 Overval";"2017";"Blaricum";3;4
"1.4.7 Overval";"2018";"Blaricum";;
"1.4.7 Overval";"2019";"Blaricum";;
"1.4.7 Overval";"2020";"Blaricum";;
"1.4.7 Overval";"2021";"Blaricum";1;1
"1.4.7 Overval";"2022";"Blaricum";;
"1.4.7 Overval";"2023";"Blaricum";;
"1.4.7 Overval";"2012";"Bloemendaal";1;1
"1.4.7 Overval";"2013";"Bloemendaal";2;2
"1.4.7 Overval";"2014";"Bloemendaal";;
"1.4.7 Overval";"2015";"Bloemendaal";2;2
"1.4.7 Overval";"2016";"Bloemendaal";;
"1.4.7 Overval";"2017";"Bloemendaal";;
"1.4.7 Overval";"2018";"Bloemendaal";1;1
"1.4.7 Overval";"2019";"Bloemendaal";;
"1.4.7 Overval";"2020";"Bloemendaal";2;2
"1.4.7 Overval";"2021";"Bloemendaal";;
"1.4.7 Overval";"2022";"Bloemendaal";1;1
"1.4.7 Overval";"2023";"Bloemendaal";;
"1.4.7 Overval";"2012";"Bodegraven-Reeuwijk";3;3
"1.4.7 Overval";"2013";"Bodegraven-Reeuwijk";2;3
"1.4.7 Overval";"2014";"Bodegraven-Reeuwijk";4;3
"1.4.7 Overval";"2015";"Bodegraven-Reeuwijk";2;2
"1.4.7 Overval";"2016";"Bodegraven-Reeuwijk";;
"1.4.7 Overval";"2017";"Bodegraven-Reeuwijk";1;1
"1.4.7 Overval";"2018";"Bodegraven-Reeuwijk";1;1
"1.4.7 Overval";"2019";"Bodegraven-Reeuwijk";;
"1.4.7 Overval";"2020";"Bodegraven-Reeuwijk";;
"1.4.7 Overval";"2021";"Bodegraven-Reeuwijk";;
"1.4.7 Overval";"2022";"Bodegraven-Reeuwijk";;
"1.4.7 Overval";"2023";"Bodegraven-Reeuwijk";;
"1.4.7 Overval";"2012";"Boekel";1;1
"1.4.7 Overval";"2013";"Boekel";;
"1.4.7 Overval";"2014";"Boekel";;
"1.4.7 Overval";"2015";"Boekel";;
"1.4.7 Overval";"2016";"Boekel";;
"1.4.7 Overval";"2017";"Boekel";;
"1.4.7 Overval";"2018";"Boekel";1;1
"1.4.7 Overval";"2019";"Boekel";;
"1.4.7 Overval";"2020";"Boekel";1;1
"1.4.7 Overval";"2021";"Boekel";;
