"Soort misdrijf";"Perioden";"Regio's";"Geregistreerde misdrijven (aantal)";"Aangiften (aantal)"
"1.4.1 Zedenmisdrijf";"2012";"Nederland";8077;4831
"1.4.1 Zedenmisdrijf";"2013";"Nederland";7413;4393
"1.4.1 Zedenmisdrijf";"2014";"Nederland";7171;4075
"1.4.1 Zedenmisdrijf";"2015";"Nederland";6805;3878
"1.4.1 Zedenmisdrijf";"2016";"Nederland";7486;4020
"1.4.1 Zedenmisdrijf";"2017";"Nederland";7612;4039
"1.4.1 Zedenmisdrijf";"2018";"Nederland";8278;4189
"1.4.1 Zedenmisdrijf";"2019";"Nederland";7357;3904
"1.4.1 Zedenmisdrijf";"2020";"Nederland";7306;3868
"1.4.1 Zedenmisdrijf";"2021";"Nederland";7847;4141
"1.4.1 Zedenmisdrijf";"2022";"Nederland";9088;4656
"1.4.1 Zedenmisdrijf";"2023";"Nederland";8276;4605
"1.4.1 Zedenmisdrijf";"2012";"Aa en Hunze";13;6
"1.4.1 Zedenmisdrijf";"2013";"Aa en Hunze";9;4
"1.4.1 Zedenmisdrijf";"2014";"Aa en Hunze";10;5
"1.4.1 Zedenmisdrijf";"2015";"Aa en Hunze";13;8
"1.4.1 Zedenmisdrijf";"2016";"Aa en Hunze";16;6
"1.4.1 Zedenmisdrijf";"2017";"Aa en Hunze";11;5
"1.4.1 Zedenmisdrijf";"2018";"Aa en Hunze";21;12
"1.4.1 Zedenmisdrijf";"2019";"Aa en Hunze";15;7
"1.4.1 Zedenmisdrijf";"2020";"Aa en Hunze";12;7
"1.4.1 Zedenmisdrijf";"2021";"Aa en Hunze";7;6
"1.4.1 Zedenmisdrijf";"2022";"Aa en Hunze";6;4
"1.4.1 Zedenmisdrijf";"2023";"Aa en Hunze";9;8
"1.4.1 Zedenmisdrijf";"2012";"Aalsmeer";5;2
"1.4.1 Zedenmisdrijf";"2013";"Aalsmeer";6;7
"1.4.1 Zedenmisdrijf";"2014";"Aalsmeer";5;1
"1.4.1 Zedenmisdrijf";"2015";"Aalsmeer";11;7
"1.4.1 Zedenmisdrijf";"2016";"Aalsmeer";14;6
"1.4.1 Zedenmisdrijf";"2017";"Aalsmeer";11;7
"1.4.1 Zedenmisdrijf";"2018";"Aalsmeer";9;7
"1.4.1 Zedenmisdrijf";"2019";"Aalsmeer";8;5
"1.4.1 Zedenmisdrijf";"2020";"Aalsmeer";5;2
"1.4.1 Zedenmisdrijf";"2021";"Aalsmeer";6;5
"1.4.1 Zedenmisdrijf";"2022";"Aalsmeer";16;4
"1.4.1 Zedenmisdrijf";"2023";"Aalsmeer";12;7
"1.4.1 Zedenmisdrijf";"2012";"Aalten";6;4
"1.4.1 Zedenmisdrijf";"2013";"Aalten";6;5
"1.4.1 Zedenmisdrijf";"2014";"Aalten";6;3
"1.4.1 Zedenmisdrijf";"2015";"Aalten";4;2
"1.4.1 Zedenmisdrijf";"2016";"Aalten";5;2
"1.4.1 Zedenmisdrijf";"2017";"Aalten";6;2
"1.4.1 Zedenmisdrijf";"2018";"Aalten";5;1
"1.4.1 Zedenmisdrijf";"2019";"Aalten";3;1
"1.4.1 Zedenmisdrijf";"2020";"Aalten";7;4
"1.4.1 Zedenmisdrijf";"2021";"Aalten";5;1
"1.4.1 Zedenmisdrijf";"2022";"Aalten";9;2
"1.4.1 Zedenmisdrijf";"2023";"Aalten";13;5
"1.4.1 Zedenmisdrijf";"2012";"Achtkarspelen";7;9
"1.4.1 Zedenmisdrijf";"2013";"Achtkarspelen";7;9
"1.4.1 Zedenmisdrijf";"2014";"Achtkarspelen";7;9
"1.4.1 Zedenmisdrijf";"2015";"Achtkarspelen";10;7
"1.4.1 Zedenmisdrijf";"2016";"Achtkarspelen";7;2
"1.4.1 Zedenmisdrijf";"2017";"Achtkarspelen";7;1
"1.4.1 Zedenmisdrijf";"2018";"Achtkarspelen";13;7
"1.4.1 Zedenmisdrijf";"2019";"Achtkarspelen";6;1
"1.4.1 Zedenmisdrijf";"2020";"Achtkarspelen";10;6
"1.4.1 Zedenmisdrijf";"2021";"Achtkarspelen";12;11
"1.4.1 Zedenmisdrijf";"2022";"Achtkarspelen";8;5
"1.4.1 Zedenmisdrijf";"2023";"Achtkarspelen";8;8
"1.4.1 Zedenmisdrijf";"2012";"Alblasserdam";7;3
"1.4.1 Zedenmisdrijf";"2013";"Alblasserdam";7;2
"1.4.1 Zedenmisdrijf";"2014";"Alblasserdam";15;11
"1.4.1 Zedenmisdrijf";"2015";"Alblasserdam";5;1
"1.4.1 Zedenmisdrijf";"2016";"Alblasserdam";5;4
"1.4.1 Zedenmisdrijf";"2017";"Alblasserdam";6;3
"1.4.1 Zedenmisdrijf";"2018";"Alblasserdam";4;1
"1.4.1 Zedenmisdrijf";"2019";"Alblasserdam";2;1
"1.4.1 Zedenmisdrijf";"2020";"Alblasserdam";7;2
"1.4.1 Zedenmisdrijf";"2021";"Alblasserdam";9;4
"1.4.1 Zedenmisdrijf";"2022";"Alblasserdam";21;15
"1.4.1 Zedenmisdrijf";"2023";"Alblasserdam";4;2
"1.4.1 Zedenmisdrijf";"2012";"Albrandswaard";7;4
"1.4.1 Zedenmisdrijf";"2013";"Albrandswaard";15;8
"1.4.1 Zedenmisdrijf";"2014";"Albrandswaard";9;5
"1.4.1 Zedenmisdrijf";"2015";"Albrandswaard";7;3
"1.4.1 Zedenmisdrijf";"2016";"Albrandswaard";5;3
"1.4.1 Zedenmisdrijf";"2017";"Albrandswaard";5;3
"1.4.1 Zedenmisdrijf";"2018";"Albrandswaard";11;9
"1.4.1 Zedenmisdrijf";"2019";"Albrandswaard";12;8
"1.4.1 Zedenmisdrijf";"2020";"Albrandswaard";16;5
"1.4.1 Zedenmisdrijf";"2021";"Albrandswaard";9;4
"1.4.1 Zedenmisdrijf";"2022";"Albrandswaard";12;5
"1.4.1 Zedenmisdrijf";"2023";"Albrandswaard";11;6
"1.4.1 Zedenmisdrijf";"2012";"Alkmaar";43;26
"1.4.1 Zedenmisdrijf";"2013";"Alkmaar";44;25
"1.4.1 Zedenmisdrijf";"2014";"Alkmaar";46;27
"1.4.1 Zedenmisdrijf";"2015";"Alkmaar";52;24
"1.4.1 Zedenmisdrijf";"2016";"Alkmaar";57;29
"1.4.1 Zedenmisdrijf";"2017";"Alkmaar";47;28
"1.4.1 Zedenmisdrijf";"2018";"Alkmaar";36;18
"1.4.1 Zedenmisdrijf";"2019";"Alkmaar";50;19
"1.4.1 Zedenmisdrijf";"2020";"Alkmaar";59;40
"1.4.1 Zedenmisdrijf";"2021";"Alkmaar";62;35
"1.4.1 Zedenmisdrijf";"2022";"Alkmaar";88;44
"1.4.1 Zedenmisdrijf";"2023";"Alkmaar";64;46
"1.4.1 Zedenmisdrijf";"2012";"Almelo";30;16
"1.4.1 Zedenmisdrijf";"2013";"Almelo";32;13
"1.4.1 Zedenmisdrijf";"2014";"Almelo";32;17
"1.4.1 Zedenmisdrijf";"2015";"Almelo";35;23
"1.4.1 Zedenmisdrijf";"2016";"Almelo";27;14
"1.4.1 Zedenmisdrijf";"2017";"Almelo";36;19
"1.4.1 Zedenmisdrijf";"2018";"Almelo";59;20
"1.4.1 Zedenmisdrijf";"2019";"Almelo";50;17
"1.4.1 Zedenmisdrijf";"2020";"Almelo";44;15
"1.4.1 Zedenmisdrijf";"2021";"Almelo";45;17
"1.4.1 Zedenmisdrijf";"2022";"Almelo";55;20
"1.4.1 Zedenmisdrijf";"2023";"Almelo";38;14
"1.4.1 Zedenmisdrijf";"2012";"Almere";61;50
"1.4.1 Zedenmisdrijf";"2013";"Almere";66;46
"1.4.1 Zedenmisdrijf";"2014";"Almere";82;37
"1.4.1 Zedenmisdrijf";"2015";"Almere";55;41
"1.4.1 Zedenmisdrijf";"2016";"Almere";82;43
"1.4.1 Zedenmisdrijf";"2017";"Almere";68;48
"1.4.1 Zedenmisdrijf";"2018";"Almere";104;58
"1.4.1 Zedenmisdrijf";"2019";"Almere";75;41
"1.4.1 Zedenmisdrijf";"2020";"Almere";83;39
"1.4.1 Zedenmisdrijf";"2021";"Almere";82;46
"1.4.1 Zedenmisdrijf";"2022";"Almere";105;68
"1.4.1 Zedenmisdrijf";"2023";"Almere";94;66
"1.4.1 Zedenmisdrijf";"2012";"Alphen aan den Rijn";73;45
"1.4.1 Zedenmisdrijf";"2013";"Alphen aan den Rijn";44;27
"1.4.1 Zedenmisdrijf";"2014";"Alphen aan den Rijn";56;30
"1.4.1 Zedenmisdrijf";"2015";"Alphen aan den Rijn";50;24
"1.4.1 Zedenmisdrijf";"2016";"Alphen aan den Rijn";51;30
"1.4.1 Zedenmisdrijf";"2017";"Alphen aan den Rijn";41;23
"1.4.1 Zedenmisdrijf";"2018";"Alphen aan den Rijn";45;25
"1.4.1 Zedenmisdrijf";"2019";"Alphen aan den Rijn";50;31
"1.4.1 Zedenmisdrijf";"2020";"Alphen aan den Rijn";46;24
"1.4.1 Zedenmisdrijf";"2021";"Alphen aan den Rijn";38;24
