"Soort misdrijf";"Perioden";"Regio's";"Geregistreerde misdrijven (aantal)";"Aangiften (aantal)"
"1.2.4 Zakkenrollerij";"2012";"Nederland";37419;36619
"1.2.4 Zakkenrollerij";"2013";"Nederland";41983;41231
"1.2.4 Zakkenrollerij";"2014";"Nederland";33327;32830
"1.2.4 Zakkenrollerij";"2015";"Nederland";29307;28909
"1.2.4 Zakkenrollerij";"2016";"Nederland";25422;24953
"1.2.4 Zakkenrollerij";"2017";"Nederland";20902;20418
"1.2.4 Zakkenrollerij";"2018";"Nederland";15025;14737
"1.2.4 Zakkenrollerij";"2019";"Nederland";12852;12553
"1.2.4 Zakkenrollerij";"2020";"Nederland";6915;6760
"1.2.4 Zakkenrollerij";"2021";"Nederland";5585;5489
"1.2.4 Zakkenrollerij";"2022";"Nederland";10234;10027
"1.2.4 Zakkenrollerij";"2023";"Nederland";12396;12158
"1.2.4 Zakkenrollerij";"2012";"Aa en Hunze";6;5
"1.2.4 Zakkenrollerij";"2013";"Aa en Hunze";4;4
"1.2.4 Zakkenrollerij";"2014";"Aa en Hunze";2;2
"1.2.4 Zakkenrollerij";"2015";"Aa en Hunze";7;6
"1.2.4 Zakkenrollerij";"2016";"Aa en Hunze";2;2
"1.2.4 Zakkenrollerij";"2017";"Aa en Hunze";3;3
"1.2.4 Zakkenrollerij";"2018";"Aa en Hunze";1;1
"1.2.4 Zakkenrollerij";"2019";"Aa en Hunze";2;2
"1.2.4 Zakkenrollerij";"2020";"Aa en Hunze";2;2
"1.2.4 Zakkenrollerij";"2021";"Aa en Hunze";;
"1.2.4 Zakkenrollerij";"2022";"Aa en Hunze";;
"1.2.4 Zakkenrollerij";"2023";"Aa en Hunze";1;1
"1.2.4 Zakkenrollerij";"2012";"Aalsmeer";19;17
"1.2.4 Zakkenrollerij";"2013";"Aalsmeer";36;36
"1.2.4 Zakkenrollerij";"2014";"Aalsmeer";26;25
"1.2.4 Zakkenrollerij";"2015";"Aalsmeer";14;14
"1.2.4 Zakkenrollerij";"2016";"Aalsmeer";7;7
"1.2.4 Zakkenrollerij";"2017";"Aalsmeer";6;6
"1.2.4 Zakkenrollerij";"2018";"Aalsmeer";5;5
"1.2.4 Zakkenrollerij";"2019";"Aalsmeer";6;6
"1.2.4 Zakkenrollerij";"2020";"Aalsmeer";5;5
"1.2.4 Zakkenrollerij";"2021";"Aalsmeer";4;4
"1.2.4 Zakkenrollerij";"2022";"Aalsmeer";5;5
"1.2.4 Zakkenrollerij";"2023";"Aalsmeer";2;2
"1.2.4 Zakkenrollerij";"2012";"Aalten";17;17
"1.2.4 Zakkenrollerij";"2013";"Aalten";14;14
"1.2.4 Zakkenrollerij";"2014";"Aalten";13;11
"1.2.4 Zakkenrollerij";"2015";"Aalten";6;6
"1.2.4 Zakkenrollerij";"2016";"Aalten";4;4
"1.2.4 Zakkenrollerij";"2017";"Aalten";1;1
"1.2.4 Zakkenrollerij";"2018";"Aalten";1;1
"1.2.4 Zakkenrollerij";"2019";"Aalten";1;1
"1.2.4 Zakkenrollerij";"2020";"Aalten";1;1
"1.2.4 Zakkenrollerij";"2021";"Aalten";;
"1.2.4 Zakkenrollerij";"2022";"Aalten";;
